state,month,year_month,routed_in_state,answered_in_state,in_state_answer_rate_reported,in_state_answer_rate,abandoned_in_state_count,abandoned_in_state_rate,flowout_to_national_backup_count,flowout_to_national_backup_rate,average_speed_to_answer_seconds,average_talk_time_seconds,source_pdf,page,raw_row_text,fee_cents_max,fee_schedule_note,primary_policy_group,actual_collection_start,operational_start,ever_core_fee_collection,post_2024_monitor_policy,established_not_collected_by_2024,fee_collection_active,operational_treatment_active,months_since_collection_start,months_since_operational_start,post2025_policy_monitor_active,state_name,primary_policy_group_timing,first_revenue_year,fcc_confirmed_collection_by_2024,date_confidence,source_ids,policy_note,year,population,population_lookup_year,population_carried_forward,has_population_denominator,population_source_note,fee_revenue_nominal,fee_revenue_nominal_for_2021_2024,fee_revenue_per_capita,fee_revenue_per_100k,fee_revenue_per_routed_contact,fee_active_months,operational_active_months,mechanism_observation_note,month_id,calendar_month,post_988_launch,months_since_988_launch,is_state_dc,is_territory_or_pr,answer_rate_pp,flowout_rate_pp,abandoned_rate_pp,routed_per_100k,answered_per_100k,log_routed_in_state,log_routed_per_100k,asa_minutes,talk_minutes,treated_ever_by_2024,primary_analysis_sample,observed_month_count,balanced_full_window_state,baseline_prelaunch_answer_rate,baseline_prelaunch_flowout_rate,baseline_prelaunch_asa_seconds,baseline_prelaunch_routed_per_100k,baseline_prelaunch_months,low_baseline_answer_rate,high_baseline_volume,baseline_answer_rate_centered,baseline_volume_centered,received_in_state,answer_rate_validated,answer_rate_routed_calc,answer_rate_received_calc,answer_rate_denominator_note,in_state_answer_rate_original,in_state_answer_rate_rescue,answer_rate_pp_rescue,answer_rate_rescue_change,bill_enactment_date,statutory_effective_date,fee_collection_start_date,first_observed_fee_revenue_date,first_operational_use_date,restricted_988_only_funding_indicator,broader_crisis_system_funding_indicator,enacted_start,collection_start_audit,operational_lag_0m_start,operational_lag_0m_active,operational_lag_1m_start,operational_lag_1m_active,operational_lag_3m_start,operational_lag_3m_active,operational_lag_6m_start,operational_lag_6m_active,operational_lag_12m_start,operational_lag_12m_active,enacted_active,collection_start_audit_active,first_revenue_positive_start,revenue_positive_active,fee_amount_per_line_dollars,restricted_988_only_active,broader_crisis_system_active
ND,2023-08-01,2023-08,580.0,493.0,0.85,0.85,30.0,0.05172413793103448,57.0,0.09827586206896552,10.0,652.0,temp/raw_downloads/988_state_monthly_reports/2023-08_988_in_state_monthly_report.pdf,2,ND 580 580 493 85% 30 57 00:10 10:52,0.0,,never_or_no_fee_reported,,,False,False,False,0,0,,,0,North Dakota,never_or_no_fee_reported,,False,not_applicable,fcc_fee_report_2024,No FCC-reported state 988 telecom fee collection through the 2024 annual report.,2023,787071.0,2023,False,True,Vintage 2025 Census annual state resident population estimate.,,0.0,,,,0,0,No fee collection active in this state-year.,2023-08,8,1,13,True,False,85.0,9.827586206896552,5.172413793103448,73.69093766636047,62.63729701640639,6.364750756851911,4.313358768398627,0.16666666666666666,10.866666666666667,False,True,58,True,0.8995942577465795,0.032228373541238496,19.666666666666668,45.868109934509015,12.0,False,False,0.1515622277869968,-2.506601153394655,580.0,0.85,0.85,0.85,routed and received denominators match or received denominator unavailable,0.85,0.85,85.0,0.0,,,,,,,,,,,0,,0,,0,,0,,0,0,0,,0,0.0,0.0,0.0
ND,2023-09-01,2023-09,593.0,511.0,0.86,0.8617200674536256,30.0,0.050590219224283306,52.0,0.08768971332209106,10.0,577.0,temp/raw_downloads/988_state_monthly_reports/2023-09_988_in_state_monthly_report.pdf,2,ND 593 593 511 86% 30 52 00:10 09:37,0.0,,never_or_no_fee_reported,,,False,False,False,0,0,,,0,North Dakota,never_or_no_fee_reported,,False,not_applicable,fcc_fee_report_2024,No FCC-reported state 988 telecom fee collection through the 2024 annual report.,2023,787071.0,2023,False,True,Vintage 2025 Census annual state resident population estimate.,,0.0,,,,0,0,No fee collection active in this state-year.,2023-09,9,1,14,True,False,86.17200674536257,8.768971332209107,5.059021922428331,75.34263109681338,64.92425715087965,6.386879319362645,4.33523151223028,0.16666666666666666,9.616666666666667,False,True,58,True,0.8995942577465795,0.032228373541238496,19.666666666666668,45.868109934509015,12.0,False,False,0.1515622277869968,-2.506601153394655,593.0,0.8617200674536256,0.8617200674536256,0.8617200674536256,routed and received denominators match or received denominator unavailable,0.8617200674536256,0.8617200674536256,86.17200674536257,0.0,,,,,,,,,,,0,,0,,0,,0,,0,0,0,,0,0.0,0.0,0.0
ND,2023-10-01,2023-10,618.0,562.0,0.91,0.9093851132686084,31.0,0.05016181229773463,25.0,0.040453074433656956,9.0,537.0,temp/raw_downloads/988_state_monthly_reports/2023-10_988_in_state_monthly_report.pdf,2,ND 618 618 562 91% 31 25 00:09 08:57,0.0,,never_or_no_fee_reported,,,False,False,False,0,0,,,0,North Dakota,never_or_no_fee_reported,,False,not_applicable,fcc_fee_report_2024,No FCC-reported state 988 telecom fee collection through the 2024 annual report.,2023,787071.0,2023,False,True,Vintage 2025 Census annual state resident population estimate.,,0.0,,,,0,0,No fee collection active in this state-year.,2023-10,10,1,15,True,False,90.93851132686083,4.0453074433656955,5.016181229773463,78.51896461691513,71.40397753188721,6.428105272684596,4.375995541852525,0.15,8.95,False,True,58,True,0.8995942577465795,0.032228373541238496,19.666666666666668,45.868109934509015,12.0,False,False,0.1515622277869968,-2.506601153394655,618.0,0.9093851132686084,0.9093851132686084,0.9093851132686084,routed and received denominators match or received denominator unavailable,0.9093851132686084,0.9093851132686084,90.93851132686083,0.0,,,,,,,,,,,0,,0,,0,,0,,0,0,0,,0,0.0,0.0,0.0
ND,2023-11-01,2023-11,637.0,561.0,0.88,0.880690737833595,30.0,0.04709576138147567,46.0,0.07221350078492936,10.0,619.0,temp/raw_downloads/988_state_monthly_reports/2023-11_988_in_state_monthly_report.pdf,2,ND 637 637 561 88% 30 46 00:10 10:19,0.0,,never_or_no_fee_reported,,,False,False,False,0,0,,,0,North Dakota,never_or_no_fee_reported,,False,not_applicable,fcc_fee_report_2024,No FCC-reported state 988 telecom fee collection through the 2024 annual report.,2023,787071.0,2023,False,True,Vintage 2025 Census annual state resident population estimate.,,0.0,,,,0,0,No fee collection active in this state-year.,2023-11,11,1,16,True,False,88.0690737833595,7.221350078492936,4.709576138147567,80.93297809219244,71.27692419108314,6.45833828334479,4.405901572720403,0.16666666666666666,10.316666666666666,False,True,58,True,0.8995942577465795,0.032228373541238496,19.666666666666668,45.868109934509015,12.0,False,False,0.1515622277869968,-2.506601153394655,637.0,0.880690737833595,0.880690737833595,0.880690737833595,routed and received denominators match or received denominator unavailable,0.880690737833595,0.880690737833595,88.0690737833595,0.0,,,,,,,,,,,0,,0,,0,,0,,0,0,0,,0,0.0,0.0,0.0
ND,2023-12-01,2023-12,579.0,527.0,0.91,0.9101899827288429,24.0,0.04145077720207254,28.0,0.04835924006908463,10.0,607.0,temp/raw_downloads/988_state_monthly_reports/2023-12_988_in_state_monthly_report.pdf,2,ND 579 579 527 91% 24 28 00:10 10:07,0.0,,never_or_no_fee_reported,,,False,False,False,0,0,,,0,North Dakota,never_or_no_fee_reported,,False,not_applicable,fcc_fee_report_2024,No FCC-reported state 988 telecom fee collection through the 2024 annual report.,2023,787071.0,2023,False,True,Vintage 2025 Census annual state resident population estimate.,,0.0,,,,0,0,No fee collection active in this state-year.,2023-12,12,1,17,True,False,91.01899827288429,4.8359240069084635,4.145077720207254,73.5638843255564,66.95711060374477,6.363028103540465,4.311656265661399,0.16666666666666666,10.116666666666667,False,True,58,True,0.8995942577465795,0.032228373541238496,19.666666666666668,45.868109934509015,12.0,False,False,0.1515622277869968,-2.506601153394655,579.0,0.9101899827288429,0.9101899827288429,0.9101899827288429,routed and received denominators match or received denominator unavailable,0.9101899827288429,0.9101899827288429,91.01899827288429,0.0,,,,,,,,,,,0,,0,,0,,0,,0,0,0,,0,0.0,0.0,0.0
ND,2024-01-01,2024-01,629.0,564.0,0.9,0.8966613672496025,30.0,0.04769475357710652,35.0,0.05564387917329094,9.0,594.0,temp/raw_downloads/988_state_monthly_reports/2024-01_988_in_state_monthly_report.pdf,2,ND 629 629 564 90% 30 35 00:09 09:54,0.0,,never_or_no_fee_reported,,,False,False,False,0,0,,,0,North Dakota,never_or_no_fee_reported,,False,not_applicable,fcc_fee_report_2024,No FCC-reported state 988 telecom fee collection through the 2024 annual report.,2024,793387.0,2024,False,True,Vintage 2025 Census annual state resident population estimate.,,0.0,,,,0,0,No fee collection active in this state-year.,2024-01,1,1,18,True,False,89.66613672496025,5.5643879173290935,4.769475357710652,79.2803512031329,71.08762810582982,6.4457198193855785,4.385524898646183,0.15,9.9,False,True,58,True,0.8995942577465795,0.032228373541238496,19.666666666666668,45.868109934509015,12.0,False,False,0.1515622277869968,-2.506601153394655,629.0,0.8966613672496025,0.8966613672496025,0.8966613672496025,routed and received denominators match or received denominator unavailable,0.8966613672496025,0.8966613672496025,89.66613672496025,0.0,,,,,,,,,,,0,,0,,0,,0,,0,0,0,,0,0.0,0.0,0.0
ND,2024-02-01,2024-02,670.0,593.0,0.89,0.8850746268656716,36.0,0.05373134328358209,41.0,0.06119402985074627,10.0,644.0,temp/raw_downloads/988_state_monthly_reports/2024-02_988_in_state_monthly_report.pdf,2,ND 670 670 593 89% 36 41 00:10 10:44,0.0,,never_or_no_fee_reported,,,False,False,False,0,0,,,0,North Dakota,never_or_no_fee_reported,,False,not_applicable,fcc_fee_report_2024,No FCC-reported state 988 telecom fee collection through the 2024 annual report.,2024,793387.0,2024,False,True,Vintage 2025 Census annual state resident population estimate.,,0.0,,,,0,0,No fee collection active in this state-year.,2024-02,2,1,19,True,False,88.50746268656717,6.119402985074627,5.3731343283582085,84.44806884912407,74.74284302616503,6.508769136971682,4.447908809530025,0.16666666666666666,10.733333333333333,False,True,58,True,0.8995942577465795,0.032228373541238496,19.666666666666668,45.868109934509015,12.0,False,False,0.1515622277869968,-2.506601153394655,670.0,0.8850746268656716,0.8850746268656716,0.8850746268656716,routed and received denominators match or received denominator unavailable,0.8850746268656716,0.8850746268656716,88.50746268656717,0.0,,,,,,,,,,,0,,0,,0,,0,,0,0,0,,0,0.0,0.0,0.0
ND,2024-03-01,2024-03,725.0,633.0,0.87,0.8731034482758621,27.0,0.037241379310344824,65.0,0.0896551724137931,9.0,504.0,temp/raw_downloads/988_state_monthly_reports/2024-03_988_in_state_monthly_report.pdf,2,ND 725 725 633 87% 27 65 00:09 08:24,0.0,,never_or_no_fee_reported,,,False,False,False,0,0,,,0,North Dakota,never_or_no_fee_reported,,False,not_applicable,fcc_fee_report_2024,No FCC-reported state 988 telecom fee collection through the 2024 annual report.,2024,793387.0,2024,False,True,Vintage 2025 Census annual state resident population estimate.,,0.0,,,,0,0,No fee collection active in this state-year.,2024-03,3,1,20,True,False,87.3103448275862,8.96551724137931,3.724137931034482,91.38037300838053,79.78451877835154,6.587550014824796,4.525914542755517,0.15,8.4,False,True,58,True,0.8995942577465795,0.032228373541238496,19.666666666666668,45.868109934509015,12.0,False,False,0.1515622277869968,-2.506601153394655,725.0,0.8731034482758621,0.8731034482758621,0.8731034482758621,routed and received denominators match or received denominator unavailable,0.8731034482758621,0.8731034482758621,87.3103448275862,0.0,,,,,,,,,,,0,,0,,0,,0,,0,0,0,,0,0.0,0.0,0.0
ND,2024-04-01,2024-04,727.0,657.0,0.9,0.9037138927097662,38.0,0.052269601100412656,32.0,0.04401650618982118,9.0,628.0,temp/raw_downloads/988_state_monthly_reports/2024-04_988_in_state_monthly_report.pdf,2,ND 727 727 657 90% 38 32 00:09 10:28,0.0,,never_or_no_fee_reported,,,False,False,False,0,0,,,0,North Dakota,never_or_no_fee_reported,,False,not_applicable,fcc_fee_report_2024,No FCC-reported state 988 telecom fee collection through the 2024 annual report.,2024,793387.0,2024,False,True,Vintage 2025 Census annual state resident population estimate.,,0.0,,,,0,0,No fee collection active in this state-year.,2024-04,4,1,21,True,False,90.37138927097662,4.401650618982118,5.226960110041266,91.63245679598985,82.80952422966345,6.590301048196686,4.5286395855957435,0.15,10.466666666666667,False,True,58,True,0.8995942577465795,0.032228373541238496,19.666666666666668,45.868109934509015,12.0,False,False,0.1515622277869968,-2.506601153394655,727.0,0.9037138927097662,0.9037138927097662,0.9037138927097662,routed and received denominators match or received denominator unavailable,0.9037138927097662,0.9037138927097662,90.37138927097662,0.0,,,,,,,,,,,0,,0,,0,,0,,0,0,0,,0,0.0,0.0,0.0
ND,2024-05-01,2024-05,746.0,678.0,0.91,0.9088471849865952,30.0,0.040214477211796246,38.0,0.05093833780160858,10.0,693.0,temp/raw_downloads/988_state_monthly_reports/2024-05_988_in_state_monthly_report.pdf,2,ND 746 746 678 91% 30 38 00:10 11:33,0.0,,never_or_no_fee_reported,,,False,False,False,0,0,,,0,North Dakota,never_or_no_fee_reported,,False,not_applicable,fcc_fee_report_2024,No FCC-reported state 988 telecom fee collection through the 2024 annual report.,2024,793387.0,2024,False,True,Vintage 2025 Census annual state resident population estimate.,,0.0,,,,0,0,No fee collection active in this state-year.,2024-05,5,1,22,True,False,90.88471849865952,5.093833780160858,4.021447721179625,94.02725277827844,85.45640399956137,6.616065185132817,4.554163721811122,0.16666666666666666,11.55,False,True,58,True,0.8995942577465795,0.032228373541238496,19.666666666666668,45.868109934509015,12.0,False,False,0.1515622277869968,-2.506601153394655,746.0,0.9088471849865952,0.9088471849865952,0.9088471849865952,routed and received denominators match or received denominator unavailable,0.9088471849865952,0.9088471849865952,90.88471849865952,0.0,,,,,,,,,,,0,,0,,0,,0,,0,0,0,,0,0.0,0.0,0.0
ND,2024-06-01,2024-06,704.0,620.0,0.88,0.8806818181818182,30.0,0.04261363636363636,54.0,0.07670454545454546,10.0,725.0,temp/raw_downloads/988_state_monthly_reports/2024-06_988_in_state_monthly_report.pdf,2,ND 704 704 620 88% 30 54 00:10 12:05,0.0,,never_or_no_fee_reported,,,False,False,False,0,0,,,0,North Dakota,never_or_no_fee_reported,,False,not_applicable,fcc_fee_report_2024,No FCC-reported state 988 telecom fee collection through the 2024 annual report.,2024,793387.0,2024,False,True,Vintage 2025 Census annual state resident population estimate.,,0.0,,,,0,0,No fee collection active in this state-year.,2024-06,6,1,23,True,False,88.06818181818183,7.670454545454546,4.261363636363636,88.73349323848261,78.14597415889092,6.558197802812269,4.496844091104768,0.16666666666666666,12.083333333333334,False,True,58,True,0.8995942577465795,0.032228373541238496,19.666666666666668,45.868109934509015,12.0,False,False,0.1515622277869968,-2.506601153394655,704.0,0.8806818181818182,0.8806818181818182,0.8806818181818182,routed and received denominators match or received denominator unavailable,0.8806818181818182,0.8806818181818182,88.06818181818183,0.0,,,,,,,,,,,0,,0,,0,,0,,0,0,0,,0,0.0,0.0,0.0
ND,2024-07-01,2024-07,944.0,829.0,0.88,0.878177966101695,39.0,0.0413135593220339,76.0,0.08050847457627118,10.0,613.0,temp/raw_downloads/988_state_monthly_reports/2024-07_988_in_state_monthly_report.pdf,2,ND 944 944 829 88% 39 76 00:10 10:13,0.0,,never_or_no_fee_reported,,,False,False,False,0,0,,,0,North Dakota,never_or_no_fee_reported,,False,not_applicable,fcc_fee_report_2024,No FCC-reported state 988 telecom fee collection through the 2024 annual report.,2024,793387.0,2024,False,True,Vintage 2025 Census annual state resident population estimate.,,0.0,,,,0,0,No fee collection active in this state-year.,2024-07,7,1,24,True,False,87.8177966101695,8.050847457627118,4.13135593220339,118.98354775160168,104.48872996406546,6.851184927493743,4.787354631312712,0.16666666666666666,10.216666666666667,False,True,58,True,0.8995942577465795,0.032228373541238496,19.666666666666668,45.868109934509015,12.0,False,False,0.1515622277869968,-2.506601153394655,944.0,0.878177966101695,0.878177966101695,0.878177966101695,routed and received denominators match or received denominator unavailable,0.878177966101695,0.878177966101695,87.8177966101695,0.0,,,,,,,,,,,0,,0,,0,,0,,0,0,0,,0,0.0,0.0,0.0
ND,2024-08-01,2024-08,992.0,855.0,0.86,0.8618951612903226,41.0,0.04133064516129032,96.0,0.0967741935483871,11.0,690.0,temp/raw_downloads/988_state_monthly_reports/2024-08_988_in_state_monthly_report.pdf,2,ND 992 992 855 86% 41 96 00:11 11:30,0.0,,never_or_no_fee_reported,,,False,False,False,0,0,,,0,North Dakota,never_or_no_fee_reported,,False,not_applicable,fcc_fee_report_2024,No FCC-reported state 988 telecom fee collection through the 2024 annual report.,2024,793387.0,2024,False,True,Vintage 2025 Census annual state resident population estimate.,,0.0,,,,0,0,No fee collection active in this state-year.,2024-08,8,1,25,True,False,86.18951612903226,9.67741935483871,4.133064516129032,125.03355865422549,107.76581920298668,6.900730664045173,4.836548210015269,0.18333333333333332,11.5,False,True,58,True,0.8995942577465795,0.032228373541238496,19.666666666666668,45.868109934509015,12.0,False,False,0.1515622277869968,-2.506601153394655,992.0,0.8618951612903226,0.8618951612903226,0.8618951612903226,routed and received denominators match or received denominator unavailable,0.8618951612903226,0.8618951612903226,86.18951612903226,0.0,,,,,,,,,,,0,,0,,0,,0,,0,0,0,,0,0.0,0.0,0.0
ND,2024-09-01,2024-09,924.0,812.0,0.88,0.8787878787878788,47.0,0.050865800865800864,65.0,0.07034632034632035,11.9,732.0,temp/raw_downloads/988_state_monthly_reports/2024-09_988_in_state_monthly_report.pdf,1,ND 924 812 88% 47 65 11.9 sec 12.2 min,0.0,,never_or_no_fee_reported,,,False,False,False,0,0,,,0,North Dakota,never_or_no_fee_reported,,False,not_applicable,fcc_fee_report_2024,No FCC-reported state 988 telecom fee collection through the 2024 annual report.,2024,793387.0,2024,False,True,Vintage 2025 Census annual state resident population estimate.,,0.0,,,,0,0,No fee collection active in this state-year.,2024-09,9,1,26,True,False,87.87878787878788,7.034632034632035,5.086580086580087,116.46270987550842,102.3460177693862,6.829793737512425,4.766120920452365,0.19833333333333333,12.2,False,True,58,True,0.8995942577465795,0.032228373541238496,19.666666666666668,45.868109934509015,12.0,False,False,0.1515622277869968,-2.506601153394655,,0.88,0.8787878787878788,,routed and received denominators match or received denominator unavailable,0.8787878787878788,0.88,88.0,0.00121212121212122,,,,,,,,,,,0,,0,,0,,0,,0,0,0,,0,0.0,0.0,0.0
ND,2024-10-01,2024-10,1064.0,925.0,0.87,0.8693609022556391,50.0,0.046992481203007516,88.0,0.08270676691729323,11.9,726.0,temp/raw_downloads/988_state_monthly_reports/2024-10_988_in_state_monthly_report.pdf,1,"ND 1,064 925 87% 50 88 11.9 sec 12.1 min",0.0,,never_or_no_fee_reported,,,False,False,False,0,0,,,0,North Dakota,never_or_no_fee_reported,,False,not_applicable,fcc_fee_report_2024,No FCC-reported state 988 telecom fee collection through the 2024 annual report.,2024,793387.0,2024,False,True,Vintage 2025 Census annual state resident population estimate.,,0.0,,,,0,0,No fee collection active in this state-year.,2024-10,10,1,27,True,False,86.93609022556392,8.270676691729323,4.6992481203007515,134.1085750081612,116.58875176931308,6.970730078143525,4.906078714514918,0.19833333333333333,12.1,False,True,58,True,0.8995942577465795,0.032228373541238496,19.666666666666668,45.868109934509015,12.0,False,False,0.1515622277869968,-2.506601153394655,,0.87,0.8693609022556391,,routed and received denominators match or received denominator unavailable,0.8693609022556391,0.87,87.0,0.0006390977443608836,,,,,,,,,,,0,,0,,0,,0,,0,0,0,,0,0.0,0.0,0.0
ND,2024-11-01,2024-11,1141.0,970.0,0.85,0.8501314636283961,50.0,0.04382120946538125,120.0,0.10517090271691498,10.3,732.0,temp/raw_downloads/988_state_monthly_reports/2024-11_988_in_state_monthly_report.pdf,1,"ND 1,141 970 85% 50 120 10.3 sec 12.2 min",0.0,,never_or_no_fee_reported,,,False,False,False,0,0,,,0,North Dakota,never_or_no_fee_reported,,False,not_applicable,fcc_fee_report_2024,No FCC-reported state 988 telecom fee collection through the 2024 annual report.,2024,793387.0,2024,False,True,Vintage 2025 Census annual state resident population estimate.,,0.0,,,,0,0,No fee collection active in this state-year.,2024-11,11,1,28,True,False,85.0131463628396,10.517090271691497,4.382120946538125,143.81380083112023,122.26063699052291,7.040536390215956,4.975448785017128,0.1716666666666667,12.2,False,True,58,True,0.8995942577465795,0.032228373541238496,19.666666666666668,45.868109934509015,12.0,False,False,0.1515622277869968,-2.506601153394655,,0.85,0.8501314636283961,,routed and received denominators match or received denominator unavailable,0.8501314636283961,0.85,85.0,-0.00013146362839611125,,,,,,,,,,,0,,0,,0,,0,,0,0,0,,0,0.0,0.0,0.0
ND,2024-12-01,2024-12,885.0,780.0,0.88,0.8813559322033898,46.0,0.0519774011299435,58.0,0.0655367231638418,9.9,738.0,temp/raw_downloads/988_state_monthly_reports/2024-12_988_in_state_monthly_report.pdf,1,ND 885 780 88% 46 58 9.9 sec 12.3 min,0.0,,never_or_no_fee_reported,,,False,False,False,0,0,,,0,North Dakota,never_or_no_fee_reported,,False,not_applicable,fcc_fee_report_2024,No FCC-reported state 988 telecom fee collection through the 2024 annual report.,2024,793387.0,2024,False,True,Vintage 2025 Census annual state resident population estimate.,,0.0,,,,0,0,No fee collection active in this state-year.,2024-12,12,1,29,True,False,88.13559322033898,6.553672316384181,5.19774011299435,111.54707601712657,98.31267716763696,6.786716950605081,4.723371587602801,0.165,12.3,False,True,58,True,0.8995942577465795,0.032228373541238496,19.666666666666668,45.868109934509015,12.0,False,False,0.1515622277869968,-2.506601153394655,,0.88,0.8813559322033898,,routed and received denominators match or received denominator unavailable,0.8813559322033898,0.88,88.0,-0.0013559322033898091,,,,,,,,,,,0,,0,,0,,0,,0,0,0,,0,0.0,0.0,0.0
ND,2025-01-01,2025-01,1356.0,1209.0,0.89,0.8915929203539823,52.0,0.038348082595870206,90.0,0.06637168141592921,10.6,570.0,temp/raw_downloads/988_state_monthly_reports/2025-01_988_in_state_monthly_report.pdf,1,"ND 1,356 1,209 89% 52 90 10.6 sec 9.5 min",0.0,,never_or_no_fee_reported,,,False,False,False,0,0,,,0,North Dakota,never_or_no_fee_reported,,False,not_applicable,fcc_fee_report_2024,No FCC-reported state 988 telecom fee collection through the 2024 annual report.,2025,799358.0,2025,False,True,Vintage 2025 Census annual state resident population estimate.,,,,,,0,0,No fee collection active in this state-year.,2025-01,1,1,30,True,False,89.15929203539822,6.637168141592921,3.8348082595870205,169.63613299672986,151.24637521611095,7.213031659834869,5.139533412143127,0.17666666666666667,9.5,False,True,58,True,0.8995942577465795,0.032228373541238496,19.666666666666668,45.868109934509015,12.0,False,False,0.1515622277869968,-2.506601153394655,,0.89,0.8915929203539823,,routed and received denominators match or received denominator unavailable,0.8915929203539823,0.89,89.0,-0.0015929203539822856,,,,,,,,,,,0,,0,,0,,0,,0,0,0,,0,0.0,0.0,0.0
ND,2025-03-01,2025-03,1206.0,1048.0,0.87,0.8689883913764511,55.0,0.04560530679933665,102.0,0.0845771144278607,11.5,708.0,temp/raw_downloads/988_state_monthly_reports/2025-03_988_in_state_monthly_report.pdf,1,"ND 1,206 1,048 87% 55 102 11.5 sec 11.8 min",0.0,,never_or_no_fee_reported,,,False,False,False,0,0,,,0,North Dakota,never_or_no_fee_reported,,False,not_applicable,fcc_fee_report_2024,No FCC-reported state 988 telecom fee collection through the 2024 annual report.,2025,799358.0,2025,False,True,Vintage 2025 Census annual state resident population estimate.,,,,,,0,0,No fee collection active in this state-year.,2025-03,3,1,32,True,False,86.89883913764511,8.45771144278607,4.560530679933665,150.87107403691462,131.10521193257588,7.095893221097532,5.023031963797995,0.19166666666666668,11.8,False,True,58,True,0.8995942577465795,0.032228373541238496,19.666666666666668,45.868109934509015,12.0,False,False,0.1515622277869968,-2.506601153394655,,0.87,0.8689883913764511,,routed and received denominators match or received denominator unavailable,0.8689883913764511,0.87,87.0,0.0010116086235488764,,,,,,,,,,,0,,0,,0,,0,,0,0,0,,0,0.0,0.0,0.0
ND,2025-04-01,2025-04,1121.0,989.0,0.88,0.8822479928635147,47.0,0.04192685102586976,79.0,0.0704727921498662,11.5,738.0,temp/raw_downloads/988_state_monthly_reports/2025-04_988_in_state_monthly_report.pdf,1,"ND 1,121 989 88% 47 79 11.5 sec 12.3 min",0.0,,never_or_no_fee_reported,,,False,False,False,0,0,,,0,North Dakota,never_or_no_fee_reported,,False,not_applicable,fcc_fee_report_2024,No FCC-reported state 988 telecom fee collection through the 2024 annual report.,2025,799358.0,2025,False,True,Vintage 2025 Census annual state resident population estimate.,,,,,,0,0,No fee collection active in this state-year.,2025-04,4,1,33,True,False,88.22479928635147,7.047279214986619,4.192685102586976,140.23754062635265,123.72428874171523,7.022868086082641,4.950443158180974,0.19166666666666668,12.3,False,True,58,True,0.8995942577465795,0.032228373541238496,19.666666666666668,45.868109934509015,12.0,False,False,0.1515622277869968,-2.506601153394655,,0.88,0.8822479928635147,,routed and received denominators match or received denominator unavailable,0.8822479928635147,0.88,88.0,-0.002247992863514736,,,,,,,,,,,0,,0,,0,,0,,0,0,0,,0,0.0,0.0,0.0
ND,2025-05-01,2025-05,1203.0,1015.0,0.84,0.8437240232751455,54.0,0.04488778054862843,129.0,0.10723192019950124,12.7,714.0,temp/raw_downloads/988_state_monthly_reports/2025-05_988_in_state_monthly_report.pdf,1,"ND 1,203 1,015 84% 54 129 12.7 sec 11.9 min",0.0,,never_or_no_fee_reported,,,False,False,False,0,0,,,0,North Dakota,never_or_no_fee_reported,,False,not_applicable,fcc_fee_report_2024,No FCC-reported state 988 telecom fee collection through the 2024 annual report.,2025,799358.0,2025,False,True,Vintage 2025 Census annual state resident population estimate.,,,,,,0,0,No fee collection active in this state-year.,2025-05,5,1,34,True,False,84.37240232751455,10.723192019950124,4.488778054862843,150.49577285771832,126.97689896141655,7.093404625868766,5.0205577226309055,0.21166666666666664,11.9,False,True,58,True,0.8995942577465795,0.032228373541238496,19.666666666666668,45.868109934509015,12.0,False,False,0.1515622277869968,-2.506601153394655,,0.84,0.8437240232751455,,routed and received denominators match or received denominator unavailable,0.8437240232751455,0.84,84.0,-0.003724023275145538,,,,,,,,,,,0,,0,,0,,0,,0,0,0,,0,0.0,0.0,0.0
ND,2025-06-01,2025-06,1083.0,880.0,0.81,0.8125577100646353,48.0,0.0443213296398892,152.0,0.14035087719298245,12.8,732.0,temp/raw_downloads/988_state_monthly_reports/2025-06_988_in_state_monthly_report.pdf,1,"ND 1,083 880 81% 48 152 12.8 sec 12.2 min",0.0,,never_or_no_fee_reported,,,False,False,False,0,0,,,0,North Dakota,never_or_no_fee_reported,,False,not_applicable,fcc_fee_report_2024,No FCC-reported state 988 telecom fee collection through the 2024 annual report.,2025,799358.0,2025,False,True,Vintage 2025 Census annual state resident population estimate.,,,,,,0,0,No fee collection active in this state-year.,2025-06,6,1,35,True,False,81.25577100646353,14.035087719298245,4.43213296398892,135.48372568986613,110.0883458975828,6.988413181999592,4.916205381801797,0.21333333333333335,12.2,False,True,58,True,0.8995942577465795,0.032228373541238496,19.666666666666668,45.868109934509015,12.0,False,False,0.1515622277869968,-2.506601153394655,,0.81,0.8125577100646353,,routed and received denominators match or received denominator unavailable,0.8125577100646353,0.81,81.0,-0.0025577100646352324,,,,,,,,,,,0,,0,,0,,0,,0,0,0,,0,0.0,0.0,0.0
