country,wave,idno,raw_dist_code,raw_dist_label,adm2_name,interview_month,household_rows,lag_months,window_start_month,window_end_month,months_expected,months_available,precip_total_mm,precip_mean_monthly_mm,window_complete
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,203,Ntchisi,Ntchisi,2004-03,20,1,2004-02,2004-02,1,1,210.567612,210.567612,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,203,Ntchisi,Ntchisi,2004-03,20,3,2003-12,2004-02,3,3,660.232620,220.077540,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,203,Ntchisi,Ntchisi,2004-03,20,6,2003-09,2004-02,6,6,693.722835,115.620472,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,203,Ntchisi,Ntchisi,2004-03,20,12,2003-03,2004-02,12,12,1046.099750,87.174979,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,203,Ntchisi,Ntchisi,2004-04,20,1,2004-03,2004-03,1,1,125.897346,125.897346,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,203,Ntchisi,Ntchisi,2004-04,20,3,2004-01,2004-03,3,3,559.640129,186.546710,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,203,Ntchisi,Ntchisi,2004-04,20,6,2003-10,2004-03,6,6,818.264150,136.377358,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,203,Ntchisi,Ntchisi,2004-04,20,12,2003-04,2004-03,12,12,877.545741,73.128812,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,203,Ntchisi,Ntchisi,2004-05,20,1,2004-04,2004-04,1,1,83.357246,83.357246,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,203,Ntchisi,Ntchisi,2004-05,20,3,2004-02,2004-04,3,3,419.822205,139.940735,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,203,Ntchisi,Ntchisi,2004-05,20,6,2003-11,2004-04,6,6,897.008970,149.501495,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,203,Ntchisi,Ntchisi,2004-05,20,12,2003-05,2004-04,12,12,914.550475,76.212540,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,203,Ntchisi,Ntchisi,2004-06,20,1,2004-05,2004-05,1,1,5.054804,5.054804,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,203,Ntchisi,Ntchisi,2004-06,20,3,2004-03,2004-05,3,3,214.309397,71.436466,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,203,Ntchisi,Ntchisi,2004-06,20,6,2003-12,2004-05,6,6,874.542017,145.757003,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,203,Ntchisi,Ntchisi,2004-06,20,12,2003-06,2004-05,12,12,914.663181,76.221932,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,203,Ntchisi,Ntchisi,2004-07,20,1,2004-06,2004-06,1,1,3.176250,3.176250,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,203,Ntchisi,Ntchisi,2004-07,20,3,2004-04,2004-06,3,3,91.588300,30.529433,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,203,Ntchisi,Ntchisi,2004-07,20,6,2004-01,2004-06,6,6,651.228429,108.538072,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,203,Ntchisi,Ntchisi,2004-07,20,12,2003-07,2004-06,12,12,914.944469,76.245372,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,203,Ntchisi,Ntchisi,2004-08,20,1,2004-07,2004-07,1,1,2.359256,2.359256,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,203,Ntchisi,Ntchisi,2004-08,20,3,2004-05,2004-07,3,3,10.590310,3.530103,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,203,Ntchisi,Ntchisi,2004-08,20,6,2004-02,2004-07,6,6,430.412514,71.735419,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,203,Ntchisi,Ntchisi,2004-08,20,12,2003-08,2004-07,12,12,915.058198,76.254850,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,203,Ntchisi,Ntchisi,2004-09,20,1,2004-08,2004-08,1,1,1.375849,1.375849,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,203,Ntchisi,Ntchisi,2004-09,20,3,2004-06,2004-08,3,3,6.911355,2.303785,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,203,Ntchisi,Ntchisi,2004-09,20,6,2004-03,2004-08,6,6,221.220752,36.870125,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,203,Ntchisi,Ntchisi,2004-09,20,12,2003-09,2004-08,12,12,914.943587,76.245299,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,203,Ntchisi,Ntchisi,2004-10,20,1,2004-09,2004-09,1,1,1.268937,1.268937,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,203,Ntchisi,Ntchisi,2004-10,20,3,2004-07,2004-09,3,3,5.004042,1.668014,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,203,Ntchisi,Ntchisi,2004-10,20,6,2004-04,2004-09,6,6,96.592342,16.098724,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,203,Ntchisi,Ntchisi,2004-10,20,12,2003-10,2004-09,12,12,914.856493,76.238041,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,203,Ntchisi,Ntchisi,2004-11,20,1,2004-10,2004-10,1,1,8.862949,8.862949,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,203,Ntchisi,Ntchisi,2004-11,20,3,2004-08,2004-10,3,3,11.507736,3.835912,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,203,Ntchisi,Ntchisi,2004-11,20,6,2004-05,2004-10,6,6,22.098045,3.683008,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,203,Ntchisi,Ntchisi,2004-11,20,12,2003-11,2004-10,12,12,919.107016,76.592251,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,203,Ntchisi,Ntchisi,2004-12,9,1,2004-11,2004-11,1,1,112.209572,112.209572,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,203,Ntchisi,Ntchisi,2004-12,9,3,2004-09,2004-11,3,3,122.341458,40.780486,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,203,Ntchisi,Ntchisi,2004-12,9,6,2004-06,2004-11,6,6,129.252813,21.542135,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,203,Ntchisi,Ntchisi,2004-12,9,12,2003-12,2004-11,12,12,1003.794830,83.649569,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,203,Ntchisi,Ntchisi,2005-01,11,1,2004-12,2004-12,1,1,366.739014,366.739014,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,203,Ntchisi,Ntchisi,2005-01,11,3,2004-10,2004-12,3,3,487.811535,162.603845,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,203,Ntchisi,Ntchisi,2005-01,11,6,2004-07,2004-12,6,6,492.815577,82.135930,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,203,Ntchisi,Ntchisi,2005-01,11,12,2004-01,2004-12,12,12,1144.044006,95.337001,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,203,Ntchisi,Ntchisi,2005-02,18,1,2005-01,2005-01,1,1,235.675186,235.675186,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,203,Ntchisi,Ntchisi,2005-02,18,3,2004-11,2005-01,3,3,714.623772,238.207924,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,203,Ntchisi,Ntchisi,2005-02,18,6,2004-08,2005-01,6,6,726.131507,121.021918,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,203,Ntchisi,Ntchisi,2005-02,18,12,2004-02,2005-01,12,12,1156.544022,96.378668,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,203,Ntchisi,Ntchisi,2005-03,22,1,2005-02,2005-02,1,1,186.891724,186.891724,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,203,Ntchisi,Ntchisi,2005-03,22,3,2004-12,2005-02,3,3,789.305923,263.101974,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,203,Ntchisi,Ntchisi,2005-03,22,6,2004-09,2005-02,6,6,911.647382,151.941230,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,203,Ntchisi,Ntchisi,2005-03,22,12,2004-03,2005-02,12,12,1132.868134,94.405678,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,204,Dowa,Dowa,2004-03,36,1,2004-02,2004-02,1,1,189.672974,189.672974,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,204,Dowa,Dowa,2004-03,36,3,2003-12,2004-02,3,3,597.513123,199.171041,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,204,Dowa,Dowa,2004-03,36,6,2003-09,2004-02,6,6,626.219161,104.369860,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,204,Dowa,Dowa,2004-03,36,12,2003-03,2004-02,12,12,917.036871,76.419739,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,204,Dowa,Dowa,2004-04,43,1,2004-03,2004-03,1,1,102.359276,102.359276,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,204,Dowa,Dowa,2004-04,43,3,2004-01,2004-03,3,3,495.170219,165.056740,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,204,Dowa,Dowa,2004-04,43,6,2003-10,2004-03,6,6,727.582134,121.263689,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,204,Dowa,Dowa,2004-04,43,12,2003-04,2004-03,12,12,760.303679,63.358640,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,204,Dowa,Dowa,2004-05,29,1,2004-04,2004-04,1,1,54.728359,54.728359,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,204,Dowa,Dowa,2004-05,29,3,2004-02,2004-04,3,3,346.760609,115.586870,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,204,Dowa,Dowa,2004-05,29,6,2003-11,2004-04,6,6,777.622868,129.603811,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,204,Dowa,Dowa,2004-05,29,12,2003-05,2004-04,12,12,792.236870,66.019739,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,204,Dowa,Dowa,2004-06,52,1,2004-05,2004-05,1,1,3.731105,3.731105,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,204,Dowa,Dowa,2004-06,52,3,2004-03,2004-05,3,3,160.818740,53.606247,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,204,Dowa,Dowa,2004-06,52,6,2003-12,2004-05,6,6,758.331863,126.388644,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,204,Dowa,Dowa,2004-06,52,12,2003-06,2004-05,12,12,791.826985,65.985582,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,204,Dowa,Dowa,2004-07,33,1,2004-06,2004-06,1,1,2.570798,2.570798,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,204,Dowa,Dowa,2004-07,33,3,2004-04,2004-06,3,3,61.030263,20.343421,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,204,Dowa,Dowa,2004-07,33,6,2004-01,2004-06,6,6,556.200482,92.700080,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,204,Dowa,Dowa,2004-07,33,12,2003-07,2004-06,12,12,791.954881,65.996240,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,204,Dowa,Dowa,2004-08,45,1,2004-07,2004-07,1,1,1.496739,1.496739,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,204,Dowa,Dowa,2004-08,45,3,2004-05,2004-07,3,3,7.798643,2.599548,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,204,Dowa,Dowa,2004-08,45,6,2004-02,2004-07,6,6,354.559251,59.093209,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,204,Dowa,Dowa,2004-08,45,12,2003-08,2004-07,12,12,791.988339,65.999028,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,204,Dowa,Dowa,2004-09,42,1,2004-08,2004-08,1,1,0.866724,0.866724,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,204,Dowa,Dowa,2004-09,42,3,2004-06,2004-08,3,3,4.934261,1.644754,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,204,Dowa,Dowa,2004-09,42,6,2004-03,2004-08,6,6,165.753002,27.625500,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,204,Dowa,Dowa,2004-09,42,12,2003-09,2004-08,12,12,791.972163,65.997680,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,204,Dowa,Dowa,2004-10,40,1,2004-09,2004-09,1,1,0.951624,0.951624,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,204,Dowa,Dowa,2004-10,40,3,2004-07,2004-09,3,3,3.315087,1.105029,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,204,Dowa,Dowa,2004-10,40,6,2004-04,2004-09,6,6,64.345349,10.724225,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,204,Dowa,Dowa,2004-10,40,12,2003-10,2004-09,12,12,791.927484,65.993957,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,204,Dowa,Dowa,2004-11,36,1,2004-10,2004-10,1,1,7.329532,7.329532,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,204,Dowa,Dowa,2004-11,36,3,2004-08,2004-10,3,3,9.147879,3.049293,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,204,Dowa,Dowa,2004-11,36,6,2004-05,2004-10,6,6,16.946522,2.824420,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,204,Dowa,Dowa,2004-11,36,12,2003-11,2004-10,12,12,794.569390,66.214116,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,204,Dowa,Dowa,2004-12,41,1,2004-11,2004-11,1,1,96.426865,96.426865,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,204,Dowa,Dowa,2004-12,41,3,2004-09,2004-11,3,3,104.708020,34.902673,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,204,Dowa,Dowa,2004-12,41,6,2004-06,2004-11,6,6,109.642281,18.273714,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,204,Dowa,Dowa,2004-12,41,12,2003-12,2004-11,12,12,867.974144,72.331179,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,204,Dowa,Dowa,2005-01,3,1,2004-12,2004-12,1,1,316.465332,316.465332,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,204,Dowa,Dowa,2005-01,3,3,2004-10,2004-12,3,3,420.221728,140.073909,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,204,Dowa,Dowa,2005-01,3,6,2004-07,2004-12,6,6,423.536815,70.589469,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,204,Dowa,Dowa,2005-01,3,12,2004-01,2004-12,12,12,979.737297,81.644775,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,204,Dowa,Dowa,2005-02,36,1,2005-01,2005-01,1,1,199.752914,199.752914,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,204,Dowa,Dowa,2005-02,36,3,2004-11,2005-01,3,3,612.645111,204.215037,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,204,Dowa,Dowa,2005-02,36,6,2004-08,2005-01,6,6,621.792991,103.632165,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,204,Dowa,Dowa,2005-02,36,12,2004-02,2005-01,12,12,976.352242,81.362687,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,204,Dowa,Dowa,2005-03,44,1,2005-02,2005-02,1,1,179.618942,179.618942,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,204,Dowa,Dowa,2005-03,44,3,2004-12,2005-02,3,3,695.837189,231.945730,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,204,Dowa,Dowa,2005-03,44,6,2004-09,2005-02,6,6,800.545209,133.424201,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,204,Dowa,Dowa,2005-03,44,12,2004-03,2005-02,12,12,966.298210,80.524851,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,205,Salima,Salima,2004-03,20,1,2004-02,2004-02,1,1,161.604156,161.604156,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,205,Salima,Salima,2004-03,20,3,2003-12,2004-02,3,3,533.558746,177.852915,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,205,Salima,Salima,2004-03,20,6,2003-09,2004-02,6,6,559.381257,93.230210,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,205,Salima,Salima,2004-03,20,12,2003-03,2004-02,12,12,831.849862,69.320822,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,205,Salima,Salima,2004-04,16,1,2004-03,2004-03,1,1,98.994652,98.994652,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,205,Salima,Salima,2004-04,16,3,2004-01,2004-03,3,3,476.262657,158.754219,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,205,Salima,Salima,2004-04,16,6,2003-10,2004-03,6,6,656.681781,109.446964,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,205,Salima,Salima,2004-04,16,12,2003-04,2004-03,12,12,697.862641,58.155220,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,205,Salima,Salima,2004-05,15,1,2004-04,2004-04,1,1,54.238857,54.238857,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,205,Salima,Salima,2004-05,15,3,2004-02,2004-04,3,3,314.837666,104.945889,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,205,Salima,Salima,2004-05,15,6,2003-11,2004-04,6,6,705.956638,117.659440,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,205,Salima,Salima,2004-05,15,12,2003-05,2004-04,12,12,723.072938,60.256078,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,205,Salima,Salima,2004-06,22,1,2004-05,2004-05,1,1,6.084224,6.084224,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,205,Salima,Salima,2004-06,22,3,2004-03,2004-05,3,3,159.317733,53.105911,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,205,Salima,Salima,2004-06,22,6,2003-12,2004-05,6,6,692.876479,115.479413,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,205,Salima,Salima,2004-06,22,12,2003-06,2004-05,12,12,723.513119,60.292760,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,205,Salima,Salima,2004-07,26,1,2004-06,2004-06,1,1,1.252246,1.252246,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,205,Salima,Salima,2004-07,26,3,2004-04,2004-06,3,3,61.575327,20.525109,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,205,Salima,Salima,2004-07,26,6,2004-01,2004-06,6,6,537.837984,89.639664,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,205,Salima,Salima,2004-07,26,12,2003-07,2004-06,12,12,723.611769,60.300981,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,205,Salima,Salima,2004-08,21,1,2004-07,2004-07,1,1,1.156017,1.156017,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,205,Salima,Salima,2004-08,21,3,2004-05,2004-07,3,3,8.492486,2.830829,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,205,Salima,Salima,2004-08,21,6,2004-02,2004-07,6,6,323.330152,53.888359,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,205,Salima,Salima,2004-08,21,12,2003-08,2004-07,12,12,723.636591,60.303049,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,205,Salima,Salima,2004-09,20,1,2004-08,2004-08,1,1,2.090084,2.090084,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,205,Salima,Salima,2004-09,20,3,2004-06,2004-08,3,3,4.498346,1.499449,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,205,Salima,Salima,2004-09,20,6,2004-03,2004-08,6,6,163.816079,27.302680,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,205,Salima,Salima,2004-09,20,12,2003-09,2004-08,12,12,723.197336,60.266445,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,205,Salima,Salima,2004-10,20,1,2004-09,2004-09,1,1,1.675503,1.675503,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,205,Salima,Salima,2004-10,20,3,2004-07,2004-09,3,3,4.921603,1.640534,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,205,Salima,Salima,2004-10,20,6,2004-04,2004-09,6,6,66.496930,11.082822,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,205,Salima,Salima,2004-10,20,12,2003-10,2004-09,12,12,723.178711,60.264893,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,205,Salima,Salima,2004-11,20,1,2004-10,2004-10,1,1,9.378418,9.378418,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,205,Salima,Salima,2004-11,20,3,2004-08,2004-10,3,3,13.144004,4.381335,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,205,Salima,Salima,2004-11,20,6,2004-05,2004-10,6,6,21.636491,3.606082,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,205,Salima,Salima,2004-11,20,12,2003-11,2004-10,12,12,727.593129,60.632761,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,205,Salima,Salima,2004-12,20,1,2004-11,2004-11,1,1,61.309761,61.309761,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,205,Salima,Salima,2004-12,20,3,2004-09,2004-11,3,3,72.363682,24.121227,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,205,Salima,Salima,2004-12,20,6,2004-06,2004-11,6,6,76.862028,12.810338,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,205,Salima,Salima,2004-12,20,12,2003-12,2004-11,12,12,769.738507,64.144876,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,205,Salima,Salima,2005-02,15,1,2005-01,2005-01,1,1,198.723785,198.723785,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,205,Salima,Salima,2005-02,15,3,2004-11,2005-01,3,3,605.366615,201.788872,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,205,Salima,Salima,2005-02,15,6,2004-08,2005-01,6,6,618.510620,103.085103,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,205,Salima,Salima,2005-02,15,12,2004-02,2005-01,12,12,941.840771,78.486731,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,205,Salima,Salima,2005-03,25,1,2005-02,2005-02,1,1,159.369751,159.369751,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,205,Salima,Salima,2005-03,25,3,2004-12,2005-02,3,3,703.426605,234.475535,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,205,Salima,Salima,2005-03,25,6,2004-09,2005-02,6,6,775.790287,129.298381,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,205,Salima,Salima,2005-03,25,12,2004-03,2005-02,12,12,939.606366,78.300530,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,206,Lilongwe/Lilongwe City,Lilongwe,2004-03,120,1,2004-02,2004-02,1,1,177.019104,177.019104,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,206,Lilongwe/Lilongwe City,Lilongwe,2004-03,120,3,2003-12,2004-02,3,3,586.674225,195.558075,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,206,Lilongwe/Lilongwe City,Lilongwe,2004-03,120,6,2003-09,2004-02,6,6,628.598476,104.766413,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,206,Lilongwe/Lilongwe City,Lilongwe,2004-03,120,12,2003-03,2004-02,12,12,937.018003,78.084834,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,206,Lilongwe/Lilongwe City,Lilongwe,2004-04,117,1,2004-03,2004-03,1,1,127.492470,127.492470,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,206,Lilongwe/Lilongwe City,Lilongwe,2004-04,117,3,2004-01,2004-03,3,3,522.886375,174.295458,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,206,Lilongwe/Lilongwe City,Lilongwe,2004-04,117,6,2003-10,2004-03,6,6,754.892187,125.815365,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,206,Lilongwe/Lilongwe City,Lilongwe,2004-04,117,12,2003-04,2004-03,12,12,800.196752,66.683063,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,206,Lilongwe/Lilongwe City,Lilongwe,2004-05,104,1,2004-04,2004-04,1,1,95.085823,95.085823,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,206,Lilongwe/Lilongwe City,Lilongwe,2004-05,104,3,2004-02,2004-04,3,3,399.597397,133.199132,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,206,Lilongwe/Lilongwe City,Lilongwe,2004-05,104,6,2003-11,2004-04,6,6,842.793922,140.465654,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,206,Lilongwe/Lilongwe City,Lilongwe,2004-05,104,12,2003-05,2004-04,12,12,860.117284,71.676440,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,206,Lilongwe/Lilongwe City,Lilongwe,2004-06,131,1,2004-05,2004-05,1,1,3.649907,3.649907,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,206,Lilongwe/Lilongwe City,Lilongwe,2004-06,131,3,2004-03,2004-05,3,3,226.228200,75.409400,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,206,Lilongwe/Lilongwe City,Lilongwe,2004-06,131,6,2003-12,2004-05,6,6,812.902425,135.483737,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,206,Lilongwe/Lilongwe City,Lilongwe,2004-06,131,12,2003-06,2004-05,12,12,859.388047,71.615671,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,206,Lilongwe/Lilongwe City,Lilongwe,2004-07,82,1,2004-06,2004-06,1,1,1.995382,1.995382,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,206,Lilongwe/Lilongwe City,Lilongwe,2004-07,82,3,2004-04,2004-06,3,3,100.731112,33.577037,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,206,Lilongwe/Lilongwe City,Lilongwe,2004-07,82,6,2004-01,2004-06,6,6,623.617487,103.936248,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,206,Lilongwe/Lilongwe City,Lilongwe,2004-07,82,12,2003-07,2004-06,12,12,859.502587,71.625216,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,206,Lilongwe/Lilongwe City,Lilongwe,2004-08,161,1,2004-07,2004-07,1,1,1.750139,1.750139,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,206,Lilongwe/Lilongwe City,Lilongwe,2004-08,161,3,2004-05,2004-07,3,3,7.395428,2.465143,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,206,Lilongwe/Lilongwe City,Lilongwe,2004-08,161,6,2004-02,2004-07,6,6,406.992825,67.832137,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,206,Lilongwe/Lilongwe City,Lilongwe,2004-08,161,12,2003-08,2004-07,12,12,859.490387,71.624199,1
Malawi,2004-2005,MWI_2004_IHS-II_v01_M,206,Lilongwe/Lilongwe City,Lilongwe,2004-09,121,1,2004-08,2004-08,1,1,0.943151,0.943151,1
