artifact_group,relative_path,exists,bytes,rows,sha256,role,current_status
climate_outcome,temp/alb2002_access_candidate_household_outcomes.csv,1,2230383,3599,dcffd7e484d64213f65a09c89f2676b637abde887494f6f15a61a5d68f2a5b98,ALB_2002 temp-only household access candidate outcomes,present_nonempty
climate_outcome,temp/alb2002_access_candidate_outcome_lineage.csv,1,2895,8,5ca29ce0d42174ec525fdfe9806446107a35d5441bdd051a90fa40190ee9a227,ALB_2002 access candidate outcome lineage,present_nonempty
climate_outcome,result/alb2002_access_candidate_outcome_audit.csv,1,8289,13,5dc403a5cba85ee7d0baed8916c5c4d8ccda042da7a7d3f86d03e2f3829c39a8,ALB_2002 access candidate outcome audit,present_nonempty
climate_outcome,result/alb2002_access_candidate_outcome_summary.csv,1,2861,26,183b7eea07d1a6d1d00540d040d3276d1a5f899fba58875e9d25e1ec8173fd1d,ALB_2002 access candidate outcome summary,present_nonempty
climate_outcome,report/alb2002_access_candidate_outcome_audit.md,1,7593,79,1819a439e798be903c8cb5467ea05dc5f4966c4ef545644feb109fcabd0d08af,ALB_2002 access candidate outcome report,present_nonempty
climate_outcome,temp/alb2002_uhc_composite_candidate_outcomes.csv,1,2234316,3599,7f6f35d741e7e08863ae74d60e6784d6ceb0adae4035da243e759a182255a6c3,ALB_2002 temp-only composite UHC candidate outcomes,present_nonempty
climate_outcome,temp/alb2002_uhc_composite_candidate_lineage.csv,1,2289,6,b8b3aa723f0d9aa0d1cdb1f788a957225080a40d621b41dff229f37b045ff113,ALB_2002 composite UHC candidate lineage,present_nonempty
climate_outcome,result/alb2002_uhc_composite_candidate_audit.csv,1,5914,10,7fd693ed19a83097c08eede269b95d80bae5286bfada99ddb18f9a049dd07eb1,ALB_2002 composite UHC candidate audit,present_nonempty
climate_outcome,result/alb2002_uhc_composite_candidate_summary.csv,1,2753,25,03229f7d1b2df8a77e39e630b322895dbbfaff4b80fdafc38c70422a915ad691,ALB_2002 composite UHC candidate summary,present_nonempty
climate_outcome,report/alb2002_uhc_composite_candidate_audit.md,1,6962,73,1707580d7564e677434ed636694263a9ef6a610fc01a32f2133f2bca63e2f554,ALB_2002 composite UHC candidate report,present_nonempty
climate_outcome,temp/alb2002_analysis_candidate_dataset.csv,1,2769195,3599,d135e05ca5e981a1f522e600da31acbf07f42da785a3740c94d61c4bdcf4c56d,ALB_2002 temp-only joined analysis candidate dataset,present_nonempty
climate_outcome,temp/alb2002_analysis_candidate_lineage.csv,1,2116,6,567b0ebc2d74f2aef6901faf2725437cce37c50a582c33bb510d185f79bd689a,ALB_2002 analysis candidate lineage,present_nonempty
climate_outcome,result/alb2002_analysis_candidate_readiness_audit.csv,1,4552,12,3f2e6d79b758cbc7974df234f3d738b343f77587907aaabb2e74517e627cc03e,ALB_2002 analysis candidate readiness audit,present_nonempty
climate_outcome,result/alb2002_analysis_candidate_readiness_summary.csv,1,1725,15,92a3289cf692f0bb6d409a4e276fbd31939d35d256bdbdda6eeec35409c6eb93,ALB_2002 analysis candidate readiness summary,present_nonempty
climate_outcome,report/alb2002_analysis_candidate_readiness_audit.md,1,6990,65,36811df24ca07b2ab8b7da70038750454648705972dff1cead23f96374286a90,ALB_2002 analysis candidate readiness report,present_nonempty
climate_outcome,data/harmonized_household.csv,0,0,0,,ALB_2002 limited harmonized household core,missing_or_empty
climate_outcome,temp/harmonization_audit.csv,1,2196,5,3526be27dca1ab45dbd8c6b35cb8242c112a6ef1518305b8837140b5bd06d9f0,limited harmonized household core audit,present_nonempty
climate_outcome,temp/harmonized_lineage.csv,1,19930,68,7bf0671e38f7da3dc7e1a4f5fae4b6230c36971bc22c7c1e70f048912d4b4461,limited harmonized household core lineage,present_nonempty
climate_outcome,temp/alb2002_harmonized_household_core_promotion_audit.csv,1,2628,8,56f05a054e7a0a4304ebffcb252bd6c9698c05cec98a65bbbabe58013d0174a0,ALB_2002 limited harmonized core promotion audit,present_nonempty
climate_outcome,result/alb2002_harmonized_household_core_promotion_summary.csv,1,2057,18,580a20d81d905173f9a42573cdf5a4daefc4854bcee2160c33b73827652c5733,ALB_2002 limited harmonized core promotion summary,present_nonempty
climate_outcome,report/alb2002_harmonized_household_core_promotion.md,1,4909,55,43b8e8e61983002072653a0f594bc08515670043dd46c198372e6cf1616c6203,ALB_2002 limited harmonized core promotion report,present_nonempty
climate_outcome,data/household_outcomes.csv,0,0,0,,ALB_2002 limited CHE-only household outcome file,missing_or_empty
climate_outcome,result/outcome_audit.csv,1,4554,17,94bf3a2401aa19e9719efb3bbc970ac146fa2e3c28b3afb7d39c3170edbf06ef,limited outcome audit,present_nonempty
climate_outcome,temp/outcome_construction_audit.csv,1,357,1,33b3fd9562da72af26b5e6c9c865ad159eb1ed8de9f073ef54d59bb44497c056,limited outcome construction audit,present_nonempty
climate_outcome,temp/alb2002_limited_financial_outcome_promotion_audit.csv,1,1494,5,6d15857128c4cb80ed0b05e7ae989e4e54a21d8ff2458edb2785c93eb756c91d,ALB_2002 limited financial outcome promotion audit,present_nonempty
climate_outcome,result/alb2002_limited_financial_outcome_promotion_summary.csv,1,2250,20,60b60f0652352c119ff57f1a9ab128cdea79e897329971221432e3eb41458f3e,ALB_2002 limited financial outcome promotion summary,present_nonempty
climate_outcome,report/alb2002_limited_financial_outcome_promotion.md,1,4656,55,99317fd032647f2a447f0b8bb3b9e3a0371f0d7806764636c8ed72699bb54446,ALB_2002 limited financial outcome promotion report,present_nonempty
climate_outcome,temp/alb2002_climate_centroid_exposure_input.csv,1,61383,96,ac41a35dd61801711e8cde435f05ab60cd7099a142607e4675e5c65ea6ee0958,ALB_2002 temp-only climate centroid exposure inputs,present_nonempty
climate_outcome,temp/alb2002_climate_centroid_exposure_candidates.csv,1,274116,384,8230e0ef632fa32e38e75987048cba7657d07f44ebd09b90db98f4d6579c8845,ALB_2002 temp-only climate centroid exposure candidates,present_nonempty
climate_outcome,temp/alb2002_climate_centroid_nasa_power_api_manifest.csv,1,11861,36,9690b714ed83cafe40d66f97c55adef4704206566ce7f738cff054a6c21cc16e,ALB_2002 NASA POWER centroid API/cache manifest,present_nonempty
climate_outcome,result/alb2002_climate_centroid_exposure_audit.csv,1,2544,5,9ba8442a172469567d932b62af6f5dff386907264e020246cfc8ccbf23805462,ALB_2002 climate centroid exposure audit,present_nonempty
climate_outcome,result/alb2002_climate_centroid_exposure_summary.csv,1,2198,19,5fb0c0914960e244302c8b56d4f3afdfa26353af3bc8450992cf8c4a4094bee4,ALB_2002 climate centroid exposure summary,present_nonempty
climate_outcome,report/alb2002_climate_centroid_exposure_audit.md,1,6645,76,c26d71a175954b6f261b752bdf7cfcd4dc567a0c80ad39b36609738a9ce26e64,ALB_2002 climate centroid exposure report,present_nonempty
climate_outcome,temp/alb2002_climate_shock_candidate_exposures.csv,1,378492,384,d98e661f82c96780145733c5f13660215c6702234f8964ff34e6bb20843dc2ed,ALB_2002 temp-only climate shock diagnostic candidates,present_nonempty
climate_outcome,temp/alb2002_climate_shock_candidate_lineage.csv,1,2457,7,423350180c18a283cf9011b18e1d76da3839c9195584ba84362c2fd15a426777,ALB_2002 climate shock diagnostic lineage,present_nonempty
climate_outcome,result/alb2002_climate_shock_candidate_audit.csv,1,3577,8,1838b604fc18feb8fe04afbd5dcd11beb43a74ceb114c4363e414dd59bb2a465,ALB_2002 climate shock diagnostic audit,present_nonempty
climate_outcome,result/alb2002_climate_shock_candidate_summary.csv,1,2736,25,ed1b06fe7540407280ac08a2936cff0e20af78c91e4aaafbb8fd080bf760b203,ALB_2002 climate shock diagnostic summary,present_nonempty
climate_outcome,report/alb2002_climate_shock_candidate_audit.md,1,7775,72,bc1a17360f159dd968fa267e0e9c61470981c869addd31561643ba70834ed464,ALB_2002 climate shock diagnostic report,present_nonempty
climate_outcome,data/climate_exposures_nasa_power.csv,0,0,0,,ALB_2002 limited NASA POWER admin2-centroid exposure file,missing_or_empty
climate_outcome,temp/climate_extraction_audit.csv,1,855,3,b34cdd7b20786c8823fe754cbaece5d2786a9f3184f46cfa17d345f20f859773,limited climate exposure extraction audit,present_nonempty
climate_outcome,temp/alb2002_limited_climate_exposure_promotion_audit.csv,1,1563,6,a6ed7bc6416c6cb8fa6483b357d89ec0678d4e9e254525bee45d2ec757794790,ALB_2002 limited climate exposure promotion audit,present_nonempty
climate_outcome,result/alb2002_limited_climate_exposure_promotion_summary.csv,1,1877,16,7cf195f956ef5c881ea5e415d6e6ac7fb9b0b0fa97f482cf84225bbee5453742,ALB_2002 limited climate exposure promotion summary,present_nonempty
climate_outcome,report/alb2002_limited_climate_exposure_promotion.md,1,4183,49,dbcd30917cb11b01be870df7050f2b59c22b16ff7aa06d023dbc2f18f4c68f06,ALB_2002 limited climate exposure promotion report,present_nonempty
climate_outcome,data/climate_linked_household.csv,0,0,0,,ALB_2002 limited CHE and NASA POWER climate-linked household-window file,missing_or_empty
climate_outcome,temp/climate_merge_audit.csv,1,433,1,fa5fbd64035841a15c11bf229c13baac9954cc3b8942460beabb870f602c43d0,limited climate-linked merge audit,present_nonempty
climate_outcome,temp/alb2002_limited_climate_linked_promotion_audit.csv,1,1388,5,5a2ef6dc7bad5ad13609381e3d8eff40ee1d5b64f1e47fdb7416ce33631f471f,ALB_2002 limited climate-linked promotion audit,present_nonempty
climate_outcome,result/alb2002_limited_climate_linked_promotion_summary.csv,1,2717,26,aeedf7707c9570bbe2a627628b2e05e82cbe75cf2623d62ef86a2ac800131f9d,ALB_2002 limited climate-linked promotion summary,present_nonempty
climate_outcome,report/alb2002_limited_climate_linked_promotion.md,1,4795,59,5e681fc81b1cc192fb0d3d3bb0a585b51d4d51d98a565749b7e132689add7e15,ALB_2002 limited climate-linked promotion report,present_nonempty
climate_outcome,temp/alb2002_climate_outcome_linked_candidate.csv,1,16790014,14396,3f2fcc918f51cf4b6fe13fda5cae2923b89b54395320e8a64bf8d05ca003cf7e,ALB_2002 temp-only household-window climate/outcome linked candidate,present_nonempty
climate_outcome,temp/alb2002_climate_outcome_linked_candidate_lineage.csv,1,2805,7,a98d51da4ad2ef86e2dbbadb6a193f7b88ac55ef1e736e6791f3c8772d6d1706,ALB_2002 climate/outcome linked candidate lineage,present_nonempty
climate_outcome,result/alb2002_climate_outcome_linked_candidate_audit.csv,1,3458,7,ba6b0e26b9c2e37a69a3e21a24d1445fc782a0324a95f71047f7813b9064cea6,ALB_2002 climate/outcome linked candidate audit,present_nonempty
climate_outcome,result/alb2002_climate_outcome_linked_candidate_summary.csv,1,3641,29,99303d9ac1a22f74cb8ad41a9cac7d58332dd88a39a81cb1a31f47def16858a4,ALB_2002 climate/outcome linked candidate summary,present_nonempty
climate_outcome,report/alb2002_climate_outcome_linked_candidate_audit.md,1,8951,75,fb1ff83d28a6ad91c05f1130a0f162e8baacb0350e2c250b12b255813bb5fe33,ALB_2002 climate/outcome linked candidate report,present_nonempty
climate_outcome,result/alb2002_linked_candidate_descriptive_audit.csv,1,3523,7,ad3665fb575de86c8661cf5b795912757eec5d6774727c099c4927abb4c1b051,ALB_2002 linked-candidate descriptive screen audit,present_nonempty
climate_outcome,result/alb2002_linked_candidate_descriptive_cells.csv,1,33818,108,3ec258d9408a74512be24a373a4baba9c0a462aa3d7990de105cff26f97dee67,ALB_2002 linked-candidate descriptive screen cells,present_nonempty
climate_outcome,result/alb2002_linked_candidate_descriptive_summary.csv,1,2882,23,4209f90997e2a5b445023e2a40aa30cc612a5c7e65670553034d7b81d33c3fbc,ALB_2002 linked-candidate descriptive screen summary,present_nonempty
climate_outcome,report/alb2002_linked_candidate_descriptive_diagnostics.md,1,11903,92,3b68140d1a592e25fff307312ef24d91a675cfe06ec838b1ef42ad2d4aaa5a20,ALB_2002 linked-candidate descriptive screen report,present_nonempty
design_gate,result/design_scorecard.csv,1,15775,38,e05f6ea8613cfddee7a11b19177a6530d6f260a7375caabe430f65b39c9d4f23,broad and current design scorecard,present_nonempty
design_gate,result/design_scorecard_current_audit.csv,1,1774,4,7c7c7931e6e6e99b7e3d9ea9e70153d316412cd7a774a1c27499ebc925edbb3d,current design scorecard refresh audit,present_nonempty
design_gate,result/design_no_go_threshold_audit.csv,1,3225,8,66c277b122bd1823e713718ac2274957042c644a80bed80dbf77cfa5a428eb0b,current design no-go threshold audit,present_nonempty
design_gate,result/design_scorecard_current_summary.csv,1,741,7,ea8eae44963dcd672dac9e2daf6ad85ec114f1d80b1e53fa58aced75a061e4f0,current design scorecard summary,present_nonempty
design_gate,report/design_scorecard_audit.md,1,7536,58,f39f6d1c456505c29ae62b08a74a17fc546eef6ea8364050ffd3d79094e92d34,current design scorecard report,present_nonempty
design_gate,temp/alb2002_promotion_gate_delta_audit.csv,1,5011,10,17b1e8a3ce5892e6e06657bfd77410f5cb60ca84ab9fa16d03cb36e7e9b3e9c1,ALB_2002 promotion gate delta audit,present_nonempty
design_gate,result/alb2002_promotion_gate_delta_summary.csv,1,829,7,b2b74de2cce664db644e3f8f0828716903845b833ee3f194938d27979a79d3f5,ALB_2002 promotion gate delta summary,present_nonempty
design_gate,report/alb2002_promotion_gate_delta_audit.md,1,4242,42,8c35055d7bda3bf96b38c927272902b3ff7978d7c5f9e9bfd8da94f7e6774592,ALB_2002 promotion gate delta report,present_nonempty
design_gate,temp/alb2002_boundary_blocker_resolution_matrix.csv,1,8787,11,81e05252a93c7048ba9c33b4790b80f4968262342f1b937b844cb4b482cf6a1f,ALB_2002 boundary blocker resolution matrix,present_nonempty
design_gate,result/alb2002_boundary_blocker_resolution_summary.csv,1,1238,10,fa4b7efbb6ce1c41e9f2010c81cd6e18434ebaf0cab95e9c12ee6a9df06a6d35,ALB_2002 boundary blocker resolution summary,present_nonempty
design_gate,report/alb2002_boundary_blocker_resolution_matrix.md,1,5318,50,1b2d80f37c2ea0dfbc5e36eaa2b299393c00d7f7a5e5f7b748aff6a5aac4fc58,ALB_2002 boundary blocker resolution report,present_nonempty
design_gate,temp/alb2002_outcome_blocker_resolution_matrix.csv,1,6857,12,57037de51a3f2fbb29342d781782cccc295d890e1ac2cbe99829a637cee0c88b,ALB_2002 outcome blocker resolution matrix,present_nonempty
design_gate,result/alb2002_outcome_blocker_resolution_summary.csv,1,1287,12,559007d269cc2f5dcba1056ee1e563b4236cd684fef70e2a67a67b0420303fd6,ALB_2002 outcome blocker resolution summary,present_nonempty
design_gate,report/alb2002_outcome_blocker_resolution_matrix.md,1,4528,53,87ab199ce1bfbd020701a2c4871b8a02e88a8b6d595c2cafc0d2e6119453c0ee,ALB_2002 outcome blocker resolution report,present_nonempty
raw_verification,temp/alb2002_minimum_recipe_promotion_action_queue.csv,1,18592,6,41f8c3986c31d5a7c75cab980a55ccb4bcb184e867819f84ab4b147393886e7d,ALB_2002 minimum recipe promotion action queue,present_nonempty
raw_verification,temp/alb2002_minimum_recipe_promotion_gate_checklist.csv,1,7351,10,4ecd112cebc78210dcb443685539bf3c11a66e8a5a3824f0a08861df20968751,ALB_2002 minimum recipe promotion gate checklist,present_nonempty
raw_verification,result/alb2002_minimum_recipe_promotion_summary.csv,1,13772,93,3eeef1a7a1249ee621c534ad866eef179b362834bdbb4316d7a40433c9463d02,ALB_2002 minimum recipe promotion summary,present_nonempty
raw_verification,report/alb2002_minimum_recipe_promotion_packet.md,1,20875,140,8c58b33627c3289a429936bdce1452dcf65c1db4e2bfb20852a3f5c5d75d2de9,ALB_2002 minimum recipe promotion packet,present_nonempty
raw_verification,temp/analysis_dataset_promotion_barrier_audit.csv,1,5930,6,caa3edf6885f7f6619a486ef378778999f1f48c9281b9e45149d7c3af281e8db,analysis dataset promotion barrier audit,present_nonempty
raw_verification,result/analysis_dataset_promotion_barrier_summary.csv,1,12843,92,e27c41049c551a543d3e3a8cc702ed30fe5c0fd2499a59c602da9ec45f368837,analysis dataset promotion barrier summary,present_nonempty
raw_verification,report/analysis_dataset_promotion_barriers.md,1,18156,124,76727b7999902cf51d33bcab43e95a7dd6a8d2f798f857c094a8bfed7694758e,analysis dataset promotion barrier report,present_nonempty
climate_outcome,temp/alb2002_district_climate_crosswalk_template.csv,1,23619,36,292b3ca7ce38a82d5ff4eabb141a8b13e4cb1818086955bcd127c39b1d7caed5,ALB_2002 district climate crosswalk template,present_nonempty
climate_outcome,temp/alb2002_district_boundary_source_probe.csv,1,759,1,8f3107b64c12de3b417650f3ecbe532fedc0c6bab38b55dbf941a5e848a03e3d,ALB_2002 public boundary source probe,present_nonempty
climate_outcome,result/alb2002_district_climate_crosswalk_summary.csv,1,1570,13,0612683c23e86871b0e6ad964c4dc51278770dc2a8c12abb27c1731189e45cfe,ALB_2002 district climate crosswalk summary,present_nonempty
climate_outcome,report/alb2002_district_climate_crosswalk_audit.md,1,7532,84,57d76535867c12979a2f05e008c7746665e4337bfe0ccbc42b2040e0f4d2cf36,ALB_2002 district climate crosswalk report,present_nonempty
climate_outcome,temp/alb2002_boundary_name_match_audit.csv,1,21203,36,a2b861b3cbe8050acf41d93abcadeb81611769dc4f2f7fde954ad661d7e4e5e2,ALB_2002 boundary name match audit,present_nonempty
climate_outcome,temp/alb2002_boundary_geojson_inventory.csv,1,9888,37,acf43a30723ea944155a8f9c440852958845a5d23fc2a7ee558bfab91e03f2a1,ALB_2002 public boundary GeoJSON inventory,present_nonempty
climate_outcome,temp/source_snapshots/alb2002_geoboundaries_alb_adm2_current.geojson,1,100456,43,a81463d94654464bc2c668c45eb97a9d134e7d929d89b00ae155d2d634705e5a,ALB_2002 public boundary GeoJSON snapshot,present_nonempty
climate_outcome,result/alb2002_boundary_name_match_summary.csv,1,2102,16,d0f25b1a98c42d80e19524c5971776edc315e6076fa4d7d1114f29c27048eaa7,ALB_2002 boundary name match summary,present_nonempty
climate_outcome,report/alb2002_boundary_name_match_audit.md,1,9456,98,14fa0ea79f0d764d6ec79a2f1c688f2fc80c38df3f424467e18d46102501ed16,ALB_2002 boundary name match report,present_nonempty
climate_outcome,temp/alb2002_boundary_source_alternative_audit.csv,1,6969,6,6dee02a982873de1a994ae2dae88aca4c2942b35ab5935d2ae50b6be43c24fd9,ALB_2002 boundary source alternatives audit,present_nonempty
climate_outcome,result/alb2002_boundary_source_alternative_summary.csv,1,1379,9,d76282b52dee125bd05d408e7e2b2fdd35a5e8e81df897c98827876c1cdffeaf,ALB_2002 boundary source alternatives summary,present_nonempty
climate_outcome,report/alb2002_boundary_source_alternative_audit.md,1,6648,52,c2f4b956787e903f29fc71b6c6ec144dca2547e80411c45acf0d63b2ee81e7fe,ALB_2002 boundary source alternatives report,present_nonempty
climate_outcome,temp/alb2002_boundary_source_resource_search_audit.csv,1,3843,3,9697114d50c37abf7fb9333d5fc1fd9ff60e4375701fd164341686d45d3a9ef2,ALB_2002 boundary source resource search audit,present_nonempty
climate_outcome,result/alb2002_boundary_source_resource_search_summary.csv,1,1768,12,43f00cdaded49413762373c464e1583f4f1bf6f39568cd717f878b77ffa7663f,ALB_2002 boundary source resource search summary,present_nonempty
climate_outcome,report/alb2002_boundary_source_resource_search_audit.md,1,4960,52,777427c65cd2812e33151d081dc209386b422da87613bdf3bfac50af43fa5624,ALB_2002 boundary source resource search report,present_nonempty
climate_outcome,temp/source_snapshots/alb2002_geoboundaries_2_0_1_alb_adm2.geojson,1,1503803,42,15b43d7400e6ef643e35f7d81a4022a71112d888f4ef8f20bee9c2bdaf16334e,ALB_2002 geoBoundaries 2.0.1 boundary source snapshot,present_nonempty
climate_outcome,temp/source_snapshots/alb2002_geoboundaries_2_0_1_alb_adm2_metadata.json,1,571,1,dde1f5f4db0a772d30b8941735b8db09b00706b6aa6706b16abf6d15f37e72df,ALB_2002 geoBoundaries 2.0.1 companion metadata snapshot,present_nonempty
climate_outcome,temp/alb2002_boundary_geometry_provenance_audit.csv,1,17001,36,998a2314af1a8d0b6bb4dee74ad331346c0714650a9777be6e797f02a4b49906,ALB_2002 boundary geometry/provenance audit,present_nonempty
climate_outcome,temp/alb2002_boundary_metadata_provenance_probe.csv,1,5221,12,c0e3fbedb93281eb183cae0ca558f1d437649a188bf862ad238bb616b368190c,ALB_2002 boundary metadata provenance probe,present_nonempty
climate_outcome,result/alb2002_boundary_geometry_provenance_summary.csv,1,2699,20,75e7aa8159f189afdbd5df06cfb0264171cd400084107bde9dead1de82cd4574,ALB_2002 boundary geometry/provenance summary,present_nonempty
climate_outcome,report/alb2002_boundary_geometry_provenance_audit.md,1,10666,96,b0a3635ac551c0b6993a7e4f3aa5f1b0ceeb9c13f8a8421e45a1e55f45eb5825,ALB_2002 boundary geometry/provenance report,present_nonempty
climate_outcome,temp/alb2002_boundary_manual_verification_action_queue.csv,1,9208,7,4ce12c7ffda150880f306eba2e3efd5ebf2ba95b46a894e07c412d497ef2181f,ALB_2002 boundary manual verification action queue,present_nonempty
climate_outcome,temp/alb2002_boundary_promotion_gate_checklist.csv,1,4715,9,c8c828a5ed31fea2a25bd4f62ad9e535d8de67d0466c7841752374b92619237f,ALB_2002 boundary promotion gate checklist,present_nonempty
climate_outcome,result/alb2002_boundary_manual_verification_packet_summary.csv,1,1219,8,f043452ec9d0ca3328bc3f52ac3cd456fd908da3bbc85504d58855b03dcd3783,ALB_2002 boundary manual verification packet summary,present_nonempty
climate_outcome,report/alb2002_boundary_manual_verification_packet.md,1,7266,56,1601b5d6620aa80feea16260a429f0e9d10b6cb4da4b9a59fd09df412c742478,ALB_2002 boundary manual verification packet report,present_nonempty
climate_outcome,temp/alb2002_boundary_manual_source_followup_audit.csv,1,6932,7,2ed8152837ca878996c3a2268ca5d48d73833a76a3ab8b8e0616d9fbdfa43606,ALB_2002 boundary manual source follow-up audit,present_nonempty
climate_outcome,result/alb2002_boundary_manual_source_followup_summary.csv,1,1290,8,7e8e375b88e1737fb1179bf0f12f18c06d8a20c9ab811c3209f37c06c32449a5,ALB_2002 boundary manual source follow-up summary,present_nonempty
climate_outcome,report/alb2002_boundary_manual_source_followup.md,1,4797,42,ac34d85924ac82e355567cf7c93ca3096ec7f809ecbb423dcf4485327c8ba0c8,ALB_2002 boundary manual source follow-up report,present_nonempty
climate_outcome,temp/alb2002_gadm_boundary_lead_audit.csv,1,1578,2,e2bcbaa41f61fed115523b5eb8257cbc93e0eb791f06c0d17297682fe770b906,ALB_2002 GADM boundary lead audit,present_nonempty
climate_outcome,temp/alb2002_gadm_boundary_name_match_audit.csv,1,9450,78,c01c3baad9ea2581edbe90acbe153371ed1f1701310b788484f7d6a24a28a54a,ALB_2002 GADM boundary name match audit,present_nonempty
climate_outcome,result/alb2002_gadm_boundary_lead_summary.csv,1,1389,13,d0dc5f2d3e64faeb9dcceaa82fd9911285746ea393b6df143a2aac9c3179e87a,ALB_2002 GADM boundary lead summary,present_nonempty
climate_outcome,report/alb2002_gadm_boundary_lead_audit.md,1,4271,60,2dad0bb586063720249d19d95b759adf6f89aeaf753dbfa81b462948a5fc23f5,ALB_2002 GADM boundary lead report,present_nonempty
climate_outcome,temp/source_snapshots/gadm36_ALB_shp.zip,1,823977,0,a877b22f061e0b73981642f3dcd917b63f05cd7d3795d082a2ee586c03a6d171,GADM 3.6 Albania shapefile snapshot,present_nonempty
climate_outcome,temp/source_snapshots/gadm41_ALB_shp.zip,1,425917,0,1fb5eca08afc792bcd5367c6e67456c2c11f7a0856a8c910d08ddfb9a0c6be14,GADM 4.1 Albania shapefile snapshot,present_nonempty
climate_outcome,temp/source_snapshots/hdx_cod_ab_alb_package_show.json,1,13878,204,c64aabf4f8538029657758654a980defd7863dcd4b6343df3e539f0620333392,HDX COD-AB Albania package metadata snapshot,present_nonempty
climate_outcome,temp/source_snapshots/hdx_alb_adm_gazetteer_2019.xlsx,1,63445,0,0097b3b53f59d2e9aa8d461c5aa3f66b4bedf478126e9e764694fc3c90f87106,HDX COD-AB Albania 2019 gazetteer workbook snapshot,present_nonempty
climate_outcome,temp/alb2002_local_geography_artifact_audit.csv,1,57397,114,d43f143724a1e72bb222b811baa4b8d43df39c07259dbbc3cedf151ea723bacf,ALB_2002 local geography artifact audit,present_nonempty
climate_outcome,result/alb2002_local_geography_artifact_summary.csv,1,2177,16,dfef28d6758648f6523e462435e8447a96e76f286e3db5b25ac35ccc2929f6ac,ALB_2002 local geography artifact summary,present_nonempty
climate_outcome,report/alb2002_local_geography_artifact_audit.md,1,11696,83,c9b244779efb5bf826a67f2dca9fb981c091921dfaf5743afbf699e814ff662e,ALB_2002 local geography artifact report,present_nonempty
raw_verification,temp/alb2012_household_core_candidate.csv,1,4647464,6671,57d7c3e5df93043ac6919dd98db793540a888b095f38534723b29187fa63a9ba,ALB_2012 temp household core candidate,present_nonempty
raw_verification,temp/alb2012_raw_core_feasibility_audit.csv,1,5071,10,3fa022e4a2d317aeb3251958868031f17715954b361717d77a342e1fe2f41a75,ALB_2012 raw core feasibility audit,present_nonempty
raw_verification,temp/alb2012_raw_core_lineage.csv,1,3023,7,127096baab6ce8e25db12b60fd8a7a2da4835afbc36055c066cdee44e4c54bc6,ALB_2012 raw core lineage,present_nonempty
raw_verification,result/alb2012_raw_core_feasibility_summary.csv,1,1872,18,5459c48794353a10a3f40cd30e80a2159ba1684c507cdbed1eece1458b85dc0d,ALB_2012 raw core feasibility summary,present_nonempty
raw_verification,report/alb2012_raw_core_feasibility.md,1,7146,68,2d7d0a3e19d310df4d567c5aad78b48009921ba6d9d6cd4c6bb03c03830a0366,ALB_2012 raw core feasibility report,present_nonempty
climate_outcome,temp/alb2012_provisional_outcome_feasibility_audit.csv,1,17148,33,27b7f63fa4eda2fe85e19ab8e0b3317eb9b0215778877867a2dfe807ea14157d,ALB_2012 provisional outcome feasibility audit,present_nonempty
climate_outcome,result/alb2012_provisional_outcome_feasibility_summary.csv,1,2401,23,9dde1d652cf77472517a37ed938c87a5d1928f989cbdd0564cf16c195eb9678a,ALB_2012 provisional outcome feasibility summary,present_nonempty
climate_outcome,report/alb2012_provisional_outcome_feasibility.md,1,8184,83,398e80266aab222fd8ef536b5e263533337206b3925c6ceeab022671ff025a4b,ALB_2012 provisional outcome feasibility report,present_nonempty
climate_outcome,temp/alb2012_outcome_semantics_raw_value_audit.csv,1,65108,61,bd95fbe507d3a7757fb84e2e51fd6d2bbc355f26657f470552c55aeeefb9f52a,ALB_2012 outcome semantics raw value audit,present_nonempty
climate_outcome,result/alb2012_outcome_semantics_raw_value_summary.csv,1,1901,16,320f0be135b596c44881f73c6905128335fe76e29f7293184b7c560c90350f09,ALB_2012 outcome semantics raw value summary,present_nonempty
climate_outcome,report/alb2012_outcome_semantics_raw_value_audit.md,1,28348,103,3aeb71386a420cddbd167ce327fb46aade5dfa87aaf81dbde687cfcbeb0fd995,ALB_2012 outcome semantics raw value report,present_nonempty
climate_outcome,temp/alb2012_timing_geography_exhaustive_audit.csv,1,106823,212,684357a18504a0833de7aee7c58c5016483482f4b80b782b76f56cbdb62830ec,ALB_2012 timing/geography exhaustive audit,present_nonempty
climate_outcome,result/alb2012_timing_geography_exhaustive_summary.csv,1,1707,15,f82074b40fe8907b1aedad3550acca8e7f51ab33f7abd0e6fde97c859411b9a0,ALB_2012 timing/geography exhaustive summary,present_nonempty
climate_outcome,report/alb2012_timing_geography_exhaustive_audit.md,1,15726,134,c569ba03ecddec458ecbf4d31547edaf1509785a2879f4057a7f04b42630c8b1,ALB_2012 timing/geography exhaustive report,present_nonempty
climate_outcome,temp/alb2012_questionnaire_timing_field_audit.csv,1,12376,29,03f0602184b6887ff2670f064d096bb68d4682f76a073fe411622b5a1e851242,ALB_2012 questionnaire timing field audit,present_nonempty
climate_outcome,temp/alb2012_questionnaire_timing_raw_gap_audit.csv,1,5538,12,28f7d51765e2078eaa3af95d2e10880125e446092fcd700d0d8e9bb8d15c3114,ALB_2012 questionnaire timing raw-gap audit,present_nonempty
