download_priority_order,country,wave,idno,file_id,expected_file_name,priority_core_target,core_requirements,external_candidate_folder,external_match_status,external_matched_file_name,external_matched_file_path,data_write_gate_status,modeling_gate_status
8,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,F126,COMSEC_CG,0,,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10,external_file_name_match,COMSEC_CG.dta,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10\COMSEC_CG.dta,blocked_no_data_write,blocked
8,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,F127,COMSEC_CH,0,,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10,external_file_name_match,COMSEC_CH.dta,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10\COMSEC_CH.dta,blocked_no_data_write,blocked
8,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,F128,COMSEC_CI,0,,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10,external_file_name_match,COMSEC_CI.dta,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10\COMSEC_CI.dta,blocked_no_data_write,blocked
8,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,F129,COMSEC_CJ,0,,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10,external_file_name_match,COMSEC_CJ.dta,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10\COMSEC_CJ.dta,blocked_no_data_write,blocked
8,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,F130,TZY2.EA.Offsets,1,,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10,external_file_name_match,TZY2.EA.Offsets.dta,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10\TZY2.EA.Offsets.dta,blocked_no_data_write,blocked
8,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,F131,FS_B1,0,,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10,external_file_name_match,FS_B1.dta,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10\FS_B1.dta,blocked_no_data_write,blocked
8,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,F132,FS_C1,1,,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10,external_file_name_match,FS_C1.dta,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10\FS_C1.dta,blocked_no_data_write,blocked
8,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,F133,FS_D1,0,,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10,external_file_name_match,FS_D1.dta,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10\FS_D1.dta,blocked_no_data_write,blocked
8,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,F134,FS_D2,0,,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10,external_file_name_match,FS_D2.dta,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10\FS_D2.dta,blocked_no_data_write,blocked
8,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,F135,FS_D3,0,,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10,external_file_name_match,FS_D3.dta,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10\FS_D3.dta,blocked_no_data_write,blocked
8,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,F136,FS_E1,0,,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10,external_file_name_match,FS_E1.dta,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10\FS_E1.dta,blocked_no_data_write,blocked
8,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,F137,FS_E2,0,,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10,external_file_name_match,FS_E2.dta,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10\FS_E2.dta,blocked_no_data_write,blocked
8,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,F138,FS_E3,0,,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10,external_file_name_match,FS_E3.dta,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10\FS_E3.dta,blocked_no_data_write,blocked
8,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,F139,FS_F,0,,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10,external_file_name_match,FS_F.dta,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10\FS_F.dta,blocked_no_data_write,blocked
8,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,F140,FS_FILTERS,0,,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10,external_file_name_match,FS_FILTERS.dta,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10\FS_FILTERS.dta,blocked_no_data_write,blocked
8,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,F141,FS_G,0,,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10,external_file_name_match,FS_G.dta,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10\FS_G.dta,blocked_no_data_write,blocked
8,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,F142,FS_H1,0,,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10,external_file_name_match,FS_H1.dta,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10\FS_H1.dta,blocked_no_data_write,blocked
8,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,F143,FS_H2,1,,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10,external_file_name_match,FS_H2.dta,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10\FS_H2.dta,blocked_no_data_write,blocked
8,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,F144,FS_H3,0,,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10,external_file_name_match,FS_H3.dta,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10\FS_H3.dta,blocked_no_data_write,blocked
8,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,F145,FS_I,0,,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10,external_file_name_match,FS_I.dta,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10\FS_I.dta,blocked_no_data_write,blocked
8,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,F146,FS_J1,1,,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10,external_file_name_match,FS_J1.dta,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10\FS_J1.dta,blocked_no_data_write,blocked
8,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,F147,FS_J2,0,,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10,external_file_name_match,FS_J2.dta,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10\FS_J2.dta,blocked_no_data_write,blocked
8,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,F148,FS_J3,1,,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10,external_file_name_match,FS_J3.dta,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10\FS_J3.dta,blocked_no_data_write,blocked
8,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,F149,FS_K1,0,,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10,external_file_name_match,FS_K1.dta,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10\FS_K1.dta,blocked_no_data_write,blocked
8,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,F150,FS_K2,0,,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10,external_file_name_match,FS_K2.dta,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10\FS_K2.dta,blocked_no_data_write,blocked
8,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,F151,FS_K3,0,,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10,external_file_name_match,FS_K3.dta,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10\FS_K3.dta,blocked_no_data_write,blocked
8,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,F152,FS_L,0,,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10,external_file_name_match,FS_L.dta,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10\FS_L.dta,blocked_no_data_write,blocked
8,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,F153,FS_M,0,,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10,external_file_name_match,FS_M.dta,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10\FS_M.dta,blocked_no_data_write,blocked
8,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,F154,FS_N1,0,,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10,external_file_name_match,FS_N1.dta,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10\FS_N1.dta,blocked_no_data_write,blocked
8,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,F155,FS_N2,1,,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10,external_file_name_match,FS_N2.dta,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10\FS_N2.dta,blocked_no_data_write,blocked
8,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,F157,HH_SEC_A,1,,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10,external_file_name_match,HH_SEC_A.dta,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10\HH_SEC_A.dta,blocked_no_data_write,blocked
8,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,F158,HH_SEC_B,1,,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10,external_file_name_match,HH_SEC_B.dta,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10\HH_SEC_B.dta,blocked_no_data_write,blocked
8,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,F159,HH_SEC_C,1,,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10,external_file_name_match,HH_SEC_C.dta,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10\HH_SEC_C.dta,blocked_no_data_write,blocked
8,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,F160,HH_SEC_D,1,,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10,external_file_name_match,HH_SEC_D.dta,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10\HH_SEC_D.dta,blocked_no_data_write,blocked
8,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,F161,HH_SEC_E1,1,,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10,external_file_name_match,HH_SEC_E1.dta,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10\HH_SEC_E1.dta,blocked_no_data_write,blocked
8,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,F162,HH_SEC_E2,0,,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10,external_file_name_match,HH_SEC_E2.dta,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10\HH_SEC_E2.dta,blocked_no_data_write,blocked
8,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,F163,HH_SEC_F,0,,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10,external_file_name_match,HH_SEC_F.dta,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10\HH_SEC_F.dta,blocked_no_data_write,blocked
8,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,F164,HH_SEC_FILTERS,0,,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10,external_file_name_match,HH_SEC_FILTERS.dta,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10\HH_SEC_FILTERS.dta,blocked_no_data_write,blocked
8,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,F165,HH_SEC_G,1,,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10,external_file_name_match,HH_SEC_G.dta,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10\HH_SEC_G.dta,blocked_no_data_write,blocked
8,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,F166,HH_SEC_H1,0,,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10,external_file_name_match,HH_SEC_H1.dta,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10\HH_SEC_H1.dta,blocked_no_data_write,blocked
8,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,F167,HH_SEC_H2,0,,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10,external_file_name_match,HH_SEC_H2.dta,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10\HH_SEC_H2.dta,blocked_no_data_write,blocked
8,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,F168,HH_SEC_H3,0,,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10,external_file_name_match,HH_SEC_H3.dta,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10\HH_SEC_H3.dta,blocked_no_data_write,blocked
8,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,F169,HH_SEC_I1,0,,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10,external_file_name_match,HH_SEC_I1.dta,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10\HH_SEC_I1.dta,blocked_no_data_write,blocked
8,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,F170,HH_SEC_I2,0,,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10,external_file_name_match,HH_SEC_I2.dta,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10\HH_SEC_I2.dta,blocked_no_data_write,blocked
8,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,F171,HH_SEC_J1,0,,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10,external_file_name_match,HH_SEC_J1.dta,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10\HH_SEC_J1.dta,blocked_no_data_write,blocked
8,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,F172,HH_SEC_J2,0,,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10,external_file_name_match,HH_SEC_J2.dta,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10\HH_SEC_J2.dta,blocked_no_data_write,blocked
8,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,F173,HH_SEC_K1,0,,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10,external_file_name_match,HH_SEC_K1.dta,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10\HH_SEC_K1.dta,blocked_no_data_write,blocked
8,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,F174,HH_SEC_K2,0,,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10,external_file_name_match,HH_SEC_K2.dta,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10\HH_SEC_K2.dta,blocked_no_data_write,blocked
8,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,F175,HH_SEC_K3,0,,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10,external_file_name_match,HH_SEC_K3.dta,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10\HH_SEC_K3.dta,blocked_no_data_write,blocked
8,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,F176,HH_SEC_L,1,,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10,external_file_name_match,HH_SEC_L.dta,D:\GlobalHealthPolicy Dropbox\Fan Bowei\HEALTH EXPENDITURE MEASUREMENT\HEALTH VS CONSUMPTION\Data\tanzania_NPS_08_10_12_14\NPS_10\HH_SEC_L.dta,blocked_no_data_write,blocked
