action_rank,dataset_idno,dataset,local_target_folder,expected_file_name,module_priority_role,candidate_categories,candidate_harmonized_variables,candidate_variable_count,candidate_raw_variables_examples,expected_file_status,present_matching_files,verification_action
14,TZA_2020_NPS-R5_v02_M,"Tanzania - National Panel Survey 2020-21, Wave 5 (2020-2022; TZA_2020_NPS-R5_v02_M)",temp/raw_downloads/TZA_2020_NPS-R5_v02_M/,hh_sec_c,core_main_sample_module_candidate,demographics;health_need_access;survey_design,age;education;hhid;pid;reason_not_sought_distance,18,hh_c14;hh_c15;hh_c28_4;indidy5;y5_hhid;hh_c04;hh_c07;hh_c17;hh_c28_1;hh_c28_2;hh_c28_3;hh_c28_4,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
14,TZA_2020_NPS-R5_v02_M,"Tanzania - National Panel Survey 2020-21, Wave 5 (2020-2022; TZA_2020_NPS-R5_v02_M)",temp/raw_downloads/TZA_2020_NPS-R5_v02_M/,ag_sec_10,core_main_sample_module_candidate,shocks;survey_design,agriculture_livelihood;hhid,17,y5_hhid;ag10_02_1;ag10_02_2;ag10_02_2a;ag10_02_2b;ag10_02_2c;ag10_02_2d;ag10_02_2e;ag10_02_2f;ag10_02_2g;ag10_02_2h;ag10_02_2i,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
14,TZA_2020_NPS-R5_v02_M,"Tanzania - National Panel Survey 2020-21, Wave 5 (2020-2022; TZA_2020_NPS-R5_v02_M)",temp/raw_downloads/TZA_2020_NPS-R5_v02_M/,hh_sec_d,core_main_sample_module_candidate,demographics;health_expenditure;health_need_access;survey_design,age;care_sought;education;hhid;illness_or_injury_need;oop_health_expenditure;pid,15,hh_d13;hh_d15;hh_d04_1;hh_d04_2;hh_d12_1;hh_d12_2;hh_d48;hh_d49;indidy5;y5_hhid;hh_d16;hh_d29_1,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
14,TZA_2020_NPS-R5_v02_M,"Tanzania - National Panel Survey 2020-21, Wave 5 (2020-2022; TZA_2020_NPS-R5_v02_M)",temp/raw_downloads/TZA_2020_NPS-R5_v02_M/,hh_sec_i,core_main_sample_module_candidate,demographics;shocks;survey_design,asset_index_or_asset_variable;hhid;shock_module_variable,15,y5_hhid;hh_i02;hh_i03;hh_i04;hh_i05;hh_i07_1;hh_i07_2;hh_i08;hh_i09;hh_i10;hh_i18;hh_i19,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
14,TZA_2020_NPS-R5_v02_M,"Tanzania - National Panel Survey 2020-21, Wave 5 (2020-2022; TZA_2020_NPS-R5_v02_M)",temp/raw_downloads/TZA_2020_NPS-R5_v02_M/,hh_sec_s,core_main_sample_module_candidate,demographics;health_need_access;survey_design,age;asset_index_or_asset_variable;hhid;household_head_marker;illness_or_injury_need;sex,15,hh_s09;hh_s10;hh_s11_1;hh_s11_2;hh_s12_1;hh_s12_2;hh_s04_2;y4_hhid;y5_hhid;hh_s03;hh_s05;hh_s07_1,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
14,TZA_2020_NPS-R5_v02_M,"Tanzania - National Panel Survey 2020-21, Wave 5 (2020-2022; TZA_2020_NPS-R5_v02_M)",temp/raw_downloads/TZA_2020_NPS-R5_v02_M/,hh_sec_p,core_main_sample_module_candidate,shocks;survey_design,coping_borrowed;hhid,13,y5_hhid;hh_p01;hh_p03;hh_p04;hh_p05;hh_p06;hh_p06a;hh_p07;hh_p09;hh_p10_1;hh_p10_2;hh_p10_3,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
14,TZA_2020_NPS-R5_v02_M,"Tanzania - National Panel Survey 2020-21, Wave 5 (2020-2022; TZA_2020_NPS-R5_v02_M)",temp/raw_downloads/TZA_2020_NPS-R5_v02_M/,ag_sec_6a,core_main_sample_module_candidate,shocks;survey_design,agriculture_livelihood;hhid;shock_module_variable,12,y5_hhid;ag6a_02;ag6a_05;ag6a_05;ag6a_06;ag6a_06a;ag6a_08_1;ag6a_08_2;ag6a_09;ag6a_10;cropid;plot_id,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
14,TZA_2020_NPS-R5_v02_M,"Tanzania - National Panel Survey 2020-21, Wave 5 (2020-2022; TZA_2020_NPS-R5_v02_M)",temp/raw_downloads/TZA_2020_NPS-R5_v02_M/,ag_sec_6b,core_main_sample_module_candidate,shocks;survey_design,agriculture_livelihood;hhid;shock_module_variable,12,y5_hhid;ag6b_02;ag6b_05;ag6b_05;ag6b_06;ag6b_06a;ag6b_08_1;ag6b_08_2;ag6b_09;ag6b_10;cropid;plot_id,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
14,TZA_2020_NPS-R5_v02_M,"Tanzania - National Panel Survey 2020-21, Wave 5 (2020-2022; TZA_2020_NPS-R5_v02_M)",temp/raw_downloads/TZA_2020_NPS-R5_v02_M/,ag_sec_7a,core_main_sample_module_candidate,shocks;survey_design,agriculture_livelihood;hhid,11,y5_hhid;ag7a_08;ag7a_09;ag7a_11;ag7a_13;ag7a_17;ag7a_18;ag7a_19;ag7a_20;ag7a_21;cropid,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
14,TZA_2020_NPS-R5_v02_M,"Tanzania - National Panel Survey 2020-21, Wave 5 (2020-2022; TZA_2020_NPS-R5_v02_M)",temp/raw_downloads/TZA_2020_NPS-R5_v02_M/,ag_sec_7b,core_main_sample_module_candidate,shocks;survey_design,agriculture_livelihood;hhid,11,y5_hhid;ag7b_08;ag7b_09;ag7b_11;ag7b_13;ag7b_17;ag7b_18;ag7b_19;ag7b_20;ag7b_21;cropid,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
14,TZA_2020_NPS-R5_v02_M,"Tanzania - National Panel Survey 2020-21, Wave 5 (2020-2022; TZA_2020_NPS-R5_v02_M)",temp/raw_downloads/TZA_2020_NPS-R5_v02_M/,hh_sec_b,core_main_sample_module_candidate,demographics;geography;survey_design,admin1_or_admin2;age;hhid;household_head_marker;pid;sex,11,hh_b27_2;hh_b27_3;hh_b29_2;hh_b29_3;indidy5;y4_hhid;y5_hhid;hh_b02;hh_b05;hh_b13;hh_b16,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
14,TZA_2020_NPS-R5_v02_M,"Tanzania - National Panel Survey 2020-21, Wave 5 (2020-2022; TZA_2020_NPS-R5_v02_M)",temp/raw_downloads/TZA_2020_NPS-R5_v02_M/,lf_sec_03,core_main_sample_module_candidate,geography;health_need_access;shocks;survey_design,admin1_or_admin2;agriculture_livelihood;care_sought;hhid,10,lf03_07;lf03_11;lf03_12;lf03_13;lf03_14;lf03_07;lf03_11;lf03_13;y5_hhid;lvstckid,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
14,TZA_2020_NPS-R5_v02_M,"Tanzania - National Panel Survey 2020-21, Wave 5 (2020-2022; TZA_2020_NPS-R5_v02_M)",temp/raw_downloads/TZA_2020_NPS-R5_v02_M/,hh_sec_e1,core_main_sample_module_candidate,health_expenditure;shocks;survey_design,agriculture_livelihood;health_insurance;hhid;pid,9,hh_e44c;hh_e44e;indidy5;y5_hhid;hh_e05;hh_e06a;hh_e07;hh_e12a;hh_e16,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
14,TZA_2020_NPS-R5_v02_M,"Tanzania - National Panel Survey 2020-21, Wave 5 (2020-2022; TZA_2020_NPS-R5_v02_M)",temp/raw_downloads/TZA_2020_NPS-R5_v02_M/,cm_sec_a,core_main_sample_module_candidate,geography;survey_design,admin1_or_admin2;latitude_or_longitude;psu_or_cluster_id,8,cm_gps__Accuracy;cm_gps__Altitude;cm_gps__Latitude;cm_gps__Longitude;cm_gps__Timestamp;id_01;id_02;cm_a05,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
14,TZA_2020_NPS-R5_v02_M,"Tanzania - National Panel Survey 2020-21, Wave 5 (2020-2022; TZA_2020_NPS-R5_v02_M)",temp/raw_downloads/TZA_2020_NPS-R5_v02_M/,hh_sec_r,core_main_sample_module_candidate,demographics;shocks;survey_design,asset_index_or_asset_variable;education;hhid;shock_module_variable,8,y5_hhid;hh_r03;hh_r03;hh_r02;hh_r03;hh_r04_1;hh_r04_2;shockid,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
14,TZA_2020_NPS-R5_v02_M,"Tanzania - National Panel Survey 2020-21, Wave 5 (2020-2022; TZA_2020_NPS-R5_v02_M)",temp/raw_downloads/TZA_2020_NPS-R5_v02_M/,hh_sec_u2,core_main_sample_module_candidate,shocks;survey_design,agriculture_livelihood;hhid;shock_module_variable,8,y5_hhid;ag2a_11;hh_u201;hh_u202;hh_u203;hh_u203;hh_u204;hh_u206,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
14,TZA_2020_NPS-R5_v02_M,"Tanzania - National Panel Survey 2020-21, Wave 5 (2020-2022; TZA_2020_NPS-R5_v02_M)",temp/raw_downloads/TZA_2020_NPS-R5_v02_M/,npsy5.child.anthro,core_main_sample_module_candidate,demographics;survey_design,age;hhid;household_weight_or_person_weight;pid,8,indidy5;under;y5_hhid;zwxa;zwxh;age_months;zhxa;zwxa,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
14,TZA_2020_NPS-R5_v02_M,"Tanzania - National Panel Survey 2020-21, Wave 5 (2020-2022; TZA_2020_NPS-R5_v02_M)",temp/raw_downloads/TZA_2020_NPS-R5_v02_M/,hh_sec_h,core_main_sample_module_candidate,demographics;shocks;survey_design,age;coping_borrowed;education;hhid,7,y5_hhid;hh_h02d;hh_h04_1;hh_h04_2;hh_h05_1;hh_h05_2;hh_h02f,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
14,TZA_2020_NPS-R5_v02_M,"Tanzania - National Panel Survey 2020-21, Wave 5 (2020-2022; TZA_2020_NPS-R5_v02_M)",temp/raw_downloads/TZA_2020_NPS-R5_v02_M/,ag_sec_11,core_main_sample_module_candidate,health_need_access;shocks;survey_design,care_not_sought_reason;coping_borrowed;hhid,6,ag11_05;y5_hhid;ag11_06;ag11_07;ag11_08_1;ag11_09,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
14,TZA_2020_NPS-R5_v02_M,"Tanzania - National Panel Survey 2020-21, Wave 5 (2020-2022; TZA_2020_NPS-R5_v02_M)",temp/raw_downloads/TZA_2020_NPS-R5_v02_M/,hh_sec_o2,core_main_sample_module_candidate,shocks;survey_design,coping_borrowed;hhid;pid,6,indidy5;y5_hhid;hh_o08;hh_o17_1;hh_o17_2;hh_o18,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
14,TZA_2020_NPS-R5_v02_M,"Tanzania - National Panel Survey 2020-21, Wave 5 (2020-2022; TZA_2020_NPS-R5_v02_M)",temp/raw_downloads/TZA_2020_NPS-R5_v02_M/,lf_sec_02,core_main_sample_module_candidate,health_need_access;shocks;survey_design,agriculture_livelihood;hhid;household_weight_or_person_weight;illness_or_injury_need,6,lf02_21;lf02_22;lf02_23;lf02_31;y5_hhid;lvstckid,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
14,TZA_2020_NPS-R5_v02_M,"Tanzania - National Panel Survey 2020-21, Wave 5 (2020-2022; TZA_2020_NPS-R5_v02_M)",temp/raw_downloads/TZA_2020_NPS-R5_v02_M/,cm_sec_f_id,core_main_sample_module_candidate,geography;survey_design,admin1_or_admin2;household_weight_or_person_weight,5,cm_f064;cm_f065;cm_f066;cm_f062;cm_f065,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
14,TZA_2020_NPS-R5_v02_M,"Tanzania - National Panel Survey 2020-21, Wave 5 (2020-2022; TZA_2020_NPS-R5_v02_M)",temp/raw_downloads/TZA_2020_NPS-R5_v02_M/,lf_sec_04,core_main_sample_module_candidate,shocks;survey_design,agriculture_livelihood;hhid;strata,5,lf04_12;lf04_13_1;lf04_13_2;y5_hhid;lvstckid,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
14,TZA_2020_NPS-R5_v02_M,"Tanzania - National Panel Survey 2020-21, Wave 5 (2020-2022; TZA_2020_NPS-R5_v02_M)",temp/raw_downloads/TZA_2020_NPS-R5_v02_M/,ag_sec_12a,core_main_sample_module_candidate,shocks;survey_design,agriculture_livelihood;hhid,4,y5_hhid;ag12a_01_7;ag12a_01_8;ag12a_07,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
14,TZA_2020_NPS-R5_v02_M,"Tanzania - National Panel Survey 2020-21, Wave 5 (2020-2022; TZA_2020_NPS-R5_v02_M)",temp/raw_downloads/TZA_2020_NPS-R5_v02_M/,hh_sec_e2,core_main_sample_module_candidate,shocks;survey_design,agriculture_livelihood;hhid;pid,4,indidy5;y5_hhid;hh_e204;hh_e205,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
14,TZA_2020_NPS-R5_v02_M,"Tanzania - National Panel Survey 2020-21, Wave 5 (2020-2022; TZA_2020_NPS-R5_v02_M)",temp/raw_downloads/TZA_2020_NPS-R5_v02_M/,hh_sec_ja1,core_main_sample_module_candidate,survey_design,hhid;household_weight_or_person_weight,4,hh_ja07;hh_ja09_1;hh_ja09_2;y5_hhid,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
14,TZA_2020_NPS-R5_v02_M,"Tanzania - National Panel Survey 2020-21, Wave 5 (2020-2022; TZA_2020_NPS-R5_v02_M)",temp/raw_downloads/TZA_2020_NPS-R5_v02_M/,hh_sec_q2,core_main_sample_module_candidate,demographics;survey_design,education;hhid;household_head_marker;sex,4,y5_hhid;hh_q16;hh_q18;hh_q19,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
14,TZA_2020_NPS-R5_v02_M,"Tanzania - National Panel Survey 2020-21, Wave 5 (2020-2022; TZA_2020_NPS-R5_v02_M)",temp/raw_downloads/TZA_2020_NPS-R5_v02_M/,hh_sec_v,core_main_sample_module_candidate,demographics;survey_design,age;hhid;household_weight_or_person_weight;pid,4,hh_v05;indidy5;y5_hhid;hh_v02,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
14,TZA_2020_NPS-R5_v02_M,"Tanzania - National Panel Survey 2020-21, Wave 5 (2020-2022; TZA_2020_NPS-R5_v02_M)",temp/raw_downloads/TZA_2020_NPS-R5_v02_M/,lf_sec_04a,core_main_sample_module_candidate,shocks;survey_design,agriculture_livelihood;hhid,4,y5_hhid;lf04a_01_4;lf04a_01_6;lf04a_07,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
14,TZA_2020_NPS-R5_v02_M,"Tanzania - National Panel Survey 2020-21, Wave 5 (2020-2022; TZA_2020_NPS-R5_v02_M)",temp/raw_downloads/TZA_2020_NPS-R5_v02_M/,npsy5.panel.key,core_main_sample_module_candidate,survey_design,hhid;pid,4,indidy4;indidy5;y4_hhid;y5_hhid,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
14,TZA_2020_NPS-R5_v02_M,"Tanzania - National Panel Survey 2020-21, Wave 5 (2020-2022; TZA_2020_NPS-R5_v02_M)",temp/raw_downloads/TZA_2020_NPS-R5_v02_M/,ag_filters,core_main_sample_module_candidate,shocks;survey_design,agriculture_livelihood;hhid;shock_module_variable,3,y5_hhid;ag10_01;ag2a_11,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
14,TZA_2020_NPS-R5_v02_M,"Tanzania - National Panel Survey 2020-21, Wave 5 (2020-2022; TZA_2020_NPS-R5_v02_M)",temp/raw_downloads/TZA_2020_NPS-R5_v02_M/,hh_sec_e3,core_main_sample_module_candidate,demographics;survey_design,age;hhid;pid,3,indidy5;y5_hhid;hh_e301,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
14,TZA_2020_NPS-R5_v02_M,"Tanzania - National Panel Survey 2020-21, Wave 5 (2020-2022; TZA_2020_NPS-R5_v02_M)",temp/raw_downloads/TZA_2020_NPS-R5_v02_M/,hh_sec_g,core_main_sample_module_candidate,demographics;survey_design,education;hhid;pid,3,indidy5;y5_hhid;hh_g03_6,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
14,TZA_2020_NPS-R5_v02_M,"Tanzania - National Panel Survey 2020-21, Wave 5 (2020-2022; TZA_2020_NPS-R5_v02_M)",temp/raw_downloads/TZA_2020_NPS-R5_v02_M/,hh_sec_j4,core_main_sample_module_candidate,demographics;survey_design,age;hhid,3,y5_hhid;agegroup;hh_j10,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
14,TZA_2020_NPS-R5_v02_M,"Tanzania - National Panel Survey 2020-21, Wave 5 (2020-2022; TZA_2020_NPS-R5_v02_M)",temp/raw_downloads/TZA_2020_NPS-R5_v02_M/,lf_sec_06,core_main_sample_module_candidate,shocks;survey_design,agriculture_livelihood;hhid;psu_or_cluster_id,3,lf06_09;y5_hhid;lvstckid,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
14,TZA_2020_NPS-R5_v02_M,"Tanzania - National Panel Survey 2020-21, Wave 5 (2020-2022; TZA_2020_NPS-R5_v02_M)",temp/raw_downloads/TZA_2020_NPS-R5_v02_M/,lf_sec_07,core_main_sample_module_candidate,health_need_access;shocks;survey_design,agriculture_livelihood;hhid;reason_not_sought_distance,3,lf07_05;y5_hhid;lvstckid,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
14,TZA_2020_NPS-R5_v02_M,"Tanzania - National Panel Survey 2020-21, Wave 5 (2020-2022; TZA_2020_NPS-R5_v02_M)",temp/raw_downloads/TZA_2020_NPS-R5_v02_M/,ag_sec_12b,core_main_sample_module_candidate,shocks;survey_design,agriculture_livelihood;hhid,2,y5_hhid;ag12b_08,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
14,TZA_2020_NPS-R5_v02_M,"Tanzania - National Panel Survey 2020-21, Wave 5 (2020-2022; TZA_2020_NPS-R5_v02_M)",temp/raw_downloads/TZA_2020_NPS-R5_v02_M/,cm_sec_g,core_main_sample_module_candidate,survey_design,household_weight_or_person_weight,2,dist_loc_weight;vil_loc_weight,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
14,TZA_2020_NPS-R5_v02_M,"Tanzania - National Panel Survey 2020-21, Wave 5 (2020-2022; TZA_2020_NPS-R5_v02_M)",temp/raw_downloads/TZA_2020_NPS-R5_v02_M/,hh_sec_f,core_main_sample_module_candidate,survey_design,hhid;pid,2,indidy5;y5_hhid,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
14,TZA_2020_NPS-R5_v02_M,"Tanzania - National Panel Survey 2020-21, Wave 5 (2020-2022; TZA_2020_NPS-R5_v02_M)",temp/raw_downloads/TZA_2020_NPS-R5_v02_M/,hh_sec_i2,core_main_sample_module_candidate,demographics;survey_design,asset_index_or_asset_variable;hhid,2,y5_hhid;hh_i201,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
14,TZA_2020_NPS-R5_v02_M,"Tanzania - National Panel Survey 2020-21, Wave 5 (2020-2022; TZA_2020_NPS-R5_v02_M)",temp/raw_downloads/TZA_2020_NPS-R5_v02_M/,hh_sec_m,core_main_sample_module_candidate,demographics;survey_design,age;hhid,2,y5_hhid;hh_m02,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
14,TZA_2020_NPS-R5_v02_M,"Tanzania - National Panel Survey 2020-21, Wave 5 (2020-2022; TZA_2020_NPS-R5_v02_M)",temp/raw_downloads/TZA_2020_NPS-R5_v02_M/,hh_sec_n,core_main_sample_module_candidate,shocks;survey_design,agriculture_livelihood;hhid,2,y5_hhid;hh_n01a,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
14,TZA_2020_NPS-R5_v02_M,"Tanzania - National Panel Survey 2020-21, Wave 5 (2020-2022; TZA_2020_NPS-R5_v02_M)",temp/raw_downloads/TZA_2020_NPS-R5_v02_M/,hh_sec_q1,core_main_sample_module_candidate,shocks;survey_design,coping_borrowed;hhid,2,y5_hhid;hh_q03_9,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
14,TZA_2020_NPS-R5_v02_M,"Tanzania - National Panel Survey 2020-21, Wave 5 (2020-2022; TZA_2020_NPS-R5_v02_M)",temp/raw_downloads/TZA_2020_NPS-R5_v02_M/,lf_sec_05,core_main_sample_module_candidate,shocks;survey_design,agriculture_livelihood;hhid,2,y5_hhid;lvstckid,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
14,TZA_2020_NPS-R5_v02_M,"Tanzania - National Panel Survey 2020-21, Wave 5 (2020-2022; TZA_2020_NPS-R5_v02_M)",temp/raw_downloads/TZA_2020_NPS-R5_v02_M/,cm_sec_c,core_main_sample_module_candidate,geography,admin1_or_admin2,1,cm_c05_4,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
14,TZA_2020_NPS-R5_v02_M,"Tanzania - National Panel Survey 2020-21, Wave 5 (2020-2022; TZA_2020_NPS-R5_v02_M)",temp/raw_downloads/TZA_2020_NPS-R5_v02_M/,hh_sec_j1,core_main_sample_module_candidate,survey_design,hhid,1,y5_hhid,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
14,TZA_2020_NPS-R5_v02_M,"Tanzania - National Panel Survey 2020-21, Wave 5 (2020-2022; TZA_2020_NPS-R5_v02_M)",temp/raw_downloads/TZA_2020_NPS-R5_v02_M/,hh_sec_j3,core_main_sample_module_candidate,survey_design,hhid,1,y5_hhid,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
14,TZA_2020_NPS-R5_v02_M,"Tanzania - National Panel Survey 2020-21, Wave 5 (2020-2022; TZA_2020_NPS-R5_v02_M)",temp/raw_downloads/TZA_2020_NPS-R5_v02_M/,hh_sec_k,core_main_sample_module_candidate,survey_design,hhid,1,y5_hhid,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
14,TZA_2020_NPS-R5_v02_M,"Tanzania - National Panel Survey 2020-21, Wave 5 (2020-2022; TZA_2020_NPS-R5_v02_M)",temp/raw_downloads/TZA_2020_NPS-R5_v02_M/,hh_sec_l,core_main_sample_module_candidate,survey_design,hhid,1,y5_hhid,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
14,TZA_2020_NPS-R5_v02_M,"Tanzania - National Panel Survey 2020-21, Wave 5 (2020-2022; TZA_2020_NPS-R5_v02_M)",temp/raw_downloads/TZA_2020_NPS-R5_v02_M/,hh_sec_o1,core_main_sample_module_candidate,survey_design,hhid,1,y5_hhid,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
14,TZA_2020_NPS-R5_v02_M,"Tanzania - National Panel Survey 2020-21, Wave 5 (2020-2022; TZA_2020_NPS-R5_v02_M)",temp/raw_downloads/TZA_2020_NPS-R5_v02_M/,lf_sec_08,core_main_sample_module_candidate,survey_design,hhid,1,y5_hhid,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
14,TZA_2020_NPS-R5_v02_M,"Tanzania - National Panel Survey 2020-21, Wave 5 (2020-2022; TZA_2020_NPS-R5_v02_M)",temp/raw_downloads/TZA_2020_NPS-R5_v02_M/,cm_sec_d,covariate_mechanism_or_design_module_candidate,shocks,agriculture_livelihood,4,cm_d01b1;cm_d01b2;cm_d01d1;cm_d01d2,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
14,TZA_2020_NPS-R5_v02_M,"Tanzania - National Panel Survey 2020-21, Wave 5 (2020-2022; TZA_2020_NPS-R5_v02_M)",temp/raw_downloads/TZA_2020_NPS-R5_v02_M/,cm_sec_b,access_double_failure_module_candidate,health_need_access,reason_not_sought_distance,2,cm_b02;cm_b03,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
15,NPL_2010_LSS-III_v01_M,"Nepal - Living Standards Survey 2010-2011, Third Round (2010-2011; NPL_2010_LSS-III_v01_M)",temp/raw_downloads/NPL_2010_LSS-III_v01_M/,FINAL_PREF,core_main_sample_module_candidate,consumption;demographics;geography;shocks;survey_design,admin1_or_admin2;age;agriculture_livelihood;asset_index_or_asset_variable;education;food_consumption;household_head_marker;household_size;household_weight_or_person_weight;interview_date_or_survey_month;nonfood_consumption;psu_or_cluster_id;rural;sex;strata;total_consumption_or_income,106,food_30;food_7;food_pc_30;food_pc_7;food_pc_7_tadj;food_poor;inkind_30;inkind_7;nfood;nfood;nfpindex;nfpline_7,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
15,NPL_2010_LSS-III_v01_M,"Nepal - Living Standards Survey 2010-2011, Third Round (2010-2011; NPL_2010_LSS-III_v01_M)",temp/raw_downloads/NPL_2010_LSS-III_v01_M/,S00,core_main_sample_module_candidate,demographics;geography;health_need_access;shocks;survey_design,admin1_or_admin2;agriculture_livelihood;care_not_sought_reason;coping_borrowed;household_head_marker;psu_or_cluster_id;rural;sex;strata,32,v13_83;v13_85;v00_dist;v00_subw;v00_ward;v00_zone;v00_dist;v00_subw;v00_vdc;v00_ward;v00_zone;xstra,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
15,NPL_2010_LSS-III_v01_M,"Nepal - Living Standards Survey 2010-2011, Third Round (2010-2011; NPL_2010_LSS-III_v01_M)",temp/raw_downloads/NPL_2010_LSS-III_v01_M/,S08,core_main_sample_module_candidate,health_expenditure;health_need_access;survey_design,care_not_sought_reason;care_sought;illness_or_injury_need;oop_health_expenditure;reason_not_sought_distance;strata,19,v08_07a;v08_07b;v08_17a;v08_17b;v08_17c;v08_18;v08_04;v08_05;v08_06;v08_11;v08_12;v08_14,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
15,NPL_2010_LSS-III_v01_M,"Nepal - Living Standards Survey 2010-2011, Third Round (2010-2011; NPL_2010_LSS-III_v01_M)",temp/raw_downloads/NPL_2010_LSS-III_v01_M/,S13A1,core_main_sample_module_candidate,geography;shocks;survey_design,admin1_or_admin2;agriculture_livelihood;strata,19,v13_05;xstra;v13_03;v13_04pd;v13_04rb;v13_04u;v13_05;v13_07;v13_10;v13_11;v13_13a;v13_13b,not_present,,"inspect raw schema and verify units, labels, missing codes, recall periods, levels, and merge keys before harmonization"
