state_fips,reference_year,reference_month,above400,reinsurance_active,reinsurance_state,rows,persons,weight,direct_purchase,direct_purchase_events,market_or_subsidy,market_or_subsidy_events,uninsured,uninsured_events,any_coverage,any_coverage_events,private,private_events,oop_any,oop_any_events,doctor_any,doctor_any_events
22,2021,6,1,0,0,39,39,345868.71875,0.14086830553336527,7,0.08338988640050028,4,0.16760991048633636,3,0.8323900895136637,36,0.784422655700185,34,0.6933520203147102,30,0.69900113225851,31
22,2021,7,0,0,0,109,109,745488.6875,0.10521397204651788,14,0.06809100852243523,9,0.18823746186732668,23,0.8117625381326733,86,0.6188532882074572,64,0.5171176641806259,55,0.6789644050647751,75
22,2021,7,1,0,0,39,39,347019.46875,0.13962335826112776,7,0.08280192738652387,4,0.16607320745174806,3,0.833926792548252,36,0.7857345397070619,34,0.6946450079725244,30,0.7006963237528299,31
22,2021,8,0,0,0,109,109,743208.5625,0.10584764035774709,14,0.06892956845009789,9,0.1870380802094373,23,0.8129619197905626,86,0.6195680131727388,64,0.516640256666432,55,0.6773646421827216,75
22,2021,8,1,0,0,41,41,359370.40625,0.1325055619563999,7,0.07839547380509465,4,0.16035802317072329,3,0.8396419768292768,38,0.7927502759318615,36,0.6874261367071823,31,0.7111023257027379,33
22,2021,9,0,0,0,109,109,746417.4375,0.105991220030085,14,0.06861727240658189,9,0.18622376082584105,23,0.813776239174159,86,0.6193536660044302,64,0.5178938159320202,55,0.6788632929109237,75
22,2021,9,1,0,0,41,41,357454.96875,0.13368538792242524,7,0.07922185952854452,4,0.15462493572947725,3,0.8453750642705228,38,0.7978338066836683,36,0.6909625460482843,31,0.7157398180536355,33
22,2021,10,0,0,0,109,109,743692.9375,0.10601766536369739,14,0.06823079687820752,9,0.18530194050530752,23,0.8146980594946925,86,0.6209999904696599,64,0.517186513431522,55,0.6780371542240838,75
22,2021,10,1,0,0,41,41,355622.59375,0.13247546213540465,7,0.07929761507618861,4,0.15463949674545083,3,0.8453605032545491,38,0.797362105978632,36,0.6906465785492822,31,0.716131409765296,33
22,2021,11,0,0,0,109,109,744688.25,0.10344291290885496,14,0.06506757884108243,9,0.1856482602808365,23,0.8143517397191635,86,0.6250368407127131,64,0.5165013377552342,55,0.6756936924681467,75
22,2021,11,1,0,0,40,40,352029.5,0.11667903364213329,6,0.062124757556938005,3,0.16053927733334983,3,0.8394607226666502,37,0.7904806686150869,35,0.6827492052844567,30,0.7063332614246844,32
22,2021,12,0,0,0,109,109,746986.8125,0.10285244234335371,14,0.06400014056733375,9,0.18429241603468985,23,0.8157075839653102,86,0.6285746418528176,64,0.5172669424088583,55,0.675331441830353,75
22,2021,12,1,0,0,40,40,355688.625,0.11460286796873981,6,0.06177253536026905,3,0.16282452357773788,3,0.8371754764222621,37,0.7893437129062272,35,0.682145250192776,30,0.7064754917401231,32
22,2022,1,0,0,0,133,133,903760.3125,0.092899311822937,13,0.10947552077533301,15,0.1138224483751786,16,0.8861775516248214,117,0.6231583776907681,81,0.4771848814474604,64,0.6068729030578089,90
22,2022,1,1,0,0,57,57,378403.875,0.04007751287317609,2,0.034619650302747274,1,0.05369392824773357,2,0.9463060717522664,55,0.9009954608064736,52,0.607164124939341,35,0.7274160339575173,44
22,2022,2,0,0,0,133,133,901182.1875,0.09318480865692509,13,0.11000559936150926,15,0.11340610426307182,16,0.8865938957369282,117,0.6237222718316873,81,0.4763979291643844,64,0.6062473921212037,90
22,2022,2,1,0,0,57,57,375225.0,0.04050864235068465,2,0.03494772394981104,1,0.05351542058695827,2,0.9464845794130418,55,0.9006713342913363,52,0.6107024737413864,35,0.7246914878360563,44
22,2022,3,0,0,0,133,133,927019.375,0.09398274026280504,13,0.11028879708498486,15,0.11626756191294504,16,0.8837324380870549,117,0.6217217539721221,81,0.47566515566486095,64,0.6022970756430506,90
22,2022,3,1,0,0,57,57,388446.4375,0.03974568775286859,2,0.03431384638810649,1,0.053946312782841614,2,0.9460536872171584,55,0.9000881457844178,52,0.6128228245384911,35,0.7228956756669959,44
22,2022,4,0,0,0,136,136,925248.625,0.09384910053970505,13,0.10988664782345313,15,0.1313041176009995,19,0.8686958823990005,117,0.6068538271528187,80,0.4711412943909137,64,0.5988020747551687,91
22,2022,4,1,0,0,57,57,384827.625,0.04049717761762864,2,0.03515574409817355,1,0.05290524205942258,2,0.9470947579405774,55,0.9009945087384537,52,0.6136990112243483,35,0.7231563800769646,44
22,2022,5,0,0,0,136,136,931896.125,0.09297847018636718,13,0.10923668686601247,15,0.13165976219975145,19,0.8683402378002486,117,0.6056220651175044,80,0.4686056700617812,64,0.603103820355105,91
22,2022,5,1,0,0,57,57,389495.09375,0.03953110552172933,2,0.03417348803049503,1,0.0530747024737793,2,0.9469252975262207,55,0.9003765759117774,52,0.6132707225707269,35,0.7220234526067154,44
22,2022,6,0,0,0,136,136,928019.875,0.09344109488811599,13,0.10951797314904484,15,0.13199224982162389,19,0.8680077501783762,117,0.6029655867150878,80,0.46584255338675346,64,0.6033451212197949,91
22,2022,6,1,0,0,57,57,389091.84375,0.03984764592874325,2,0.03438935153506626,1,0.0536443952469614,2,0.9463556047530386,55,0.8996074056146395,52,0.6109464272120531,35,0.7201495076242975,44
22,2022,7,0,0,0,136,136,923628.5625,0.09251177883529232,13,0.10896376164717794,15,0.13752084659922045,20,0.8624791534007795,116,0.5970888719063671,79,0.46700892715690945,64,0.6063457056234448,91
22,2022,7,1,0,0,57,57,387839.90625,0.03965309392413968,2,0.03419624533944735,1,0.05347262183618124,2,0.9465273781638187,55,0.9001116688109195,52,0.6099227353493296,35,0.7190300833294672,44
22,2022,8,0,0,0,136,136,924364.0625,0.0933782346189264,13,0.10994170379851226,15,0.13707962782468563,20,0.8629203721753144,116,0.5965120595484983,79,0.4676456712983604,64,0.6048679699224068,91
22,2022,8,1,0,0,57,57,387070.0,0.04074709667508594,2,0.03518176711622835,1,0.054291905226422424,2,0.9457080947735775,55,0.8995044075260619,52,0.6089997363348116,35,0.7194420238473739,44
22,2022,9,0,0,0,136,136,918031.375,0.0945349107480949,13,0.11145927938749646,15,0.13813072663238554,20,0.8618692733676144,116,0.5940550713984153,79,0.46459399233046456,64,0.6038860964064624,91
22,2022,9,1,0,0,57,57,385156.78125,0.041178730440128694,2,0.03565533573695803,1,0.052615338677116416,2,0.9473846613228836,55,0.9007449948952115,52,0.6092072745327286,35,0.7197693174955457,44
22,2022,10,0,0,0,136,136,917695.5,0.094952899200175,13,0.111897217031801,15,0.13946040041836805,20,0.860539599581632,116,0.5906426466012965,79,0.4608510280209171,64,0.6065578478838625,91
22,2022,10,1,0,0,57,57,387117.125,0.04050377411599446,2,0.03499048297051638,1,0.05318482431611964,2,0.9468151756838804,55,0.9002749095270282,52,0.6080146083443658,35,0.719344164306115,44
22,2022,11,0,0,0,136,136,921675.8125,0.0938767065723684,13,0.1109806521657799,15,0.13922735589374938,20,0.8607726441062507,116,0.5895009027942149,79,0.4612978181028642,64,0.601789351367894,91
22,2022,11,1,0,0,57,57,387638.6875,0.03941012156468489,2,0.033945276041293354,1,0.057339347054795334,2,0.9426606529452046,55,0.8961738868065934,52,0.6059383477521441,35,0.7161832169100713,44
22,2022,12,0,0,0,135,135,917777.0,0.10691710731751541,14,0.12496488342404995,16,0.13953360342509533,20,0.8604663965749046,115,0.5982762496572482,79,0.45688124884460246,63,0.6002563170412253,90
22,2022,12,1,0,0,57,57,392016.3125,0.03850965518363718,2,0.03298782371678106,1,0.05589193416652369,2,0.9441080658334763,55,0.8977361638648225,52,0.6072855762931888,35,0.7172034604490582,44
22,2023,1,0,0,0,97,97,805483.75,0.10251102111642621,11,0.11279692310926878,11,0.06833421848956495,8,0.931665781510435,89,0.6896777049814379,70,0.5164503990965083,54,0.8017162180102255,79
22,2023,1,1,0,0,40,40,286539.6875,0.04766373326424909,2,0.04766373326424909,2,0.05936777803560891,3,0.9406322219643911,37,0.8814578020827539,34,0.5375354047638485,22,0.6633840892679499,27
22,2023,2,0,0,0,97,97,808378.4375,0.10163174954099861,11,0.11375026074161726,11,0.0680501036804955,8,0.9319498963195045,89,0.6886859164693732,70,0.5156169427468295,54,0.802487765074191,79
22,2023,2,1,0,0,40,40,287460.8125,0.04822402399710502,2,0.04822402399710502,2,0.05947139557193723,3,0.9405286044280627,37,0.8817466473332889,34,0.5383837529107369,22,0.6640873117541379,27
22,2023,3,0,0,0,97,97,810520.5,0.10272274983822785,11,0.11493548857038259,11,0.0667144135253395,8,0.9332855864746605,89,0.6897929541619771,70,0.5236532206473443,54,0.8110716707282087,79
22,2023,3,1,0,0,40,40,290182.03125,0.04954555765961389,2,0.04954555765961389,2,0.06023215567405787,3,0.9397678443259422,37,0.8813916762131397,34,0.539523669895661,22,0.6655842759226136,27
22,2023,4,0,0,0,97,97,806913.0625,0.10297771987368338,11,0.11524546396731139,11,0.0822968640300551,9,0.9177031359699449,88,0.6925201710304285,70,0.5245919624577915,54,0.8106818402932705,79
22,2023,4,1,0,0,40,40,291329.03125,0.04954240096953845,2,0.04954240096953845,2,0.060307192555737556,3,0.9396928074442624,37,0.8815450511289952,34,0.5393555712862103,22,0.6651341123817894,27
22,2023,5,0,0,0,97,97,807902.125,0.10358309152108043,11,0.11595896194258197,11,0.08229569546296615,9,0.9177043045370339,88,0.6917524201516901,70,0.5208864864228336,54,0.8100465146583611,79
22,2023,5,1,0,0,38,38,290163.625,0.05071604111403947,2,0.05071604111403947,2,0.06103426540307309,3,0.9389657345969269,35,0.8798518429349937,32,0.5336773581136315,20,0.6606210977647258,25
22,2023,6,0,0,0,97,97,809349.9375,0.10465373745629984,11,0.11707853651146198,11,0.07837809168589947,9,0.9216219083141005,88,0.6957838618631967,70,0.5241865725084379,54,0.8118138089970861,79
22,2023,6,1,0,0,38,38,292423.84375,0.05210482774847653,2,0.05210482774847653,2,0.060931962790694426,3,0.9390680372093055,35,0.8787765824232275,32,0.535426909083771,20,0.6627791194821296,25
22,2023,7,0,0,0,97,97,800769.5,0.10576656649187859,11,0.11769156282799118,11,0.07787485678887375,9,0.9221251432111263,88,0.6949548400941784,69,0.5259236036358684,54,0.8102537243353316,79
22,2023,7,1,0,0,38,38,291735.0625,0.05227705091686575,2,0.05227705091686575,2,0.06136419808317452,3,0.9386358019168255,35,0.8787094819964392,32,0.5354240642916354,20,0.6633359378089768,25
22,2023,8,0,0,0,98,98,801477.3125,0.10592264965854023,11,0.11723362083811448,11,0.0825382475346939,10,0.9174617524653061,88,0.694485024370405,69,0.5262475191988297,54,0.812369773398637,80
22,2023,8,1,0,0,38,38,290077.125,0.052185813853409105,2,0.052185813853409105,2,0.06145837321306108,3,0.9385416267869389,35,0.8788881295347333,32,0.5362631153328931,20,0.6637581061248757,25
22,2023,9,0,0,0,98,98,807920.3125,0.10684190981179263,11,0.11775139794235465,11,0.08171833077195895,10,0.918281669228041,88,0.6952234304135142,69,0.5240286734893835,54,0.8140039354467151,80
22,2023,9,1,0,0,38,38,289043.5625,0.05295013445539224,2,0.05295013445539224,2,0.0611555624809344,3,0.9388444375190655,35,0.8782396357997773,32,0.5348625641970393,20,0.6623497345026571,25
22,2023,10,0,0,0,98,98,808814.125,0.1071009639412448,11,0.11839909420972085,11,0.08198286821300885,10,0.9180171317869912,88,0.6967341058340415,69,0.522294557002514,54,0.812142455841581,80
22,2023,10,1,0,0,38,38,289374.15625,0.053291795098479186,2,0.053291795098479186,2,0.06113592265429329,3,0.9388640773457068,35,0.8773286344083431,32,0.5350270639341871,20,0.6647691814132688,25
22,2023,11,0,0,0,98,98,809744.0,0.10748822613795087,11,0.1191793396602494,11,0.08554072346912221,11,0.9144592765308778,87,0.6938091938071044,68,0.5207279848238262,54,0.8111484732781473,80
22,2023,11,1,0,0,38,38,289213.8125,0.053034669921467145,2,0.053034669921467145,2,0.06205411002584615,3,0.9379458899741538,35,0.8757987830280146,32,0.5340835916112614,20,0.6638322513910483,25
22,2023,12,0,0,0,98,98,813415.125,0.10790453260161292,11,0.11958631594332811,11,0.0997073035815066,13,0.9002926964184934,85,0.6702866761978508,65,0.5210276198299562,54,0.8114604705864821,80
22,2023,12,1,0,0,38,38,289641.5,0.05282753512770865,2,0.05282753512770865,2,0.06187126496340008,3,0.9381287350365999,35,0.8760381644140776,32,0.5348910627219732,20,0.6638420788730057,25
23,2017,1,0,0,1,57,57,298863.3125,0.2451481026066077,14,0.21735523051818265,13,0.13452761556697992,7,0.8654723844330201,50,0.7000001133853454,41,0.6048618781629272,35,0.777508491757726,44
23,2017,1,1,0,1,26,26,141781.34375,0.15853498014986583,4,0.12653441890381184,3,0.06423948193622457,2,0.9357605180637755,24,0.9357605180637755,24,0.8722168079372785,23,0.9493953708362237,24
23,2017,2,0,0,1,59,59,306854.9375,0.23453410075119258,14,0.20701311618775245,13,0.17284710009352797,9,0.827152899906472,50,0.6693284117025647,41,0.6005568228281443,36,0.7414347665397532,44
23,2017,2,1,0,1,26,26,135457.46875,0.16179011348961944,4,0.12941264280663148,3,0.06434334425621936,2,0.9356566557437807,24,0.9356566557437807,24,0.8756264695526099,23,0.9485515021625538,24
23,2017,3,0,0,1,59,59,312273.15625,0.23445205706479028,14,0.208121307141331,13,0.17203010962768106,9,0.8279698903723189,50,0.6713467392970197,41,0.60142605653585,36,0.7419008655180347,44
23,2017,3,1,0,1,26,26,137514.640625,0.16068581903105628,4,0.1286631948771931,3,0.0650222749722881,2,0.9349777250277119,24,0.9349777250277119,24,0.8743058888829947,23,0.948319541477793,24
23,2017,4,0,0,1,59,59,313310.0625,0.2340377774061924,14,0.20746662594056853,13,0.17179985411627885,9,0.8282001458837212,50,0.6720534280621977,41,0.6006468596429622,36,0.7419957560883953,44
23,2017,4,1,0,1,26,26,137765.765625,0.16092617708777865,4,0.12880653292624378,3,0.06479046724723127,2,0.9352095327527687,24,0.9352095327527687,24,0.874744210245739,23,0.9484007838329119,24
23,2017,5,0,0,1,59,59,310455.875,0.2344132881197715,14,0.20781875390832868,13,0.17207637511339702,9,0.827923624886603,50,0.6717084237519246,41,0.6001288978293491,36,0.7421340691401163,44
23,2017,5,1,0,1,26,26,136542.328125,0.16204363788299958,4,0.1298484673150367,3,0.06484934773687245,2,0.9351506522631275,24,0.9351506522631275,24,0.8746299939622086,23,0.9483017692688294,24
23,2017,6,0,0,1,58,58,312988.375,0.2401169871346754,14,0.21330608871483897,13,0.12546801855427733,7,0.8745319814457226,51,0.736753124836642,43,0.6151012110092416,36,0.7395365591040008,43
23,2017,6,1,0,1,26,26,138482.203125,0.1661004667732916,4,0.1337603812809363,3,0.06693890827587114,2,0.9330610917241289,24,0.9330610917241289,24,0.8705150086672949,23,0.9480340834629669,24
23,2017,7,0,0,1,58,58,313761.5,0.21867915858789325,13,0.19216677422231784,12,0.14663475169207665,8,0.8533652483079234,50,0.7145815829483099,42,0.616120944152976,36,0.7393893759411917,43
23,2017,7,1,0,1,26,26,138324.375,0.16626366765833417,4,0.1336020506019324,3,0.06652905857507936,2,0.9334709414249206,24,0.9334709414249206,24,0.8713129171012114,23,0.9481597462124909,24
23,2017,8,0,0,1,56,56,304857.71875,0.20514961747552227,12,0.1789882425580648,11,0.1743504160854559,9,0.8256495839145441,47,0.6792095712330071,39,0.6194858815313367,35,0.7488267025565521,42
23,2017,8,1,0,1,26,26,141999.765625,0.16325710027521467,4,0.13139153510729207,3,0.0670178255924805,2,0.9329821744075195,24,0.9329821744075195,24,0.8702431713041673,23,0.9482373229437274,24
23,2017,9,0,0,1,56,56,305333.78125,0.20587790056379437,12,0.17980081172665366,11,0.15337477473801686,8,0.8466252252619831,48,0.700050466193934,40,0.6171155275472358,35,0.7474950659903092,42
23,2017,9,1,0,1,26,26,141858.4375,0.16312473789788148,4,0.1307051488211337,3,0.06803630941547567,2,0.9319636905845243,24,0.9319636905845243,24,0.8683123335201072,23,0.9477694095176503,24
23,2017,10,0,0,1,56,56,307404.5,0.20526896615051998,12,0.18011918470977387,11,0.15341220990820084,8,0.8465877900917992,48,0.6998855410974856,40,0.6166213385660837,35,0.7471025305238929,42
23,2017,10,1,0,1,26,26,142735.625,0.16164076958597617,4,0.12944791689381657,3,0.06716197420776183,2,0.9328380257922382,24,0.9328380257922382,24,0.8699974252585603,23,0.9480445875205665,24
23,2017,11,0,0,1,56,56,308401.65625,0.20516064499029066,12,0.17968298662138887,11,0.15301201898631858,8,0.8469879810136814,48,0.7008364888933324,40,0.6192351905990949,35,0.7493201080312346,42
23,2017,11,1,0,1,26,26,143771.734375,0.16231577811956635,4,0.13001665542912277,3,0.06755510791794977,2,0.9324448920820503,24,0.9324448920820503,24,0.8692757953425048,23,0.9478152353517996,24
23,2017,12,0,0,1,56,56,312578.65625,0.20790576208299358,12,0.18099954710852792,11,0.1493888334843017,8,0.8506111665156982,48,0.7075741537547845,40,0.6187741179869126,35,0.7499547752506456,42
23,2017,12,1,0,1,26,26,146922.59375,0.16107967344523552,4,0.13027831698647177,3,0.06498645032608076,2,0.9350135496739193,24,0.9350135496739193,24,0.8741663565873374,23,0.9485101556813561,24
23,2018,1,0,0,1,34,34,245135.859375,0.02103249474073447,1,0.0,0,0.0501080119876203,2,0.9498919880123797,32,0.8856885940467282,30,0.5993696193555226,19,0.7024123063991914,24
23,2018,1,1,0,1,19,19,154864.625,0.07812633020219564,2,0.07812633020219564,2,0.19941493828315837,2,0.8005850617168416,17,0.8005850617168416,17,0.6758291268471954,14,0.7615218966157438,16
23,2018,2,0,0,1,34,34,244710.78125,0.020693135664831067,1,0.0,0,0.04919862850695742,2,0.9508013714930426,32,0.887456074831959,30,0.6008418479650993,19,0.7036034605503,24
23,2018,2,1,0,1,19,19,155942.53125,0.07809382346009429,2,0.07809382346009429,2,0.1966390413739569,2,0.8033609586260431,17,0.8033609586260431,17,0.676978695802196,14,0.7643140468959959,16
23,2018,3,0,0,1,34,34,243794.1875,0.02071554486098466,1,0.0,0,0.04891777715175168,2,0.9510822228482483,32,0.8878257874846218,30,0.6002678596864665,19,0.7022826522287289,24
23,2018,3,1,0,1,19,19,155363.359375,0.07854333028666985,2,0.07854333028666985,2,0.1979606651670319,2,0.8020393348329681,17,0.7409221905277869,16,0.6788591128395023,14,0.7627676696896332,16
23,2018,4,0,0,1,34,34,246418.75,0.02074770530274688,1,0.0,0,0.051436910619741816,2,0.9485630893802582,32,0.88322142857082,30,0.5943278641545908,19,0.6979521526445731,24
23,2018,4,1,0,1,19,19,157753.046875,0.07704739832031153,2,0.07704739832031153,2,0.1998294146963942,2,0.8001705853036059,17,0.7397025454905131,16,0.6773482505206897,14,0.76164688614345,16
23,2018,5,0,0,1,34,34,242680.03125,0.02115542530503695,1,0.0,0,0.0521793030809296,2,0.9478206969190704,32,0.8819146046906335,30,0.5907133779564397,19,0.6958291136807342,24
23,2018,5,1,0,1,19,19,156979.59375,0.07798530678441916,2,0.07798530678441916,2,0.19581195093804296,2,0.8041880490619571,17,0.7432165407336644,16,0.677617515422392,14,0.7651953956697475,16
23,2018,6,0,0,1,34,34,240721.578125,0.021262374586028837,1,0.0,0,0.05271580468801479,2,0.9472841953119853,32,0.8811367040467858,30,0.5918466127856289,19,0.6942553405486258,24
23,2018,6,1,0,1,19,19,155934.90625,0.07807162585812978,2,0.07807162585812978,2,0.1967493282218084,2,0.8032506717781915,17,0.7421470522682139,16,0.6769901022833341,14,0.7642148588491267,16
23,2018,7,0,0,1,34,34,236755.84375,0.020436066131066997,1,0.0,0,0.051437900660080374,2,0.9485620993399196,32,0.8828392852175092,30,0.5944577657554313,19,0.6983692742476312,24
23,2018,7,1,0,1,19,19,154695.359375,0.08000265239028036,2,0.08000265239028036,2,0.19264380804662398,2,0.807356191953376,17,0.7460551952152713,16,0.6804063799518586,14,0.7673548657582359,16
23,2018,8,0,0,1,34,34,239319.296875,0.02114123570187131,1,0.0,0,0.05369318557939044,2,0.9463068144206096,32,0.8792644863466408,30,0.5908661651143503,19,0.6943371385206364,24
23,2018,8,1,0,1,19,19,152801.4375,0.07973750501502168,2,0.07973750501502168,2,0.2008643832908513,2,0.7991356167091487,17,0.7375931604657292,16,0.6862997722697393,14,0.7592668642016379,16
23,2018,9,0,0,1,34,34,245670.296875,0.02107049385153052,1,0.0,0,0.0540395447465713,2,0.9459604552534288,32,0.8788874582018135,30,0.5933359483223328,19,0.6958546745274333,24
23,2018,9,1,0,1,19,19,153295.71875,0.07988041470866823,2,0.07988041470866823,2,0.20623173371492914,2,0.7937682662850709,17,0.7349995809996881,16,0.687857100855412,14,0.7538280589307368,16
23,2018,10,0,0,1,34,34,243641.15625,0.02136527430903154,1,0.0,0,0.054854807991415754,2,0.9451451920085843,32,0.8775493328333345,30,0.5889986321977995,19,0.6938802412177947,24
23,2018,10,1,0,1,19,19,153909.6875,0.0801409834114319,2,0.0801409834114319,2,0.20147753501918436,2,0.7985224649808157,17,0.7388893184302343,16,0.6880042450070741,14,0.7584519732750997,16
23,2018,11,0,0,1,34,34,244481.796875,0.02093682791357948,1,0.0,0,0.05468008153877397,2,0.945319918461226,32,0.8783839898069802,30,0.5899774004416624,19,0.6948069867555864,24
23,2018,11,1,0,1,19,19,154229.984375,0.08046853300768245,2,0.08046853300768245,2,0.1987819674869988,2,0.8012180325130012,17,0.7415629536371429,16,0.6889566934616276,14,0.76098376600916,16
23,2018,12,0,0,1,34,34,241061.921875,0.02103780402997377,1,0.0,0,0.05591081483199502,2,0.944089185168005,32,0.875963828715515,30,0.5879665346138345,19,0.6930406680016533,24
23,2018,12,1,0,1,19,19,151994.671875,0.08194207636018022,2,0.08194207636018022,2,0.19637934304159918,2,0.8036206569584008,17,0.7434158381168169,16,0.6890407557516027,14,0.7626496187783107,16
23,2019,1,0,1,1,38,38,308595.1875,0.11592713724602806,5,0.11592713724602806,5,0.2632438577150219,8,0.7367561422849781,30,0.5685698180737311,24,0.5764152530499982,22,0.8257476454990009,32
23,2019,1,1,1,1,17,17,116623.828125,0.08389326518218873,1,0.08389326518218873,1,0.0,0,1.0,17,0.9300689606634345,15,0.6705554762504821,12,0.8016680944719996,14
23,2019,2,0,1,1,38,38,309204.65625,0.11603114661137293,5,0.11603114661137293,5,0.2630413644385751,8,0.7369586355614248,30,0.5684788639323581,24,0.5766558500475689,22,0.8252853278989694,32
23,2019,2,1,1,1,17,17,116734.6015625,0.08301398559649256,1,0.08301398559649256,1,0.0,0,1.0,17,0.9293058272461936,15,0.6716304211079299,12,0.8020129110394449,14
23,2019,3,0,1,1,36,36,295671.25,0.12247862141364392,5,0.12247862141364392,5,0.2219990524433105,6,0.7780009475566895,30,0.602471418375299,24,0.5611539256396932,20,0.8192894171848777,30
23,2019,3,1,1,1,17,17,118029.375,0.0804566510947158,1,0.0804566510947158,1,0.0,0,1.0,17,0.9318835306301929,15,0.6745335070051233,12,0.8002260841495134,14
23,2019,4,0,1,1,36,36,296387.1875,0.12190422989654212,5,0.12190422989654212,5,0.22202709056637154,6,0.7779729094336285,30,0.6022628147067589,24,0.562113357260515,20,0.8193879380968965,30
23,2019,4,1,1,1,17,17,118516.1875,0.08002739769484447,1,0.08002739769484447,1,0.0,0,1.0,17,0.9321537039520453,15,0.675627667799036,12,0.8006371344235967,14
23,2019,5,0,1,1,36,36,298157.53125,0.12407225506659697,5,0.12407225506659697,5,0.21936131029625333,6,0.7806386897037466,30,0.6054206254259831,24,0.5648060165127163,20,0.8204871584935892,30
23,2019,5,1,1,1,17,17,119793.9609375,0.07197512607452,1,0.07197512607452,1,0.0,0,1.0,17,0.8699694403275057,14,0.6746280738736657,12,0.7993344733522464,14
23,2019,6,0,1,1,36,36,292812.71875,0.1218498312975068,5,0.1218498312975068,5,0.21768085219616157,6,0.7823191478038385,30,0.6076572966134588,24,0.5652616709374642,20,0.8195866540190475,30
23,2019,6,1,1,1,17,17,116480.34375,0.07246071648859069,1,0.07246071648859069,1,0.0,0,1.0,17,0.8697229665983572,14,0.6747725944065636,12,0.7983761007150901,14
23,2019,7,0,1,1,35,35,288005.15625,0.10354973872027962,4,0.10354973872027962,4,0.2242370265939332,6,0.7757629734060668,29,0.5966775184310735,23,0.57382048766347,20,0.8145694235849293,29
23,2019,7,1,1,1,17,17,116767.0234375,0.07357209205026852,1,0.07357209205026852,1,0.0,0,1.0,17,0.8693913678779521,14,0.6740400348237844,12,0.7989313840368485,14
23,2019,8,0,1,1,35,35,295085.75,0.10378616995771003,4,0.10378616995771003,4,0.22507257470634084,6,0.7749274252936592,29,0.5956070954217522,23,0.5743244883977527,20,0.8151711095188279,29
23,2019,8,1,1,1,17,17,120486.1328125,0.07352708271578573,1,0.07352708271578573,1,0.0,0,1.0,17,0.8684082997619248,14,0.6751485218524396,12,0.7995500308953465,14
23,2019,9,0,1,1,35,35,302365.09375,0.10482892428854798,4,0.10482892428854798,4,0.22547023575570024,6,0.7745297642442998,29,0.5953384804044778,23,0.5752187348486042,20,0.8150081903700817,29
23,2019,9,1,1,1,17,17,123841.7890625,0.07345549821720186,1,0.07345549821720186,1,0.0,0,1.0,17,0.8690963578013681,14,0.6753562032990957,12,0.8008374785613662,14
23,2019,10,0,1,1,36,36,305536.40625,0.1214522032349372,5,0.1214522032349372,5,0.22042741012508074,6,0.7795725898749193,30,0.6041511446253074,24,0.5664785189423815,20,0.8199672310262051,30
23,2019,10,1,1,1,17,17,122774.953125,0.07319792303880036,1,0.07319792303880036,1,0.0,0,1.0,17,0.8704878373326567,14,0.6758755870979932,12,0.8002453700084963,14
23,2019,11,0,1,1,36,36,307446.34375,0.12241856901823042,5,0.12241856901823042,5,0.21814429820854944,6,0.7818557017914506,30,0.6057694186941195,24,0.5693369471288411,20,0.8212351974729329,30
23,2019,11,1,1,1,17,17,124725.5234375,0.07215448402925559,1,0.07215448402925559,1,0.0,0,1.0,17,0.8693973392528314,14,0.6788696847672636,12,0.8008085441550457,14
23,2019,12,0,1,1,36,36,307586.375,0.12272283520487291,5,0.12272283520487291,5,0.21537382656282159,6,0.7846261734371784,30,0.6093231573320589,24,0.5712476348246037,20,0.8222634004561253,30
23,2019,12,1,1,1,17,17,124472.640625,0.07110243938750754,1,0.07110243938750754,1,0.0,0,1.0,17,0.8658447846852518,14,0.6774038035952412,12,0.800462414922418,14
23,2020,1,0,1,1,39,39,274908.875,0.2098273866846461,8,0.2098273866846461,8,0.055644947788425894,3,0.9443550522115741,36,0.824708718338987,32,0.5819645387980411,23,0.6439668065006012,26
23,2020,1,1,1,1,18,18,133407.6875,0.0,0,0.0,0,0.1819556969021838,3,0.8180443030978162,15,0.8180443030978162,15,0.5000124058011451,9,0.634389767242831,11
23,2020,2,0,1,1,39,39,275541.1875,0.20842235579918192,8,0.20842235579918192,8,0.10748187218628256,4,0.8925181278137174,35,0.773323768208964,31,0.5816303305867696,23,0.6429050585260031,26
23,2020,2,1,1,1,18,18,133803.703125,0.0,0,0.0,0,0.1840260206392688,3,0.8159739793607312,15,0.8159739793607312,15,0.4969200480829821,9,0.6320714616187738,11
23,2020,3,0,1,1,39,39,269350.40625,0.20741337111786554,8,0.20741337111786554,8,0.10485113781714481,4,0.8951488621828552,35,0.7781450064752008,31,0.5795456754920465,23,0.6400549629671572,26
23,2020,3,1,1,1,18,18,131477.140625,0.0,0,0.0,0,0.17985413754357898,3,0.8201458624564211,15,0.8201458624564211,15,0.5014475117272499,9,0.6353257596890286,11
23,2020,4,0,1,1,39,39,263837.71875,0.20645328332216997,8,0.20645328332216997,8,0.10511836392217663,4,0.8948816360778233,35,0.7786672851024004,31,0.5793194495610438,23,0.641786218320229,26
23,2020,4,1,1,1,18,18,128410.34375,0.0,0,0.0,0,0.18047567686427782,3,0.8195243231357222,15,0.8195243231357222,15,0.5044055603167806,9,0.636487627141064,11
