outcome,cutoff,bandwidth,age_group,rows,persons,min_cell_persons,min_cell_events,coef_post_x_above,se_hc1,t_stat,pre_below_mean_w,pre_above_mean_w,post_below_mean_w,post_above_mean_w
uninsured,5.0,0.5,all,177264,12321,2211,1997,-0.02837107058991295,0.005928548914887732,-4.785499959132952,0.07663648181497688,0.06643175612885088,0.07119848751424304,0.07018208463551548
uninsured,5.0,0.5,older_50_64,74148,5235,908,697,-0.00957472832162587,0.0076458042936512335,-1.2522852997396672,0.051147887429929914,0.05958485269334563,0.05675046565567873,0.05714795664488226
uninsured,5.0,0.5,age_26_49,103116,7187,1308,1300,-0.04077420386122066,0.008399784418276695,-4.854196468721506,0.09200096709037335,0.07053207615327668,0.07966690244702712,0.07825576158770044
uninsured,5.0,1.0,all,364812,22529,4028,3904,-0.0008437659474931358,0.004226611904520187,-0.1996317538856035,0.08544207309656775,0.0633297188604032,0.07899328584575771,0.06844503995855418
uninsured,5.0,1.0,older_50_64,152256,9585,1714,1300,-0.01834594793891897,0.005587986025698599,-3.2831055508277505,0.06523585627658429,0.05417896479605973,0.05790712310965044,0.05546133519919538
uninsured,5.0,1.0,age_26_49,212556,13216,2333,2604,0.010039273965135709,0.005895312445729264,1.70292483351047,0.0972960976545873,0.06897593233604911,0.09078310078858466,0.07635655502821764
any_coverage,3.0,0.1,all,52884,4132,725,7586,-0.047538991415059684,0.01487216061150736,-3.1965087425344443,0.8593638655483335,0.8749825974799059,0.8567874716493707,0.8618293195048864
any_coverage,3.0,0.1,older_50_64,21060,1647,282,3115,0.06355998958663456,0.019720852283528444,3.2229839092564023,0.8845836129625988,0.8926084455139405,0.9138544588479289,0.8930311862505154
any_coverage,3.0,0.1,age_26_49,31824,2496,443,4471,-0.10003918636892806,0.019910177681061327,-5.024525042992755,0.8452203203721294,0.8660164636797076,0.8244839810384041,0.8455293541732333
any_coverage,3.0,0.25,all,134004,9738,1729,19033,-0.042453297228675524,0.009942386672816026,-4.269930211500343,0.8497474729583853,0.8701893099908133,0.8539528577344375,0.8757626265153987
any_coverage,3.0,0.25,older_50_64,52824,3874,669,7591,-0.053807130861176944,0.012850902076439507,-4.187031427142027,0.8800731929900701,0.8952526958215329,0.8901440815291232,0.916737140689352
any_coverage,3.0,0.25,age_26_49,81180,5915,1056,11333,-0.03309486691664887,0.013557944025925006,-2.440994508707668,0.832624232887792,0.8569302541676467,0.8354860633841527,0.8546196581709178
any_coverage,3.0,0.5,all,264792,17633,3269,36969,-0.012942321157426662,0.006731639236499696,-1.9226106305952877,0.8366655263330418,0.8690907890578817,0.8429905950987335,0.8775589141345856
any_coverage,3.0,0.5,older_50_64,103848,6942,1264,14686,0.008400656899381076,0.008910553878740492,0.9427760623752056,0.8773173586571723,0.9033009322710919,0.8792704776194418,0.9059386261152723
any_coverage,3.0,0.5,age_26_49,160944,10838,2013,22283,-0.02464565512573813,0.009100551681787944,-2.7081495702133203,0.8146340138648941,0.8505594571000872,0.8241962612461713,0.8629118339877315
any_coverage,3.0,1.0,all,527436,31021,6028,72893,0.0052639859575780434,0.004805996621604746,1.095295392825385,0.8125507131398211,0.879702499544361,0.8314149461382977,0.8807767782689465
any_coverage,3.0,1.0,older_50_64,206148,12219,2339,28916,0.0005197984647491438,0.006502967889872538,0.07993249752296289,0.8609261846276358,0.9075510740968588,0.8680907021058425,0.9126405455128265
any_coverage,3.0,1.0,age_26_49,321288,19221,3719,43977,0.007018032379173533,0.006460942417131428,1.0862242574032173,0.7870804205748039,0.8644996434175111,0.8123856133434123,0.8647579379195024
any_coverage,3.5,0.1,all,49260,3860,690,7375,-0.12919717622845361,0.016333480571604848,-7.909959892630487,0.876545267279524,0.8870866093945438,0.8866287866793512,0.860778036847926
any_coverage,3.5,0.1,older_50_64,18768,1475,251,2734,-0.009962717080011174,0.02094419211527104,-0.475679225304043,0.9188928955195718,0.9010610550500366,0.8982007853754488,0.9123159524179142
any_coverage,3.5,0.1,age_26_49,30492,2398,439,4559,-0.1811620510072096,0.02137013933615268,-8.477345334886557,0.8539525084973782,0.8798119304383959,0.8810101957445915,0.8368503669515069
any_coverage,3.5,0.25,all,124992,9232,1658,17972,-0.03778971890985794,0.009476293166509855,-3.987816569817668,0.8677971490448234,0.8849700914388591,0.8794835186089294,0.8746756363174256
any_coverage,3.5,0.25,older_50_64,48936,3662,639,6998,0.05074612453165628,0.012994282742191637,3.905265533963389,0.9117216958762607,0.9021904905979505,0.894773550076863,0.909389716926868
any_coverage,3.5,0.25,age_26_49,76056,5613,1021,10974,-0.0813678583704327,0.012500028150475281,-6.50941401018676,0.8434799748100882,0.8757430666821185,0.8716083973610536,0.8581172396817692
any_coverage,3.5,0.5,all,249672,16892,3145,35924,-0.02965821153595627,0.006553150307092382,-4.525794487554728,0.8692946396065393,0.8908631682201261,0.8772628135125803,0.8840648434637587
any_coverage,3.5,0.5,older_50_64,98172,6712,1208,14230,0.026481232534621313,0.009065345753333459,2.9211497559134774,0.9035042048178565,0.9119753338378818,0.9056543954403088,0.9197362052714316
any_coverage,3.5,0.5,age_26_49,151500,10315,1948,21694,-0.05835926439342032,0.008676937358957233,-6.7257906769576765,0.8507583720350628,0.8792435579648304,0.862607282247549,0.8666109539950173
any_coverage,3.5,1.0,all,496572,29482,5510,68703,-0.024370963249310762,0.004562051451854091,-5.342106178878367,0.8523414689702065,0.8984777573623106,0.8597830454709878,0.8981417405827123
any_coverage,3.5,1.0,older_50_64,196536,11826,2181,27715,0.0028057363672857605,0.006244504978932252,0.4493128561434046,0.8898770180904138,0.9170224420489449,0.8922088581071448,0.9301187154025613
any_coverage,3.5,1.0,age_26_49,300036,18039,3365,40988,-0.037494121583568685,0.006099933680557621,-6.146644135341024,0.8320036555362922,0.8880912175498203,0.8430156273971176,0.8817909537295266
any_coverage,4.0,0.1,all,46260,3624,588,6531,0.034359505781511146,0.014028128939230437,2.4493291963850496,0.911069466755009,0.9116687148173201,0.8946489798832636,0.9140877506676025
any_coverage,4.0,0.1,older_50_64,18156,1436,227,2575,0.01832558196902845,0.018608308880140312,0.984806415621486,0.9236100235381661,0.9146244500403474,0.9289547521613568,0.962069213741311
any_coverage,4.0,0.1,age_26_49,28104,2194,361,3886,0.04297840507946482,0.018318396430816217,2.3461881743733954,0.9045027075546952,0.9100975274638204,0.8790331779876646,0.8910854706769304
any_coverage,4.0,0.25,all,115296,8491,1452,16383,0.05246049344872716,0.009061912012819624,5.789119710554774,0.8974178835190236,0.9047311480920133,0.8947316366099473,0.9116792273978417
any_coverage,4.0,0.25,older_50_64,46092,3407,570,6527,0.045267409848499085,0.012037955354002218,3.76039024213935,0.921788828523715,0.924002688791386,0.9308198818429332,0.9314539238548332
any_coverage,4.0,0.25,age_26_49,69204,5116,884,9856,0.05491630353870747,0.01202597907968829,4.566472565336516,0.8836689775046432,0.8940159841482763,0.8765985734524385,0.9016278104810735
any_coverage,4.0,0.5,all,231984,15602,2766,32779,0.008805632715882084,0.006296330026685985,1.398534174441432,0.8910010549733846,0.9067695780931362,0.8843644279840172,0.9139498367786438
any_coverage,4.0,0.5,older_50_64,92748,6347,1110,13485,0.007801925880333016,0.008183860307488655,0.9533307738884362,0.9121675924133731,0.9223916393195368,0.9198668106488962,0.9410844550495097
any_coverage,4.0,0.5,age_26_49,139236,9384,1669,19294,0.00868736777957757,0.008466884484894091,1.0260406640809672,0.879346602025131,0.8978526472940426,0.8670180032493515,0.8993822656612731
any_coverage,4.0,1.0,all,454440,27496,4922,62172,0.018592258973223252,0.004513293509950126,4.119443801346902,0.8797966451912899,0.914468132956273,0.8806231759486444,0.9209245630146657
any_coverage,4.0,1.0,older_50_64,182340,11229,2020,25703,0.022107518769534096,0.005923656563070363,3.7320730083101368,0.907650295860004,0.934852519162202,0.9124858257241006,0.9420652646901078
any_coverage,4.0,1.0,age_26_49,272100,16619,2926,36469,0.015291859188989676,0.006131892606064101,2.4938237133942756,0.8645889294044223,0.9025270337461412,0.8646031036636359,0.9090938773242335
any_coverage,4.5,0.1,all,40092,3163,501,5592,0.029625413288091096,0.011446097506633012,2.588254492059252,0.9212613141898044,0.9072510541091184,0.9313023374692944,0.9213840570996567
any_coverage,4.5,0.1,older_50_64,16200,1276,198,2198,0.08598137365345337,0.01578905599430223,5.4456310551106615,0.9375977611890068,0.954989801330013,0.9597924192655047,0.918790481836369
any_coverage,4.5,0.1,age_26_49,23892,1889,303,3394,0.009078912029774955,0.015397939282285635,0.5896186407371845,0.9120939076008642,0.8777172056229438,0.9165275564807576,0.9227631833715023
any_coverage,4.5,0.25,all,101868,7529,1307,15234,0.005233596335781243,0.007816079172928352,0.6695935673103522,0.9079788609634445,0.9174982221242727,0.9167592319896675,0.9382581357310038
any_coverage,4.5,0.25,older_50_64,41376,3083,504,5838,-0.040991529370504765,0.009990521002107247,-4.103042209896625,0.9202512329746776,0.9409013267619928,0.9506911667832323,0.9428624258541253
any_coverage,4.5,0.25,age_26_49,60492,4478,803,9396,0.031189650059575413,0.010683118097612248,2.9195268436231663,0.900752721524456,0.9041953971623772,0.8973898337280111,0.9359277103921423
any_coverage,4.5,0.5,all,205140,14011,2469,29393,0.01903109536155334,0.00570167248527167,3.3378092850323653,0.9069705252444078,0.9233580819534875,0.9141165591836158,0.9289725497403553
any_coverage,4.5,0.5,older_50_64,84360,5824,1026,12218,-0.01749763311579322,0.00719900153953029,-2.430563880242604,0.9223015801411113,0.9487455193200701,0.9411382705724732,0.9431344205997058
any_coverage,4.5,0.5,age_26_49,120780,8296,1447,17175,0.04135356932177281,0.00785452882649631,5.264933165980817,0.8981947090967143,0.9080371541359493,0.8996324436845589,0.9206634524059015
any_coverage,4.5,1.0,all,408996,24936,4448,55992,0.006328793691610102,0.004263523543888828,1.4844045368722198,0.8985421035427384,0.9281348359308932,0.8982811383489582,0.929380476984453
any_coverage,4.5,1.0,older_50_64,166800,10401,1860,23257,-0.029498489121547067,0.005431692950889734,-5.430809397411739,0.9171159605407434,0.9448581800724376,0.930177170411348,0.9429957736404669
any_coverage,4.5,1.0,age_26_49,242196,14851,2608,32735,0.02679054800305103,0.00587411223370785,4.560782453102761,0.8881371261541989,0.9180788121860618,0.8819848619576381,0.9211794773140587
any_coverage,5.0,0.1,all,36000,2852,518,5901,0.015583900418199903,0.011675374593729627,1.3347666315194193,0.9305624887115205,0.9346100329580818,0.9236342535659298,0.943934651002563
any_coverage,5.0,0.1,older_50_64,15624,1245,218,2540,0.05576661560901819,0.014989159468896819,3.720463160375098,0.96208815646668,0.9393895488154543,0.9351455897796274,0.9387710091920862
any_coverage,5.0,0.1,age_26_49,20376,1610,286,3198,-0.01916252412190289,0.016898481368252137,-1.1339790661842728,0.9120580840480728,0.9314030204633219,0.9150949330799384,0.9478052804092277
any_coverage,5.0,0.25,all,90144,6734,1189,14000,0.026279644783137712,0.008274715463475184,3.175897092671859,0.9295329914618253,0.9315195558568546,0.9190214888729461,0.9346286003056739
any_coverage,5.0,0.25,older_50_64,38676,2899,487,5797,0.023073669882354153,0.010330955407733634,2.2334497606176353,0.9562778301426884,0.9361115424993325,0.9434623536788735,0.9389382932919735
any_coverage,5.0,0.25,age_26_49,51468,3864,702,7803,0.03085652915921422,0.011970739786708796,2.5776626765769697,0.9123722971397118,0.928775118678931,0.9022937179477469,0.9318105744246107
any_coverage,5.0,0.5,all,177264,12321,2211,26599,0.0283710705899054,0.005928548914887737,4.785499959131674,0.9233635181850232,0.9335682438711491,0.9288015124857569,0.9298179153644845
any_coverage,5.0,0.5,older_50_64,74148,5235,908,11039,0.009574728321595671,0.007645804293651271,1.2522852997357115,0.9488521125700701,0.9404151473066543,0.9432495343443212,0.9428520433551177
any_coverage,5.0,0.5,age_26_49,103116,7187,1308,15560,0.040774203861234426,0.00839978441827668,4.854196468723154,0.9079990329096267,0.9294679238467233,0.9203330975529729,0.9217442384122996
any_coverage,5.0,1.0,all,364812,22529,4028,50924,0.0008437659475184489,0.004226611904520174,0.1996317538915931,0.9145579269034323,0.9366702811395968,0.9210067141542423,0.9315549600414458
any_coverage,5.0,1.0,older_50_64,152256,9585,1714,21548,0.01834594793890787,0.005587986025698605,3.28310555082576,0.9347641437234157,0.9458210352039402,0.9420928768903496,0.9445386648008046
any_coverage,5.0,1.0,age_26_49,212556,13216,2333,29376,-0.010039273965137596,0.005895312445729266,-1.7029248335107896,0.9027039023454128,0.9310240676639508,0.9092168992114154,0.9236434449717824
private,3.0,0.1,all,52884,4132,725,6307,-0.08403963885703902,0.01901975212810471,-4.41854543061353,0.7365392102555023,0.7494495817151324,0.7280012241739564,0.7257314190942394
private,3.0,0.1,older_50_64,21060,1647,282,2574,0.024458177639889556,0.029962603704093985,0.8162901289031725,0.7323606810602591,0.7406303834647521,0.7757105984587628,0.752229344753534
private,3.0,0.1,age_26_49,31824,2496,443,3718,-0.1332365564924043,0.02417076622500977,-5.512301730614683,0.7388825809273902,0.753935840269654,0.7009947288266207,0.7118888091911723
private,3.0,0.25,all,134004,9738,1729,15950,-0.050145776830099464,0.012327498997465207,-4.067798086246893,0.725782914897625,0.7584572190731047,0.6970989511054454,0.7483695381246172
private,3.0,0.25,older_50_64,52824,3874,669,6055,-0.07806949832342625,0.018600079052848856,-4.197267017070491,0.724776603015724,0.7695717976308073,0.7098540212094621,0.7757204934057773
private,3.0,0.25,age_26_49,81180,5915,1056,9523,-0.0315396169588702,0.01608524078480434,-1.96077990878853,0.7263511230035391,0.7525773743249573,0.6905905982000393,0.7342563657451754
private,3.0,0.5,all,264792,17633,3269,30153,-0.007893172483548483,0.00857397838613588,-0.9205962655926145,0.6987358053958891,0.7591940460115107,0.6667397502992511,0.7534281425779566
private,3.0,0.5,older_50_64,103848,6942,1264,11475,0.006390874289152748,0.013036217964047475,0.49023990752364766,0.7112859194402605,0.7808068374530951,0.6755819507724047,0.7701588613581254
private,3.0,0.5,age_26_49,160944,10838,2013,18678,-0.014365323006241937,0.011131398227370692,-1.2905227818477858,0.6919341933101008,0.7474865880730148,0.662159160282487,0.7447932353930501
private,3.0,1.0,all,527436,31021,6028,56902,0.037970935900709435,0.006126331278068093,6.197989331174949,0.6488057033147281,0.7859575551940489,0.636471945275291,0.7650875288659795
private,3.0,1.0,older_50_64,206148,12219,2339,21712,0.0318811161563648,0.009427900542276,3.3815711157967248,0.6576968835108409,0.8009543215644849,0.6443315382495863,0.7871294750094672
private,3.0,1.0,age_26_49,321288,19221,3719,35190,0.040981112698453614,0.007921285942331623,5.1735429066446335,0.6441243854096338,0.7777706484973371,0.6323939704280225,0.7540064029727005
private,3.5,0.1,all,49260,3860,690,6303,-0.07494703177418671,0.020024546044294225,-3.7427580934121623,0.783040835327805,0.7953665541325698,0.7794162408825666,0.7429642827829431
private,3.5,0.1,older_50_64,18768,1475,251,2300,0.035705446990156986,0.031023572492594007,1.1509134545571966,0.810396551708069,0.7799099139317796,0.7768345349620436,0.7773888514746938
private,3.5,0.1,age_26_49,30492,2398,439,3904,-0.122821569241232,0.025242999361656786,-4.865569557783754,0.7684463674159605,0.8034128192920926,0.7806697451269248,0.7269818801794805
private,3.5,0.25,all,124992,9232,1658,15378,-0.03134768137308086,0.012026644253670546,-2.606519384117769,0.759923993465386,0.7965699195571985,0.7582043606457586,0.7644585295972302
private,3.5,0.25,older_50_64,48936,3662,639,5902,0.0502158528361889,0.018593793922195113,2.700678142734875,0.792678956943944,0.7999931958939845,0.7645003106858324,0.781248184173271
private,3.5,0.25,age_26_49,76056,5613,1021,9476,-0.07113557082039534,0.015378404672986129,-4.625679472809872,0.7417904391906629,0.7947356615230569,0.7549616354728163,0.7564499706792063
private,3.5,0.5,all,249672,16892,3145,31420,-0.03452229633397508,0.008303358420203959,-4.1576305136936496,0.7593534535925839,0.8141055770391311,0.7532117073807597,0.7770012768198323
private,3.5,0.5,older_50_64,98172,6712,1208,12365,0.018179021213732938,0.012926934582336113,1.4062901841070263,0.7812676066562606,0.8219271988215491,0.7702042321555255,0.8050971187875474
private,3.5,0.5,age_26_49,151500,10315,1948,18982,-0.061975224489801306,0.01063599932214475,-5.826930090223435,0.7474793884800515,0.8098007511713577,0.7444402877838411,0.7632540663017792
private,3.5,1.0,all,496572,29482,5510,61277,-0.05324150422507046,0.005879158876647415,-9.055973029841196,0.7279642474250835,0.8319442764714012,0.7088508672349895,0.8048062599763847
private,3.5,1.0,older_50_64,196536,11826,2181,23792,-0.027657074646343816,0.00894761912581626,-3.0909982038177954,0.7448901906117883,0.8420094076279712,0.721467103043131,0.8335023746250434
private,3.5,1.0,age_26_49,300036,18039,3365,36471,-0.0659428362686878,0.007616200695041459,-8.658232484816216,0.7187932966119805,0.8263069800038588,0.7023269998862415,0.7901330753872173
private,4.0,0.1,all,46260,3624,588,5843,0.02623210184756708,0.017683078533020383,1.4834578604954298,0.8496003327791224,0.8595801337271815,0.792158924013752,0.8146591515222951
private,4.0,0.1,older_50_64,18156,1436,227,2347,0.04324003864917181,0.025850338508997033,1.6727068635531566,0.8445595160084617,0.8549356832793101,0.8241583716607046,0.8570205551263929
private,4.0,0.1,age_26_49,28104,2194,361,3438,0.02029707603394293,0.022581294351139543,0.8988446684376468,0.8522399149347002,0.862048995535506,0.7775929486095923,0.7943511241284149
private,4.0,0.25,all,115296,8491,1452,14705,0.057062900269055916,0.011476958608631006,4.971953129302301,0.8333329750334518,0.8493035510660212,0.791098803607234,0.8245497481279274
private,4.0,0.25,older_50_64,46092,3407,570,5846,0.06990031291426035,0.01780414996145092,3.926068532651471,0.8444129043187699,0.8685438703082345,0.830696435352288,0.8392739808170481
private,4.0,0.25,age_26_49,69204,5116,884,8859,0.050810702356276494,0.014669365877810725,3.4637286150953615,0.8270822159282758,0.8386057465559301,0.7712023982074908,0.8170654662902899
private,4.0,0.5,all,231984,15602,2766,29788,0.016222312881314593,0.008124667793927901,1.9966739924355548,0.8141081231827412,0.8513695264752417,0.777310475003673,0.8360307439482972
private,4.0,0.5,older_50_64,92748,6347,1110,12299,-0.006485373412516537,0.012391980228308366,-0.5233524661136308,0.8223161355205564,0.8633731938203397,0.8046006642591098,0.8635032738473827
private,4.0,0.5,age_26_49,139236,9384,1669,17489,0.0269373802861832,0.010494271985732988,2.566865078664313,0.8095887305394728,0.8445179420715977,0.7639765188469073,0.82128176059854
private,4.0,1.0,all,454440,27496,4922,56999,0.02490994168198668,0.005800801336048671,4.294224235397548,0.7860129961378444,0.8611953478134714,0.7649643130127519,0.8465290821184548
private,4.0,1.0,older_50_64,182340,11229,2020,23668,0.02585692340597845,0.008660865301365473,2.9854896140575984,0.8011679493916108,0.8732386126291574,0.7871316246771942,0.8687200751064558
private,4.0,1.0,age_26_49,272100,16619,2926,33331,0.023641496986902766,0.007587381063314631,3.115896880573271,0.7777385970442486,0.8541404471397309,0.753818914317687,0.8341106360692114
private,4.5,0.1,all,40092,3163,501,5153,0.010452300047369079,0.015668822950445215,0.6670762749969095,0.8648787362966085,0.8582643545822993,0.8616814243454922,0.8493727921838145
private,4.5,0.1,older_50_64,16200,1276,198,2083,0.14142584710017836,0.02271783610359738,6.2253220973710395,0.8833513545077043,0.8876563025399995,0.9022827796083899,0.8777594662434485
private,4.5,0.1,age_26_49,23892,1889,303,3070,-0.05507021065460549,0.02049640402148072,-2.6868230445150574,0.8545125898565874,0.8400808581935145,0.8406258115137002,0.834278258965475
private,4.5,0.25,all,101868,7529,1307,13951,-0.018398616214074792,0.010420414724347037,-1.7656318583066457,0.8528639477243753,0.8732276648925648,0.846157858466595,0.8589498845725178
private,4.5,0.25,older_50_64,41376,3083,504,5408,-0.00658167991438674,0.014226290127138257,-0.4626420419917798,0.8578245369375783,0.8857586935002143,0.885537920677333,0.8723827242705259
private,4.5,0.25,age_26_49,60492,4478,803,8543,-0.02610141584306014,0.01397311449111267,-1.8679740912207827,0.849943085374266,0.8661047603574379,0.8236785005057502,0.8521509581000299
private,4.5,0.5,all,205140,14011,2469,27211,-0.00876820310341131,0.007518830262705454,-1.1661658525399803,0.8516319860818966,0.8725417695907415,0.8363484347891627,0.8586428889369738
private,4.5,0.5,older_50_64,84360,5824,1026,11369,-0.011227149893045407,0.010319695676950366,-1.087934203149216,0.8631503982300232,0.8842378572089064,0.8636279547394443,0.8744067788912331
private,4.5,0.5,age_26_49,120780,8296,1447,15842,-0.0059022689885352975,0.01010573991367865,-0.5840511470660615,0.845038606304289,0.8654833606793568,0.8217261293388264,0.8493938499293152
private,4.5,1.0,all,408996,24936,4448,52300,0.004307715200965845,0.005475904018004224,0.7866674044691997,0.8319278041926298,0.8815433308605932,0.8049319617009328,0.8673881557929606
private,4.5,1.0,older_50_64,166800,10401,1860,21699,-0.01600022726307948,0.00766222691488597,-2.0881954346711744,0.8421874683263314,0.8861064103759134,0.8332234031614911,0.8794456289511363
private,4.5,1.0,age_26_49,242196,14851,2608,30601,0.01567454137413371,0.007346381508640034,2.133641079720537,0.8261803940916131,0.8787994755905446,0.7904773377324001,0.8601254911669709
private,5.0,0.1,all,36000,2852,518,5556,0.029269385085205712,0.016406002387428828,1.7840656361011813,0.8716609622959843,0.8870102169219422,0.8550467818163618,0.8916826402156017
private,5.0,0.1,older_50_64,15624,1245,218,2375,0.04912393963699557,0.02714836243452646,1.8094623480685983,0.8913049835685564,0.8864392499754196,0.8469377555421161,0.8771664951420434
private,5.0,0.1,age_26_49,20376,1610,286,3043,0.01526558289989488,0.02052423788977368,0.7437831787898466,0.8601306460575422,0.8873933306485695,0.8610622063422055,0.9025638399686762
private,5.0,0.25,all,90144,6734,1189,13158,0.04602748419856617,0.011053209009512009,4.16417387556469,0.8724843742007474,0.8866091594758565,0.8585406948651987,0.8785580890796382
private,5.0,0.25,older_50_64,38676,2899,487,5445,0.07110079023710725,0.017176592322824206,4.139400231478319,0.8835911470762499,0.8888074383709639,0.876407279335523,0.8805934397401537
private,5.0,0.25,age_26_49,51468,3864,702,7323,0.029870260829687467,0.01438080469462645,2.0770924481610424,0.8653577679610912,0.8852953406874111,0.8463124805770192,0.8772272121803776
private,5.0,0.5,all,177264,12321,2211,25089,0.028644920729533396,0.0077918058353419195,3.6762877996274406,0.8726888610219032,0.8917823246856164,0.8578472672524116,0.8767660912502669
private,5.0,0.5,older_50_64,74148,5235,908,10330,0.02036135242644832,0.011730323468988784,1.7357878050232127,0.8844786061710141,0.8882420724359399,0.8735627321385253,0.8846692224646002
private,5.0,0.5,age_26_49,103116,7187,1308,14759,0.03479594945507891,0.010333458226865584,3.367309248380584,0.8655820208796919,0.8939024315817634,0.8486359662992419,0.8718706867873746
private,5.0,1.0,all,364812,22529,4028,47940,0.006014345514588015,0.005481438316902242,1.097220321907579,0.8613131685120358,0.8995930727177495,0.8466885224108702,0.873724360676871
private,5.0,1.0,older_50_64,152256,9585,1714,20234,0.014975289115545465,0.008176086646948756,1.8315961855827583,0.8730885468747863,0.9036883514592097,0.8687826442638791,0.8867592085522056
private,5.0,1.0,age_26_49,212556,13216,2333,27706,0.0008496296272131332,0.007294792325832002,0.11647070804256643,0.8544051151373947,0.8970661970248862,0.834335131647875,0.8657816819647609
oop_any,3.0,0.1,all,52884,4132,725,5220,-0.03870207372071022,0.021796806223832798,-1.7755846119507668,0.6225720920162694,0.6378573245886162,0.5775063376785602,0.6038096798099336
oop_any,3.0,0.1,older_50_64,21060,1647,282,2196,0.09248628426530381,0.03260549699466691,2.8365242916073705,0.6821597191292881,0.6797771413568316,0.6582739729296255,0.6587673500431545
oop_any,3.0,0.1,age_26_49,31824,2496,443,3024,-0.10092719374241632,0.028386163589074056,-3.555506661747824,0.589154616330566,0.6165330350963969,0.531786795171002,0.5750995988775027
oop_any,3.0,0.25,all,134004,9738,1729,13296,-0.005684546750712727,0.013654463199100611,-0.41631418737040904,0.6303536717955148,0.6341571440794173,0.5869750000287204,0.6232681642237995
oop_any,3.0,0.25,older_50_64,52824,3874,669,5400,-0.015258137844929465,0.020628753627818575,-0.7396538889462205,0.6894671854273415,0.6786561864801594,0.6339940417786214,0.6645157484764562
oop_any,3.0,0.25,age_26_49,81180,5915,1056,7800,0.0020264548522757053,0.017685044508673232,0.11458579317014872,0.5969755727997951,0.610616219032262,0.5629832450256642,0.6019842909254406
oop_any,3.0,0.5,all,264792,17633,3269,25992,0.017538072779474945,0.009513120403446176,1.84356678310533,0.6164320944452456,0.6245924241518517,0.5773486770505343,0.6263860702417786
oop_any,3.0,0.5,older_50_64,103848,6942,1264,10548,0.03223687029223932,0.014407071613560021,2.2375727112994834,0.6630335716884136,0.6748854593835832,0.6263769013073969,0.6634837629124242
oop_any,3.0,0.5,age_26_49,160944,10838,2013,15432,0.007589845233017201,0.012320840537665549,0.6160168382842541,0.5911761350402491,0.5973491318558877,0.5519502261499336,0.6072395447879583
oop_any,3.0,1.0,all,527436,31021,6028,51072,0.05659752409940744,0.006710392877288809,8.434308562015888,0.5963212934997127,0.6391691605795119,0.5688746266552572,0.6251166144038703
oop_any,3.0,1.0,older_50_64,206148,12219,2339,20664,0.04546311387618829,0.010269277795119446,4.42709943028272,0.640933740355533,0.6776465935822059,0.6101076966367877,0.663780913504781
oop_any,3.0,1.0,age_26_49,321288,19221,3719,30408,0.06132302325221595,0.008680533267300497,7.064430417336146,0.5728322806071925,0.6181638887668475,0.5474807169693142,0.6056789493663316
oop_any,3.5,0.1,all,49260,3860,690,5148,-0.0873585149238405,0.022055553586066357,-3.9608398212697518,0.6296436020894324,0.665861068046048,0.6117720881145656,0.625423109230301
oop_any,3.5,0.1,older_50_64,18768,1475,251,1944,0.1095168871668335,0.034119777868742554,3.209777261391931,0.6697236757142749,0.6836980983183731,0.6510541783451772,0.7079681380375186
oop_any,3.5,0.1,age_26_49,30492,2398,439,3156,-0.17928839546610398,0.02768105689503538,-6.476934610768402,0.6082605997110284,0.6565756429235673,0.5926993244663504,0.5870996695054771
oop_any,3.5,0.25,all,124992,9232,1658,12708,-0.013408416511609289,0.013716407702074494,-0.9775457833308189,0.6139760484263819,0.6524886561043706,0.6292323525865959,0.625186179376389
oop_any,3.5,0.25,older_50_64,48936,3662,639,5064,0.09371965179257913,0.02095221522686333,4.47301876091932,0.671455084249845,0.6673221038822599,0.6620761499866415,0.6669181854988503
oop_any,3.5,0.25,age_26_49,76056,5613,1021,7644,-0.06611062076758323,0.01750649684685365,-3.776347795102419,0.5821549408728401,0.6445406063170261,0.6123161750556033,0.6052802767096366
oop_any,3.5,0.5,all,249672,16892,3145,25536,-0.046189451195948195,0.00957623549331616,-4.823341200013997,0.6249858952451195,0.6544999713710762,0.6261071439542328,0.6238194640635543
oop_any,3.5,0.5,older_50_64,98172,6712,1208,10560,0.0309120940526455,0.014701052314528585,2.102713016135318,0.6755688874890803,0.6805208446955378,0.6633216609295085,0.6640955218095602
oop_any,3.5,0.5,age_26_49,151500,10315,1948,14976,-0.08542998215165376,0.012280835690565376,-6.956365536042832,0.5975777749428539,0.6401787306226435,0.6068972768030289,0.6041125107959552
oop_any,3.5,1.0,all,496572,29482,5510,49584,-0.05684308069425015,0.006777340747369829,-8.3872248442444,0.6203771931007798,0.6592130253575547,0.60116985246536,0.6444850534435974
oop_any,3.5,1.0,older_50_64,196536,11826,2181,20964,-0.0096084882134857,0.010334094418798052,-0.929785216207,0.6687624092726562,0.697264765757389,0.6443797519449447,0.6910492138713804
oop_any,3.5,1.0,age_26_49,300036,18039,3365,28620,-0.08110683572124167,0.008755571829475546,-9.263453866964612,0.5941607257111107,0.6379009392651834,0.5788259729878039,0.6206754008281903
oop_any,4.0,0.1,all,46260,3624,588,4608,0.13872766658299618,0.02185574731770678,6.347422696939938,0.655527754355444,0.6696434263894565,0.6209487478379392,0.6727748344810478
oop_any,4.0,0.1,older_50_64,18156,1436,227,1836,0.2316972688087482,0.03323861484375465,6.97072576272783,0.6768867714167742,0.7151326886349993,0.6507027998715437,0.7465635840810778
