country,survey_name,wave,idno,survey_year,survey_month,exposure_anchor_date,district_code,district_name,geography_level,latitude,longitude,centroid_lat,centroid_lon,boundary_source,boundary_year,geolocation_quality,window_months,start_date,end_date,n_days,precip_total_mm,precip_mean_mm_day,temp_mean_c,temp_max_c,temp_min_c,source,climate_source_role,reference_group,reference_group_rows,precip_within_candidate_z,precip_within_candidate_percentile,temp_within_candidate_z,temp_within_candidate_percentile,diagnostic_low_rain_z_le_m1,diagnostic_severe_low_rain_z_le_m15,diagnostic_extreme_wet_z_ge_15,diagnostic_heat_z_ge_1,diagnostic_extreme_heat_z_ge_15,diagnostic_combined_climate_stress,climate_exposure_scope,data_use_limit,primary_chirps_ready,primary_era5_ready,historical_baseline_ready,climate_linkage_ready,final_analysis_ready,limited_data_write_ready,promotion_status,blocking_reason
Albania,Living Standards Measurement Survey 2002,2002,ALB_2002_LSMS_v01_M,2002,5,2002-05-15,20,LIBRAZHD,admin2_bbox_centroid,41.1576,20.3421,41.1576,20.3421,geoBoundaries 2.0.1 ADM2 candidate snapshot,2013,candidate_admin2_bbox_centroid_not_verified_2002_boundary,1,2002-04-15,2002-05-14,30,67.61,2.25367,10.954,21.95,2.62,NASA POWER daily point API fallback,nasa_power_fallback_not_primary_chirps_era5,survey_month_5_window_1,34,0.5315281840643944,0.8382352941176471,-0.8854973370777077,0.3088235294117647,0,0,0,0,0,0,alb2002_admin2_centroid_nasa_power_fallback_no_historical_baseline,climate_exposure_admin2_centroid_only_not_for_final_climate_linkage,0,0,0,0,0,1,limited_climate_exposure_promoted_linkage_and_causal_analysis_blocked,"NASA POWER daily summaries are promoted only as a limited fallback exposure file at candidate admin2 bounding-box centroids. They are not final climate-linkage inputs because 2001/2002 boundaries, exact GPS, CHIRPS rainfall, ERA5-Land temperature, and historical local anomaly baselines remain unresolved."
Albania,Living Standards Measurement Survey 2002,2002,ALB_2002_LSMS_v01_M,2002,5,2002-05-15,20,LIBRAZHD,admin2_bbox_centroid,41.1576,20.3421,41.1576,20.3421,geoBoundaries 2.0.1 ADM2 candidate snapshot,2013,candidate_admin2_bbox_centroid_not_verified_2002_boundary,3,2002-02-15,2002-05-14,89,203.24,2.2836,7.39191,21.95,-4.54,NASA POWER daily point API fallback,nasa_power_fallback_not_primary_chirps_era5,survey_month_5_window_3,34,0.3344558232523467,0.6617647058823529,-0.8710459572789538,0.3088235294117647,0,0,0,0,0,0,alb2002_admin2_centroid_nasa_power_fallback_no_historical_baseline,climate_exposure_admin2_centroid_only_not_for_final_climate_linkage,0,0,0,0,0,1,limited_climate_exposure_promoted_linkage_and_causal_analysis_blocked,"NASA POWER daily summaries are promoted only as a limited fallback exposure file at candidate admin2 bounding-box centroids. They are not final climate-linkage inputs because 2001/2002 boundaries, exact GPS, CHIRPS rainfall, ERA5-Land temperature, and historical local anomaly baselines remain unresolved."
Albania,Living Standards Measurement Survey 2002,2002,ALB_2002_LSMS_v01_M,2002,5,2002-05-15,20,LIBRAZHD,admin2_bbox_centroid,41.1576,20.3421,41.1576,20.3421,geoBoundaries 2.0.1 ADM2 candidate snapshot,2013,candidate_admin2_bbox_centroid_not_verified_2002_boundary,6,2001-11-15,2002-05-14,181,352.28,1.9463,2.91547,21.95,-22.68,NASA POWER daily point API fallback,nasa_power_fallback_not_primary_chirps_era5,survey_month_5_window_6,34,-0.9295335281351237,0.22058823529411764,-0.8982804279200234,0.3088235294117647,0,0,0,0,0,0,alb2002_admin2_centroid_nasa_power_fallback_no_historical_baseline,climate_exposure_admin2_centroid_only_not_for_final_climate_linkage,0,0,0,0,0,1,limited_climate_exposure_promoted_linkage_and_causal_analysis_blocked,"NASA POWER daily summaries are promoted only as a limited fallback exposure file at candidate admin2 bounding-box centroids. They are not final climate-linkage inputs because 2001/2002 boundaries, exact GPS, CHIRPS rainfall, ERA5-Land temperature, and historical local anomaly baselines remain unresolved."
Albania,Living Standards Measurement Survey 2002,2002,ALB_2002_LSMS_v01_M,2002,5,2002-05-15,20,LIBRAZHD,admin2_bbox_centroid,41.1576,20.3421,41.1576,20.3421,geoBoundaries 2.0.1 ADM2 candidate snapshot,2013,candidate_admin2_bbox_centroid_not_verified_2002_boundary,12,2001-05-15,2002-05-14,365,535.05,1.46589,10.0433,34.46,-22.68,NASA POWER daily point API fallback,nasa_power_fallback_not_primary_chirps_era5,survey_month_5_window_12,34,-0.7217741294372229,0.1323529411764706,-0.8489986734337986,0.3088235294117647,0,0,0,0,0,0,alb2002_admin2_centroid_nasa_power_fallback_no_historical_baseline,climate_exposure_admin2_centroid_only_not_for_final_climate_linkage,0,0,0,0,0,1,limited_climate_exposure_promoted_linkage_and_causal_analysis_blocked,"NASA POWER daily summaries are promoted only as a limited fallback exposure file at candidate admin2 bounding-box centroids. They are not final climate-linkage inputs because 2001/2002 boundaries, exact GPS, CHIRPS rainfall, ERA5-Land temperature, and historical local anomaly baselines remain unresolved."
Albania,Living Standards Measurement Survey 2002,2002,ALB_2002_LSMS_v01_M,2002,6,2002-06-15,20,LIBRAZHD,admin2_bbox_centroid,41.1576,20.3421,41.1576,20.3421,geoBoundaries 2.0.1 ADM2 candidate snapshot,2013,candidate_admin2_bbox_centroid_not_verified_2002_boundary,1,2002-05-15,2002-06-14,31,53.81,1.73581,15.0629,26.34,6.68,NASA POWER daily point API fallback,nasa_power_fallback_not_primary_chirps_era5,survey_month_6_window_1,26,-0.27122823273372415,0.4807692307692308,-0.6858652753499125,0.3269230769230769,0,0,0,0,0,0,alb2002_admin2_centroid_nasa_power_fallback_no_historical_baseline,climate_exposure_admin2_centroid_only_not_for_final_climate_linkage,0,0,0,0,0,1,limited_climate_exposure_promoted_linkage_and_causal_analysis_blocked,"NASA POWER daily summaries are promoted only as a limited fallback exposure file at candidate admin2 bounding-box centroids. They are not final climate-linkage inputs because 2001/2002 boundaries, exact GPS, CHIRPS rainfall, ERA5-Land temperature, and historical local anomaly baselines remain unresolved."
Albania,Living Standards Measurement Survey 2002,2002,ALB_2002_LSMS_v01_M,2002,6,2002-06-15,20,LIBRAZHD,admin2_bbox_centroid,41.1576,20.3421,41.1576,20.3421,geoBoundaries 2.0.1 ADM2 candidate snapshot,2013,candidate_admin2_bbox_centroid_not_verified_2002_boundary,3,2002-03-15,2002-06-14,92,192.15,2.08859,10.5438,26.34,-3.43,NASA POWER daily point API fallback,nasa_power_fallback_not_primary_chirps_era5,survey_month_6_window_3,26,-0.15965815363301195,0.4807692307692308,-0.7653022904069197,0.3269230769230769,0,0,0,0,0,0,alb2002_admin2_centroid_nasa_power_fallback_no_historical_baseline,climate_exposure_admin2_centroid_only_not_for_final_climate_linkage,0,0,0,0,0,1,limited_climate_exposure_promoted_linkage_and_causal_analysis_blocked,"NASA POWER daily summaries are promoted only as a limited fallback exposure file at candidate admin2 bounding-box centroids. They are not final climate-linkage inputs because 2001/2002 boundaries, exact GPS, CHIRPS rainfall, ERA5-Land temperature, and historical local anomaly baselines remain unresolved."
Albania,Living Standards Measurement Survey 2002,2002,ALB_2002_LSMS_v01_M,2002,6,2002-06-15,20,LIBRAZHD,admin2_bbox_centroid,41.1576,20.3421,41.1576,20.3421,geoBoundaries 2.0.1 ADM2 candidate snapshot,2013,candidate_admin2_bbox_centroid_not_verified_2002_boundary,6,2001-12-15,2002-06-14,182,360.29,1.97962,5.77066,26.34,-22.68,NASA POWER daily point API fallback,nasa_power_fallback_not_primary_chirps_era5,survey_month_6_window_6,26,-0.6310296276009896,0.36538461538461536,-0.7857009569620514,0.3269230769230769,0,0,0,0,0,0,alb2002_admin2_centroid_nasa_power_fallback_no_historical_baseline,climate_exposure_admin2_centroid_only_not_for_final_climate_linkage,0,0,0,0,0,1,limited_climate_exposure_promoted_linkage_and_causal_analysis_blocked,"NASA POWER daily summaries are promoted only as a limited fallback exposure file at candidate admin2 bounding-box centroids. They are not final climate-linkage inputs because 2001/2002 boundaries, exact GPS, CHIRPS rainfall, ERA5-Land temperature, and historical local anomaly baselines remain unresolved."
Albania,Living Standards Measurement Survey 2002,2002,ALB_2002_LSMS_v01_M,2002,6,2002-06-15,20,LIBRAZHD,admin2_bbox_centroid,41.1576,20.3421,41.1576,20.3421,geoBoundaries 2.0.1 ADM2 candidate snapshot,2013,candidate_admin2_bbox_centroid_not_verified_2002_boundary,12,2001-06-15,2002-06-14,365,565.54,1.54942,9.92816,34.46,-22.68,NASA POWER daily point API fallback,nasa_power_fallback_not_primary_chirps_era5,survey_month_6_window_12,26,-0.8394004337661503,0.21153846153846154,-0.7618460089329121,0.3269230769230769,0,0,0,0,0,0,alb2002_admin2_centroid_nasa_power_fallback_no_historical_baseline,climate_exposure_admin2_centroid_only_not_for_final_climate_linkage,0,0,0,0,0,1,limited_climate_exposure_promoted_linkage_and_causal_analysis_blocked,"NASA POWER daily summaries are promoted only as a limited fallback exposure file at candidate admin2 bounding-box centroids. They are not final climate-linkage inputs because 2001/2002 boundaries, exact GPS, CHIRPS rainfall, ERA5-Land temperature, and historical local anomaly baselines remain unresolved."
Albania,Living Standards Measurement Survey 2002,2002,ALB_2002_LSMS_v01_M,2002,4,2002-04-15,21,LUSHNJE,admin2_bbox_centroid,40.9213,19.6402,40.9213,19.6402,geoBoundaries 2.0.1 ADM2 candidate snapshot,2013,candidate_admin2_bbox_centroid_not_verified_2002_boundary,1,2002-03-15,2002-04-14,31,66.14,2.13355,13.2435,19.57,6.35,NASA POWER daily point API fallback,nasa_power_fallback_not_primary_chirps_era5,survey_month_4_window_1,33,-0.7403888079533097,0.3181818181818182,1.6310159685853185,0.9848484848484849,0,0,0,1,1,1,alb2002_admin2_centroid_nasa_power_fallback_no_historical_baseline,climate_exposure_admin2_centroid_only_not_for_final_climate_linkage,0,0,0,0,0,1,limited_climate_exposure_promoted_linkage_and_causal_analysis_blocked,"NASA POWER daily summaries are promoted only as a limited fallback exposure file at candidate admin2 bounding-box centroids. They are not final climate-linkage inputs because 2001/2002 boundaries, exact GPS, CHIRPS rainfall, ERA5-Land temperature, and historical local anomaly baselines remain unresolved."
Albania,Living Standards Measurement Survey 2002,2002,ALB_2002_LSMS_v01_M,2002,4,2002-04-15,21,LUSHNJE,admin2_bbox_centroid,40.9213,19.6402,40.9213,19.6402,geoBoundaries 2.0.1 ADM2 candidate snapshot,2013,candidate_admin2_bbox_centroid_not_verified_2002_boundary,3,2002-01-15,2002-04-14,90,160.77,1.78633,12.3939,19.84,6.35,NASA POWER daily point API fallback,nasa_power_fallback_not_primary_chirps_era5,survey_month_4_window_3,33,-1.4589015045293166,0.045454545454545456,1.663665058291441,0.9848484848484849,1,0,0,1,1,1,alb2002_admin2_centroid_nasa_power_fallback_no_historical_baseline,climate_exposure_admin2_centroid_only_not_for_final_climate_linkage,0,0,0,0,0,1,limited_climate_exposure_promoted_linkage_and_causal_analysis_blocked,"NASA POWER daily summaries are promoted only as a limited fallback exposure file at candidate admin2 bounding-box centroids. They are not final climate-linkage inputs because 2001/2002 boundaries, exact GPS, CHIRPS rainfall, ERA5-Land temperature, and historical local anomaly baselines remain unresolved."
Albania,Living Standards Measurement Survey 2002,2002,ALB_2002_LSMS_v01_M,2002,4,2002-04-15,21,LUSHNJE,admin2_bbox_centroid,40.9213,19.6402,40.9213,19.6402,geoBoundaries 2.0.1 ADM2 candidate snapshot,2013,candidate_admin2_bbox_centroid_not_verified_2002_boundary,6,2001-10-15,2002-04-14,182,357.67,1.96522,11.7741,23.55,-1.66,NASA POWER daily point API fallback,nasa_power_fallback_not_primary_chirps_era5,survey_month_4_window_6,33,-0.6180235338973672,0.3787878787878788,1.704140571934754,0.9848484848484849,0,0,0,1,1,1,alb2002_admin2_centroid_nasa_power_fallback_no_historical_baseline,climate_exposure_admin2_centroid_only_not_for_final_climate_linkage,0,0,0,0,0,1,limited_climate_exposure_promoted_linkage_and_causal_analysis_blocked,"NASA POWER daily summaries are promoted only as a limited fallback exposure file at candidate admin2 bounding-box centroids. They are not final climate-linkage inputs because 2001/2002 boundaries, exact GPS, CHIRPS rainfall, ERA5-Land temperature, and historical local anomaly baselines remain unresolved."
Albania,Living Standards Measurement Survey 2002,2002,ALB_2002_LSMS_v01_M,2002,4,2002-04-15,21,LUSHNJE,admin2_bbox_centroid,40.9213,19.6402,40.9213,19.6402,geoBoundaries 2.0.1 ADM2 candidate snapshot,2013,candidate_admin2_bbox_centroid_not_verified_2002_boundary,12,2001-04-15,2002-04-14,365,552.22,1.51293,16.9975,33.39,-1.66,NASA POWER daily point API fallback,nasa_power_fallback_not_primary_chirps_era5,survey_month_4_window_12,33,-0.6322155562127038,0.4393939393939394,1.544907295903198,0.9848484848484849,0,0,0,1,1,1,alb2002_admin2_centroid_nasa_power_fallback_no_historical_baseline,climate_exposure_admin2_centroid_only_not_for_final_climate_linkage,0,0,0,0,0,1,limited_climate_exposure_promoted_linkage_and_causal_analysis_blocked,"NASA POWER daily summaries are promoted only as a limited fallback exposure file at candidate admin2 bounding-box centroids. They are not final climate-linkage inputs because 2001/2002 boundaries, exact GPS, CHIRPS rainfall, ERA5-Land temperature, and historical local anomaly baselines remain unresolved."
Albania,Living Standards Measurement Survey 2002,2002,ALB_2002_LSMS_v01_M,2002,5,2002-05-15,21,LUSHNJE,admin2_bbox_centroid,40.9213,19.6402,40.9213,19.6402,geoBoundaries 2.0.1 ADM2 candidate snapshot,2013,candidate_admin2_bbox_centroid_not_verified_2002_boundary,1,2002-04-15,2002-05-14,30,55.05,1.835,16.774,22.69,11.61,NASA POWER daily point API fallback,nasa_power_fallback_not_primary_chirps_era5,survey_month_5_window_1,34,-1.0322595921867885,0.04411764705882353,1.4219650941886701,0.9852941176470589,1,0,0,1,0,0,alb2002_admin2_centroid_nasa_power_fallback_no_historical_baseline,climate_exposure_admin2_centroid_only_not_for_final_climate_linkage,0,0,0,0,0,1,limited_climate_exposure_promoted_linkage_and_causal_analysis_blocked,"NASA POWER daily summaries are promoted only as a limited fallback exposure file at candidate admin2 bounding-box centroids. They are not final climate-linkage inputs because 2001/2002 boundaries, exact GPS, CHIRPS rainfall, ERA5-Land temperature, and historical local anomaly baselines remain unresolved."
Albania,Living Standards Measurement Survey 2002,2002,ALB_2002_LSMS_v01_M,2002,5,2002-05-15,21,LUSHNJE,admin2_bbox_centroid,40.9213,19.6402,40.9213,19.6402,geoBoundaries 2.0.1 ADM2 candidate snapshot,2013,candidate_admin2_bbox_centroid_not_verified_2002_boundary,3,2002-02-15,2002-05-14,89,176.66,1.98494,14.3602,22.69,6.35,NASA POWER daily point API fallback,nasa_power_fallback_not_primary_chirps_era5,survey_month_5_window_3,34,-0.9672988457239672,0.16176470588235295,1.5638373871353917,0.9852941176470589,0,0,0,1,1,1,alb2002_admin2_centroid_nasa_power_fallback_no_historical_baseline,climate_exposure_admin2_centroid_only_not_for_final_climate_linkage,0,0,0,0,0,1,limited_climate_exposure_promoted_linkage_and_causal_analysis_blocked,"NASA POWER daily summaries are promoted only as a limited fallback exposure file at candidate admin2 bounding-box centroids. They are not final climate-linkage inputs because 2001/2002 boundaries, exact GPS, CHIRPS rainfall, ERA5-Land temperature, and historical local anomaly baselines remain unresolved."
Albania,Living Standards Measurement Survey 2002,2002,ALB_2002_LSMS_v01_M,2002,5,2002-05-15,21,LUSHNJE,admin2_bbox_centroid,40.9213,19.6402,40.9213,19.6402,geoBoundaries 2.0.1 ADM2 candidate snapshot,2013,candidate_admin2_bbox_centroid_not_verified_2002_boundary,6,2001-11-15,2002-05-14,181,347.09,1.91762,11.6505,22.69,-1.66,NASA POWER daily point API fallback,nasa_power_fallback_not_primary_chirps_era5,survey_month_5_window_6,34,-1.0922152633767517,0.04411764705882353,1.6576520933366838,0.9852941176470589,1,0,0,1,1,1,alb2002_admin2_centroid_nasa_power_fallback_no_historical_baseline,climate_exposure_admin2_centroid_only_not_for_final_climate_linkage,0,0,0,0,0,1,limited_climate_exposure_promoted_linkage_and_causal_analysis_blocked,"NASA POWER daily summaries are promoted only as a limited fallback exposure file at candidate admin2 bounding-box centroids. They are not final climate-linkage inputs because 2001/2002 boundaries, exact GPS, CHIRPS rainfall, ERA5-Land temperature, and historical local anomaly baselines remain unresolved."
Albania,Living Standards Measurement Survey 2002,2002,ALB_2002_LSMS_v01_M,2002,5,2002-05-15,21,LUSHNJE,admin2_bbox_centroid,40.9213,19.6402,40.9213,19.6402,geoBoundaries 2.0.1 ADM2 candidate snapshot,2013,candidate_admin2_bbox_centroid_not_verified_2002_boundary,12,2001-05-15,2002-05-14,365,542.58,1.48652,17.0486,33.39,-1.66,NASA POWER daily point API fallback,nasa_power_fallback_not_primary_chirps_era5,survey_month_5_window_12,34,-0.6555252676690724,0.4264705882352941,1.5143015613503694,0.9852941176470589,0,0,0,1,1,1,alb2002_admin2_centroid_nasa_power_fallback_no_historical_baseline,climate_exposure_admin2_centroid_only_not_for_final_climate_linkage,0,0,0,0,0,1,limited_climate_exposure_promoted_linkage_and_causal_analysis_blocked,"NASA POWER daily summaries are promoted only as a limited fallback exposure file at candidate admin2 bounding-box centroids. They are not final climate-linkage inputs because 2001/2002 boundaries, exact GPS, CHIRPS rainfall, ERA5-Land temperature, and historical local anomaly baselines remain unresolved."
Albania,Living Standards Measurement Survey 2002,2002,ALB_2002_LSMS_v01_M,2002,4,2002-04-15,22,MALESI E MADHE,admin2_bbox_centroid,42.39,19.5668,42.39,19.5668,geoBoundaries 2.0.1 ADM2 candidate snapshot,2013,candidate_admin2_bbox_centroid_not_verified_2002_boundary,1,2002-03-15,2002-04-14,31,84.77,2.73452,5.3571,15.64,-4.48,NASA POWER daily point API fallback,nasa_power_fallback_not_primary_chirps_era5,survey_month_4_window_1,33,1.3799989278347162,0.9090909090909091,-0.9598309306665948,0.2727272727272727,0,0,0,0,0,0,alb2002_admin2_centroid_nasa_power_fallback_no_historical_baseline,climate_exposure_admin2_centroid_only_not_for_final_climate_linkage,0,0,0,0,0,1,limited_climate_exposure_promoted_linkage_and_causal_analysis_blocked,"NASA POWER daily summaries are promoted only as a limited fallback exposure file at candidate admin2 bounding-box centroids. They are not final climate-linkage inputs because 2001/2002 boundaries, exact GPS, CHIRPS rainfall, ERA5-Land temperature, and historical local anomaly baselines remain unresolved."
Albania,Living Standards Measurement Survey 2002,2002,ALB_2002_LSMS_v01_M,2002,4,2002-04-15,22,MALESI E MADHE,admin2_bbox_centroid,42.39,19.5668,42.39,19.5668,geoBoundaries 2.0.1 ADM2 candidate snapshot,2013,candidate_admin2_bbox_centroid_not_verified_2002_boundary,3,2002-01-15,2002-04-14,90,198.48,2.20533,4.16489,15.64,-5.92,NASA POWER daily point API fallback,nasa_power_fallback_not_primary_chirps_era5,survey_month_4_window_3,33,2.6086272835726225,0.9393939393939394,-0.9987388349263252,0.18181818181818182,0,0,1,0,0,1,alb2002_admin2_centroid_nasa_power_fallback_no_historical_baseline,climate_exposure_admin2_centroid_only_not_for_final_climate_linkage,0,0,0,0,0,1,limited_climate_exposure_promoted_linkage_and_causal_analysis_blocked,"NASA POWER daily summaries are promoted only as a limited fallback exposure file at candidate admin2 bounding-box centroids. They are not final climate-linkage inputs because 2001/2002 boundaries, exact GPS, CHIRPS rainfall, ERA5-Land temperature, and historical local anomaly baselines remain unresolved."
Albania,Living Standards Measurement Survey 2002,2002,ALB_2002_LSMS_v01_M,2002,4,2002-04-15,22,MALESI E MADHE,admin2_bbox_centroid,42.39,19.5668,42.39,19.5668,geoBoundaries 2.0.1 ADM2 candidate snapshot,2013,candidate_admin2_bbox_centroid_not_verified_2002_boundary,6,2001-10-15,2002-04-14,182,552.95,3.03819,2.41945,19.75,-17.57,NASA POWER daily point API fallback,nasa_power_fallback_not_primary_chirps_era5,survey_month_4_window_6,33,2.979320907611029,1.0,-0.9239563882769434,0.18181818181818182,0,0,1,0,0,1,alb2002_admin2_centroid_nasa_power_fallback_no_historical_baseline,climate_exposure_admin2_centroid_only_not_for_final_climate_linkage,0,0,0,0,0,1,limited_climate_exposure_promoted_linkage_and_causal_analysis_blocked,"NASA POWER daily summaries are promoted only as a limited fallback exposure file at candidate admin2 bounding-box centroids. They are not final climate-linkage inputs because 2001/2002 boundaries, exact GPS, CHIRPS rainfall, ERA5-Land temperature, and historical local anomaly baselines remain unresolved."
Albania,Living Standards Measurement Survey 2002,2002,ALB_2002_LSMS_v01_M,2002,4,2002-04-15,22,MALESI E MADHE,admin2_bbox_centroid,42.39,19.5668,42.39,19.5668,geoBoundaries 2.0.1 ADM2 candidate snapshot,2013,candidate_admin2_bbox_centroid_not_verified_2002_boundary,12,2001-04-15,2002-04-14,365,974.43,2.66967,9.24364,33.73,-17.57,NASA POWER daily point API fallback,nasa_power_fallback_not_primary_chirps_era5,survey_month_4_window_12,33,2.794794418935687,1.0,-1.0559942020243411,0.18181818181818182,0,0,1,0,0,1,alb2002_admin2_centroid_nasa_power_fallback_no_historical_baseline,climate_exposure_admin2_centroid_only_not_for_final_climate_linkage,0,0,0,0,0,1,limited_climate_exposure_promoted_linkage_and_causal_analysis_blocked,"NASA POWER daily summaries are promoted only as a limited fallback exposure file at candidate admin2 bounding-box centroids. They are not final climate-linkage inputs because 2001/2002 boundaries, exact GPS, CHIRPS rainfall, ERA5-Land temperature, and historical local anomaly baselines remain unresolved."
Albania,Living Standards Measurement Survey 2002,2002,ALB_2002_LSMS_v01_M,2002,5,2002-05-15,22,MALESI E MADHE,admin2_bbox_centroid,42.39,19.5668,42.39,19.5668,geoBoundaries 2.0.1 ADM2 candidate snapshot,2013,candidate_admin2_bbox_centroid_not_verified_2002_boundary,1,2002-04-15,2002-05-14,30,63.55,2.11833,10.632,19.38,0.95,NASA POWER daily point API fallback,nasa_power_fallback_not_primary_chirps_era5,survey_month_5_window_1,34,0.02603627549912331,0.6470588235294118,-1.0131610660927894,0.2647058823529412,0,0,0,0,0,0,alb2002_admin2_centroid_nasa_power_fallback_no_historical_baseline,climate_exposure_admin2_centroid_only_not_for_final_climate_linkage,0,0,0,0,0,1,limited_climate_exposure_promoted_linkage_and_causal_analysis_blocked,"NASA POWER daily summaries are promoted only as a limited fallback exposure file at candidate admin2 bounding-box centroids. They are not final climate-linkage inputs because 2001/2002 boundaries, exact GPS, CHIRPS rainfall, ERA5-Land temperature, and historical local anomaly baselines remain unresolved."
Albania,Living Standards Measurement Survey 2002,2002,ALB_2002_LSMS_v01_M,2002,5,2002-05-15,22,MALESI E MADHE,admin2_bbox_centroid,42.39,19.5668,42.39,19.5668,geoBoundaries 2.0.1 ADM2 candidate snapshot,2013,candidate_admin2_bbox_centroid_not_verified_2002_boundary,3,2002-02-15,2002-05-14,89,210.22,2.36202,6.91775,19.38,-4.48,NASA POWER daily point API fallback,nasa_power_fallback_not_primary_chirps_era5,survey_month_5_window_3,34,0.6763011050226496,0.7352941176470589,-1.0367285403212076,0.2647058823529412,0,0,0,0,0,0,alb2002_admin2_centroid_nasa_power_fallback_no_historical_baseline,climate_exposure_admin2_centroid_only_not_for_final_climate_linkage,0,0,0,0,0,1,limited_climate_exposure_promoted_linkage_and_causal_analysis_blocked,"NASA POWER daily summaries are promoted only as a limited fallback exposure file at candidate admin2 bounding-box centroids. They are not final climate-linkage inputs because 2001/2002 boundaries, exact GPS, CHIRPS rainfall, ERA5-Land temperature, and historical local anomaly baselines remain unresolved."
Albania,Living Standards Measurement Survey 2002,2002,ALB_2002_LSMS_v01_M,2002,5,2002-05-15,22,MALESI E MADHE,admin2_bbox_centroid,42.39,19.5668,42.39,19.5668,geoBoundaries 2.0.1 ADM2 candidate snapshot,2013,candidate_admin2_bbox_centroid_not_verified_2002_boundary,6,2001-11-15,2002-05-14,181,470.02,2.5968,2.68823,19.38,-17.57,NASA POWER daily point API fallback,nasa_power_fallback_not_primary_chirps_era5,survey_month_5_window_6,34,2.761053660178802,1.0,-0.9647724841728782,0.17647058823529413,0,0,1,0,0,1,alb2002_admin2_centroid_nasa_power_fallback_no_historical_baseline,climate_exposure_admin2_centroid_only_not_for_final_climate_linkage,0,0,0,0,0,1,limited_climate_exposure_promoted_linkage_and_causal_analysis_blocked,"NASA POWER daily summaries are promoted only as a limited fallback exposure file at candidate admin2 bounding-box centroids. They are not final climate-linkage inputs because 2001/2002 boundaries, exact GPS, CHIRPS rainfall, ERA5-Land temperature, and historical local anomaly baselines remain unresolved."
Albania,Living Standards Measurement Survey 2002,2002,ALB_2002_LSMS_v01_M,2002,5,2002-05-15,22,MALESI E MADHE,admin2_bbox_centroid,42.39,19.5668,42.39,19.5668,geoBoundaries 2.0.1 ADM2 candidate snapshot,2013,candidate_admin2_bbox_centroid_not_verified_2002_boundary,12,2001-05-15,2002-05-14,365,931.9,2.55315,9.33058,33.73,-17.57,NASA POWER daily point API fallback,nasa_power_fallback_not_primary_chirps_era5,survey_month_5_window_12,34,2.769708047546873,1.0,-1.0894411017859569,0.17647058823529413,0,0,1,0,0,1,alb2002_admin2_centroid_nasa_power_fallback_no_historical_baseline,climate_exposure_admin2_centroid_only_not_for_final_climate_linkage,0,0,0,0,0,1,limited_climate_exposure_promoted_linkage_and_causal_analysis_blocked,"NASA POWER daily summaries are promoted only as a limited fallback exposure file at candidate admin2 bounding-box centroids. They are not final climate-linkage inputs because 2001/2002 boundaries, exact GPS, CHIRPS rainfall, ERA5-Land temperature, and historical local anomaly baselines remain unresolved."
Albania,Living Standards Measurement Survey 2002,2002,ALB_2002_LSMS_v01_M,2002,4,2002-04-15,23,MALLAKASTER,admin2_bbox_centroid,40.5415,19.7822,40.5415,19.7822,geoBoundaries 2.0.1 ADM2 candidate snapshot,2013,candidate_admin2_bbox_centroid_not_verified_2002_boundary,1,2002-03-15,2002-04-14,31,64.48,2.08,9.11097,19.94,-0.48,NASA POWER daily point API fallback,nasa_power_fallback_not_primary_chirps_era5,survey_month_4_window_1,33,-0.9293229808683993,0.07575757575757576,0.27339366480089117,0.5606060606060606,0,0,0,0,0,0,alb2002_admin2_centroid_nasa_power_fallback_no_historical_baseline,climate_exposure_admin2_centroid_only_not_for_final_climate_linkage,0,0,0,0,0,1,limited_climate_exposure_promoted_linkage_and_causal_analysis_blocked,"NASA POWER daily summaries are promoted only as a limited fallback exposure file at candidate admin2 bounding-box centroids. They are not final climate-linkage inputs because 2001/2002 boundaries, exact GPS, CHIRPS rainfall, ERA5-Land temperature, and historical local anomaly baselines remain unresolved."
Albania,Living Standards Measurement Survey 2002,2002,ALB_2002_LSMS_v01_M,2002,4,2002-04-15,23,MALLAKASTER,admin2_bbox_centroid,40.5415,19.7822,40.5415,19.7822,geoBoundaries 2.0.1 ADM2 candidate snapshot,2013,candidate_admin2_bbox_centroid_not_verified_2002_boundary,3,2002-01-15,2002-04-14,90,176.42,1.96022,7.879,21.16,-2.59,NASA POWER daily point API fallback,nasa_power_fallback_not_primary_chirps_era5,survey_month_4_window_3,33,0.22916069472274628,0.7121212121212122,0.20291980005395016,0.5606060606060606,0,0,0,0,0,0,alb2002_admin2_centroid_nasa_power_fallback_no_historical_baseline,climate_exposure_admin2_centroid_only_not_for_final_climate_linkage,0,0,0,0,0,1,limited_climate_exposure_promoted_linkage_and_causal_analysis_blocked,"NASA POWER daily summaries are promoted only as a limited fallback exposure file at candidate admin2 bounding-box centroids. They are not final climate-linkage inputs because 2001/2002 boundaries, exact GPS, CHIRPS rainfall, ERA5-Land temperature, and historical local anomaly baselines remain unresolved."
