outcome,cutoff,bandwidth,donut,n,coef,se,p,mean_below,mean_above,design,sample_definition
post_weekend_rn_lt8_day_share,255,15,0,1784,-0.015618398506463382,0.01145411289728268,0.17287773135999984,0.0440295150105146,0.04014256678535081,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_rn_lt8_days,255,15,0,1784,-0.415162104410712,0.3023917113171747,0.16994760429608036,1.1639611730689796,1.05863186625725,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_zero_rn_day_share,255,15,0,1784,-0.002170331529711535,0.003538650924944295,0.539741983517924,0.009113010852006595,0.008065071596734629,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_zero_rn_days,255,15,0,1784,-0.1988249834466559,0.32444209438689586,0.5400728771703875,0.8341594382486576,0.7372910269532582,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_p10_total_hprd,255,15,0,1784,0.017547480477176403,0.055161536799067594,0.7504382093405111,3.031907144132869,3.1001271590640203,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_p25_total_hprd,255,15,0,1784,0.010995222641143098,0.056476771722850413,0.845661185758042,3.1860378764861697,3.260494307064611,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_worst_weekend_total_hprd,255,15,0,1784,0.038895669744914055,0.05653410903108909,0.4915401677882769,2.7947065867623624,2.8538740774898534,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_worst_weekend_rn_hprd,255,15,0,1784,-0.010828474418388682,0.015600807370383343,0.4877119199639526,0.2132174005963815,0.22686774651210484,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_share_total_hours,255,15,0,1784,-0.003470485230801564,0.0014058975352515429,0.013660681380404549,0.25377987035581895,0.2528358395529841,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_contract_share_total_hours,255,15,0,1784,-0.006090838009181315,0.011727369519848534,0.6035676696232097,0.08902384891526018,0.08107904723217688,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_avg_daily_census,255,15,0,1784,7.276524822871665,4.313232526908909,0.09177404009421508,80.09243085005853,78.98055290229182,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_occupancy,255,15,0,1784,-0.014255331622701775,0.018627534839801216,0.4442046302435334,0.7809340683828123,0.7773909899771958,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_rn_lt8_day_share,255,15,1,1533,-0.017734099696061573,0.013999380854748174,0.20542781364713436,0.0440295150105146,0.04019436792164065,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_rn_lt8_days,255,15,1,1533,-0.4738419178211234,0.36913013876889444,0.1994513461292844,1.1639611730689796,1.0596877869605141,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_zero_rn_day_share,255,15,1,1533,-0.0016466548371806907,0.0042573350051945185,0.6989724190173747,0.009113010852006595,0.008247174128267672,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_zero_rn_days,255,15,1,1533,-0.15072594787936125,0.390296244698068,0.699414543992698,0.8341594382486576,0.7536271808999082,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_p10_total_hprd,255,15,1,1533,-0.009609584765960482,0.07070542504340928,0.8919102038141264,3.031907144132869,3.106657208653189,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_p25_total_hprd,255,15,1,1533,-0.014214996022363216,0.07347074174320395,0.8466100778178944,3.1860378764861697,3.2668941689762505,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_worst_weekend_total_hprd,255,15,1,1533,0.013120142634158088,0.07085915357493885,0.8531296290047057,2.7947065867623624,2.859606520441358,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_worst_weekend_rn_hprd,255,15,1,1533,-0.017126429423781543,0.020974963977878812,0.41433129511538813,0.2132174005963815,0.22972882444865547,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_share_total_hours,255,15,1,1533,-0.0032546793007697363,0.0017515900219833476,0.06334285374616622,0.25377987035581895,0.25313567493736544,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_contract_share_total_hours,255,15,1,1533,-0.00948886289653096,0.014054043996336356,0.4996701203242748,0.08902384891526018,0.08094798797973453,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_avg_daily_census,255,15,1,1533,9.466091697059033,5.275932920761866,0.07297836101466748,80.09243085005853,78.88990538867515,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_occupancy,255,15,1,1533,-0.024381030056439074,0.02670409972901599,0.3613827948866666,0.7809340683828123,0.7808929859840075,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_rn_lt8_day_share,255,20,0,2353,-0.010812308821740963,0.009035480337104364,0.2315637084377069,0.042659677491501166,0.040495204140520394,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_rn_lt8_days,255,20,0,2353,-0.2896587094796727,0.23836991343623518,0.22442539576621212,1.1272795893719807,1.0679610354950626,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_zero_rn_day_share,255,20,0,2353,-0.00277002219149113,0.0028009814895340085,0.32279093660927183,0.008772006705312472,0.008895914275261232,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_zero_rn_days,255,20,0,2353,-0.25408146046202074,0.2567148413614906,0.3224021779568582,0.8031099033816425,0.813384040565786,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_p10_total_hprd,255,20,0,2353,-0.0018787081942619568,0.04631024344723072,0.9676438422058591,3.0204623087349822,3.1172609579290502,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_p25_total_hprd,255,20,0,2353,-0.0012801221376837252,0.04756161278881583,0.9785297935486772,3.17485883203715,3.2771452623143267,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_worst_weekend_total_hprd,255,20,0,2353,0.010612159093788029,0.047067119990077455,0.8216343397194921,2.785072540070982,2.870706349455796,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_worst_weekend_rn_hprd,255,20,0,2353,-0.013038253466629615,0.013101241464715935,0.31974529187853573,0.20998104337562015,0.23180783975530359,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_share_total_hours,255,20,0,2353,-0.0022750300888453845,0.0011683927820561905,0.05163638506546797,0.25384109141983663,0.2529519694099143,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_contract_share_total_hours,255,20,0,2353,-0.009227352736704856,0.009719908157202462,0.3425529506766527,0.08903260694153955,0.08216972324271818,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_avg_daily_census,255,20,0,2353,4.929683747334764,3.7708162127746494,0.19123017455561642,80.99594808406226,78.5422756658017,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_occupancy,255,20,0,2353,-0.005808274559620559,0.014932310376157618,0.6973309292814176,0.7832286307776397,0.7768061422452661,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_rn_lt8_day_share,255,20,1,2102,-0.009773113945438264,0.010572036001845107,0.35536846161055125,0.042659677491501166,0.040621576486305946,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_rn_lt8_days,255,20,1,2102,-0.2640676227640349,0.27867653681078686,0.34345370081809357,1.1272795893719807,1.0710754843019372,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_zero_rn_day_share,255,20,1,2102,-0.002564314399993105,0.0034931087124365255,0.4629657616191005,0.008772006705312472,0.009237345087088051,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_zero_rn_days,255,20,1,2102,-0.23592156485526963,0.3200171532674127,0.4610738220093704,0.8031099033816425,0.8444054776219105,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_p10_total_hprd,255,20,1,2102,-0.026449099126769102,0.05618166370083666,0.6378481178495636,3.0204623087349822,3.1263204764830177,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_p25_total_hprd,255,20,1,2102,-0.024357449388439603,0.05832775275773428,0.6762850881566811,3.17485883203715,3.2859886385823915,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_worst_weekend_total_hprd,255,20,1,2102,-0.012966502888126997,0.05627103970030748,0.8177805703454171,2.785072540070982,2.879109810223575,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_worst_weekend_rn_hprd,255,20,1,2102,-0.018087483776549333,0.01651684864945637,0.27360163562771245,0.20998104337562015,0.23513159324826818,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_share_total_hours,255,20,1,2102,-0.0018735449603549013,0.0014250256349962519,0.18873940003124923,0.25384109141983663,0.25319929314052586,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_contract_share_total_hours,255,20,1,2102,-0.012682958257569356,0.011249340317314954,0.2596853432868209,0.08903260694153955,0.08234869184128805,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_avg_daily_census,255,20,1,2102,5.593953925033984,4.4415475535865525,0.20800412657590717,80.99594808406226,78.36610564451442,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_occupancy,255,20,1,2102,-0.005436153632524445,0.017988173951162218,0.7625241581995048,0.7832286307776397,0.7792065954719506,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_rn_lt8_day_share,255,30,0,3485,-0.00656470366050951,0.007078143831748497,0.35375143623578187,0.04292252198686982,0.041972707847707846,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_rn_lt8_days,255,30,0,3485,-0.1779801686851869,0.18677056500420788,0.3406892764248366,1.1337874396135266,1.1075662878787877,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_zero_rn_day_share,255,30,0,3485,-0.002388976849240157,0.0023388544858354127,0.30712159375973025,0.008443185897628241,0.009343017791387357,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_zero_rn_days,255,30,0,3485,-0.21986846688034253,0.21428691426174862,0.3049406764291325,0.7727826086956522,0.8542329545454546,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_p10_total_hprd,255,30,0,3485,-0.031460694564676664,0.03724581115764294,0.3983490346840768,2.9807725408667984,3.147216150573576,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_p25_total_hprd,255,30,0,3485,-0.032472288747094694,0.03823978360462459,0.39584201764698146,3.135105164217903,3.3101080903658824,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_worst_weekend_total_hprd,255,30,0,3485,-0.02537702110972425,0.037772177599633944,0.5017274266019092,2.745834684190953,2.897035400830407,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_worst_weekend_rn_hprd,255,30,0,3485,-0.006471158633649714,0.010656627505440256,0.5437295041766086,0.20604634628066806,0.2375403273336187,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_share_total_hours,255,30,0,3485,-0.002020829692029606,0.000958282084852802,0.03503270237278433,0.25355601452280696,0.2530336795694265,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_contract_share_total_hours,255,30,0,3485,-0.010238108560947822,0.00793287723600385,0.1969308752041552,0.08625692886109003,0.0831542482661979,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_avg_daily_census,255,30,0,3485,1.910501081190718,3.0533395258659106,0.5315470511522378,81.01591452073329,77.49972318253909,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_occupancy,255,30,0,3485,-0.011455825001515527,0.012337915895966334,0.35320969943956504,0.779432093714467,0.7746095984888073,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_rn_lt8_day_share,255,30,1,3234,-0.006354011219026449,0.008141828560863717,0.4352033882031867,0.04292252198686982,0.04230204716619561,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_rn_lt8_days,255,30,1,3234,-0.17410224961199552,0.21478113037208968,0.4176533570385146,1.1337874396135266,1.1162138281422576,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_zero_rn_day_share,255,30,1,3234,-0.0021524179317819908,0.0029632159752733876,0.46765907899057146,0.008443185897628241,0.009643197335953839,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_zero_rn_days,255,30,1,3234,-0.19898224161210998,0.2714476544214199,0.463586659329591,0.7727826086956522,0.8815440689198144,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_p10_total_hprd,255,30,1,3234,-0.04790117308023976,0.043160501954417396,0.2671513804993422,2.9807725408667984,3.1581904069490796,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_p25_total_hprd,255,30,1,3234,-0.05091108181870561,0.04451488725199178,0.25283836911976865,3.135105164217903,3.321439673769772,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_worst_weekend_total_hprd,255,30,1,3234,-0.03871917266725615,0.04363580785791718,0.3749696507899394,2.745834684190953,2.906972608081084,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_worst_weekend_rn_hprd,255,30,1,3234,-0.007376238497348625,0.012835647569213994,0.5655557387258272,0.20604634628066806,0.24069205719984518,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_share_total_hours,255,30,1,3234,-0.0016580881672802162,0.0011923957515532781,0.16445715108059078,0.25355601452280696,0.2532108421494052,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_contract_share_total_hours,255,30,1,3234,-0.01167580002594882,0.00889926129815084,0.18961453613817003,0.08625692886109003,0.08343637314510191,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_avg_daily_census,255,30,1,3234,2.689971989872496,3.439292228134775,0.43419578830605077,81.01591452073329,77.20979716892501,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_occupancy,255,30,1,3234,-0.007658833543776519,0.014540475951450955,0.598420676603644,0.779432093714467,0.7758318117673758,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_rn_lt8_day_share,320,5,0,455,-0.02059266235641924,0.017671210829444572,0.24450436741918358,0.03654260508821912,0.026906309018258703,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_rn_lt8_days,320,5,0,455,-0.5165380503712461,0.4606205870224627,0.2627160894508791,0.963421052631579,0.7131446540880504,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_zero_rn_day_share,320,5,0,455,-0.004363566284043651,0.006381296680333038,0.4944491183992157,0.0064032077127042794,0.005687203827072573,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_zero_rn_days,320,5,0,455,-0.38703518190114106,0.5766589784554016,0.502456965344662,0.5842982456140352,0.5209433962264152,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_p10_total_hprd,320,5,0,455,0.19490485664059992,0.1581714177499546,0.21850215101268256,3.4626548525371343,3.535558220996645,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_p25_total_hprd,320,5,0,455,0.2056364581720579,0.16379652838842923,0.20996970763615752,3.6509909455329486,3.7141176360663444,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_worst_weekend_total_hprd,320,5,0,455,0.3188284700957631,0.1426324441636871,0.02588540945864848,3.156425093931887,3.265787353005334,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_worst_weekend_rn_hprd,320,5,0,455,0.1679216093057265,0.036042624358061236,4.188765035495479e-06,0.3020594005550314,0.3753944264028553,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_share_total_hours,320,5,0,455,0.002905877883712931,0.0029289580345464553,0.32167096754415536,0.2515878450519338,0.2530768674491246,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_contract_share_total_hours,320,5,0,455,0.027056762027244906,0.0202168397210653,0.18146386015873794,0.0791241898290476,0.07723980403540828,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_avg_daily_census,320,5,0,455,25.77472463516292,6.148674997399016,3.33013847921837e-05,65.2125562414956,68.00544809192266,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_occupancy,320,5,0,455,-0.005512391609050512,0.04629851256486964,0.9052792824441664,0.7684157196559646,0.7705784057434952,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_rn_lt8_day_share,320,5,1,270,0.674753245817222,0.23731922333511693,0.004812362942481885,0.03393892044616682,0.027138329107748074,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_rn_lt8_days,320,5,1,270,17.99307476354128,6.345062489341119,0.0049229256294469614,0.8978260869565217,0.7195718654434251,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_zero_rn_day_share,320,5,1,270,0.18329401459108022,0.11186325304847428,0.10248835416960578,0.005617227987603359,0.0055502480721866445,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_zero_rn_days,320,5,1,270,16.785613071987477,10.227330939423553,0.10192720472700456,0.5137681159420289,0.5077981651376147,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_p10_total_hprd,320,5,1,270,0.267484148204715,0.950948516355361,0.7787132414463738,3.4812388222772905,3.55552474674973,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_p25_total_hprd,320,5,1,270,0.48517661886596475,1.1006023571611299,0.6596953927970413,3.672274778243812,3.737145796877135,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_worst_weekend_total_hprd,320,5,1,270,0.12716655463815968,0.8892780725294627,0.886398629596401,3.189388050330203,3.2945619675598765,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_worst_weekend_rn_hprd,320,5,1,270,-0.23457212335674055,0.1343575307170977,0.08198633062574445,0.3176009234250103,0.40055178176690087,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_share_total_hours,320,5,1,270,0.0041170411685197235,0.01682019788065186,0.8068250154361252,0.25192808821331963,0.25443886392459847,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_contract_share_total_hours,320,5,1,270,0.2796148309145001,0.160128413687767,0.08193214077002886,0.08148035132597833,0.06809822773168392,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_avg_daily_census,320,5,1,270,-28.235777810259293,28.814306330403472,0.3280149298697985,67.93313092317211,63.243295758445335,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_occupancy,320,5,1,270,-0.7341785726660497,0.2697689132511317,0.006927453735966704,0.7694987589708068,0.7705112937751004,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_rn_lt8_day_share,320,10,0,787,-0.016423314107165635,0.011886240674781043,0.16745546374462705,0.0349921394654728,0.030029646145588174,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_rn_lt8_days,320,10,0,787,-0.4252759283008176,0.3126564541218679,0.17415748256675312,0.9222857142857142,0.7945080091533182,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_zero_rn_day_share,320,10,0,787,-0.000971331622352065,0.004068742511756326,0.8113772816976286,0.00843022698488537,0.00906417776057613,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_zero_rn_days,320,10,0,787,-0.08541829138029707,0.3703993346561673,0.8176769871764533,0.7694761904761904,0.829900839054157,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_p10_total_hprd,320,10,0,787,0.11164653461526138,0.0984490188527951,0.25711884334102075,3.4432392701305394,3.5513806888974138,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_p25_total_hprd,320,10,0,787,0.09796792744756071,0.10305825618641218,0.34209710133889404,3.6257958204344987,3.7406607456300995,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_worst_weekend_total_hprd,320,10,0,787,0.17808529187772879,0.09518548555457239,0.06172768384678928,3.1433227707060367,3.2591683324729512,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_worst_weekend_rn_hprd,320,10,0,787,0.10747609631228629,0.03461169630075504,0.00197003991510325,0.3086637544607819,0.3846498590430662,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_share_total_hours,320,10,0,787,0.001683069704515401,0.0020168093549058084,0.40424200623067263,0.25195944212227767,0.25275319653359335,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_contract_share_total_hours,320,10,0,787,0.012650016753822232,0.016645323602675,0.4474987548878411,0.08422611244063857,0.08101279781003641,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_avg_daily_census,320,10,0,787,10.898004984542291,5.665295438148843,0.054761623419568695,67.39045598669792,66.3273344077075,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_occupancy,320,10,0,787,-0.01956670578840696,0.029599484649544774,0.5087754278581205,0.7558154338056936,0.7674954027855075,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_rn_lt8_day_share,320,10,1,602,-0.00027230617955941935,0.029241671934321103,0.9925731011405645,0.03354616834263771,0.031853599105081905,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_rn_lt8_days,320,10,1,602,-0.007561692104725466,0.7781365478667799,0.9922497657436491,0.8856697819314641,0.8421708185053381,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_zero_rn_day_share,320,10,1,602,-0.0003093657740510234,0.013272938112477985,0.9814123575962073,0.008219139206542702,0.010885813904149043,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_zero_rn_days,320,10,1,602,-0.03266622762148383,1.2162292109285762,0.9785814654113874,0.7508307372793354,0.9963226571767498,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_p10_total_hprd,320,10,1,602,0.18766369063013275,0.17874043533194517,0.29417763834788,3.4508061462625452,3.567909714874661,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_p25_total_hprd,320,10,1,602,0.17626666466753868,0.1932840899869533,0.36215914632705326,3.6341946940749783,3.7643290538874727,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_worst_weekend_total_hprd,320,10,1,602,0.225575616136745,0.1721652299568148,0.1906219287995734,3.158671894091018,3.266655399317768,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_worst_weekend_rn_hprd,320,10,1,602,0.15111075826211373,0.08128342878208823,0.06350965309745349,0.31705537890107277,0.39954665344361373,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_share_total_hours,320,10,1,602,0.004090350733945245,0.0034612789998118426,0.2377764344494615,0.2521636647516331,0.25310182625958555,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_contract_share_total_hours,320,10,1,602,0.007820108102398044,0.03016537320585392,0.7955383460279677,0.0858687845800217,0.07956139286959524,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_avg_daily_census,320,10,1,602,-6.71465136310536,10.54202101234745,0.5244066573630395,68.95173828065674,63.54847199102923,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_occupancy,320,10,1,602,-0.03517780735548163,0.051367031598079614,0.4937150322056425,0.755220296858752,0.765757809668066,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_rn_lt8_day_share,320,15,0,1120,-0.010106727599752426,0.01010494340063886,0.3174418766704066,0.03536804675397831,0.03275014308964926,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_rn_lt8_days,320,15,0,1120,-0.26131437313354305,0.2665656324911027,0.3271503603957453,0.9331749049429658,0.8676767676767678,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_zero_rn_day_share,320,15,0,1120,-0.001948292877669132,0.003299893062150031,0.5550347287669499,0.007751281455819397,0.00892054916813371,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_zero_rn_days,320,15,0,1120,-0.17465906469292147,0.30112591267367017,0.5620181824242494,0.7080798479087453,0.8167789001122334,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_p10_total_hprd,320,15,0,1120,0.04546895771150693,0.07412739443817165,0.5397438871943185,3.4070760858173514,3.5761568613750887,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_p25_total_hprd,320,15,0,1120,0.030491443497558147,0.07803173130469776,0.696051458567494,3.5892785532637115,3.7698871086040007,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_worst_weekend_total_hprd,320,15,0,1120,0.10389223830410772,0.07277979092075125,0.15371918328913292,3.1155205310604637,3.273806220875141,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_worst_weekend_rn_hprd,320,15,0,1120,0.06894729258661725,0.02904832010223492,0.017787124210823624,0.29884545130278856,0.4011074316855086,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_share_total_hours,320,15,0,1120,0.0018405523098710202,0.0016015055735321981,0.25069347983532775,0.25230625581254007,0.25253137447399204,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_contract_share_total_hours,320,15,0,1120,0.0018701042998911484,0.01385004040642627,0.892616308431903,0.08666970478968365,0.08137092410449644,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_avg_daily_census,320,15,0,1120,8.184998984206963,4.966722380652132,0.09964074483440077,70.13778094222445,66.83541877830525,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_occupancy,320,15,0,1120,0.006918308445012147,0.0234417543214627,0.7679513091591477,0.7573021362710499,0.7716989220156037,RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_rn_lt8_day_share,320,15,1,935,-0.0012002404616715627,0.01722331151716446,0.9444577746936473,0.034456064019444295,0.0348892488085791,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_rn_lt8_days,320,15,1,935,-0.03448340903096935,0.4571947209265287,0.9398936472176107,0.9101609657947686,0.9243150684931507,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_zero_rn_day_share,320,15,1,935,0.0028338630926468497,0.006263665736089122,0.6510654660469308,0.007575328543966459,0.010038069021839123,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_zero_rn_days,320,15,1,935,0.2591127492703245,0.5730384986179561,0.6512494227354586,0.6924547283702213,0.9188736681887367,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_p10_total_hprd,320,15,1,935,0.03390539049583022,0.11541739559122273,0.7690042854520953,3.409853218399427,3.595585489699572,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_p25_total_hprd,320,15,1,935,0.02000287621811067,0.1257064166698802,0.8736058898587671,3.5925723916754633,3.795480960759824,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_worst_weekend_total_hprd,320,15,1,935,0.0805683589417752,0.11076334806417638,0.4671688066613715,3.1238118865068567,3.283823061911978,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_worst_weekend_rn_hprd,320,15,1,935,0.07817851532424318,0.05447434410730554,0.15158198363507158,0.3036924948717052,0.41652610876033713,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_weekend_share_total_hours,320,15,1,935,0.004162994892923938,0.0021923258442740202,0.05788731916705747,0.25245839476835635,0.2526760336331382,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_contract_share_total_hours,320,15,1,935,-0.007311801776559391,0.02060618866599793,0.7227933935916815,0.08787324993025568,0.08056732345077908,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_avg_daily_census,320,15,1,935,-4.458699569886117,7.88001907373599,0.5716501492452148,71.30648122405755,65.23359417265834,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
post_occupancy,320,15,1,935,-0.00021284856212613174,0.03507702783428374,0.995159739827709,0.7570045012841827,0.7720813086226677,donut_RD,July 2022 facilities with valid V3 score and post-quarter outcome
