source_name,source_url_or_local_path,snapshot_date,file_name,field_name,field_label_if_available,possible_role,usable_for_july2022,missingness,notes,final_decision,n_rows_checked,sample_definition
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-07-27.zip,2022-07-27,nursing_homes_including_rehab_services_07_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Reported Nurse Aide Staffing Hours per Resident per Day,Reported Nurse Aide Staffing - Hours per Resident per Day,candidate_context_field,no,,"Reported Nurse Aide Staffing Hours per Resident per Day | Reported Nurse Aide Staffing - Hours per Resident per Day | real number, up to 5 decimal places |  | ",dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-07-27.zip,2022-07-27,nursing_homes_including_rehab_services_07_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Reported LPN Staffing Hours per Resident per Day,Reported LPN Staffing - Hours per Resident per Day,candidate_context_field,no,,"Reported LPN Staffing Hours per Resident per Day | Reported LPN Staffing - Hours per Resident per Day | real number, up to 5 decimal places |  | ",dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-07-27.zip,2022-07-27,nursing_homes_including_rehab_services_07_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Reported RN Staffing Hours per Resident per Day,Reported RN Staffing - Hours per Resident per Day,candidate_context_field,no,,"Reported RN Staffing Hours per Resident per Day | Reported RN Staffing - Hours per Resident per Day | real number, up to 5 decimal places |  | ",dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-07-27.zip,2022-07-27,nursing_homes_including_rehab_services_07_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Reported Licensed Staffing Hours per Resident per Day,Reported Licensed Staffing - Hours per Resident per Day (RN + LPN),candidate_context_field,no,,"Reported Licensed Staffing Hours per Resident per Day | Reported Licensed Staffing - Hours per Resident per Day (RN + LPN) | real number, up to 5 decimal places |  | ",dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-07-27.zip,2022-07-27,nursing_homes_including_rehab_services_07_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Reported Total Nurse Staffing Hours per Resident per Day,Reported Total Nurse Staffing - Hours per Resident per Day (Aide+LPN+RN),reported_total_nurse_hprd_component,yes_component,,"Reported Total Nurse Staffing Hours per Resident per Day | Reported Total Nurse Staffing - Hours per Resident per Day (Aide+LPN+RN) | real number, up to 5 decimal places |  | ",candidate_component,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-07-27.zip,2022-07-27,nursing_homes_including_rehab_services_07_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Total number of nurse staff hours per resident per day on the weekend,Total number of nurse staff hours on the weekend - Hours per resident per day,reported_weekend_total_nurse_hprd_component,yes_component,,"Total number of nurse staff hours per resident per day on the weekend | Total number of nurse staff hours on the weekend - Hours per resident per day | real number, up to 5 decimal places |  | ",candidate_component,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-07-27.zip,2022-07-27,nursing_homes_including_rehab_services_07_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Registered Nurse hours per resident per day on the weekend,Registered Nurse hours on the weekend - Hours per resident per day,candidate_context_field,no,,"Registered Nurse hours per resident per day on the weekend | Registered Nurse hours on the weekend - Hours per resident per day | real number, up to 5 decimal places |  | ",dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-07-27.zip,2022-07-27,nursing_homes_including_rehab_services_07_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Reported Physical Therapist Staffing Hours per Resident Per Day,Reported Physical Therapy Staffing - Hours per Resident Per Day,candidate_context_field,no,,"Reported Physical Therapist Staffing Hours per Resident Per Day | Reported Physical Therapy Staffing - Hours per Resident Per Day | real number, up to 5 decimal places |  | ",dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-07-27.zip,2022-07-27,nursing_homes_including_rehab_services_07_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Total nursing staff turnover,Total nursing staff turnover,staffing_turnover_component,yes_component,,"Total nursing staff turnover | Total nursing staff turnover | blank or real number, 1 decimal |  | ",candidate_component,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-07-27.zip,2022-07-27,nursing_homes_including_rehab_services_07_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Total nursing staff turnover footnote,Total nursing staff turnover footnote,staffing_turnover_component,yes_component,,Total nursing staff turnover footnote | Total nursing staff turnover footnote | blank or integer |  | ,candidate_component,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-07-27.zip,2022-07-27,nursing_homes_including_rehab_services_07_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Registered Nurse turnover,Registered Nurse turnover,staffing_turnover_component,yes_component,,"Registered Nurse turnover | Registered Nurse turnover | blank or real number, 1 decimal |  | ",candidate_component,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-07-27.zip,2022-07-27,nursing_homes_including_rehab_services_07_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Registered Nurse turnover footnote,Registered Nurse turnover footnote,staffing_turnover_component,yes_component,,Registered Nurse turnover footnote | Registered Nurse turnover footnote | blank or integer |  | ,candidate_component,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-07-27.zip,2022-07-27,nursing_homes_including_rehab_services_07_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Number of administrators who have left the nursing home,Number of administrators who have left the nursing home,staffing_turnover_component,yes_component,,Number of administrators who have left the nursing home | Number of administrators who have left the nursing home | blank or integer |  | ,candidate_component,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-07-27.zip,2022-07-27,nursing_homes_including_rehab_services_07_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Administrator turnover footnote,Administrator turnover footnote,staffing_turnover_component,yes_component,,Administrator turnover footnote | Administrator turnover footnote | blank or integer |  | ,candidate_component,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-07-27.zip,2022-07-27,nursing_homes_including_rehab_services_07_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Case-Mix Nurse Aide Staffing Hours per Resident per Day,Case-Mix Nurse Aide Staffing - Hours per Resident per Day,candidate_context_field,no,,"Case-Mix Nurse Aide Staffing Hours per Resident per Day | Case-Mix Nurse Aide Staffing - Hours per Resident per Day | real number, up to 5 decimal places |  | ",dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-07-27.zip,2022-07-27,nursing_homes_including_rehab_services_07_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Case-Mix LPN Staffing Hours per Resident per Day,Case-Mix LPN Staffing - Hours per Resident per Day,candidate_context_field,no,,"Case-Mix LPN Staffing Hours per Resident per Day | Case-Mix LPN Staffing - Hours per Resident per Day | real number, up to 5 decimal places |  | ",dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-07-27.zip,2022-07-27,nursing_homes_including_rehab_services_07_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Case-Mix RN Staffing Hours per Resident per Day,Case-Mix RN Staffing - Hours per Resident per Day,candidate_context_field,no,,"Case-Mix RN Staffing Hours per Resident per Day | Case-Mix RN Staffing - Hours per Resident per Day | real number, up to 5 decimal places |  | ",dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-07-27.zip,2022-07-27,nursing_homes_including_rehab_services_07_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Case-Mix Total Nurse Staffing Hours per Resident per Day,Case-Mix Total Nurse Staffing - Hours per Resident per Day (Aide+LPN+RN),case_mix_total_nurse_hprd_component,yes_component,,"Case-Mix Total Nurse Staffing Hours per Resident per Day | Case-Mix Total Nurse Staffing - Hours per Resident per Day (Aide+LPN+RN) | real number, up to 5 decimal places |  | ",candidate_component,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-07-27.zip,2022-07-27,nursing_homes_including_rehab_services_07_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Adjusted Nurse Aide Staffing Hours per Resident per Day,Adjusted Nurse Aide Staffing - Hours per Resident per Day,candidate_context_field,no,,"Adjusted Nurse Aide Staffing Hours per Resident per Day | Adjusted Nurse Aide Staffing - Hours per Resident per Day | real number, up to 5 decimal places |  | ",dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-07-27.zip,2022-07-27,nursing_homes_including_rehab_services_07_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Adjusted LPN Staffing Hours per Resident per Day,Adjusted LPN Staffing - Hours per Resident per Day,candidate_context_field,no,,"Adjusted LPN Staffing Hours per Resident per Day | Adjusted LPN Staffing - Hours per Resident per Day | real number, up to 5 decimal places |  | ",dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-07-27.zip,2022-07-27,nursing_homes_including_rehab_services_07_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Adjusted RN Staffing Hours per Resident per Day,Adjusted RN Staffing - Hours per Resident per Day,candidate_context_field,no,,"Adjusted RN Staffing Hours per Resident per Day | Adjusted RN Staffing - Hours per Resident per Day | real number, up to 5 decimal places |  | ",dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-07-27.zip,2022-07-27,nursing_homes_including_rehab_services_07_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Adjusted Total Nurse Staffing Hours per Resident per Day,Adjusted Total Nurse Staffing - Hours per Resident per Day (Aide+LPN+RN),adjusted_total_nurse_hprd_component,yes_component,,"Adjusted Total Nurse Staffing Hours per Resident per Day | Adjusted Total Nurse Staffing - Hours per Resident per Day (Aide+LPN+RN) | real number, up to 5 decimal places |  | ",candidate_component,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-07-27.zip,2022-07-27,nursing_homes_including_rehab_services_07_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Rating cycle 1 Health Deficiency Score,Rating cycle 1 - Health Deficiency Score,possible_official_staffing_score,yes_if_facility_level_staffing_domain,,Rating cycle 1 Health Deficiency Score | Rating cycle 1 - Health Deficiency Score | integer |  | ,dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-07-27.zip,2022-07-27,nursing_homes_including_rehab_services_07_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Rating cycle 1 Health Revisit Score,Points Associated with Health Survey Repeat Revisits for Rating cycle 1,possible_official_staffing_score,yes_if_facility_level_staffing_domain,,Rating cycle 1 Health Revisit Score | Points Associated with Health Survey Repeat Revisits for Rating cycle 1 | integer |  | ,dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-07-27.zip,2022-07-27,nursing_homes_including_rehab_services_07_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Rating cycle 1 Total Health Score,Rating cycle 1 - Total Health Inspection Score,possible_official_staffing_score,yes_if_facility_level_staffing_domain,,Rating cycle 1 Total Health Score | Rating cycle 1 - Total Health Inspection Score | integer |  | ,dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-07-27.zip,2022-07-27,nursing_homes_including_rehab_services_07_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Rating cycle 2 Health Deficiency Score,Rating cycle 2 - Health Deficiency Score,possible_official_staffing_score,yes_if_facility_level_staffing_domain,,Rating cycle 2 Health Deficiency Score | Rating cycle 2 - Health Deficiency Score | integer |  | ,dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-07-27.zip,2022-07-27,nursing_homes_including_rehab_services_07_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Rating cycle 2 Health Revisit Score,Points Associated with Health Survey Repeat Revisits for Rating cycle 2,possible_official_staffing_score,yes_if_facility_level_staffing_domain,,Rating cycle 2 Health Revisit Score | Points Associated with Health Survey Repeat Revisits for Rating cycle 2 | integer |  | ,dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-07-27.zip,2022-07-27,nursing_homes_including_rehab_services_07_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Rating cycle 2 Total Health Score,Rating cycle 2 - Total Health Inspection Score,possible_official_staffing_score,yes_if_facility_level_staffing_domain,,Rating cycle 2 Total Health Score | Rating cycle 2 - Total Health Inspection Score | integer |  | ,dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-07-27.zip,2022-07-27,nursing_homes_including_rehab_services_07_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Rating cycle 3 Health Deficiency Score,Rating cycle 3 - Health Deficiency Score,possible_official_staffing_score,yes_if_facility_level_staffing_domain,,Rating cycle 3 Health Deficiency Score | Rating cycle 3 - Health Deficiency Score | integer |  | ,dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-07-27.zip,2022-07-27,nursing_homes_including_rehab_services_07_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Rating cycle 3 Health Revisit Score,Points Associated with Health Survey Repeat Revisits for Rating cycle 3,possible_official_staffing_score,yes_if_facility_level_staffing_domain,,Rating cycle 3 Health Revisit Score | Points Associated with Health Survey Repeat Revisits for Rating cycle 3 | integer |  | ,dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-07-27.zip,2022-07-27,nursing_homes_including_rehab_services_07_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Rating cycle 3 Total Health Score,Rating cycle 3 - Total Health Inspection Score,possible_official_staffing_score,yes_if_facility_level_staffing_domain,,Rating cycle 3 Total Health Score | Rating cycle 3 - Total Health Inspection Score | integer |  | ,dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-07-27.zip,2022-07-27,nursing_homes_including_rehab_services_07_2022/NH_Primary_Data_Dictionary.xlsx::ProviderInfo,Total Weighted Health Survey Score,Total Weighted Health Survey Score for three  cycles - See CMS 5-Star Techical Users' Guide for detailed explanation,possible_official_staffing_score,yes_if_facility_level_staffing_domain,,"Total Weighted Health Survey Score | Total Weighted Health Survey Score for three  cycles - See CMS 5-Star Techical Users' Guide for detailed explanation | real number, up to 3 decimal places |  | ",dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-07-27.zip,2022-07-27,nursing_homes_including_rehab_services_07_2022/NH_Primary_Data_Dictionary.xlsx::StateUSAverages,Reported Nurse Aide Staffing Hours per Resident per Day,Reported Nurse Aide Staffing - Hours per Resident per Day,candidate_context_field,no,,Reported Nurse Aide Staffing Hours per Resident per Day | Reported Nurse Aide Staffing - Hours per Resident per Day | real number with 2 decimal places |  |  |  |  | ,dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-07-27.zip,2022-07-27,nursing_homes_including_rehab_services_07_2022/NH_Primary_Data_Dictionary.xlsx::StateUSAverages,Reported LPN Staffing Hours per Resident per Day,Reported LPN Staffing - Hours per Resident per Day,candidate_context_field,no,,Reported LPN Staffing Hours per Resident per Day | Reported LPN Staffing - Hours per Resident per Day | real number with 2 decimal places |  |  |  |  | ,dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-07-27.zip,2022-07-27,nursing_homes_including_rehab_services_07_2022/NH_Primary_Data_Dictionary.xlsx::StateUSAverages,Reported RN Staffing Hours per Resident per Day,Reported RN Staffing - Hours per Resident per Day,candidate_context_field,no,,Reported RN Staffing Hours per Resident per Day | Reported RN Staffing - Hours per Resident per Day | real number with 2 decimal places |  |  |  |  | ,dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-07-27.zip,2022-07-27,nursing_homes_including_rehab_services_07_2022/NH_Primary_Data_Dictionary.xlsx::StateUSAverages,Reported Licensed Staffing Hours per Resident per Day,Reported Licensed Staffing - Hours per Resident per Day,candidate_context_field,no,,Reported Licensed Staffing Hours per Resident per Day | Reported Licensed Staffing - Hours per Resident per Day | real number with 2 decimal places |  |  |  |  | ,dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-07-27.zip,2022-07-27,nursing_homes_including_rehab_services_07_2022/NH_Primary_Data_Dictionary.xlsx::StateUSAverages,Reported Total Nurse Staffing Hours per Resident per Day,Reported Total Nurse Staffing - Hours per Resident per Day,reported_total_nurse_hprd_component,yes_component,,Reported Total Nurse Staffing Hours per Resident per Day | Reported Total Nurse Staffing - Hours per Resident per Day | real number with 2 decimal places |  |  |  |  | ,candidate_component,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-07-27.zip,2022-07-27,nursing_homes_including_rehab_services_07_2022/NH_Primary_Data_Dictionary.xlsx::StateUSAverages,Total number of nurse staff hours per resident per day on the weekend,Total number of nurse staff hours on the weekend - Hours per resident per day,reported_weekend_total_nurse_hprd_component,yes_component,,Total number of nurse staff hours per resident per day on the weekend | Total number of nurse staff hours on the weekend - Hours per resident per day | real number with 2 decimal places |  |  |  |  | ,candidate_component,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-07-27.zip,2022-07-27,nursing_homes_including_rehab_services_07_2022/NH_Primary_Data_Dictionary.xlsx::StateUSAverages,Registered Nurse hours per resident per day on the weekend,Registered Nurse hours on the weekend - Hours per resident per day,candidate_context_field,no,,Registered Nurse hours per resident per day on the weekend | Registered Nurse hours on the weekend - Hours per resident per day | real number with 2 decimal places |  |  |  |  | ,dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-07-27.zip,2022-07-27,nursing_homes_including_rehab_services_07_2022/NH_Primary_Data_Dictionary.xlsx::StateUSAverages,Reported Physical Therapist Staffing Hours per Resident Per Day,Reported Physical Therapy Staffing - Hours per Resident Per Day,candidate_context_field,no,,Reported Physical Therapist Staffing Hours per Resident Per Day | Reported Physical Therapy Staffing - Hours per Resident Per Day | real number with 2 decimal places |  |  |  |  | ,dictionary_context,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-07-27.zip,2022-07-27,nursing_homes_including_rehab_services_07_2022/NH_Primary_Data_Dictionary.xlsx::StateUSAverages,Total nursing staff turnover,Total nursing staff turnover,staffing_turnover_component,yes_component,,Total nursing staff turnover | Total nursing staff turnover | real number with 1 decimal place |  |  |  |  | ,candidate_component,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-07-27.zip,2022-07-27,nursing_homes_including_rehab_services_07_2022/NH_Primary_Data_Dictionary.xlsx::StateUSAverages,Registered Nurse turnover,Registered Nurse turnover,staffing_turnover_component,yes_component,,Registered Nurse turnover | Registered Nurse turnover | real number with 1 decimal place |  |  |  |  | ,candidate_component,,all matching rows in Provider Data Catalog primary data dictionaries
Provider Data Catalog NH_Primary_Data_Dictionary.xlsx,D:\GlobalHealthPolicy Dropbox\Fan Bowei\nh_staffing\nursing_home_staffing_reporting\temp\raw_downloads\provider_archives\nursing_homes_2022-07-27.zip,2022-07-27,nursing_homes_including_rehab_services_07_2022/NH_Primary_Data_Dictionary.xlsx::StateUSAverages,Number of administrators who have left the nursing home,Number of administrators who have left the nursing home,staffing_turnover_component,yes_component,,Number of administrators who have left the nursing home | Number of administrators who have left the nursing home | real number with 1 decimal place |  |  |  |  | ,candidate_component,,all matching rows in Provider Data Catalog primary data dictionaries
