candidate_row_id,idno,concept,candidate_raw_variable,candidate_files,ddi_variable_name,ddi_file_name,category_index,category_value,category_label,category_frequency,category_missing_flag,category_truncation_status
469,NGA_2015_GHSP-W3_v02_M,psu_cluster,ea,HHTrack;NGA_HouseholdGeovars_Y3;NGA_PlotGeovariables_Y3;cons_agg_wave3_visit1;cons_agg_wave3_visit2;sect10a_harvestw3;sect10b_harvestw3;sect10c_harvestw3;sect10ca_harvestw3;sect10cb_harvestw3;sect11_plantingw3;sect11a1_plantingw3;sect11a_harvestw3;sect11a_plantingw3;sect11b1_plantingw3;sect11b_harvestw3;sect11c1_plantingw3;sect11c_harvestw3;sect11d_harvestw3;sect11e_harvestw3,ea,sect11_plantingw3,8,30,,,,truncated_after_10_per_candidate
469,NGA_2015_GHSP-W3_v02_M,psu_cluster,ea,HHTrack;NGA_HouseholdGeovars_Y3;NGA_PlotGeovariables_Y3;cons_agg_wave3_visit1;cons_agg_wave3_visit2;sect10a_harvestw3;sect10b_harvestw3;sect10c_harvestw3;sect10ca_harvestw3;sect10cb_harvestw3;sect11_plantingw3;sect11a1_plantingw3;sect11a_harvestw3;sect11a_plantingw3;sect11b1_plantingw3;sect11b_harvestw3;sect11c1_plantingw3;sect11c_harvestw3;sect11d_harvestw3;sect11e_harvestw3,ea,sect11_plantingw3,9,34,,,,truncated_after_10_per_candidate
469,NGA_2015_GHSP-W3_v02_M,psu_cluster,ea,HHTrack;NGA_HouseholdGeovars_Y3;NGA_PlotGeovariables_Y3;cons_agg_wave3_visit1;cons_agg_wave3_visit2;sect10a_harvestw3;sect10b_harvestw3;sect10c_harvestw3;sect10ca_harvestw3;sect10cb_harvestw3;sect11_plantingw3;sect11a1_plantingw3;sect11a_harvestw3;sect11a_plantingw3;sect11b1_plantingw3;sect11b_harvestw3;sect11c1_plantingw3;sect11c_harvestw3;sect11d_harvestw3;sect11e_harvestw3,ea,sect11_plantingw3,10,38,,,,truncated_after_10_per_candidate
472,NGA_2015_GHSP-W3_v02_M,psu_cluster,event_seq,sectc6_harvestw3,event_seq,sectc6_harvestw3,1,1,,,,complete_for_candidate
472,NGA_2015_GHSP-W3_v02_M,psu_cluster,event_seq,sectc6_harvestw3,event_seq,sectc6_harvestw3,2,2,,,,complete_for_candidate
472,NGA_2015_GHSP-W3_v02_M,psu_cluster,event_seq,sectc6_harvestw3,event_seq,sectc6_harvestw3,3,3,,,,complete_for_candidate
472,NGA_2015_GHSP-W3_v02_M,psu_cluster,event_seq,sectc6_harvestw3,event_seq,sectc6_harvestw3,4,4,,,,complete_for_candidate
472,NGA_2015_GHSP-W3_v02_M,psu_cluster,event_seq,sectc6_harvestw3,event_seq,sectc6_harvestw3,5,5,,,,complete_for_candidate
472,NGA_2015_GHSP-W3_v02_M,psu_cluster,event_seq,sectc6_harvestw3,event_seq,sectc6_harvestw3,6,6,,,,complete_for_candidate
472,NGA_2015_GHSP-W3_v02_M,psu_cluster,event_seq,sectc6_harvestw3,event_seq,sectc6_harvestw3,7,7,,,,complete_for_candidate
472,NGA_2015_GHSP-W3_v02_M,psu_cluster,event_seq,sectc6_harvestw3,event_seq,sectc6_harvestw3,8,8,,,,complete_for_candidate
472,NGA_2015_GHSP-W3_v02_M,psu_cluster,event_seq,sectc6_harvestw3,event_seq,sectc6_harvestw3,9,Sysmiss,,,,complete_for_candidate
477,NGA_2015_GHSP-W3_v02_M,shocks_or_livelihood,s11eq25,sect11e_plantingw3,s11eq25,sect11e_plantingw3,1,N1,,,,complete_for_candidate
477,NGA_2015_GHSP-W3_v02_M,shocks_or_livelihood,s11eq25,sect11e_plantingw3,s11eq25,sect11e_plantingw3,2,N2,,,,complete_for_candidate
477,NGA_2015_GHSP-W3_v02_M,shocks_or_livelihood,s11eq25,sect11e_plantingw3,s11eq25,sect11e_plantingw3,3,N3,,,,complete_for_candidate
480,NGA_2015_GHSP-W3_v02_M,shocks_or_livelihood,s15aq1,sect15a_harvestw3,s15aq1,sect15a_harvestw3,1,1,1. YES,,,complete_for_candidate
480,NGA_2015_GHSP-W3_v02_M,shocks_or_livelihood,s15aq1,sect15a_harvestw3,s15aq1,sect15a_harvestw3,2,2,2. NO,,,complete_for_candidate
480,NGA_2015_GHSP-W3_v02_M,shocks_or_livelihood,s15aq1,sect15a_harvestw3,s15aq1,sect15a_harvestw3,3,Sysmiss,,,,complete_for_candidate
481,NGA_2015_GHSP-W3_v02_M,shocks_or_livelihood,s15aq5a,sect15a_harvestw3,s15aq5a,sect15a_harvestw3,1,1,1. SALE OF LIVESTOCK,,,truncated_after_10_per_candidate
481,NGA_2015_GHSP-W3_v02_M,shocks_or_livelihood,s15aq5a,sect15a_harvestw3,s15aq5a,sect15a_harvestw3,2,2,2. SALE OF LAND,,,truncated_after_10_per_candidate
481,NGA_2015_GHSP-W3_v02_M,shocks_or_livelihood,s15aq5a,sect15a_harvestw3,s15aq5a,sect15a_harvestw3,3,3,3. SALE OF OTHER PROPERTY,,,truncated_after_10_per_candidate
481,NGA_2015_GHSP-W3_v02_M,shocks_or_livelihood,s15aq5a,sect15a_harvestw3,s15aq5a,sect15a_harvestw3,4,4,4. SENT CHILDREN TO LIVE WITH FRIENDS,,,truncated_after_10_per_candidate
481,NGA_2015_GHSP-W3_v02_M,shocks_or_livelihood,s15aq5a,sect15a_harvestw3,s15aq5a,sect15a_harvestw3,5,5,5. WITHDREW CHILDREN FROM SCHOOL,,,truncated_after_10_per_candidate
481,NGA_2015_GHSP-W3_v02_M,shocks_or_livelihood,s15aq5a,sect15a_harvestw3,s15aq5a,sect15a_harvestw3,6,6,6. ENGAGED IN ADDITIONAL INCOME GENERATING ACTIVITIES,,,truncated_after_10_per_candidate
481,NGA_2015_GHSP-W3_v02_M,shocks_or_livelihood,s15aq5a,sect15a_harvestw3,s15aq5a,sect15a_harvestw3,7,7,7. RECEIVED ASSISTANCE FROM FRIENDS & FAMILY,,,truncated_after_10_per_candidate
481,NGA_2015_GHSP-W3_v02_M,shocks_or_livelihood,s15aq5a,sect15a_harvestw3,s15aq5a,sect15a_harvestw3,8,8,8. BORROWED FROM FRIENDS & FAMILY,,,truncated_after_10_per_candidate
481,NGA_2015_GHSP-W3_v02_M,shocks_or_livelihood,s15aq5a,sect15a_harvestw3,s15aq5a,sect15a_harvestw3,9,9,9. TOOK A LOAN FROM A FINANCIAL INSTITUTION,,,truncated_after_10_per_candidate
481,NGA_2015_GHSP-W3_v02_M,shocks_or_livelihood,s15aq5a,sect15a_harvestw3,s15aq5a,sect15a_harvestw3,10,10,10. MEMBERS OF HOUSEHOLD MIGRATED FOR WORK,,,truncated_after_10_per_candidate
482,NGA_2015_GHSP-W3_v02_M,shocks_or_livelihood,s15aq5a_os,sect15a_harvestw3,s15aq5a_os,sect15a_harvestw3,1,ADJUST SOME EXPEBDITURE,,,,truncated_after_10_per_candidate
482,NGA_2015_GHSP-W3_v02_M,shocks_or_livelihood,s15aq5a_os,sect15a_harvestw3,s15aq5a_os,sect15a_harvestw3,2,CLOSURE OF NON FARM BUSINESS,,,,truncated_after_10_per_candidate
482,NGA_2015_GHSP-W3_v02_M,shocks_or_livelihood,s15aq5a_os,sect15a_harvestw3,s15aq5a_os,sect15a_harvestw3,3,COULD NOT WORK,,,,truncated_after_10_per_candidate
482,NGA_2015_GHSP-W3_v02_M,shocks_or_livelihood,s15aq5a_os,sect15a_harvestw3,s15aq5a_os,sect15a_harvestw3,4,DEATH,,,,truncated_after_10_per_candidate
482,NGA_2015_GHSP-W3_v02_M,shocks_or_livelihood,s15aq5a_os,sect15a_harvestw3,s15aq5a_os,sect15a_harvestw3,5,DIVERTED FUNDS,,,,truncated_after_10_per_candidate
482,NGA_2015_GHSP-W3_v02_M,shocks_or_livelihood,s15aq5a_os,sect15a_harvestw3,s15aq5a_os,sect15a_harvestw3,6,DIVORSED BY THE WIFE,,,,truncated_after_10_per_candidate
482,NGA_2015_GHSP-W3_v02_M,shocks_or_livelihood,s15aq5a_os,sect15a_harvestw3,s15aq5a_os,sect15a_harvestw3,7,LONELINESS,,,,truncated_after_10_per_candidate
482,NGA_2015_GHSP-W3_v02_M,shocks_or_livelihood,s15aq5a_os,sect15a_harvestw3,s15aq5a_os,sect15a_harvestw3,8,LONELY,,,,truncated_after_10_per_candidate
482,NGA_2015_GHSP-W3_v02_M,shocks_or_livelihood,s15aq5a_os,sect15a_harvestw3,s15aq5a_os,sect15a_harvestw3,9,LOSS OF LIVESTOCK,,,,truncated_after_10_per_candidate
482,NGA_2015_GHSP-W3_v02_M,shocks_or_livelihood,s15aq5a_os,sect15a_harvestw3,s15aq5a_os,sect15a_harvestw3,10,MOTHER''S DEATH,,,,truncated_after_10_per_candidate
483,NGA_2015_GHSP-W3_v02_M,shocks_or_livelihood,s15aq5b,sect15a_harvestw3,s15aq5b,sect15a_harvestw3,1,1,1. SALE OF LIVESTOCK,,,truncated_after_10_per_candidate
483,NGA_2015_GHSP-W3_v02_M,shocks_or_livelihood,s15aq5b,sect15a_harvestw3,s15aq5b,sect15a_harvestw3,2,2,2. SALE OF LAND,,,truncated_after_10_per_candidate
483,NGA_2015_GHSP-W3_v02_M,shocks_or_livelihood,s15aq5b,sect15a_harvestw3,s15aq5b,sect15a_harvestw3,3,3,3. SALE OF OTHER PROPERTY,,,truncated_after_10_per_candidate
483,NGA_2015_GHSP-W3_v02_M,shocks_or_livelihood,s15aq5b,sect15a_harvestw3,s15aq5b,sect15a_harvestw3,4,4,4. SENT CHILDREN TO LIVE WITH FRIENDS,,,truncated_after_10_per_candidate
483,NGA_2015_GHSP-W3_v02_M,shocks_or_livelihood,s15aq5b,sect15a_harvestw3,s15aq5b,sect15a_harvestw3,5,5,5. WITHDREW CHILDREN FROM SCHOOL,,,truncated_after_10_per_candidate
483,NGA_2015_GHSP-W3_v02_M,shocks_or_livelihood,s15aq5b,sect15a_harvestw3,s15aq5b,sect15a_harvestw3,6,6,6. ENGAGED IN ADDITIONAL INCOME GENERATING ACTIVITIES,,,truncated_after_10_per_candidate
483,NGA_2015_GHSP-W3_v02_M,shocks_or_livelihood,s15aq5b,sect15a_harvestw3,s15aq5b,sect15a_harvestw3,7,7,7. RECEIVED ASSISTANCE FROM FRIENDS & FAMILY,,,truncated_after_10_per_candidate
483,NGA_2015_GHSP-W3_v02_M,shocks_or_livelihood,s15aq5b,sect15a_harvestw3,s15aq5b,sect15a_harvestw3,8,8,8. BORROWED FROM FRIENDS & FAMILY,,,truncated_after_10_per_candidate
483,NGA_2015_GHSP-W3_v02_M,shocks_or_livelihood,s15aq5b,sect15a_harvestw3,s15aq5b,sect15a_harvestw3,9,9,9. TOOK A LOAN FROM A FINANCIAL INSTITUTION,,,truncated_after_10_per_candidate
483,NGA_2015_GHSP-W3_v02_M,shocks_or_livelihood,s15aq5b,sect15a_harvestw3,s15aq5b,sect15a_harvestw3,10,10,10. MEMBERS OF HOUSEHOLD MIGRATED FOR WORK,,,truncated_after_10_per_candidate
484,NGA_2015_GHSP-W3_v02_M,shocks_or_livelihood,s15aq5b_os,sect15a_harvestw3,s15aq5b_os,sect15a_harvestw3,1,MANAGE FROM THE LITTLE HE GOT,,,,complete_for_candidate
484,NGA_2015_GHSP-W3_v02_M,shocks_or_livelihood,s15aq5b_os,sect15a_harvestw3,s15aq5b_os,sect15a_harvestw3,2,engage in agriculture,,,,complete_for_candidate
485,NGA_2015_GHSP-W3_v02_M,shocks_or_livelihood,s15aq5c,sect15a_harvestw3,s15aq5c,sect15a_harvestw3,1,1,1. SALE OF LIVESTOCK,,,truncated_after_10_per_candidate
485,NGA_2015_GHSP-W3_v02_M,shocks_or_livelihood,s15aq5c,sect15a_harvestw3,s15aq5c,sect15a_harvestw3,2,2,2. SALE OF LAND,,,truncated_after_10_per_candidate
485,NGA_2015_GHSP-W3_v02_M,shocks_or_livelihood,s15aq5c,sect15a_harvestw3,s15aq5c,sect15a_harvestw3,3,3,3. SALE OF OTHER PROPERTY,,,truncated_after_10_per_candidate
485,NGA_2015_GHSP-W3_v02_M,shocks_or_livelihood,s15aq5c,sect15a_harvestw3,s15aq5c,sect15a_harvestw3,4,4,4. SENT CHILDREN TO LIVE WITH FRIENDS,,,truncated_after_10_per_candidate
485,NGA_2015_GHSP-W3_v02_M,shocks_or_livelihood,s15aq5c,sect15a_harvestw3,s15aq5c,sect15a_harvestw3,5,5,5. WITHDREW CHILDREN FROM SCHOOL,,,truncated_after_10_per_candidate
485,NGA_2015_GHSP-W3_v02_M,shocks_or_livelihood,s15aq5c,sect15a_harvestw3,s15aq5c,sect15a_harvestw3,6,6,6. ENGAGED IN ADDITIONAL INCOME GENERATING ACTIVITIES,,,truncated_after_10_per_candidate
485,NGA_2015_GHSP-W3_v02_M,shocks_or_livelihood,s15aq5c,sect15a_harvestw3,s15aq5c,sect15a_harvestw3,7,7,7. RECEIVED ASSISTANCE FROM FRIENDS & FAMILY,,,truncated_after_10_per_candidate
485,NGA_2015_GHSP-W3_v02_M,shocks_or_livelihood,s15aq5c,sect15a_harvestw3,s15aq5c,sect15a_harvestw3,8,8,8. BORROWED FROM FRIENDS & FAMILY,,,truncated_after_10_per_candidate
485,NGA_2015_GHSP-W3_v02_M,shocks_or_livelihood,s15aq5c,sect15a_harvestw3,s15aq5c,sect15a_harvestw3,9,9,9. TOOK A LOAN FROM A FINANCIAL INSTITUTION,,,truncated_after_10_per_candidate
485,NGA_2015_GHSP-W3_v02_M,shocks_or_livelihood,s15aq5c,sect15a_harvestw3,s15aq5c,sect15a_harvestw3,10,10,10. MEMBERS OF HOUSEHOLD MIGRATED FOR WORK,,,truncated_after_10_per_candidate
486,NGA_2015_GHSP-W3_v02_M,shocks_or_livelihood,s15aq5c_os,sect15a_harvestw3,s15aq5c_os,sect15a_harvestw3,1,"not able yet to secure land inputs, fertilizers ,pesticides etc for this plan...",,,,complete_for_candidate
487,NGA_2015_GHSP-W3_v02_M,shocks_or_livelihood,s15aq5d,sect15a_harvestw3,s15aq5d,sect15a_harvestw3,1,1,1. SALE OF LIVESTOCK,,,truncated_after_10_per_candidate
487,NGA_2015_GHSP-W3_v02_M,shocks_or_livelihood,s15aq5d,sect15a_harvestw3,s15aq5d,sect15a_harvestw3,2,2,2. SALE OF LAND,,,truncated_after_10_per_candidate
487,NGA_2015_GHSP-W3_v02_M,shocks_or_livelihood,s15aq5d,sect15a_harvestw3,s15aq5d,sect15a_harvestw3,3,3,3. SALE OF OTHER PROPERTY,,,truncated_after_10_per_candidate
487,NGA_2015_GHSP-W3_v02_M,shocks_or_livelihood,s15aq5d,sect15a_harvestw3,s15aq5d,sect15a_harvestw3,4,4,4. SENT CHILDREN TO LIVE WITH FRIENDS,,,truncated_after_10_per_candidate
487,NGA_2015_GHSP-W3_v02_M,shocks_or_livelihood,s15aq5d,sect15a_harvestw3,s15aq5d,sect15a_harvestw3,5,5,5. WITHDREW CHILDREN FROM SCHOOL,,,truncated_after_10_per_candidate
487,NGA_2015_GHSP-W3_v02_M,shocks_or_livelihood,s15aq5d,sect15a_harvestw3,s15aq5d,sect15a_harvestw3,6,6,6. ENGAGED IN ADDITIONAL INCOME GENERATING ACTIVITIES,,,truncated_after_10_per_candidate
487,NGA_2015_GHSP-W3_v02_M,shocks_or_livelihood,s15aq5d,sect15a_harvestw3,s15aq5d,sect15a_harvestw3,7,7,7. RECEIVED ASSISTANCE FROM FRIENDS & FAMILY,,,truncated_after_10_per_candidate
487,NGA_2015_GHSP-W3_v02_M,shocks_or_livelihood,s15aq5d,sect15a_harvestw3,s15aq5d,sect15a_harvestw3,8,8,8. BORROWED FROM FRIENDS & FAMILY,,,truncated_after_10_per_candidate
487,NGA_2015_GHSP-W3_v02_M,shocks_or_livelihood,s15aq5d,sect15a_harvestw3,s15aq5d,sect15a_harvestw3,9,9,9. TOOK A LOAN FROM A FINANCIAL INSTITUTION,,,truncated_after_10_per_candidate
487,NGA_2015_GHSP-W3_v02_M,shocks_or_livelihood,s15aq5d,sect15a_harvestw3,s15aq5d,sect15a_harvestw3,10,10,10. MEMBERS OF HOUSEHOLD MIGRATED FOR WORK,,,truncated_after_10_per_candidate
488,NGA_2015_GHSP-W3_v02_M,shocks_or_livelihood,s15aq5d_os,sect15a_harvestw3,s15aq5d_os,sect15a_harvestw3,1,withdraw child from private school,,,,complete_for_candidate
490,NGA_2015_GHSP-W3_v02_M,survey_timing,c0q3,sectc_harvestw3;sectc_plantingw3,c0q3,sectc_plantingw3,1,7/29/2015 12:00:00 AM,,,,truncated_after_10_per_candidate
490,NGA_2015_GHSP-W3_v02_M,survey_timing,c0q3,sectc_harvestw3;sectc_plantingw3,c0q3,sectc_plantingw3,2,8/21/2015 12:00:00 AM,,,,truncated_after_10_per_candidate
490,NGA_2015_GHSP-W3_v02_M,survey_timing,c0q3,sectc_harvestw3;sectc_plantingw3,c0q3,sectc_plantingw3,3,8/22/2015 12:00:00 AM,,,,truncated_after_10_per_candidate
490,NGA_2015_GHSP-W3_v02_M,survey_timing,c0q3,sectc_harvestw3;sectc_plantingw3,c0q3,sectc_plantingw3,4,8/23/2015 12:00:00 AM,,,,truncated_after_10_per_candidate
490,NGA_2015_GHSP-W3_v02_M,survey_timing,c0q3,sectc_harvestw3;sectc_plantingw3,c0q3,sectc_plantingw3,5,8/24/2015 12:00:00 AM,,,,truncated_after_10_per_candidate
490,NGA_2015_GHSP-W3_v02_M,survey_timing,c0q3,sectc_harvestw3;sectc_plantingw3,c0q3,sectc_plantingw3,6,8/25/2015 12:00:00 AM,,,,truncated_after_10_per_candidate
490,NGA_2015_GHSP-W3_v02_M,survey_timing,c0q3,sectc_harvestw3;sectc_plantingw3,c0q3,sectc_plantingw3,7,8/26/2015 12:00:00 AM,,,,truncated_after_10_per_candidate
490,NGA_2015_GHSP-W3_v02_M,survey_timing,c0q3,sectc_harvestw3;sectc_plantingw3,c0q3,sectc_plantingw3,8,8/27/2015 12:00:00 AM,,,,truncated_after_10_per_candidate
490,NGA_2015_GHSP-W3_v02_M,survey_timing,c0q3,sectc_harvestw3;sectc_plantingw3,c0q3,sectc_plantingw3,9,8/28/2015 12:00:00 AM,,,,truncated_after_10_per_candidate
490,NGA_2015_GHSP-W3_v02_M,survey_timing,c0q3,sectc_harvestw3;sectc_plantingw3,c0q3,sectc_plantingw3,10,8/29/2015 12:00:00 AM,,,,truncated_after_10_per_candidate
507,NGA_2010_GHSP-W1_v03_M,care_or_barrier,s4aq15,sect4a_harvestw1,s4aq15,sect4a_harvestw1,1,1,yes,,,complete_for_candidate
507,NGA_2010_GHSP-W1_v03_M,care_or_barrier,s4aq15,sect4a_harvestw1,s4aq15,sect4a_harvestw1,2,2,no,,,complete_for_candidate
507,NGA_2010_GHSP-W1_v03_M,care_or_barrier,s4aq15,sect4a_harvestw1,s4aq15,sect4a_harvestw1,3,Sysmiss,,,,complete_for_candidate
510,NGA_2010_GHSP-W1_v03_M,care_or_barrier,s4aq20,sect4a_harvestw1,s4aq20,sect4a_harvestw1,1,1,self,,,truncated_after_10_per_candidate
510,NGA_2010_GHSP-W1_v03_M,care_or_barrier,s4aq20,sect4a_harvestw1,s4aq20,sect4a_harvestw1,2,2,spouse,,,truncated_after_10_per_candidate
510,NGA_2010_GHSP-W1_v03_M,care_or_barrier,s4aq20,sect4a_harvestw1,s4aq20,sect4a_harvestw1,3,3,parent,,,truncated_after_10_per_candidate
510,NGA_2010_GHSP-W1_v03_M,care_or_barrier,s4aq20,sect4a_harvestw1,s4aq20,sect4a_harvestw1,4,4,other relative,,,truncated_after_10_per_candidate
510,NGA_2010_GHSP-W1_v03_M,care_or_barrier,s4aq20,sect4a_harvestw1,s4aq20,sect4a_harvestw1,5,5,employer,,,truncated_after_10_per_candidate
510,NGA_2010_GHSP-W1_v03_M,care_or_barrier,s4aq20,sect4a_harvestw1,s4aq20,sect4a_harvestw1,6,6,government or state,,,truncated_after_10_per_candidate
510,NGA_2010_GHSP-W1_v03_M,care_or_barrier,s4aq20,sect4a_harvestw1,s4aq20,sect4a_harvestw1,7,7,ngo,,,truncated_after_10_per_candidate
510,NGA_2010_GHSP-W1_v03_M,care_or_barrier,s4aq20,sect4a_harvestw1,s4aq20,sect4a_harvestw1,8,8,other organisation,,,truncated_after_10_per_candidate
510,NGA_2010_GHSP-W1_v03_M,care_or_barrier,s4aq20,sect4a_harvestw1,s4aq20,sect4a_harvestw1,9,9,private health insurance,,,truncated_after_10_per_candidate
510,NGA_2010_GHSP-W1_v03_M,care_or_barrier,s4aq20,sect4a_harvestw1,s4aq20,sect4a_harvestw1,10,10,no expenses,,,truncated_after_10_per_candidate
511,NGA_2010_GHSP-W1_v03_M,care_or_barrier,s4aq20b,sect4a_harvestw1,s4aq20b,sect4a_harvestw1,1,CHIDREN,,,,truncated_after_10_per_candidate
511,NGA_2010_GHSP-W1_v03_M,care_or_barrier,s4aq20b,sect4a_harvestw1,s4aq20b,sect4a_harvestw1,2,CHILD,,,,truncated_after_10_per_candidate
511,NGA_2010_GHSP-W1_v03_M,care_or_barrier,s4aq20b,sect4a_harvestw1,s4aq20b,sect4a_harvestw1,3,CHILDREN,,,,truncated_after_10_per_candidate
511,NGA_2010_GHSP-W1_v03_M,care_or_barrier,s4aq20b,sect4a_harvestw1,s4aq20b,sect4a_harvestw1,4,Children,,,,truncated_after_10_per_candidate
511,NGA_2010_GHSP-W1_v03_M,care_or_barrier,s4aq20b,sect4a_harvestw1,s4aq20b,sect4a_harvestw1,5,DAUGHTER,,,,truncated_after_10_per_candidate
511,NGA_2010_GHSP-W1_v03_M,care_or_barrier,s4aq20b,sect4a_harvestw1,s4aq20b,sect4a_harvestw1,6,HEAD OF HOUSEHOLD,,,,truncated_after_10_per_candidate
511,NGA_2010_GHSP-W1_v03_M,care_or_barrier,s4aq20b,sect4a_harvestw1,s4aq20b,sect4a_harvestw1,7,HEAD OF HOUSEHOLH,,,,truncated_after_10_per_candidate
511,NGA_2010_GHSP-W1_v03_M,care_or_barrier,s4aq20b,sect4a_harvestw1,s4aq20b,sect4a_harvestw1,8,MISTRESS,,,,truncated_after_10_per_candidate
511,NGA_2010_GHSP-W1_v03_M,care_or_barrier,s4aq20b,sect4a_harvestw1,s4aq20b,sect4a_harvestw1,9,MOTHER,,,,truncated_after_10_per_candidate
511,NGA_2010_GHSP-W1_v03_M,care_or_barrier,s4aq20b,sect4a_harvestw1,s4aq20b,sect4a_harvestw1,10,NHIS,,,,truncated_after_10_per_candidate
518,NGA_2010_GHSP-W1_v03_M,demographics,s12q1d,sect12_harvestw1,s12q1d,sect12_harvestw1,1,,,,,complete_for_candidate
518,NGA_2010_GHSP-W1_v03_M,demographics,s12q1d,sect12_harvestw1,s12q1d,sect12_harvestw1,2,1,,,,complete_for_candidate
518,NGA_2010_GHSP-W1_v03_M,demographics,s12q1d,sect12_harvestw1,s12q1d,sect12_harvestw1,3,2,,,,complete_for_candidate
518,NGA_2010_GHSP-W1_v03_M,demographics,s12q1d,sect12_harvestw1,s12q1d,sect12_harvestw1,4,3,,,,complete_for_candidate
518,NGA_2010_GHSP-W1_v03_M,demographics,s12q1d,sect12_harvestw1,s12q1d,sect12_harvestw1,5,4,,,,complete_for_candidate
518,NGA_2010_GHSP-W1_v03_M,demographics,s12q1d,sect12_harvestw1,s12q1d,sect12_harvestw1,6,5,,,,complete_for_candidate
518,NGA_2010_GHSP-W1_v03_M,demographics,s12q1d,sect12_harvestw1,s12q1d,sect12_harvestw1,7,6,,,,complete_for_candidate
518,NGA_2010_GHSP-W1_v03_M,demographics,s12q1d,sect12_harvestw1,s12q1d,sect12_harvestw1,8,7,,,,complete_for_candidate
518,NGA_2010_GHSP-W1_v03_M,demographics,s12q1d,sect12_harvestw1,s12q1d,sect12_harvestw1,9,Sysmiss,,,,complete_for_candidate
519,NGA_2010_GHSP-W1_v03_M,demographics,s12q4a,sect12_harvestw1,s12q4a,sect12_harvestw1,1,1,more diverse,,,complete_for_candidate
519,NGA_2010_GHSP-W1_v03_M,demographics,s12q4a,sect12_harvestw1,s12q4a,sect12_harvestw1,2,2,less diverse,,,complete_for_candidate
519,NGA_2010_GHSP-W1_v03_M,demographics,s12q4a,sect12_harvestw1,s12q4a,sect12_harvestw1,3,3,least diverse,,,complete_for_candidate
519,NGA_2010_GHSP-W1_v03_M,demographics,s12q4a,sect12_harvestw1,s12q4a,sect12_harvestw1,4,Sysmiss,,,,complete_for_candidate
520,NGA_2010_GHSP-W1_v03_M,demographics,s12q4b,sect12_harvestw1,s12q4b,sect12_harvestw1,1,1,more diverse,,,complete_for_candidate
520,NGA_2010_GHSP-W1_v03_M,demographics,s12q4b,sect12_harvestw1,s12q4b,sect12_harvestw1,2,2,less diverse,,,complete_for_candidate
520,NGA_2010_GHSP-W1_v03_M,demographics,s12q4b,sect12_harvestw1,s12q4b,sect12_harvestw1,3,3,least diverse,,,complete_for_candidate
520,NGA_2010_GHSP-W1_v03_M,demographics,s12q4b,sect12_harvestw1,s12q4b,sect12_harvestw1,4,Sysmiss,,,,complete_for_candidate
521,NGA_2010_GHSP-W1_v03_M,demographics,s15bq3,sect15b_harvestw1,s15bq3,sect15b_harvestw1,1,1,male,,,complete_for_candidate
521,NGA_2010_GHSP-W1_v03_M,demographics,s15bq3,sect15b_harvestw1,s15bq3,sect15b_harvestw1,2,2,female,,,complete_for_candidate
523,NGA_2010_GHSP-W1_v03_M,demographics,s1q14,sect1_harvestw1,s1q14,sect1_harvestw1,1,1,yes,,,complete_for_candidate
523,NGA_2010_GHSP-W1_v03_M,demographics,s1q14,sect1_harvestw1,s1q14,sect1_harvestw1,2,2,no,,,complete_for_candidate
523,NGA_2010_GHSP-W1_v03_M,demographics,s1q14,sect1_harvestw1,s1q14,sect1_harvestw1,3,Sysmiss,,,,complete_for_candidate
524,NGA_2010_GHSP-W1_v03_M,demographics,s1q15,sect1_harvestw1,s1q15,sect1_harvestw1,1,1,male,,,complete_for_candidate
524,NGA_2010_GHSP-W1_v03_M,demographics,s1q15,sect1_harvestw1,s1q15,sect1_harvestw1,2,2,female,,,complete_for_candidate
524,NGA_2010_GHSP-W1_v03_M,demographics,s1q15,sect1_harvestw1,s1q15,sect1_harvestw1,3,Sysmiss,,,,complete_for_candidate
525,NGA_2010_GHSP-W1_v03_M,demographics,s1q16,sect1_harvestw1;sect1_plantingw1,s1q16,sect1_harvestw1,1,1,yes,,,truncated_after_10_per_candidate
525,NGA_2010_GHSP-W1_v03_M,demographics,s1q16,sect1_harvestw1;sect1_plantingw1,s1q16,sect1_harvestw1,2,2,no,,,truncated_after_10_per_candidate
525,NGA_2010_GHSP-W1_v03_M,demographics,s1q16,sect1_harvestw1;sect1_plantingw1,s1q16,sect1_harvestw1,3,Sysmiss,,,,truncated_after_10_per_candidate
525,NGA_2010_GHSP-W1_v03_M,demographics,s1q16,sect1_harvestw1;sect1_plantingw1,s1q16,sect1_plantingw1,1,,none,,,truncated_after_10_per_candidate
525,NGA_2010_GHSP-W1_v03_M,demographics,s1q16,sect1_harvestw1;sect1_plantingw1,s1q16,sect1_plantingw1,2,1,n1,,,truncated_after_10_per_candidate
525,NGA_2010_GHSP-W1_v03_M,demographics,s1q16,sect1_harvestw1;sect1_plantingw1,s1q16,sect1_plantingw1,3,2,n2,,,truncated_after_10_per_candidate
525,NGA_2010_GHSP-W1_v03_M,demographics,s1q16,sect1_harvestw1;sect1_plantingw1,s1q16,sect1_plantingw1,4,11,p1,,,truncated_after_10_per_candidate
525,NGA_2010_GHSP-W1_v03_M,demographics,s1q16,sect1_harvestw1;sect1_plantingw1,s1q16,sect1_plantingw1,5,12,p2,,,truncated_after_10_per_candidate
