download_priority_order,queue_role,country,wave,idno,review_source,requirement,actual_member_name,variable_name,variable_role,raw_variable_label,ddi_file_name,ddi_file_content,ddi_variable_label,ddi_interval_type,ddi_format_type,ddi_valid_count,ddi_invalid_count,ddi_range_min,ddi_range_max,ddi_category_count,ddi_categories_preview,raw_row_count,raw_nonmissing_count,raw_missing_count,raw_distinct_nonmissing_count,raw_numeric_min,raw_numeric_max,raw_top_values,raw_possible_missing_codes,raw_detected_recall_period,raw_detected_unit_or_scale,raw_possible_skip_pattern,documentation_recall_period,documentation_unit_or_scale,documentation_missing_code_evidence,documentation_skip_evidence,documentation_level_evidence,raw_vs_ddi_count_status,raw_vs_ddi_range_status,semantics_review_status,remaining_manual_review
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,raw_value_profile,consumption_or_income,HH_SEC_L.dta,hh_l02,,What was the estimated total value of,,,,,,,,,,,,130260,32999,97261,710,0,5.76e+07,10000:2249; 20000:2217; 30000:1913; 15000:1683; 5000:1632; 50000:1451; 40000:1083; 6000:945; 12000:929; 60000:913,,,,conditional_missingness,,,,raw_conditional_nonmissing; conditional_missingness,,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,raw_value_profile,consumption_or_income,HH_SEC_L.dta,hh_l03,,What was the cost of that which you purchased?,,,,,,,,,,,,130260,2096,128164,174,0,1.344e+06,0:299; 20000:115; 96000:102; 30000:99; 10000:88; 60000:84; 48000:75; 15000:70; 5000:65; 50000:60,,,local_currency_amount_needs_unit_confirmation,conditional_missingness,,money_amount_local_currency_needs_malawi_kwacha_confirmation,,raw_conditional_nonmissing; question_text_suggests_skip_or_universe; conditional_missingness,,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,raw_value_profile,consumption_or_income,HH_SEC_L.dta,itemcode,,Item Code,,,,,,,,,,,,130260,130260,0,26,301,326,"301=CARPET, RUGS, DRAPES, CURTAINS:5010; 302=LINEN - TOWELS, SHEETS, BLANKETS:5010; 303=MAT - SLEEPING OR FOR DRYING MAIZE FLOUR:5010; 304=MOSQUITO NET:5010; 305=MATTRESS:5010; 306=SPORTS & HOBBY EQUIPMENT, MUSICAL INSTRUMENTS, TOYS:5010; 307=FILM, FILM PROCESSING, CAMERA:5010; 308=BUILDING ITEMS - CEMENT, BRICKS, TIMBER, IRON SHEETS, TOO...:5010; 309=COUNCIL RATES:5010; 310=INSURANCE - HEALTH (MASM, ETC.), AUTO, HOME, LIFE:5010",315=OTHER COSTS NOT STATED ELSEWHERE; 326=GRASS FOR THATCHING ROOF OR OTHER USE,,,,,,raw_possible_codes=315=OTHER COSTS NOT STATED ELSEWHERE; 326=GRASS FOR THATCHING ROOF OR OTHER USE,,,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,raw_value_profile,consumption_or_income,HH_SEC_L.dta,occ,,Case Section Roster / Line Occurrence Sequence for O/S Merge,,,,,,,,,,,,130260,130260,0,26,1,26,1:5010; 2:5010; 3:5010; 4:5010; 5:5010; 6:5010; 7:5010; 8:5010; 9:5010; 10:5010,,,,,,,,,,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,raw_value_profile,consumption_or_income,HH_SEC_L.dta,y3_hhid,,Unique Household Identification NPS Y3,,,,,,,,,,,,130260,130260,0,5010,,,0001-001:26; 0002-001:26; 0003-001:26; 0003-010:26; 0005-001:26; 0006-001:26; 0007-001:26; 0008-001:26; 0009-001:26; 0010-001:26,,,,,,,,,,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,raw_value_profile,household_person_keys,LF_NETWORK.dta,y3_hhid,,Unique Household Identification NPS Y3,,,,,,,,,,,,2771,2771,0,2298,,,1592-001:6; 0137-001:6; 0430-001:6; 2031-108:5; 2698-001:5; 3060-001:5; 3177-001:5; 1987-105:4; 0466-001:4; 1982-001:4,,,,,,,,,,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,raw_value_profile,household_person_keys,LF_SEC_01.dta,y3_hhid,,Unique Household Identification NPS Y3,,,,,,,,,,,,14042,14042,0,2298,,,2324-001:53; 2378-001:30; 2371-001:26; 2363-001:23; 1730-002:22; 1186-001:22; 2370-001:22; 2699-001:21; 3261-002:21; 2423-018:21,,,,,,,,,,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,raw_value_profile,health_need_and_access,LF_SEC_13B.dta,costcode,,Cost ID,,,,,,,,,,,,928,804,124,6,1,6,1=HIRED LABOUR:134; 2=TRANSPORT:134; 3=PACKAGING:134; 4=ICE:134; 5=TAX:134; 6=OTHER (SPECIFY):134,6=OTHER (SPECIFY),,local_currency_amount_needs_unit_confirmation,conditional_missingness,,money_amount_local_currency_needs_malawi_kwacha_confirmation,raw_possible_codes=6=OTHER (SPECIFY),raw_conditional_nonmissing; conditional_missingness,,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,raw_value_profile,health_need_and_access,LF_SEC_13B.dta,costname,,COST ITEM,,,,,,,,,,,,928,928,0,7,,,"Vibarua:134; Usafiri:134; Ufungashaji:134; Barafu:134; Kodi:134; Nyingine, (t:134; :124",,,local_currency_amount_needs_unit_confirmation,,,money_amount_local_currency_needs_malawi_kwacha_confirmation,,,,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,raw_value_profile,weights_and_design,LF_SEC_A.dta,lf_a04_1,,Village / Enumeration Area Code,,,,,,,,,,,,2298,2287,11,167,1,999,11:165; 12:132; 31:128; 22:123; 21:122; 32:107; 13:97; 41:95; 23:82; 42:81,999,,,conditional_missingness,,,raw_possible_codes=999,raw_conditional_nonmissing; conditional_missingness,,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,raw_value_profile,weights_and_design,LF_SEC_A.dta,lf_a04_2,,Village / Enumeration Area Name,,,,,,,,,,,,2298,2298,0,982,,,:35; IZIZIMBA A:18; KILOLELI:16; NYARULAMA:12; ILIGAMBA:11; SONGAMBELE:11; KINAZI:11; MWAJOMBO:11; BUMBA:11; MISUFINI:11,,,,,,,,,,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,raw_value_profile,survey_timing,LF_SEC_A.dta,lf_a13,,Date of interview,,,,,,,,,,,,2298,2287,11,380,1.01201e+06,3.1122e+07,7122012:19; 22052013:19; 23052013:18; 19102012:15; 25052013:15; 29012013:15; 17042013:15; 15112012:14; 15012013:14; 20082013:14,,,,conditional_missingness,,,,raw_conditional_nonmissing; conditional_missingness,,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,raw_value_profile,climate_geography,LF_SEC_A.dta,lf_a04_1,,Village / Enumeration Area Code,,,,,,,,,,,,2298,2287,11,167,1,999,11:165; 12:132; 31:128; 22:123; 21:122; 32:107; 13:97; 41:95; 23:82; 42:81,999,,,conditional_missingness,,,raw_possible_codes=999,raw_conditional_nonmissing; conditional_missingness,,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,raw_value_profile,climate_geography,LF_SEC_A.dta,lf_a04_2,,Village / Enumeration Area Name,,,,,,,,,,,,2298,2298,0,982,,,:35; IZIZIMBA A:18; KILOLELI:16; NYARULAMA:12; ILIGAMBA:11; SONGAMBELE:11; KINAZI:11; MWAJOMBO:11; BUMBA:11; MISUFINI:11,,,,,,,,,,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,raw_value_profile,weights_and_design,Y3_weights.dta,y3_panelweight,,(mean) y3_panelweight,,,,,,,,,,,,5010,5010,0,4568,24.8279,13538.7,2669.42:4; 2077.16:4; 2571.57:4; 5322.04:4; 3947.47:4; 692.083:4; 2334.92:4; 2808.03:4; 2650.09:4; 2245.38:3,,,survey_weight,,,survey_weight,,,,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,climate_geography,aux1.dta,ea,cluster_or_enumeration_area,Enumeration area,,,,,,,,,,,,4590,4590,0,400,0,7586,0=0. Moved:295; 634:37; 1354:30; 18:29; 284:29; 100:29; 156:26; 526:26; 516:26; 296:24,,,,,,,,,geography_linkage_candidate_not_coordinates,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,household_person_keys,aux1.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,,,,,,,,,,,,4590,4590,0,4590,10001,370040,10001:1; 10002:1; 10003:1; 10004:1; 10005:1; 10006:1; 10008:1; 10009:1; 10010:1; 10011:1,,,,,,,,,unique_at_file_level,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,climate_geography,aux2.dta,ea,cluster_or_enumeration_area,Enumeration area,,,,,,,,,,,,4579,4579,0,402,0,7586,0=0. Moved:329; 634:37; 284:29; 1354:29; 18:29; 100:28; 156:26; 516:26; 526:26; 296:24,,,,,,,,,geography_linkage_candidate_not_coordinates,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,household_person_keys,aux2.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,,,,,,,,,,,,4579,4579,0,4579,10001,370040,10001:1; 10002:1; 10003:1; 10004:1; 10005:1; 10008:1; 10009:1; 10010:1; 10011:1; 10012:1,,,,,,,,,unique_at_file_level,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,household_person_keys,aux3.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,,,,,,,,,,,,4591,4591,0,4591,10001,370040,10001:1; 10002:1; 10003:1; 10004:1; 10005:1; 10006:1; 10008:1; 10009:1; 10010:1; 10011:1,,,,,,,,,unique_at_file_level,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,household_person_keys,aux4.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,,,,,,,,,,,,4582,4582,0,4582,10001,370040,10001:1; 10002:1; 10003:1; 10004:1; 10005:1; 10008:1; 10009:1; 10010:1; 10011:1; 10012:1,,,,,,,,,unique_at_file_level,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,climate_geography,aux_round1.dta,ea,cluster_or_enumeration_area,Enumeration area,,,,,,,,,,,,9169,9169,0,402,0,7586,0=0. Moved:624; 634:74; 1354:59; 284:58; 18:58; 100:57; 526:52; 156:52; 516:52; 296:48,,,,,,,,,geography_linkage_candidate_not_coordinates,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,household_person_keys,aux_round1.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,,,,,,,,,,,,9169,9169,0,4610,10001,370040,370018:2; 370019:2; 370020:2; 370021:2; 370022:2; 370023:2; 370024:2; 370025:2; 370009:2; 370010:2,,,,,,,,,requires_secondary_member_or_item_key,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,climate_geography,aux_round2.dta,ea,cluster_or_enumeration_area,Enumeration area,,,,,,,,,,,,9169,9169,0,402,0,7586,0=0. Moved:624; 634:74; 1354:59; 18:58; 284:58; 100:57; 516:52; 526:52; 156:52; 296:48,,,,,,,,,geography_linkage_candidate_not_coordinates,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,household_person_keys,aux_round2.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,,,,,,,,,,,,9169,9169,0,4610,10001,370040,370040:2; 10001:2; 360089:2; 360090:2; 370001:2; 370002:2; 370003:2; 370004:2; 370005:2; 370006:2,,,,,,,,,requires_secondary_member_or_item_key,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,climate_geography,aux_round5.dta,ea,cluster_or_enumeration_area,Enumeration area,,,,,,,,,,,,9169,9169,0,402,0,7586,0=0. Moved:624; 634:74; 1354:59; 18:58; 284:58; 100:57; 516:52; 526:52; 156:52; 296:48,,,,,,,,,geography_linkage_candidate_not_coordinates,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,household_person_keys,aux_round5.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,,,,,,,,,,,,9169,9169,0,4610,10001,370040,370040:2; 10001:2; 360089:2; 360090:2; 370001:2; 370002:2; 370003:2; 370004:2; 370005:2; 370006:2,,,,,,,,,requires_secondary_member_or_item_key,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,climate_geography,aux_year1.dta,ea,cluster_or_enumeration_area,Enumeration area,,,,,,,,,,,,4610,4579,31,402,0,7586,0=0. Moved:329; 634:37; 284:29; 1354:29; 18:29; 100:28; 156:26; 516:26; 526:26; 296:24,,,,,,,,raw_conditional_nonmissing,geography_linkage_candidate_not_coordinates,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,household_person_keys,aux_year1.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,,,,,,,,,,,,4610,4610,0,4610,10001,370040,10001:1; 10002:1; 10003:1; 10004:1; 10005:1; 10006:1; 10008:1; 10009:1; 10010:1; 10011:1,,,,,,,,,unique_at_file_level,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,climate_geography,aux_year2.dta,ea,cluster_or_enumeration_area,Enumeration area,,,,,,,,,,,,4610,4579,31,402,0,7586,0=0. Moved:329; 634:37; 284:29; 1354:29; 18:29; 100:28; 156:26; 516:26; 526:26; 296:24,,,,,,,,raw_conditional_nonmissing,geography_linkage_candidate_not_coordinates,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,household_person_keys,aux_year2.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,,,,,,,,,,,,4610,4610,0,4610,10001,370040,10001:1; 10002:1; 10003:1; 10004:1; 10005:1; 10006:1; 10008:1; 10009:1; 10010:1; 10011:1,,,,,,,,,unique_at_file_level,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,climate_geography,aux_year3.dta,ea,cluster_or_enumeration_area,EA CODE,,,,,,,,,,,,4611,4611,0,402,0,7586,0=0. Moved:298; 634:37; 1354:30; 284:29; 100:29; 18:29; 156:26; 516:26; 526:26; 296:24,,,,,,,,,geography_linkage_candidate_not_coordinates,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,household_person_keys,aux_year3.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,,,,,,,,,,,,4611,4611,0,4611,10001,370040,10001:1; 10002:1; 10003:1; 10004:1; 10005:1; 10006:1; 10008:1; 10009:1; 10010:1; 10011:1,,,,,,,,,unique_at_file_level,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,climate_geography,aux_year4.dta,ea,cluster_or_enumeration_area,EA CODE,,,,,,,,,,,,4613,4611,2,402,0,7586,0=0. Moved:298; 634:37; 1354:30; 100:29; 284:29; 18:29; 516:26; 526:26; 156:26; 296:24,,,,,,,,raw_conditional_nonmissing,geography_linkage_candidate_not_coordinates,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,household_person_keys,aux_year4.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,,,,,,,,,,,,4613,4613,0,4613,10001,370040,10001:1; 10002:1; 10003:1; 10004:1; 10005:1; 10008:1; 10009:1; 10010:1; 10011:1; 10012:1,,,,,,,,,unique_at_file_level,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,climate_geography,cons_agg_wave3_visit1.dta,ea,cluster_or_enumeration_area,Enumeration area,,,,,,,,,,,,4590,4590,0,400,0,7586,0=0. Moved:295; 634:37; 1354:30; 18:29; 284:29; 100:29; 156:26; 526:26; 516:26; 296:24,,,,,,,,,geography_linkage_candidate_not_coordinates,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,household_person_keys,cons_agg_wave3_visit1.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,,,,,,,,,,,,4590,4590,0,4590,10001,370040,10001:1; 10002:1; 10003:1; 10004:1; 10005:1; 10006:1; 10008:1; 10009:1; 10010:1; 10011:1,,,,,,,,,unique_at_file_level,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,climate_geography,cons_agg_wave3_visit2.dta,ea,cluster_or_enumeration_area,Enumeration area,,,,,,,,,,,,4579,4579,0,402,0,7586,0=0. Moved:329; 634:37; 284:29; 1354:29; 18:29; 100:28; 156:26; 516:26; 526:26; 296:24,,,,,,,,,geography_linkage_candidate_not_coordinates,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,household_person_keys,cons_agg_wave3_visit2.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,,,,,,,,,,,,4579,4579,0,4579,10001,370040,10001:1; 10002:1; 10003:1; 10004:1; 10005:1; 10008:1; 10009:1; 10010:1; 10011:1; 10012:1,,,,,,,,,unique_at_file_level,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,climate_geography,HHTrack.dta,ea,cluster_or_enumeration_area,EA CODE,,,,,,,,,,,,5000,5000,0,411,4,7586,634:40; 18:30; 516:30; 296:30; 526:30; 100:30; 390:30; 926:30; 1300:30; 156:30,,,,,,,,,geography_linkage_candidate_not_coordinates,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,household_person_keys,HHTrack.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,,,,,,,,,,,,5000,5000,0,5000,10001,370040,10001:1; 10002:1; 10003:1; 10004:1; 10005:1; 10006:1; 10007:1; 10008:1; 10009:1; 10010:1,,,,,,,,,unique_at_file_level,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,climate_geography,NGA_HouseholdGeovars_Y3.dta,ea,cluster_or_enumeration_area,EA CODE,,,,,,,,,,,,4613,4612,1,402,0,7586,0=0. Moved:339; 634:37; 1354:30; 18:29; 284:29; 100:28; 516:26; 526:26; 156:26; 296:24,,,,,,,,raw_conditional_nonmissing,geography_linkage_candidate_not_coordinates,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,household_person_keys,NGA_HouseholdGeovars_Y3.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,,,,,,,,,,,,4613,4613,0,4613,10001,370040,10001:1; 10002:1; 10003:1; 10004:1; 10005:1; 10006:1; 10008:1; 10009:1; 10010:1; 10011:1,,,,,,,,,unique_at_file_level,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,climate_geography,NGA_PlotGeovariables_Y3.dta,ea,cluster_or_enumeration_area,EA CODE,,,,,,,,,,,,5951,5951,0,333,0,5180,0=0. Moved:198; 18:64; 60:61; 632:56; 1516:54; 526:51; 284:50; 364:50; 1040:42; 560:42,,,,,,,,,geography_linkage_candidate_not_coordinates,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,household_person_keys,NGA_PlotGeovariables_Y3.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,,,,,,,,,,,,5951,5951,0,2891,10009,370040,90036:10; 50080:9; 70117:8; 90095:8; 70111:7; 90007:7; 30077:7; 50131:7; 300221:7; 300226:7,,,,,,,,,requires_secondary_member_or_item_key,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
5,,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,utility_profile,household_person_keys,PTrack.dta,hhid,household_key_component,HOUSEHOLD IDENTIFICATION,,,,,,,,,,,,34898,34898,0,4998,10001,370040,20075:35; 90129:33; 20087:33; 20071:30; 80107:28; 350004:28; 110085:28; 350097:25; 50159:24; 280121:24,,,,,,,,,requires_secondary_member_or_item_key,count_comparison_not_available,range_comparison_not_available,missing_ddi_documentation_for_profiled_variable,"confirm questionnaire skip universe, units, missing codes, recall period, merge level, and promotion decision before accepting"
