probe_time,acquisition_batch_rank,batch_role,country,wave,idno,catalog_id,endpoint_name,endpoint_url,endpoint_role,http_status,final_url,content_type,content_length_header,bytes_read,truncated,content_sha256_limited,endpoint_classification,raw_download_candidate,access_gate_detected,metadata_endpoint_detected,json_status,json_top_level_keys,candidate_links,evidence_snippet,next_action
2026-07-09T20:48:09+00:00,8,priority_10_wave_batch,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,numeric_download_page,https://microdata.worldbank.org/catalog/1050/download,numeric download route check,200,https://microdata.worldbank.org/catalog/1050/download,text/html; charset=UTF-8,0,0,0,,empty_download_route_not_raw_package,0,0,0,,,,,Use official get-microdata workflow; no public raw payload returned.
2026-07-09T20:48:09+00:00,8,priority_10_wave_batch,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,idno_get_microdata_page,https://microdata.worldbank.org/catalog/TZA_2010_NPS-R2_v03_M/get-microdata,IDNO get-microdata route check,200,https://microdata.worldbank.org/catalog/TZA_2010_NPS-R2_v03_M/get-microdata,text/html; charset=UTF-8,,437112,0,a0b21bb148b88cfb97cc1a05a1c17e908e51df47e3e042566a2918984f7ac5a1,idno_route_returns_catalog_or_search_html_not_raw_package,0,1,0,,,https://microdata.worldbank.org/catalog/TZA_2010_NPS-R2_v03_M/get-microdata#facet-year;https://microdata.worldbank.org/catalog/TZA_2010_NPS-R2_v03_M/get-microdata#facet-country;https://microdata.worldbank.org/catalog/TZA_2010_NPS-R2_v03_M/get-microdata#facet-tag;https://microdata.worldbank.org/catalog/TZA_2010_NPS-R2_v03_M/get-microdata#facet-collection;https://microdata.worldbank.org/catalog/TZA_2010_NPS-R2_v03_M/get-microdata#facet-dtype;https://microdata.worldbank.org/catalog/8050/get-microdata;https://microdata.worldbank.org/catalog/8051/get-microdata;https://microdata.worldbank.org/catalog/8054/get-microdata;https://microdata.worldbank.org/catalog/6536/get-microdata;https://microdata.worldbank.org/catalog/8161/get-microdata;https://microdata.worldbank.org/catalog/8048/get-microdata;https://microdata.worldbank.org/catalog/8049/get-microdata,"<!DOCTYPE html> <html> <head> <meta charset=""utf-8""> <meta http-equiv=""X-UA-Compatible"" content=""IE=edge""> <meta name=""viewport"" content=""width=device-width, initial-scale=1""> <title>Data Catalog</title>",Use numeric catalog get-microdata URL for official access workflow.
2026-07-09T20:48:11+00:00,9,priority_10_wave_batch,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,catalog_numeric_api,https://microdata.worldbank.org/index.php/api/catalog/2252,numeric catalog API check,400,https://microdata.worldbank.org/index.php/api/catalog/2252,application/json; charset=utf-8,46,46,0,942399b1f9db3808a467516c5fbbcc182f40963b1a1c48c3573aa74401bafa9e,http_error_not_public_endpoint,0,0,0,valid_json,status;message,,"{""status"":""failed"",""message"":""IDNO-NOT-FOUND""}",Use IDNO API or official get-microdata page; do not treat this as raw access.
2026-07-09T20:48:12+00:00,9,priority_10_wave_batch,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,catalog_idno_api,https://microdata.worldbank.org/index.php/api/catalog/TZA_2012_NPS-R3_v01_M,IDNO catalog API check,200,https://microdata.worldbank.org/index.php/api/catalog/TZA_2012_NPS-R3_v01_M,application/json; charset=utf-8,,27688,0,4103265eb53529d8f379f751a30a7a29db65edfe3a65b094bd715b4f034c9518,public_metadata_endpoint_not_raw_package,0,1,0,valid_json,status;dataset,,"{""status"":""success"",""dataset"":{""id"":2252,""doi"":""https:\/\/doi.org\/10.48529\/7vqv-5f71"",""repositoryid"":""lsms"",""type"":""survey"",""idno"":""TZA_2012_NPS-R3_v01_M"",""title"":""National Panel Survey 2012-2013, Wave 3"",""year_start"":",Use as metadata evidence only; raw package still requires credentialed download.
2026-07-09T20:48:13+00:00,9,priority_10_wave_batch,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,variables_idno_api,https://microdata.worldbank.org/index.php/api/catalog/TZA_2012_NPS-R3_v01_M/variables,IDNO variable metadata API check,200,https://microdata.worldbank.org/index.php/api/catalog/TZA_2012_NPS-R3_v01_M/variables,application/json; charset=utf-8,,281931,0,c86504927d6c238e8cdd3164141faa2e845d34cb74787002c9389ed9681aaa01,public_metadata_endpoint_not_raw_package,0,1,1,valid_json,total;variables,,"{""total"":2139,""variables"":[{""uid"":539894,""sid"":2252,""fid"":""F1"",""vid"":""V1"",""name"":""occ"",""labl"":""Case Section Roster \/ Line Occurrence Sequence for O\/S Merge""},{""uid"":539895,""sid"":2252,""fid"":""F1"",""vid"":""V2"",""name"":""y3_hh",Use as metadata evidence only; raw package still requires credentialed download.
2026-07-09T20:48:14+00:00,9,priority_10_wave_batch,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,metadata_ddi_export,https://microdata.worldbank.org/metadata/export/2252/ddi,DDI/XML metadata export,200,https://microdata.worldbank.org/metadata/export/2252/ddi,application/octet-stream,3420994,524288,1,78fe5617de448c8b8b0515d88ac43c4e49a6389d29c509bddc95bb4f8cc17810,public_metadata_endpoint_not_raw_package,0,1,1,,,,"<?xml version=""1.0"" encoding=""utf-8""?> <codeBook version=""1.2.2"" ID=""TZA_2012_NPS-R3_v01_M"" xml-lang=""en"" xmlns=""http://www.icpsr.umich.edu/DDI"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xsi:schemaLocation=""h",Use as metadata evidence only; raw package still requires credentialed download.
2026-07-09T20:48:15+00:00,9,priority_10_wave_batch,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,metadata_json_export,https://microdata.worldbank.org/metadata/export/2252/json,JSON metadata export,200,https://microdata.worldbank.org/metadata/export/2252/json,application/json; charset=UTF-8,,27021,0,78e99b77542082f21d89697e05d4680218f49f124a66bcec39085241766c38e8,public_metadata_endpoint_not_raw_package,0,1,1,valid_json,doc_desc;study_desc;schematype;tags,,"{""doc_desc"":{""title"":""TZA_2012_NPS-R3_v01_M"",""idno"":""DDI_TZA_2012_NPS-R3_v01_M_WB"",""producers"":[{""name"":""Development Economics Data Group"",""abbreviation"":""DECDG"",""affiliation"":""The World Bank"",""role"":""Documentation of th",Use as metadata evidence only; raw package still requires credentialed download.
2026-07-09T20:48:17+00:00,9,priority_10_wave_batch,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,numeric_get_microdata_page,https://microdata.worldbank.org/catalog/2252/get-microdata,numeric get-microdata page,200,https://microdata.worldbank.org/catalog/2252/get-microdata,text/html; charset=UTF-8,,29298,0,71047b16da3a21cfe0984f07fc5ae9d3d936b8c89704a559d54d5ff7de0370ef,official_get_microdata_access_gate,0,1,0,,,https://microdata.worldbank.org/catalog/2252/get-microdata;https://microdata.worldbank.org/metadata/export/2252/ddi;https://microdata.worldbank.org/metadata/export/2252/json;https://microdata.worldbank.org/catalog/2252/data-dictionary;https://microdata.worldbank.org/auth/login?destination=catalog/2252/get-microdata,"<!DOCTYPE html> <html> <head> <meta charset=""utf-8""> <meta http-equiv=""X-UA-Compatible"" content=""IE=edge""> <meta name=""viewport"" content=""width=device-width, initial-scale=1""> <title>Tanzania - National Pan",Use official login/register/terms workflow and download complete raw package.
2026-07-09T20:48:18+00:00,9,priority_10_wave_batch,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,numeric_download_page,https://microdata.worldbank.org/catalog/2252/download,numeric download route check,200,https://microdata.worldbank.org/catalog/2252/download,text/html; charset=UTF-8,0,0,0,,empty_download_route_not_raw_package,0,0,0,,,,,Use official get-microdata workflow; no public raw payload returned.
2026-07-09T20:48:19+00:00,9,priority_10_wave_batch,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,idno_get_microdata_page,https://microdata.worldbank.org/catalog/TZA_2012_NPS-R3_v01_M/get-microdata,IDNO get-microdata route check,200,https://microdata.worldbank.org/catalog/TZA_2012_NPS-R3_v01_M/get-microdata,text/html; charset=UTF-8,,437112,0,f4e59b9d882376eca2923152387b8e40677cedf3bb75e7f391c458a4566f1976,idno_route_returns_catalog_or_search_html_not_raw_package,0,1,0,,,https://microdata.worldbank.org/catalog/TZA_2012_NPS-R3_v01_M/get-microdata#facet-year;https://microdata.worldbank.org/catalog/TZA_2012_NPS-R3_v01_M/get-microdata#facet-country;https://microdata.worldbank.org/catalog/TZA_2012_NPS-R3_v01_M/get-microdata#facet-tag;https://microdata.worldbank.org/catalog/TZA_2012_NPS-R3_v01_M/get-microdata#facet-collection;https://microdata.worldbank.org/catalog/TZA_2012_NPS-R3_v01_M/get-microdata#facet-dtype;https://microdata.worldbank.org/catalog/8050/get-microdata;https://microdata.worldbank.org/catalog/8051/get-microdata;https://microdata.worldbank.org/catalog/8054/get-microdata;https://microdata.worldbank.org/catalog/6536/get-microdata;https://microdata.worldbank.org/catalog/8161/get-microdata;https://microdata.worldbank.org/catalog/8048/get-microdata;https://microdata.worldbank.org/catalog/8049/get-microdata,"<!DOCTYPE html> <html> <head> <meta charset=""utf-8""> <meta http-equiv=""X-UA-Compatible"" content=""IE=edge""> <meta name=""viewport"" content=""width=device-width, initial-scale=1""> <title>Data Catalog</title>",Use numeric catalog get-microdata URL for official access workflow.
2026-07-09T20:48:20+00:00,10,priority_10_wave_batch,Uganda,2014,UGA_2014_SAGE-EL_v01_M,2654,catalog_numeric_api,https://microdata.worldbank.org/index.php/api/catalog/2654,numeric catalog API check,400,https://microdata.worldbank.org/index.php/api/catalog/2654,application/json; charset=utf-8,46,46,0,942399b1f9db3808a467516c5fbbcc182f40963b1a1c48c3573aa74401bafa9e,http_error_not_public_endpoint,0,0,0,valid_json,status;message,,"{""status"":""failed"",""message"":""IDNO-NOT-FOUND""}",Use IDNO API or official get-microdata page; do not treat this as raw access.
2026-07-09T20:48:21+00:00,10,priority_10_wave_batch,Uganda,2014,UGA_2014_SAGE-EL_v01_M,2654,catalog_idno_api,https://microdata.worldbank.org/index.php/api/catalog/UGA_2014_SAGE-EL_v01_M,IDNO catalog API check,200,https://microdata.worldbank.org/index.php/api/catalog/UGA_2014_SAGE-EL_v01_M,application/json; charset=utf-8,,17859,0,0c63d2a20f13dcf4231863be7cf7f7602ae26474c8a2c0c93cccfd0465609c21,public_metadata_endpoint_not_raw_package,0,1,0,valid_json,status;dataset,,"{""status"":""success"",""dataset"":{""id"":2654,""doi"":null,""repositoryid"":""central"",""type"":""survey"",""idno"":""UGA_2014_SAGE-EL_v01_M"",""title"":""Social Assistance Grants for Empowerment Programme 2014, Endline: Impact After Two Ye",Use as metadata evidence only; raw package still requires credentialed download.
2026-07-09T20:48:22+00:00,10,priority_10_wave_batch,Uganda,2014,UGA_2014_SAGE-EL_v01_M,2654,variables_idno_api,https://microdata.worldbank.org/index.php/api/catalog/UGA_2014_SAGE-EL_v01_M/variables,IDNO variable metadata API check,200,https://microdata.worldbank.org/index.php/api/catalog/UGA_2014_SAGE-EL_v01_M/variables,application/json; charset=utf-8,,408416,0,09569eb06a6d89dec2293bb3977d7cef4810d7e6a3fbe5ff8716c3c58b57d961,public_metadata_endpoint_not_raw_package,0,1,1,valid_json,total;variables,,"{""total"":3358,""variables"":[{""uid"":541187,""sid"":2654,""fid"":""F80"",""vid"":""V6826"",""name"":""aeligibility"",""labl"":null},{""uid"":541188,""sid"":2654,""fid"":""F80"",""vid"":""V6827"",""name"":""weightfinal2"",""labl"":""Household weight - adjuste",Use as metadata evidence only; raw package still requires credentialed download.
2026-07-09T20:48:23+00:00,10,priority_10_wave_batch,Uganda,2014,UGA_2014_SAGE-EL_v01_M,2654,metadata_ddi_export,https://microdata.worldbank.org/metadata/export/2654/ddi,DDI/XML metadata export,200,https://microdata.worldbank.org/metadata/export/2654/ddi,application/octet-stream,7440679,524288,1,151a31acb4b3cf7bff408a8fe0abdbbb074e7f2e74b1d4b014be7cbe0c928f83,public_metadata_endpoint_not_raw_package,0,1,1,,,,"<?xml version='1.0' encoding='UTF-8'?> <codeBook version=""1.2.2"" ID=""UGA_2014_SAGE-EL_v01_M"" xml-lang=""en"" xmlns=""http://www.icpsr.umich.edu/DDI"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xsi:schemaLocation=",Use as metadata evidence only; raw package still requires credentialed download.
2026-07-09T20:48:25+00:00,10,priority_10_wave_batch,Uganda,2014,UGA_2014_SAGE-EL_v01_M,2654,metadata_json_export,https://microdata.worldbank.org/metadata/export/2654/json,JSON metadata export,200,https://microdata.worldbank.org/metadata/export/2654/json,application/json; charset=UTF-8,,17141,0,740385600b59dc5b67d0baecbdbfd88f1557e8f59fbd0316a56169f125087465,public_metadata_endpoint_not_raw_package,0,1,1,valid_json,doc_desc;study_desc;schematype;tags,,"{""doc_desc"":{""title"":""Evaluation of the Uganda Social Assistance Grants for Empowerment (SAGE) Programme: Impact after two years of programme operations 2012-2014"",""idno"":""DDI_UGA_2014_SAGE-EL_v01_M"",""producers"":[{""name""",Use as metadata evidence only; raw package still requires credentialed download.
2026-07-09T20:48:26+00:00,10,priority_10_wave_batch,Uganda,2014,UGA_2014_SAGE-EL_v01_M,2654,numeric_get_microdata_page,https://microdata.worldbank.org/catalog/2654/get-microdata,numeric get-microdata page,200,https://microdata.worldbank.org/catalog/2654/get-microdata,text/html; charset=UTF-8,,27548,0,977f8944fe04d8b302a40f978dd0b5f18af0b89ec460e61e9e3ee509d9369420,official_get_microdata_access_gate,0,1,0,,,https://microdata.worldbank.org/catalog/2654/get-microdata;https://microdata.worldbank.org/metadata/export/2654/ddi;https://microdata.worldbank.org/metadata/export/2654/json;https://microdata.worldbank.org/catalog/2654/data-dictionary;https://microdata.worldbank.org/auth/login?destination=catalog/2654/get-microdata,"<!DOCTYPE html> <html> <head> <meta charset=""utf-8""> <meta http-equiv=""X-UA-Compatible"" content=""IE=edge""> <meta name=""viewport"" content=""width=device-width, initial-scale=1""> <title>Uganda - Social Assista",Use official login/register/terms workflow and download complete raw package.
2026-07-09T20:48:27+00:00,10,priority_10_wave_batch,Uganda,2014,UGA_2014_SAGE-EL_v01_M,2654,numeric_download_page,https://microdata.worldbank.org/catalog/2654/download,numeric download route check,200,https://microdata.worldbank.org/catalog/2654/download,text/html; charset=UTF-8,0,0,0,,empty_download_route_not_raw_package,0,0,0,,,,,Use official get-microdata workflow; no public raw payload returned.
2026-07-09T20:48:28+00:00,10,priority_10_wave_batch,Uganda,2014,UGA_2014_SAGE-EL_v01_M,2654,idno_get_microdata_page,https://microdata.worldbank.org/catalog/UGA_2014_SAGE-EL_v01_M/get-microdata,IDNO get-microdata route check,200,https://microdata.worldbank.org/catalog/UGA_2014_SAGE-EL_v01_M/get-microdata,text/html; charset=UTF-8,,437113,0,77192135d4b80bd8bb8251272b43d036caba8c0615c71ad625fbb53b3212c7a7,idno_route_returns_catalog_or_search_html_not_raw_package,0,1,0,,,https://microdata.worldbank.org/catalog/UGA_2014_SAGE-EL_v01_M/get-microdata#facet-year;https://microdata.worldbank.org/catalog/UGA_2014_SAGE-EL_v01_M/get-microdata#facet-country;https://microdata.worldbank.org/catalog/UGA_2014_SAGE-EL_v01_M/get-microdata#facet-tag;https://microdata.worldbank.org/catalog/UGA_2014_SAGE-EL_v01_M/get-microdata#facet-collection;https://microdata.worldbank.org/catalog/UGA_2014_SAGE-EL_v01_M/get-microdata#facet-dtype;https://microdata.worldbank.org/catalog/8050/get-microdata;https://microdata.worldbank.org/catalog/8051/get-microdata;https://microdata.worldbank.org/catalog/8054/get-microdata;https://microdata.worldbank.org/catalog/6536/get-microdata;https://microdata.worldbank.org/catalog/8161/get-microdata;https://microdata.worldbank.org/catalog/8048/get-microdata;https://microdata.worldbank.org/catalog/8049/get-microdata,"<!DOCTYPE html> <html> <head> <meta charset=""utf-8""> <meta http-equiv=""X-UA-Compatible"" content=""IE=edge""> <meta name=""viewport"" content=""width=device-width, initial-scale=1""> <title>Data Catalog</title>",Use numeric catalog get-microdata URL for official access workflow.
2026-07-09T20:48:29+00:00,11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,catalog_numeric_api,https://microdata.worldbank.org/index.php/api/catalog/2368,numeric catalog API check,400,https://microdata.worldbank.org/index.php/api/catalog/2368,application/json; charset=utf-8,46,46,0,942399b1f9db3808a467516c5fbbcc182f40963b1a1c48c3573aa74401bafa9e,http_error_not_public_endpoint,0,0,0,valid_json,status;message,,"{""status"":""failed"",""message"":""IDNO-NOT-FOUND""}",Use IDNO API or official get-microdata page; do not treat this as raw access.
2026-07-09T20:48:30+00:00,11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,catalog_idno_api,https://microdata.worldbank.org/index.php/api/catalog/JAM_1997_SLC_v01_M,IDNO catalog API check,200,https://microdata.worldbank.org/index.php/api/catalog/JAM_1997_SLC_v01_M,application/json; charset=utf-8,,4865,0,b07de218b039fab8f705c8f085401f5f224a4dca838a37e62e3a350e480dd619,public_metadata_endpoint_not_raw_package,0,0,0,valid_json,status;dataset,,"{""status"":""success"",""dataset"":{""id"":2368,""doi"":null,""repositoryid"":""lsms"",""type"":""survey"",""idno"":""JAM_1997_SLC_v01_M"",""title"":""Survey of Living Conditions 1997"",""year_start"":1997,""year_end"":1997,""nation"":""Jamaica"",""autho",Use as metadata evidence only; raw package still requires credentialed download.
2026-07-09T20:48:31+00:00,11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,variables_idno_api,https://microdata.worldbank.org/index.php/api/catalog/JAM_1997_SLC_v01_M/variables,IDNO variable metadata API check,200,https://microdata.worldbank.org/index.php/api/catalog/JAM_1997_SLC_v01_M/variables,application/json; charset=utf-8,,92811,0,c400c475562ff851ace7c6291309f7d4d16c6bad20caa46e6be9770eb29da215,public_metadata_endpoint_not_raw_package,0,1,1,valid_json,total;variables,,"{""total"":881,""variables"":[{""uid"":496512,""sid"":2368,""fid"":""F1"",""vid"":""V1"",""name"":""record"",""labl"":""Record Number""},{""uid"":496513,""sid"":2368,""fid"":""F1"",""vid"":""V2"",""name"":""serial"",""labl"":""Questionnaire serial Number""},{""uid""",Use as metadata evidence only; raw package still requires credentialed download.
2026-07-09T20:48:32+00:00,11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,metadata_ddi_export,https://microdata.worldbank.org/metadata/export/2368/ddi,DDI/XML metadata export,200,https://microdata.worldbank.org/metadata/export/2368/ddi,application/octet-stream,672318,524288,1,b94467260c78f6dfcccf441d47c015eb5e06c08ffe3a6b0df1f493460fa0591f,public_metadata_endpoint_not_raw_package,0,1,1,,,,"<?xml version=""1.0"" encoding=""utf-8""?> <codeBook version=""1.2.2"" ID=""JAM_1997_SLC_v01_M"" xml-lang=""en"" xmlns=""http://www.icpsr.umich.edu/DDI"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xsi:schemaLocation=""http",Use as metadata evidence only; raw package still requires credentialed download.
2026-07-09T20:48:34+00:00,11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,metadata_json_export,https://microdata.worldbank.org/metadata/export/2368/json,JSON metadata export,200,https://microdata.worldbank.org/metadata/export/2368/json,application/json; charset=UTF-8,,4150,0,a84e6986e30ecf7d081620d493097b3bccfbd9ad66e29d0a98bf186c9eb0edc3,public_metadata_endpoint_not_raw_package,0,0,1,valid_json,doc_desc;study_desc;schematype;tags,,"{""doc_desc"":{""title"":""Survey of Living Conditions 1997"",""idno"":""DDI_JAM_1997_SLC_v01_M"",""producers"":[{""name"":""Development Economics Data Group"",""abbreviation"":""DECDG"",""affiliation"":""The World Bank"",""role"":""Generation of",Use as metadata evidence only; raw package still requires credentialed download.
2026-07-09T20:48:35+00:00,11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,numeric_get_microdata_page,https://microdata.worldbank.org/catalog/2368/get-microdata,numeric get-microdata page,200,https://microdata.worldbank.org/catalog/2368/get-microdata,text/html; charset=UTF-8,,29272,0,780b6eb2e1cdc4b6fc8dcb0017508c8e260f7504880d8626510e41593eb9455b,official_get_microdata_access_gate,0,1,0,,,https://microdata.worldbank.org/catalog/2368/get-microdata;https://microdata.worldbank.org/metadata/export/2368/ddi;https://microdata.worldbank.org/metadata/export/2368/json;https://microdata.worldbank.org/catalog/2368/data-dictionary,"<!DOCTYPE html> <html> <head> <meta charset=""utf-8""> <meta http-equiv=""X-UA-Compatible"" content=""IE=edge""> <meta name=""viewport"" content=""width=device-width, initial-scale=1""> <title>Jamaica - Survey of Liv",Use official login/register/terms workflow and download complete raw package.
2026-07-09T20:48:36+00:00,11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,numeric_download_page,https://microdata.worldbank.org/catalog/2368/download,numeric download route check,200,https://microdata.worldbank.org/catalog/2368/download,text/html; charset=UTF-8,0,0,0,,empty_download_route_not_raw_package,0,0,0,,,,,Use official get-microdata workflow; no public raw payload returned.
2026-07-09T20:48:37+00:00,11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,idno_get_microdata_page,https://microdata.worldbank.org/catalog/JAM_1997_SLC_v01_M/get-microdata,IDNO get-microdata route check,200,https://microdata.worldbank.org/catalog/JAM_1997_SLC_v01_M/get-microdata,text/html; charset=UTF-8,,437109,0,a48e2253b23bd9730630ddf4397128f4710e3397fab2db5be228928ea827b3d7,idno_route_returns_catalog_or_search_html_not_raw_package,0,1,0,,,https://microdata.worldbank.org/catalog/JAM_1997_SLC_v01_M/get-microdata#facet-year;https://microdata.worldbank.org/catalog/JAM_1997_SLC_v01_M/get-microdata#facet-country;https://microdata.worldbank.org/catalog/JAM_1997_SLC_v01_M/get-microdata#facet-tag;https://microdata.worldbank.org/catalog/JAM_1997_SLC_v01_M/get-microdata#facet-collection;https://microdata.worldbank.org/catalog/JAM_1997_SLC_v01_M/get-microdata#facet-dtype;https://microdata.worldbank.org/catalog/8050/get-microdata;https://microdata.worldbank.org/catalog/8051/get-microdata;https://microdata.worldbank.org/catalog/8054/get-microdata;https://microdata.worldbank.org/catalog/6536/get-microdata;https://microdata.worldbank.org/catalog/8161/get-microdata;https://microdata.worldbank.org/catalog/8048/get-microdata;https://microdata.worldbank.org/catalog/8049/get-microdata,"<!DOCTYPE html> <html> <head> <meta charset=""utf-8""> <meta http-equiv=""X-UA-Compatible"" content=""IE=edge""> <meta name=""viewport"" content=""width=device-width, initial-scale=1""> <title>Data Catalog</title>",Use numeric catalog get-microdata URL for official access workflow.
2026-07-09T20:48:39+00:00,12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,280,catalog_numeric_api,https://microdata.worldbank.org/index.php/api/catalog/280,numeric catalog API check,400,https://microdata.worldbank.org/index.php/api/catalog/280,application/json; charset=utf-8,46,46,0,942399b1f9db3808a467516c5fbbcc182f40963b1a1c48c3573aa74401bafa9e,http_error_not_public_endpoint,0,0,0,valid_json,status;message,,"{""status"":""failed"",""message"":""IDNO-NOT-FOUND""}",Use IDNO API or official get-microdata page; do not treat this as raw access.
2026-07-09T20:48:40+00:00,12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,280,catalog_idno_api,https://microdata.worldbank.org/index.php/api/catalog/KGZ_1993_KMPS_v01_M,IDNO catalog API check,200,https://microdata.worldbank.org/index.php/api/catalog/KGZ_1993_KMPS_v01_M,application/json; charset=utf-8,,59401,0,258c3c82a51ed7d7ccda7e36e6b23e151b88b0fd95d8cd18896f900f780114c4,public_metadata_endpoint_not_raw_package,0,1,0,valid_json,status;dataset,,"{""status"":""success"",""dataset"":{""id"":280,""doi"":""https:\/\/doi.org\/10.48529\/1494-v479"",""repositoryid"":""lsms"",""type"":""survey"",""idno"":""KGZ_1993_KMPS_v01_M"",""title"":""Multipurpose Poverty Survey 1993"",""year_start"":1993,""year",Use as metadata evidence only; raw package still requires credentialed download.
2026-07-09T20:48:41+00:00,12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,280,variables_idno_api,https://microdata.worldbank.org/index.php/api/catalog/KGZ_1993_KMPS_v01_M/variables,IDNO variable metadata API check,200,https://microdata.worldbank.org/index.php/api/catalog/KGZ_1993_KMPS_v01_M/variables,application/json; charset=utf-8,,489543,0,6cafb404afefad446dbe4aac9da30b9bb5a521c6c71efab3703ea796b6d2842d,public_metadata_endpoint_not_raw_package,0,1,1,valid_json,total;variables,,"{""total"":4712,""variables"":[{""uid"":178524,""sid"":280,""fid"":""F9"",""vid"":""V1087"",""name"":""commid"",""labl"":""community ID (=a1xc2*100+a1xc3)""},{""uid"":178525,""sid"":280,""fid"":""F9"",""vid"":""V1088"",""name"":""hid"",""labl"":""Household ID""},{",Use as metadata evidence only; raw package still requires credentialed download.
2026-07-09T20:48:42+00:00,12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,280,metadata_ddi_export,https://microdata.worldbank.org/metadata/export/280/ddi,DDI/XML metadata export,200,https://microdata.worldbank.org/metadata/export/280/ddi,application/octet-stream,3314581,524288,1,e869ec968230f7dceacc88e46dca541a87c269fa58c74aaf1c6e8a993814cf7d,public_metadata_endpoint_not_raw_package,0,1,1,,,,"<?xml version=""1.0"" encoding=""UTF-8""?> <codeBook version=""1.2.2"" ID=""KGZ_1993_KMPS_v01_M"" xml-lang=""en"" xmlns=""http://www.icpsr.umich.edu/DDI"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xsi:schemaLocation=""htt",Use as metadata evidence only; raw package still requires credentialed download.
2026-07-09T20:48:43+00:00,12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,280,metadata_json_export,https://microdata.worldbank.org/metadata/export/280/json,JSON metadata export,200,https://microdata.worldbank.org/metadata/export/280/json,application/json; charset=UTF-8,,58897,0,bff2ee364185ca53adbd0ef8586bea09b7057ea67eddab3205ea7a8f979a62fb,public_metadata_endpoint_not_raw_package,0,1,1,valid_json,doc_desc;study_desc;schematype;tags,,"{""doc_desc"":{""title"":""Multipurpose Poverty Survey 1993"",""idno"":""DDI_KGZ_1993_KMPS_v01_M"",""prod_date"":""2010-06-24"",""version_statement"":{""version"":""Version 0.2 (March 2011).""}},""study_desc"":{""title_statement"":{""idno"":""KGZ_",Use as metadata evidence only; raw package still requires credentialed download.
2026-07-09T20:48:44+00:00,12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,280,numeric_get_microdata_page,https://microdata.worldbank.org/catalog/280/get-microdata,numeric get-microdata page,200,https://microdata.worldbank.org/catalog/280/get-microdata,text/html; charset=UTF-8,,28481,0,4446b3b5e2a0992b8290891bba5aa24cd6b6fd776aff87a996e007eefc452c4e,official_get_microdata_access_gate,0,1,0,,,https://microdata.worldbank.org/catalog/280/get-microdata;https://microdata.worldbank.org/metadata/export/280/ddi;https://microdata.worldbank.org/metadata/export/280/json;https://microdata.worldbank.org/catalog/280/data-dictionary;https://microdata.worldbank.org/auth/login?destination=catalog/280/get-microdata,"<!DOCTYPE html> <html> <head> <meta charset=""utf-8""> <meta http-equiv=""X-UA-Compatible"" content=""IE=edge""> <meta name=""viewport"" content=""width=device-width, initial-scale=1""> <title>Kyrgyz Republic - Multi",Use official login/register/terms workflow and download complete raw package.
2026-07-09T20:48:46+00:00,12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,280,numeric_download_page,https://microdata.worldbank.org/catalog/280/download,numeric download route check,200,https://microdata.worldbank.org/catalog/280/download,text/html; charset=UTF-8,0,0,0,,empty_download_route_not_raw_package,0,0,0,,,,,Use official get-microdata workflow; no public raw payload returned.
