download_priority_order,queue_role,country,wave,idno,member_name,member_key,variable_name,variable_label,readstat_type,original_type,has_value_labels
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CE.dta,com_ce.dta,com_ce05a,What type of work do they look for? (1st Type),float,%43.0g,1
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CE.dta,com_ce.dta,com_ce05a_oth,Specify other type of work that people look for,string,%24s,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CE.dta,com_ce.dta,com_ce05b,What type of work do they look for? (2nd Type),float,%43.0g,1
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CE.dta,com_ce.dta,com_ce05b_oth,Specify other type of work that people look for,string,%24s,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CE.dta,com_ce.dta,com_ce06,Do people come..during certain times of the year to look for work?,int32,%6.0f,1
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CE.dta,com_ce.dta,com_ce07,Where do most of them come from?,int8,%6.0f,1
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CE.dta,com_ce.dta,com_ce08_1,What is the daily ganyu wage for an adult male labourer?,int32,%6.0f,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CE.dta,com_ce.dta,com_ce08_2,What is the daily ganyu wage for an adult female labourer?,int32,%6.0f,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CE.dta,com_ce.dta,com_ce08a,What type of work do they look for? (1st Type),float,%43.0g,1
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CE.dta,com_ce.dta,com_ce08a_oth,Specify other type of work people look for,string,%54s,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CE.dta,com_ce.dta,com_ce08b,What type of work do they look for? (2nd Type),float,%43.0g,1
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CE.dta,com_ce.dta,com_ce08b_oth,Specify other type of work people look for,string,%54s,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CE.dta,com_ce.dta,com_ce09,Is there a MASAF programme..which hires residents who are in need of work?,int32,%6.0f,1
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CE.dta,com_ce.dta,com_ce10,What is the wage rate on the MASAF project for an adult male labourer? MK,int32,%6.0f,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CE.dta,com_ce.dta,com_ce11a,What period of time does this wage refer to?NUMBER,int16,%6.0f,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CE.dta,com_ce.dta,com_ce11b,TIME UNIT,int32,%6.0f,1
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CE.dta,com_ce.dta,com_ce12,What share of adult males in this community work for the MASAF project?,int8,%6.0f,1
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CE.dta,com_ce.dta,com_ce13,What is the wage rate on the MASAF project for an adult female labourer?,int32,%6.0f,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CE.dta,com_ce.dta,com_ce14a,What period of time does this wage refer to?NUMBER,int16,%6.0f,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CE.dta,com_ce.dta,com_ce14b,TIME UNIT,int8,%6.0f,1
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CE.dta,com_ce.dta,com_ce15,What share of adult females in this community work for the MASAF project?,int8,%6.0f,1
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CF1.dta,com_cf1.dta,ea_id,Unique EA Identifier,string,%9s,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CF1.dta,com_cf1.dta,com_cf01,Do any households farm crops or keep livestock in this community?,int32,%6.0f,1
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CF1.dta,com_cf1.dta,com_cf02,"..in most years, in which half of which month..normally plant their maize?",int8,%6.0f,1
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CF1.dta,com_cf1.dta,com_cf03,"..in most years, in which half of which month..normally harvest their maize?",int8,%6.0f,1
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CF1.dta,com_cf1.dta,com_cf03_1,"In most years, what proportion of cropland is burned post-harvest?",int8,%6.0f,1
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CF1.dta,com_cf1.dta,com_cf03_2,Which system best describes the use of cropland post-harvest?,int32,%6.0f,1
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CF1.dta,com_cf1.dta,com_cf07,..Assist. Agricultural Extension Development Officer live in this community?,int8,%6.0f,1
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CF1.dta,com_cf1.dta,com_cf08a,Distance to.. the nearest Assist. Agric Extension Dev't Officer?,int16,%6.0f,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CF1.dta,com_cf1.dta,com_cf08b,UNIT,int8,%6.0f,1
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CF1.dta,com_cf1.dta,com_cf09,Is there an irrigation scheme in this community?,int8,%6.0f,1
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CF1.dta,com_cf1.dta,com_cf10,How many farmers from the community in total farm in the irrigation scheme?,int16,%6.0f,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CF1.dta,com_cf1.dta,com_cf11,How many sellers of fertilizer are there in the community?NUMBER,int16,%6.0f,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CF1.dta,com_cf1.dta,com_cf12,How many sellers of hybrid maize seed are there in the community?NUMBER,int8,%6.0f,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CF1.dta,com_cf1.dta,com_cf13,..local warehouse that the community could use to store crops prior sale?,int8,%6.0f,1
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CF1.dta,com_cf1.dta,com_cf17a,..community residents expected to pay the vil..headman when they purchase land?,int8,%6.0f,1
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CF1.dta,com_cf1.dta,com_cf17b,..community residents expected to pay the vi..headman when they sell land?,int8,%6.0f,1
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CF1.dta,com_cf1.dta,com_cf17c,..community residents..to pay vil..headman when granted access to communal land?,int8,%6.0f,1
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CF1.dta,com_cf1.dta,com_cf18a,"Among households that own land, what is the average landholding size?NUMBER",double,%6.0f,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CF1.dta,com_cf1.dta,com_cf18b,UNIT,int8,%6.0f,1
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CF1.dta,com_cf1.dta,com_cf19a,"CF19. Among households that own land, what is the smallest landholding size?NUMB",double,%6.0f,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CF1.dta,com_cf1.dta,com_cf19b,UNIT,int8,%6.0f,1
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CF1.dta,com_cf1.dta,com_cf20a,"Among households that own land, what is the largest landholding size?NUMBER",double,%6.0f,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CF1.dta,com_cf1.dta,com_cf20b,UNIT,int8,%6.0f,1
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CF1.dta,com_cf1.dta,com_cf22,About how many households in the community practice zero tillage?,int16,%6.0f,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CF1.dta,com_cf1.dta,com_cf23,About how many households in the community practice sow seeds in planting,int16,%6.0f,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CF1.dta,com_cf1.dta,com_cf24,About how many households in the community practice have earth or stone bunds?,int16,%6.0f,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CF1.dta,com_cf1.dta,com_cf25,About how many households in the community practice terraces?,int32,%6.0f,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CF1.dta,com_cf1.dta,com_cf26,About how many households in the community practice practice agro-forestry,int16,%6.0f,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CF1.dta,com_cf1.dta,com_cf27,About how many households in the community practice plant legume cover crops?,int32,%6.0f,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CF2.dta,com_cf2.dta,ea_id,Unique EA Identifier,string,%9s,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CF2.dta,com_cf2.dta,com_cf00,Project ID,int16,%6.0f,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CF2.dta,com_cf2.dta,com_cf28,Are there any agriculture-based projects operating in the community?,int32,%6.0f,1
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CF2.dta,com_cf2.dta,com_cf29,ENUMERATOR: RECORD ON A SEPARATE ROW THE NAME FOR EACH AGRIC-BASED PROJECT,string,%9s,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CF2.dta,com_cf2.dta,com_cf30,What is the main focus of the project?,int32,%6.0f,1
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CF2.dta,com_cf2.dta,com_cf31,How many farmers participate?,int32,%6.0f,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CF2.dta,com_cf2.dta,com_cf32a,When was the project established?,int32,%6.0f,1
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CF2.dta,com_cf2.dta,com_cf32b,YEAR,int32,%6.0f,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CF2.dta,com_cf2.dta,com_cf33,How is the project funded?,int32,%6.0f,1
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CF2.dta,com_cf2.dta,com_cf34,Primary external funding source:,int32,%6.0f,1
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CF2.dta,com_cf2.dta,com_cf35a,Types of benefits provided:Training/ Farmer Field Schools,int32,%6.0f,1
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CF2.dta,com_cf2.dta,com_cf35b,Types of benefits provided:Free inputs,int32,%6.0f,1
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CF2.dta,com_cf2.dta,com_cf35c,Types of benefits provided:Provides credit,int32,%6.0f,1
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CF2.dta,com_cf2.dta,com_cf35d,Types of benefits provided:Provides cash in return for undertaking certain,int32,%6.0f,1
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CF2.dta,com_cf2.dta,com_cf35e,Types of benefits provided:Other (specify),int32,%6.0f,1
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CF2.dta,com_cf2.dta,com_cf35_oth,Specify other type of benefit provided,string,%99s,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CG.dta,com_cg.dta,ea_id,Unique EA Identifier,string,%9s,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CG.dta,com_cg.dta,com_cg35a,Code of Events,string,%9s,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CG.dta,com_cg.dta,com_cg35b,Description of Events,string,%112s,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CG.dta,com_cg.dta,com_cg35c,CODE FOR EVENT,int32,%6.0f,1
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CG.dta,com_cg.dta,com_cg35c_oth,"Please, specify Other Good",string,%79s,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CG.dta,com_cg.dta,com_cg36,In what year did this event occur?,int32,%6.0f,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CG.dta,com_cg.dta,com_cg37,What share of the community was affected?,int32,%6.0f,1
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CI.dta,com_ci.dta,ea_id,Unique EA Identifier,string,%9s,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CI.dta,com_ci.dta,com_ci0b,RESOURCE,int16,%23.0g,1
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CI.dta,com_ci.dta,com_ci0b_oth,"Please, specify Other",string,%70s,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CI.dta,com_ci.dta,com_ci01,Does the community own any communal[RESOURCE]?,int32,%6.0f,1
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CI.dta,com_ci.dta,com_ci02,Is the community able to determine independently the rules of access and us,int32,%6.0f,1
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CI.dta,com_ci.dta,com_ci03,Is the communal [RESOURCE] recognized by the Traditional Authority?,int32,%6.0f,1
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CI.dta,com_ci.dta,com_ci04,Is the communal [RESOURCE] challenged or disputed by neighboring village,int32,%6.0f,1
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CI.dta,com_ci.dta,com_ci05,Is the communal [RESOURCE] sometimes used by outsiders or neighboring vi,int32,%6.0f,1
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CI.dta,com_ci.dta,com_ci06,Does the community have any specific exclusion mechanism targeted at keepin,int32,%6.0f,1
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CI.dta,com_ci.dta,com_ci07a,exlude outsiders using communal[RESOURCE] w/out consulting headman?(1ST WAY),float,%37.0g,1
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CI.dta,com_ci.dta,com_ci07a_oth,..from using communal[RESOURCE] without consulting headman?(OTHER WAY),string,%74s,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CI.dta,com_ci.dta,com_ci07b,exlude outsiders using communal[RESOURCE] w/out consulting headman?(2ND WAY),float,%37.0g,1
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CI.dta,com_ci.dta,com_ci07b_oth,..from using communal[RESOURCE] without consulting headman?(OTHER WAY),string,%74s,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CI.dta,com_ci.dta,com_ci07c,exlude outsiders using communal[RESOURCE] w/out consulting headman?(3RD WAY),float,%37.0g,1
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CI.dta,com_ci.dta,com_ci07c_oth,..from using communal[RESOURCE] without consulting headman?(OTHER WAY),string,%39s,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CI.dta,com_ci.dta,com_ci08a,..restrictions on community members..access and use of communal [RESOURCE](1ST),float,%46.0g,1
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CI.dta,com_ci.dta,com_ci08a_oth,..from using communal[RESOURCE] without consulting headman?(OTHER WAY),string,%103s,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CI.dta,com_ci.dta,com_ci08b,..restrictions on community members..access and use of communal [RESOURCE](2ND),float,%46.0g,1
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CI.dta,com_ci.dta,com_ci08b_oth,..from using communal[RESOURCE] without consulting headman?(OTHER WAY),string,%67s,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CI.dta,com_ci.dta,com_ci08c,..restrictions on community members..access and use of communal [RESOURCE](3RD),float,%46.0g,1
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CI.dta,com_ci.dta,com_ci08c_oth,..from using communal[RESOURCE] without consulting headman?(OTHER WAY),string,%42s,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CI.dta,com_ci.dta,com_ci09a,..community ensure..compliance with use rules for [RESOURCE]1ST?,float,%37.0g,1
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CI.dta,com_ci.dta,com_ci09a_oth,..community ensure..compliance with use rules for [RESOURCE](OTHER)?,string,%71s,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CI.dta,com_ci.dta,com_ci09b,..community ensure..compliance with use rules for [RESOURCE]2ND?,float,%37.0g,1
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CI.dta,com_ci.dta,com_ci09b_oth,..community ensure..compliance with use rules for [RESOURCE](OTHER)?,string,%71s,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CI.dta,com_ci.dta,com_ci09c,..community ensure..compliance with use rules for [RESOURCE]3RD?,float,%37.0g,1
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CI.dta,com_ci.dta,com_ci09c_oth,..community ensure..compliance with use rules for [RESOURCE](OTHER)?,string,%55s,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CI.dta,com_ci.dta,com_ci010,"In general, how effective are community policies to ensure compliance conc",int32,%6.0f,1
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CI.dta,com_ci.dta,com_ci011,"Since 2013, has government taken over any communal [RESOURCE]?",int32,%6.0f,1
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CI.dta,com_ci.dta,com_ci012,What was the reason for the government takeover?,int8,%6.0f,1
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CI.dta,com_ci.dta,com_ci12_oth,Please specify the other reason for government takeover,int8,%6.0f,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CI.dta,com_ci.dta,com_ci013,"Since 2013, has a neighboring village taken over any communal [RESOURCE]",int32,%6.0f,1
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CI.dta,com_ci.dta,com_ci014,...lose rights to previously communal[RESOURCE] following a mediated dispute?,int8,%6.0f,1
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CJ.dta,com_cj.dta,ea_id,Unique EA Identifier,string,%9s,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CJ.dta,com_cj.dta,com_cj0b,Group Code,int16,%9.0g,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CJ.dta,com_cj.dta,com_cj01,Does the following organization exist in the community?,int32,%6.0f,1
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CJ.dta,com_cj.dta,com_cj01_oth,"Please, specify Other",string,%9s,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CJ.dta,com_cj.dta,com_cj02,How many [GROUP]s are there in the community?,int32,%6.0f,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CJ.dta,com_cj.dta,com_cj03,How often do the members of the [GROUP] meet?,int32,%6.0f,1
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CJ.dta,com_cj.dta,com_cj03_oth,Other frequency that the members of [GROUP] meet,string,%9s,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CJ.dta,com_cj.dta,com_cj04,How many members does the [GROUP] have?,int32,%6.0f,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CJ.dta,com_cj.dta,com_cj05,How many female members does the [GROUP] have?,int32,%6.0f,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_CJ.dta,com_cj.dta,com_cj06,How many members under the age of 30 does the [GROUP] have?,int32,%6.0f,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_META.dta,com_meta.dta,ea_id,Unique EA Identifier,string,%9s,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_META.dta,com_meta.dta,module_cb_startdate,ENUMERATOR: RECORD START DATE &amp; TIME FOR MODULE CB:,string,%9s,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_META.dta,com_meta.dta,module_cb_startHr,HOUR,int32,%6.0f,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_META.dta,com_meta.dta,module_cb_startMin,MINUTES,int32,%6.0f,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_META.dta,com_meta.dta,module_cb_endHr,"ENUMERATOR: RECORD END TIME FOR MODULE CB:

HOUR",int32,%6.0f,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_META.dta,com_meta.dta,module_cb_endMin,MINUTES,int32,%6.0f,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_META.dta,com_meta.dta,module_cc_startdate,ENUMERATOR: RECORD START DATE &amp; TIME FOR MODULE CC:,string,%9s,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_META.dta,com_meta.dta,module_cc_startHr,HOUR,int32,%6.0f,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_META.dta,com_meta.dta,module_cc_startMin,MINUTES,int32,%6.0f,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_META.dta,com_meta.dta,module_cc_endHr,"ENUMERATOR: RECORD END TIME FOR MODULE CC:

HOUR",int32,%6.0f,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_META.dta,com_meta.dta,module_cc_endMin,MINUTES,int32,%6.0f,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_META.dta,com_meta.dta,module_ce_startdate,ENUMERATOR: RECORD START DATE &amp; TIME FOR MODULE CE:,string,%9s,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_META.dta,com_meta.dta,module_ce_startHr,HOUR,int32,%6.0f,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_META.dta,com_meta.dta,module_ce_startMin,MINUTES,int32,%6.0f,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_META.dta,com_meta.dta,module_ce_endHr,"ENUMERATOR: RECORD END TIME FOR MODULE CE:

HOUR",int32,%6.0f,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_META.dta,com_meta.dta,module_ce_endMin,MINUTES,int32,%6.0f,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_META.dta,com_meta.dta,module_cf_startdate,ENUMERATOR: RECORD START DATE &amp; TIME FOR MODULE CF:,string,%9s,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_META.dta,com_meta.dta,module_cf_startHr,HOUR,int32,%6.0f,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_META.dta,com_meta.dta,module_cf_startMin,MINUTES,int32,%6.0f,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_META.dta,com_meta.dta,module_cf_endHr,"ENUMERATOR: RECORD END TIME FOR MODULE CF:

HOUR",int32,%6.0f,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_META.dta,com_meta.dta,module_cf_endMin,MINUTES,int32,%6.0f,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_META.dta,com_meta.dta,module_cg_startdate,ENUMERATOR: RECORD START DATE &amp; TIME FOR MODULE CG:,string,%9s,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_META.dta,com_meta.dta,module_cg_startHr,HOUR,int32,%6.0f,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_META.dta,com_meta.dta,module_cg_startMin,MINUTES,int32,%6.0f,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_META.dta,com_meta.dta,module_cg_endHr,"ENUMERATOR: RECORD END TIME FOR MODULE CG:

HOUR",int32,%6.0f,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_META.dta,com_meta.dta,module_cg_endMin,MINUTES,int32,%6.0f,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_META.dta,com_meta.dta,module_ch_startdate,ENUMERATOR: RECORD START DATE &amp; TIME FOR MODULE CH:,string,%9s,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_META.dta,com_meta.dta,module_ch_startHr,HOUR,int32,%6.0f,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_META.dta,com_meta.dta,module_ch_startMin,MINUTES,int32,%6.0f,0
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,COM_META.dta,com_meta.dta,module_ch_endHr,"ENUMERATOR: RECORD END TIME FOR MODULE CH:

HOUR",int32,%6.0f,0
