download_priority_order,queue_role,country,wave,idno,actual_member_name,variable_name,variable_role,raw_variable_label,has_value_labels,row_count,nonmissing_count,missing_count,distinct_nonmissing_count,duplicate_if_key_count,zero_count,negative_count,positive_count,numeric_min,numeric_max,top_values,profile_status
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,fs_mod_e1.dta,hhid,household_key_component,Assigned Unique Serial Number for IHS3 Baseline Household,0,104,104,0,78,26,0,0,104,70,2984,1923:5; 188:3; 386:3; 1943:3; 331:3; 1939:3; 2053:3; 268:2; 279:2; 182:2,repeated_key_requires_secondary_line_key
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,fs_mod_e2.dta,case_id,household_key,Unique HH Identifier,0,468,468,0,78,390,0,0,468,1.01034e+11,3.14424e+11,101034140064:6; 101034140075:6; 102037440006:6; 102037440017:6; 102037440095:6; 102037440112:6; 102201030035:6; 102201030110:6; 102201030125:6; 102201030133:6,repeated_key_requires_secondary_line_key
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,fs_mod_e2.dta,hhid,household_key_component,Assigned Unique Serial Number for IHS3 Baseline Household,0,468,468,0,78,390,0,0,468,70,2984,70:6; 78:6; 182:6; 188:6; 170:6; 184:6; 232:6; 248:6; 254:6; 240:6,repeated_key_requires_secondary_line_key
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,fs_mod_f1.dta,case_id,household_key,Unique HH Identifier,0,125,125,0,78,47,0,0,125,1.01034e+11,3.14424e+11,207061630586:5; 301012800128:3; 308016720066:3; 307116840228:3; 307086650188:3; 210375360135:3; 303052770138:3; 314391020044:3; 103086360090:3; 301012800172:3,repeated_key_requires_secondary_line_key
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,fs_mod_f1.dta,hhid,household_key_component,Assigned Unique Serial Number for IHS3 Baseline Household,0,125,125,0,78,47,0,0,125,70,2984,1429:5; 1943:3; 2623:3; 2569:3; 2454:3; 1637:3; 2223:3; 2958:3; 300:3; 1939:3,repeated_key_requires_secondary_line_key
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,fs_mod_f2.dta,case_id,household_key,Unique HH Identifier,0,323,323,0,78,245,0,0,323,1.01034e+11,3.14424e+11,102201030125:6; 102201030035:6; 103016630307:6; 107462440085:6; 105033670018:6; 105015050001:6; 205083490010:6; 103086360090:6; 103086360099:6; 103086360153:6,repeated_key_requires_secondary_line_key
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,fs_mod_f2.dta,hhid,household_key_component,Assigned Unique Serial Number for IHS3 Baseline Household,0,323,323,0,78,245,0,0,323,70,2984,254:6; 232:6; 251:6; 764:6; 501:6; 424:6; 1107:6; 300:6; 294:6; 306:6,repeated_key_requires_secondary_line_key
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,fs_mod_g.dta,case_id,household_key,Unique HH Identifier,0,81,81,0,78,3,0,0,81,1.01034e+11,3.14424e+11,102201030125:2; 103086360090:2; 307116840099:2; 102037440017:1; 102037440006:1; 101034140064:1; 102037440112:1; 102201030035:1; 102201030110:1; 102201030133:1,repeated_key_requires_secondary_line_key
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,fs_mod_g.dta,hhid,household_key_component,Assigned Unique Serial Number for IHS3 Baseline Household,0,81,81,0,78,3,0,0,81,70,2984,254:2; 300:2; 2581:2; 188:1; 182:1; 70:1; 184:1; 232:1; 248:1; 240:1,repeated_key_requires_secondary_line_key
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,fs_mod_h1.dta,case_id,household_key,Unique HH Identifier,0,358,358,0,78,280,0,0,358,1.01034e+11,3.14424e+11,102037440017:8; 102037440006:8; 102037440095:8; 102037440112:8; 102201030125:8; 102201030035:8; 102207050206:8; 102201030155:8; 102201030133:8; 103086360090:8,repeated_key_requires_secondary_line_key
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,fs_mod_h1.dta,hhid,household_key_component,Assigned Unique Serial Number for IHS3 Baseline Household,0,358,358,0,78,280,0,0,358,70,2984,188:8; 182:8; 170:8; 184:8; 254:8; 232:8; 203:8; 236:8; 240:8; 300:8,repeated_key_requires_secondary_line_key
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,fs_mod_h2.dta,case_id,household_key,Unique HH Identifier,0,238,238,0,78,160,0,0,238,1.01034e+11,3.14424e+11,102037440017:5; 102037440006:5; 102037440095:5; 102037440112:5; 102201030125:5; 102201030035:5; 102207050206:5; 102201030155:5; 102201030133:5; 103086360090:5,repeated_key_requires_secondary_line_key
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,fs_mod_h2.dta,hhid,household_key_component,Assigned Unique Serial Number for IHS3 Baseline Household,0,238,238,0,78,160,0,0,238,70,2984,188:5; 182:5; 170:5; 184:5; 254:5; 232:5; 203:5; 236:5; 240:5; 300:5,repeated_key_requires_secondary_line_key
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,fs_mod_h3.dta,case_id,household_key,Unique HH Identifier,0,78,78,0,78,0,0,0,78,1.01034e+11,3.14424e+11,101034140064:1; 101034140075:1; 102037440006:1; 102037440017:1; 102037440095:1; 102037440112:1; 102201030035:1; 102201030110:1; 102201030125:1; 102201030133:1,unique_key_at_file_level
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,fs_mod_h3.dta,hhid,household_key_component,Assigned Unique Serial Number for IHS3 Baseline Household,0,78,78,0,78,0,0,0,78,70,2984,70:1; 78:1; 182:1; 188:1; 170:1; 184:1; 232:1; 248:1; 254:1; 240:1,unique_key_at_file_level
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,fs_mod_i1.dta,case_id,household_key,Unique HH Identifier,0,81,81,0,78,3,0,0,81,1.01034e+11,3.14424e+11,102037440017:2; 102207050206:2; 301012800172:2; 101034140075:1; 102037440095:1; 102037440006:1; 102037440112:1; 102201030035:1; 102201030125:1; 102201030110:1,repeated_key_requires_secondary_line_key
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,fs_mod_i1.dta,hhid,household_key_component,Assigned Unique Serial Number for IHS3 Baseline Household,0,81,81,0,78,3,0,0,81,70,2984,188:2; 203:2; 1939:2; 78:1; 170:1; 182:1; 184:1; 232:1; 254:1; 248:1,repeated_key_requires_secondary_line_key
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,fs_mod_i2.dta,case_id,household_key,Unique HH Identifier,0,278,278,0,78,200,0,0,278,1.01034e+11,3.14424e+11,102037440017:6; 102037440006:6; 102037440095:6; 102037440112:6; 102201030125:6; 102201030035:6; 102207050206:6; 102201030155:6; 102201030133:6; 103086360090:6,repeated_key_requires_secondary_line_key
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,fs_mod_i2.dta,hhid,household_key_component,Assigned Unique Serial Number for IHS3 Baseline Household,0,278,278,0,78,200,0,0,278,70,2984,188:6; 182:6; 170:6; 184:6; 254:6; 232:6; 203:6; 236:6; 240:6; 300:6,repeated_key_requires_secondary_line_key
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,fs_mod_j1.dta,case_id,household_key,Unique HH Identifier,0,94,94,0,78,16,0,0,94,1.01034e+11,3.14424e+11,207061630586:4; 210375360135:2; 307116840228:2; 207053720086:2; 307086650188:2; 301020280258:2; 303026010171:2; 311087030327:2; 311087030320:2; 308016720066:2,repeated_key_requires_secondary_line_key
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,fs_mod_j1.dta,hhid,household_key_component,Assigned Unique Serial Number for IHS3 Baseline Household,0,94,94,0,78,16,0,0,94,70,2984,1429:4; 1637:2; 2569:2; 1381:2; 2454:2; 1979:2; 2189:2; 2835:2; 2827:2; 2623:2,repeated_key_requires_secondary_line_key
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,fs_mod_j2.dta,case_id,household_key,Unique HH Identifier,0,273,273,0,78,195,0,0,273,1.01034e+11,3.14424e+11,102037440017:6; 102037440006:6; 102037440095:6; 102037440112:6; 102201030125:6; 102201030035:6; 102201030133:6; 102201030155:6; 104041860061:6; 103086360090:6,repeated_key_requires_secondary_line_key
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,fs_mod_j2.dta,hhid,household_key_component,Assigned Unique Serial Number for IHS3 Baseline Household,0,273,273,0,78,195,0,0,273,70,2984,188:6; 182:6; 170:6; 184:6; 254:6; 232:6; 240:6; 236:6; 408:6; 300:6,repeated_key_requires_secondary_line_key
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,hh_mod_a_filt.dta,case_id,household_key,IHS3 Baseline case_id as in IHS3 Public Data,0,3246,3246,0,3246,0,0,0,3246,1.0101e+11,3.15556e+11,101010160009:1; 101010160033:1; 101010160060:1; 101010160068:1; 101010160069:1; 101010160070:1; 101010160074:1; 101010160086:1; 101010160096:1; 101010160143:1,unique_key_at_file_level
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,hh_mod_a_filt.dta,hhid,household_key_component,Assigned Unique Serial Number for IHS3 Baseline Household,0,3246,3246,0,3246,0,0,0,3246,1,3263,37:1; 45:1; 35:1; 41:1; 61:1; 51:1; 57:1; 55:1; 47:1; 63:1,unique_key_at_file_level
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,hh_mod_b.dta,case_id,household_key,IHS3 Baseline case_id as in IHS3 Public Data,0,15597,15597,0,3246,12351,0,0,15597,1.0101e+11,3.15556e+11,103020100112:19; 210745100917:18; 206144770016:16; 210875310374:15; 107460330612:15; 103054460159:14; 206150640222:14; 206150640296:13; 103074130099:13; 206144770286:13,repeated_key_requires_secondary_line_key
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,hh_mod_b.dta,hhid,household_key_component,Assigned Unique Serial Number for IHS3 Baseline Household,0,15597,15597,0,3246,12351,0,0,15597,1,3263,283:19; 1809:18; 1278:16; 1909:15; 759:15; 258:14; 1333:14; 1341:13; 323:13; 1276:13,repeated_key_requires_secondary_line_key
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,hh_mod_c.dta,case_id,household_key,IHS3 Baseline case_id as in IHS3 Public Data,0,15597,15597,0,3246,12351,0,0,15597,1.0101e+11,3.15556e+11,103020100112:19; 210745100917:18; 206144770016:16; 210875310374:15; 107460330612:15; 103054460159:14; 206150640222:14; 206150640296:13; 103074130099:13; 206144770286:13,repeated_key_requires_secondary_line_key
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,hh_mod_c.dta,hhid,household_key_component,Assigned Unique Serial Number for IHS3 Baseline Household,0,15597,15597,0,3246,12351,0,0,15597,1,3263,283:19; 1809:18; 1278:16; 1909:15; 759:15; 258:14; 1333:14; 1341:13; 323:13; 1276:13,repeated_key_requires_secondary_line_key
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,hh_mod_d.dta,case_id,household_key,IHS3 Baseline case_id as in IHS3 Public Data,0,15597,15597,0,3246,12351,0,0,15597,1.0101e+11,3.15556e+11,103020100112:19; 210745100917:18; 206144770016:16; 210875310374:15; 107460330612:15; 103054460159:14; 206150640222:14; 206150640296:13; 103074130099:13; 206144770286:13,repeated_key_requires_secondary_line_key
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,hh_mod_d.dta,hhid,household_key_component,Assigned Unique Serial Number for IHS3 Baseline Household,0,15597,15597,0,3246,12351,0,0,15597,1,3263,283:19; 1809:18; 1278:16; 1909:15; 759:15; 258:14; 1333:14; 1341:13; 323:13; 1276:13,repeated_key_requires_secondary_line_key
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,hh_mod_e.dta,case_id,household_key,IHS3 Baseline case_id as in IHS3 Public Data,0,15597,15597,0,3246,12351,0,0,15597,1.0101e+11,3.15556e+11,103020100112:19; 210745100917:18; 206144770016:16; 210875310374:15; 107460330612:15; 103054460159:14; 206150640222:14; 206150640296:13; 103074130099:13; 206144770286:13,repeated_key_requires_secondary_line_key
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,hh_mod_e.dta,hhid,household_key_component,Assigned Unique Serial Number for IHS3 Baseline Household,0,15597,15597,0,3246,12351,0,0,15597,1,3263,283:19; 1809:18; 1278:16; 1909:15; 759:15; 258:14; 1333:14; 1341:13; 323:13; 1276:13,repeated_key_requires_secondary_line_key
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,hh_mod_f.dta,case_id,household_key,IHS3 Baseline case_id as in IHS3 Public Data,0,3246,3246,0,3246,0,0,0,3246,1.0101e+11,3.15556e+11,101010160009:1; 101010160033:1; 101010160060:1; 101010160068:1; 101010160069:1; 101010160070:1; 101010160074:1; 101010160086:1; 101010160096:1; 101010160143:1,unique_key_at_file_level
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,hh_mod_f.dta,hhid,household_key_component,Assigned Unique Serial Number for IHS3 Baseline Household,0,3246,3246,0,3246,0,0,0,3246,1,3263,37:1; 45:1; 35:1; 41:1; 61:1; 51:1; 57:1; 55:1; 47:1; 63:1,unique_key_at_file_level
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,hh_mod_g1.dta,case_id,household_key,IHS3 Baseline case_id as in IHS3 Public Data,0,402504,402504,0,3246,399258,0,0,402504,1.0101e+11,3.15556e+11,101010160009:124; 101010160033:124; 101010160060:124; 101010160068:124; 101010160069:124; 101010160070:124; 101010160074:124; 101010160086:124; 101010160096:124; 101010160143:124,repeated_key_requires_secondary_line_key
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,hh_mod_g1.dta,hhid,household_key_component,Assigned Unique Serial Number for IHS3 Baseline Household,0,402504,402504,0,3246,399258,0,0,402504,1,3263,37:124; 45:124; 35:124; 41:124; 61:124; 51:124; 57:124; 55:124; 47:124; 63:124,repeated_key_requires_secondary_line_key
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,hh_mod_g2.dta,case_id,household_key,IHS3 Baseline case_id as in IHS3 Public Data,0,32460,32460,0,3246,29214,0,0,32460,1.0101e+11,3.15556e+11,101010160009:10; 101010160033:10; 101010160060:10; 101010160068:10; 101010160069:10; 101010160070:10; 101010160074:10; 101010160086:10; 101010160096:10; 101010160143:10,repeated_key_requires_secondary_line_key
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,hh_mod_g2.dta,hhid,household_key_component,Assigned Unique Serial Number for IHS3 Baseline Household,0,32460,32460,0,3246,29214,0,0,32460,1,3263,37:10; 45:10; 35:10; 41:10; 61:10; 51:10; 57:10; 55:10; 47:10; 63:10,repeated_key_requires_secondary_line_key
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,hh_mod_g3.dta,case_id,household_key,IHS3 Baseline case_id as in IHS3 Public Data,0,6321,6321,0,3246,3075,0,0,6321,1.0101e+11,3.15556e+11,315556140113:4; 101010160009:4; 315502540050:4; 315502540051:4; 315502540088:4; 315467600173:4; 315467600234:4; 315467600113:4; 101015620162:4; 101015620042:4,repeated_key_requires_secondary_line_key
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,hh_mod_g3.dta,hhid,household_key_component,Assigned Unique Serial Number for IHS3 Baseline Household,0,6321,6321,0,3246,3075,0,0,6321,1,3263,3230:4; 37:4; 3221:4; 3223:4; 3225:4; 3154:4; 3166:4; 3146:4; 12:4; 6:4,repeated_key_requires_secondary_line_key
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,hh_mod_h.dta,case_id,household_key,IHS3 Baseline case_id as in IHS3 Public Data,0,3246,3246,0,3246,0,0,0,3246,1.0101e+11,3.15556e+11,101010160009:1; 101010160033:1; 101010160060:1; 101010160068:1; 101010160069:1; 101010160070:1; 101010160074:1; 101010160086:1; 101010160096:1; 101010160143:1,unique_key_at_file_level
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,hh_mod_h.dta,hhid,household_key_component,Assigned Unique Serial Number for IHS3 Baseline Household,0,3246,3246,0,3246,0,0,0,3246,1,3263,37:1; 45:1; 35:1; 41:1; 61:1; 51:1; 57:1; 55:1; 47:1; 63:1,unique_key_at_file_level
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,hh_mod_i1.dta,case_id,household_key,IHS3 Baseline case_id as in IHS3 Public Data,0,29214,29214,0,3246,25968,0,0,29214,1.0101e+11,3.15556e+11,101010160009:9; 101010160033:9; 101010160060:9; 101010160068:9; 101010160069:9; 101010160070:9; 101010160074:9; 101010160086:9; 101010160096:9; 101010160143:9,repeated_key_requires_secondary_line_key
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,hh_mod_i1.dta,hhid,household_key_component,Assigned Unique Serial Number for IHS3 Baseline Household,0,29214,29214,0,3246,25968,0,0,29214,1,3263,37:9; 45:9; 35:9; 41:9; 61:9; 51:9; 57:9; 55:9; 47:9; 63:9,repeated_key_requires_secondary_line_key
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,hh_mod_i2.dta,case_id,household_key,IHS3 Baseline case_id as in IHS3 Public Data,0,64920,64920,0,3246,61674,0,0,64920,1.0101e+11,3.15556e+11,101010160009:20; 101010160033:20; 101010160060:20; 101010160068:20; 101010160069:20; 101010160070:20; 101010160074:20; 101010160086:20; 101010160096:20; 101010160143:20,repeated_key_requires_secondary_line_key
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,hh_mod_i2.dta,hhid,household_key_component,Assigned Unique Serial Number for IHS3 Baseline Household,0,64920,64920,0,3246,61674,0,0,64920,1,3263,37:20; 45:20; 35:20; 41:20; 61:20; 51:20; 57:20; 55:20; 47:20; 63:20,repeated_key_requires_secondary_line_key
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,hh_mod_j.dta,case_id,household_key,IHS3 Baseline case_id as in IHS3 Public Data,0,126594,126594,0,3246,123348,0,0,126594,1.0101e+11,3.15556e+11,101010160009:39; 101010160033:39; 101010160060:39; 101010160068:39; 101010160069:39; 101010160070:39; 101010160074:39; 101010160086:39; 101010160096:39; 101010160143:39,repeated_key_requires_secondary_line_key
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,hh_mod_j.dta,hhid,household_key_component,Assigned Unique Serial Number for IHS3 Baseline Household,0,126594,126594,0,3246,123348,0,0,126594,1,3263,37:39; 45:39; 35:39; 41:39; 61:39; 51:39; 57:39; 55:39; 47:39; 63:39,repeated_key_requires_secondary_line_key
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,hh_mod_k.dta,case_id,household_key,IHS3 Baseline case_id as in IHS3 Public Data,0,64920,64920,0,3246,61674,0,0,64920,1.0101e+11,3.15556e+11,101010160009:20; 101010160033:20; 101010160060:20; 101010160068:20; 101010160069:20; 101010160070:20; 101010160074:20; 101010160086:20; 101010160096:20; 101010160143:20,repeated_key_requires_secondary_line_key
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,hh_mod_k.dta,hhid,household_key_component,Assigned Unique Serial Number for IHS3 Baseline Household,0,64920,64920,0,3246,61674,0,0,64920,1,3263,37:20; 45:20; 35:20; 41:20; 61:20; 51:20; 57:20; 55:20; 47:20; 63:20,repeated_key_requires_secondary_line_key
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,hh_mod_l.dta,case_id,household_key,IHS3 Baseline case_id as in IHS3 Public Data,0,103872,103872,0,3246,100626,0,0,103872,1.0101e+11,3.15556e+11,101010160009:32; 101010160033:32; 101010160060:32; 101010160068:32; 101010160069:32; 101010160070:32; 101010160074:32; 101010160086:32; 101010160096:32; 101010160143:32,repeated_key_requires_secondary_line_key
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,hh_mod_l.dta,hhid,household_key_component,Assigned Unique Serial Number for IHS3 Baseline Household,0,103872,103872,0,3246,100626,0,0,103872,1,3263,37:32; 45:32; 35:32; 41:32; 61:32; 51:32; 57:32; 55:32; 47:32; 63:32,repeated_key_requires_secondary_line_key
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,hh_mod_m.dta,case_id,household_key,IHS3 Baseline case_id as in IHS3 Public Data,0,70950,70950,0,3246,67704,0,0,70950,1.0101e+11,3.15556e+11,315556140411:25; 101010160009:25; 101010160033:25; 101010160060:25; 101010160068:25; 101010160069:25; 101010160070:25; 101010160074:25; 101010160086:25; 101010160096:25,repeated_key_requires_secondary_line_key
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,hh_mod_m.dta,hhid,household_key_component,Assigned Unique Serial Number for IHS3 Baseline Household,0,70950,70950,0,3246,67704,0,0,70950,1,3263,3206:25; 37:25; 45:25; 35:25; 41:25; 61:25; 51:25; 57:25; 55:25; 47:25,repeated_key_requires_secondary_line_key
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,hh_mod_n1.dta,case_id,household_key,IHS3 Baseline case_id as in IHS3 Public Data,0,3246,3246,0,3246,0,0,0,3246,1.0101e+11,3.15556e+11,101010160009:1; 101010160033:1; 101010160060:1; 101010160068:1; 101010160069:1; 101010160070:1; 101010160074:1; 101010160086:1; 101010160096:1; 101010160143:1,unique_key_at_file_level
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,hh_mod_n1.dta,hhid,household_key_component,Assigned Unique Serial Number for IHS3 Baseline Household,0,3246,3246,0,3246,0,0,0,3246,1,3263,37:1; 45:1; 35:1; 41:1; 61:1; 51:1; 57:1; 55:1; 47:1; 63:1,unique_key_at_file_level
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,hh_mod_n2.dta,case_id,household_key,IHS3 Baseline case_id as in IHS3 Public Data,0,3343,3343,0,3246,97,0,0,3343,1.0101e+11,3.15556e+11,210777250157:4; 315526860259:3; 210512030253:3; 107365960002:3; 210537450015:3; 102207050084:3; 207047380076:3; 210777250107:3; 314366950029:3; 206150640242:2,repeated_key_requires_secondary_line_key
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,hh_mod_n2.dta,hhid,household_key_component,Assigned Unique Serial Number for IHS3 Baseline Household,0,3343,3343,0,3246,97,0,0,3343,1,3263,1808:4; 3192:3; 1666:3; 684:3; 1712:3; 211:3; 1369:3; 1784:3; 2989:3; 1335:2,repeated_key_requires_secondary_line_key
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,hh_mod_o.dta,case_id,household_key,IHS3 Baseline case_id as in IHS3 Public Data,0,5010,5010,0,3246,1764,0,0,5010,1.0101e+11,3.15556e+11,210885970089:13; 105055080174:11; 107347620281:11; 107347620318:11; 302063410028:11; 206100500208:10; 105022680323:10; 308044160015:10; 308044160155:9; 203065570030:9,repeated_key_requires_secondary_line_key
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,hh_mod_o.dta,hhid,household_key_component,Assigned Unique Serial Number for IHS3 Baseline Household,0,5010,5010,0,3246,1764,0,0,5010,1,3263,1890:13; 524:11; 653:11; 671:11; 2116:11; 1279:10; 459:10; 2629:10; 2637:9; 934:9,repeated_key_requires_secondary_line_key
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,hh_mod_p.dta,case_id,household_key,IHS3 Baseline case_id as in IHS3 Public Data,0,48691,48691,0,3246,45445,0,0,48691,1.0101e+11,3.15556e+11,105017090077:16; 101012040028:15; 315556140434:15; 101010160009:15; 101010160033:15; 101010160060:15; 101010160068:15; 101010160069:15; 101010160070:15; 101010160074:15,repeated_key_requires_secondary_line_key
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,hh_mod_p.dta,hhid,household_key_component,Assigned Unique Serial Number for IHS3 Baseline Household,0,48691,48691,0,3246,45445,0,0,48691,1,3263,433:16; 52:15; 3220:15; 37:15; 45:15; 35:15; 41:15; 61:15; 51:15; 57:15,repeated_key_requires_secondary_line_key
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,hh_mod_q.dta,case_id,household_key,IHS3 Baseline case_id as in IHS3 Public Data,0,9738,9738,0,3246,6492,0,0,9738,1.0101e+11,3.15556e+11,101010160009:3; 101010160033:3; 101010160060:3; 101010160068:3; 101010160069:3; 101010160070:3; 101010160074:3; 101010160086:3; 101010160096:3; 101010160143:3,repeated_key_requires_secondary_line_key
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,hh_mod_q.dta,hhid,household_key_component,Assigned Unique Serial Number for IHS3 Baseline Household,0,9738,9738,0,3246,6492,0,0,9738,1,3263,37:3; 45:3; 35:3; 41:3; 61:3; 51:3; 57:3; 55:3; 47:3; 63:3,repeated_key_requires_secondary_line_key
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,hh_mod_r.dta,case_id,household_key,IHS3 Baseline case_id as in IHS3 Public Data,0,42198,42198,0,3246,38952,0,0,42198,1.0101e+11,3.15556e+11,101010160009:13; 101010160033:13; 101010160060:13; 101010160068:13; 101010160069:13; 101010160070:13; 101010160074:13; 101010160086:13; 101010160096:13; 101010160143:13,repeated_key_requires_secondary_line_key
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,hh_mod_r.dta,hhid,household_key_component,Assigned Unique Serial Number for IHS3 Baseline Household,0,42198,42198,0,3246,38952,0,0,42198,1,3263,37:13; 45:13; 35:13; 41:13; 61:13; 51:13; 57:13; 55:13; 47:13; 63:13,repeated_key_requires_secondary_line_key
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,hh_mod_s1.dta,case_id,household_key,IHS3 Baseline case_id as in IHS3 Public Data,0,3284,3284,0,3246,38,0,0,3284,1.0101e+11,3.15556e+11,307053910119:6; 210552410021:3; 315367510087:3; 205083490121:2; 206133240162:2; 203025390177:2; 107321920007:2; 105053100003:2; 107365960011:2; 202063620005:2,repeated_key_requires_secondary_line_key
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,hh_mod_s1.dta,hhid,household_key_component,Assigned Unique Serial Number for IHS3 Baseline Household,0,3284,3284,0,3246,38,0,0,3284,1,3263,2525:6; 1742:3; 3119:3; 1091:2; 1293:2; 897:2; 635:2; 488:2; 698:2; 889:2,repeated_key_requires_secondary_line_key
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,hh_mod_s2.dta,case_id,household_key,IHS3 Baseline case_id as in IHS3 Public Data,0,3246,3246,0,3246,0,0,0,3246,1.0101e+11,3.15556e+11,101010160009:1; 101010160033:1; 101010160060:1; 101010160068:1; 101010160069:1; 101010160070:1; 101010160074:1; 101010160086:1; 101010160096:1; 101010160143:1,unique_key_at_file_level
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,hh_mod_s2.dta,hhid,household_key_component,Assigned Unique Serial Number for IHS3 Baseline Household,0,3246,3246,0,3246,0,0,0,3246,1,3263,37:1; 45:1; 35:1; 41:1; 61:1; 51:1; 57:1; 55:1; 47:1; 63:1,unique_key_at_file_level
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,hh_mod_t.dta,case_id,household_key,IHS3 Baseline case_id as in IHS3 Public Data,0,3246,3246,0,3246,0,0,0,3246,1.0101e+11,3.15556e+11,101010160009:1; 101010160033:1; 101010160060:1; 101010160068:1; 101010160069:1; 101010160070:1; 101010160074:1; 101010160086:1; 101010160096:1; 101010160143:1,unique_key_at_file_level
16,,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,hh_mod_t.dta,hhid,household_key_component,Assigned Unique Serial Number for IHS3 Baseline Household,0,3246,3246,0,3246,0,0,0,3246,1,3263,37:1; 45:1; 35:1; 41:1; 61:1; 51:1; 57:1; 55:1; 47:1; 63:1,unique_key_at_file_level
