download_rank,country,wave,idno,requirement_review_order,requirement,requirement_role,candidate_rank,file_name,variable_name,variable_label,match_score,current_verification_status,minimum_batch_review_status,fill_raw_file_used,fill_raw_variable_used,fill_variable_label_verified,fill_value_distribution_checked,fill_missing_codes_documented,fill_unit_recall_period_documented,fill_merge_key_or_level_verified,fill_skip_pattern_checked,fill_promote_variable,review_notes
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,1,household_person_keys,merge_key_gate,2,Agriculture SEC_1_ALL_Swahili_Labels,hhid,Unique HH Identifier,27,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,1,household_person_keys,merge_key_gate,3,SEC_2A_Swahili_Labels,hhid,Unique HH Identifier,27,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,1,household_person_keys,merge_key_gate,4,SEC_2B_Swahili_Labels,hhid,Unique HH Identifier,27,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,1,household_person_keys,merge_key_gate,5,SEC_B_C_D_E1_F_G1_U_English_Labels,hhid,Unique HH Identifier,27,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,1,household_person_keys,merge_key_gate,6,SEC_2A_English_Labels,hhid,Unique HH Identifier,27,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,1,household_person_keys,merge_key_gate,7,SEC_2B_English_Labels,hhid,Unique HH Identifier,27,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,1,household_person_keys,merge_key_gate,8,SEC_A_T_Swahili_Labels,hhid,Unique HH Identifier,25,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,1,household_person_keys,merge_key_gate,9,SEC_A_T_English_Labels,hhid,Unique HH Identifier,25,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,1,household_person_keys,merge_key_gate,10,Agriculture SEC_1_ALL_Swahili_Labels,rosterid,Namba ya Mwanakaya,19,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,1,household_person_keys,merge_key_gate,11,SEC_N_Swahili_Labels,hhid,Unique HH Identifier,18,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,1,household_person_keys,merge_key_gate,12,SEC_R_Swahili_Labels,hhid,Unique HH Identifier,18,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,2,weights_and_design,survey_design_gate,1,nps_weights_oct2010,hh_weight,Household weight for national-level estimates,27,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,2,weights_and_design,survey_design_gate,2,nps_weights_oct2010,hh_weight_trimmed,"Household weight for national-level estimates, trimmed",27,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,2,weights_and_design,survey_design_gate,3,SEC_A_T_English_Labels,hh_weight,Household weight for national-level estimates,27,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,2,weights_and_design,survey_design_gate,4,SEC_A_T_English_Labels,hh_weight_trimmed,"Household weight for national-level estimates, trimmed",27,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,2,weights_and_design,survey_design_gate,5,TZY1.HH.Consumption,hhweight,"Sampling weights, hh_weight_trimmed",25,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,2,weights_and_design,survey_design_gate,6,SEC_A_T_Swahili_Labels,ea,6.Enumeration Area,21,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,2,weights_and_design,survey_design_gate,7,nps_weights_oct2010,strataid,Unique id for sampling stratum,21,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,2,weights_and_design,survey_design_gate,8,SEC_A_T_English_Labels,ea,6.Enumeration Area,21,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,2,weights_and_design,survey_design_gate,9,SEC_A_T_English_Labels,strataid,Unique ID for sampling stratum,21,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,2,weights_and_design,survey_design_gate,10,SECTA1A2_Swahili_Labels,ea,4.ENUMERATION AREA,19,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,2,weights_and_design,survey_design_gate,11,SECTCB_Swahili_Labels,ea,4.ENUMERATION AREA,19,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,2,weights_and_design,survey_design_gate,12,SECTCEFG,ea,4.ENUMERATION AREA,19,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,3,consumption_or_income,financial_denominator_gate,1,TZY1.HH.Consumption,hhexpenses,"Furnishings and household expenses, annual, nominal",27,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,3,consumption_or_income,financial_denominator_gate,2,TZY1.HH.Consumption,hhexpensesR,"Furnishings and household expenses, annual, real",27,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,3,consumption_or_income,financial_denominator_gate,3,TZY1.HH.Consumption,expm,"Total consumption, annual, nominal",26,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,3,consumption_or_income,financial_denominator_gate,4,TZY1.HH.Consumption,expmR,"Total consumption, annual, real",26,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,3,consumption_or_income,financial_denominator_gate,5,SEC_L_Swahili_Labels,hhid,Unique HH Identifier,20,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,3,consumption_or_income,financial_denominator_gate,6,SEC_L_Swahili_Labels,slcode,GERESHO,20,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,3,consumption_or_income,financial_denominator_gate,7,SEC_L_Swahili_Labels,slq1,"1. Je! Katika siku 7 zilizopita, mlinunua vitu vifuatavyo?",20,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,3,consumption_or_income,financial_denominator_gate,8,SEC_L_Swahili_Labels,slq2,2. Je! Ni kiasi gani mlilipa kwa jumla? (SHILINGI),20,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,3,consumption_or_income,financial_denominator_gate,9,SEC_M_Swahili_Labels,hhid,Unique HH Identifier,20,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,3,consumption_or_income,financial_denominator_gate,10,SEC_M_Swahili_Labels,smcode,GERESHO,20,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,3,consumption_or_income,financial_denominator_gate,11,SEC_M_Swahili_Labels,smq1,"1.Katika miezi 12 iliyopita, mlikusanya, mlinunua au mlilipi",20,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,3,consumption_or_income,financial_denominator_gate,12,SEC_M_Swahili_Labels,smq2,2.Thamani ya kukadiria ya [KITU] mlichotumia,20,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,4,oop_health_expenditure,financial_outcome_gate,1,SEC_B_C_D_E1_F_G1_U_English_Labels,scq14_fee,SCQ14: Amount spent on NAME's education in last 12 months: FEE,24,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,4,oop_health_expenditure,financial_outcome_gate,2,SEC_B_C_D_E1_F_G1_U_English_Labels,scq14_food,SCQ14: Amount spent on NAME's education in last 12 months: COST OF MEALS,20,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,4,oop_health_expenditure,financial_outcome_gate,3,SEC_B_C_D_E1_F_G1_U_English_Labels,sdq6,SDQ6: Amount spent on NAME in past 4weeks for medical care not illness-related,20,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,4,oop_health_expenditure,financial_outcome_gate,4,SEC_B_C_D_E1_F_G1_U_English_Labels,sdq7,SDQ7: Amount spent on NAME in past 4weeks for nonprescription medicines,20,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,4,oop_health_expenditure,financial_outcome_gate,5,SEC_B_C_D_E1_F_G1_U_Swahili_Labels,scq14_fee,14. Je! Kaya yako ilitumia kiasi gani cha fedha kwa ajili ya,16,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,4,oop_health_expenditure,financial_outcome_gate,6,SEC_B_C_D_E1_F_G1_U_English_Labels,scq14_bks,SCQ14: Amount spent on NAME's education in last 12 months: BOOKS,16,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,4,oop_health_expenditure,financial_outcome_gate,7,SEC_B_C_D_E1_F_G1_U_English_Labels,scq14_contr,SCQ14: Amount spent on NAME's education in last 12 months: OTHER CONTRIBUTION,16,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,4,oop_health_expenditure,financial_outcome_gate,8,SEC_B_C_D_E1_F_G1_U_English_Labels,scq14_tot,SCQ14: Amount spent on NAME's education in last 12 months: TOTAL,16,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,4,oop_health_expenditure,financial_outcome_gate,9,SEC_B_C_D_E1_F_G1_U_English_Labels,scq14_trans,SCQ14: Amount spent on NAME's education in last 12 months: TRANSPORT,16,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,4,oop_health_expenditure,financial_outcome_gate,10,SEC_B_C_D_E1_F_G1_U_English_Labels,scq14_tui,SCQ14: Amount spent on NAME's education in last 12 months: EXTRA TUITION,16,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,4,oop_health_expenditure,financial_outcome_gate,11,SEC_B_C_D_E1_F_G1_U_English_Labels,scq14_unif,SCQ14: Amount spent on NAME's education in last 12 months: UNIFORM,16,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,4,oop_health_expenditure,financial_outcome_gate,12,SEC_B_C_D_E1_F_G1_U_English_Labels,sdq5,SDQ5: Amount spent on NAME in past 4weeks for all illnesses and injuries,16,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,5,health_need_and_access,access_outcome_gate,1,SEC_B_C_D_E1_F_G1_U_English_Labels,sdq22,SDQ22: Regularly went to health clinic when pregnant with last child in the last,10,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,5,health_need_and_access,access_outcome_gate,2,SEC_B_C_D_E1_F_G1_U_English_Labels,sdq4,SDQ4: Hospitalized/stayed overnight in a medical facility for the last 4 weeks?,10,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,5,health_need_and_access,access_outcome_gate,3,SEC_B_C_D_E1_F_G1_U_English_Labels,sdq43_1,SDQ43_1: Where did you seek advice or treatment? - HEALTH PROVIDER 1,10,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,5,health_need_and_access,access_outcome_gate,4,SEC_B_C_D_E1_F_G1_U_English_Labels,sdq43_2,SDQ43_2: Where did you seek advice or treatment? - HEALTH PROVIDER 2,10,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,5,health_need_and_access,access_outcome_gate,5,SEC_B_C_D_E1_F_G1_U_English_Labels,sdq43_3,SDQ43_3: Where did you seek advice or treatment? - HEALTH PROVIDER 3,10,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,5,health_need_and_access,access_outcome_gate,6,SEC_B_C_D_E1_F_G1_U_English_Labels,sdq55_1,SDQ55_1: Where did you seek advice or treatment? - HEALTH PROVIDER 1,10,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,5,health_need_and_access,access_outcome_gate,7,SEC_B_C_D_E1_F_G1_U_English_Labels,sdq55_2,SDQ55_2: Where did you seek advice or treatment? - HEALTH PROVIDER 2,10,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,5,health_need_and_access,access_outcome_gate,8,SEC_B_C_D_E1_F_G1_U_English_Labels,sdq55_3,SDQ55_3: Where did you seek advice or treatment? - HEALTH PROVIDER 3,10,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,5,health_need_and_access,access_outcome_gate,9,SEC_B_C_D_E1_F_G1_U_English_Labels,sdq6,SDQ6: Amount spent on NAME in past 4weeks for medical care not illness-related,10,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,5,health_need_and_access,access_outcome_gate,10,SEC_B_C_D_E1_F_G1_U_English_Labels,sdq8,SDQ8: Hospitalized or had an overnight stay(s) in a medical facility in last 12,10,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,5,health_need_and_access,access_outcome_gate,11,SEC_B_C_D_E1_F_G1_U_English_Labels,sdq9,SDQ9: Total cost of hospitalization(s) or overnight stay(s) in a medical facilit,10,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,5,health_need_and_access,access_outcome_gate,12,SEC_I_English_Labels,siq8b,SIQ8B After incidents of physical violence you went to hospital/health center fo,8,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,6,survey_timing,climate_timing_gate,1,SECTA1A2_English_Labels,ca07m,SCA_Q7Month: Date of interview (month),15,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,6,survey_timing,climate_timing_gate,2,SECTA1A2_English_Labels,ca07y,SCA_Q7Year: Date of interview (year),15,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,6,survey_timing,climate_timing_gate,3,TZY1.HH.Consumption,intmonth,Month of interview,15,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,6,survey_timing,climate_timing_gate,4,SEC_A_T_Swahili_Labels,endmin,17.MUDA WA KUMALIZA MAHOJIANO DK,10,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,6,survey_timing,climate_timing_gate,5,SEC_A_T_Swahili_Labels,sa2q17endhr,17.MUDA WA KUMALIZA MAHOJIANO SAA,10,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,6,survey_timing,climate_timing_gate,6,SEC_A_T_Swahili_Labels,sa2q17starthr,17.MUDA WA KUANZA MAHOJIANO SAA,10,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,6,survey_timing,climate_timing_gate,7,SEC_A_T_Swahili_Labels,sa2q17startmins,17.MUDA WA KUANZA MAHOJIANO DK,10,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,6,survey_timing,climate_timing_gate,8,SEC_R_Swahili_Labels,srq5month,5. Je! Ni LINI [MAAFA] HAYA yalipotokea? Mwezi,10,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,6,survey_timing,climate_timing_gate,9,SEC_R_Swahili_Labels,srq5year,5. Je! Ni LINI [MAAFA] HAYA yalipotokea? Mwaka,10,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,6,survey_timing,climate_timing_gate,10,SEC_A_T_English_Labels,endmin,SA2Q17endmin. Ending minute of the the interview,10,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,6,survey_timing,climate_timing_gate,11,SEC_A_T_English_Labels,sa2q17endhr,SA2Q17endhr. Ending hour of the interview,10,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,6,survey_timing,climate_timing_gate,12,SEC_A_T_English_Labels,sa2q17starthr,SA2Q17starthr.Starting hour of the interview,10,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,7,climate_geography,climate_geography_gate,1,HH.Geovariables_Y1,ea_id,Unique EA Identfier,18,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,7,climate_geography,climate_geography_gate,2,SEC_A_T_Swahili_Labels,ea,6.Enumeration Area,17,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,7,climate_geography,climate_geography_gate,3,HH.Geovariables_Y1,lat_modified,EA Latitude Modified,17,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,7,climate_geography,climate_geography_gate,4,HH.Geovariables_Y1,lon_modified,EA Longitude Modified,17,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,7,climate_geography,climate_geography_gate,5,SEC_A_T_English_Labels,clusterid,Unique ID for first-stage sampling unit,17,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,7,climate_geography,climate_geography_gate,6,SEC_A_T_English_Labels,ea,6.Enumeration Area,17,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,7,climate_geography,climate_geography_gate,7,SECTA1A2_Swahili_Labels,ea_id,EA ID,16,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,7,climate_geography,climate_geography_gate,8,SECTCB_Swahili_Labels,ea_id,EA ID,16,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,7,climate_geography,climate_geography_gate,9,SECTCEFG,ea_id,EA ID,16,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,7,climate_geography,climate_geography_gate,10,SECTCH,ea_id,EA ID,16,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,7,climate_geography,climate_geography_gate,11,SECTCI,ea_id,EA ID,16,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,7,climate_geography,climate_geography_gate,12,SECTCJ_S,ea_id,EA ID,16,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
7,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1,household_person_keys,merge_key_gate,1,HH_SEC_B,hhid_2008,Full household identification from NPS year 1,38,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
7,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1,household_person_keys,merge_key_gate,2,AG_SEC10B,y2_hhid,Unique Household Identifier,36,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
7,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1,household_person_keys,merge_key_gate,3,AG_SEC7A,y2_hhid,Unique Household Identifier,34,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
7,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1,household_person_keys,merge_key_gate,4,AG_SEC7B,y2_hhid,Unique Household Identifier,34,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
7,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1,household_person_keys,merge_key_gate,5,TZY2.HH.Consumption,hhid_2008,Full household identification from NPS year 1,29,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
7,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1,household_person_keys,merge_key_gate,6,FS_J1,hhid_2008,Full household identification from NPS year 1,27,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
7,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1,household_person_keys,merge_key_gate,7,FS_J3,hhid_2008,Full household identification from NPS year 1,27,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
7,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1,household_person_keys,merge_key_gate,8,HH_SEC_B,y2_hhid,Unique Year 2 HH ID,27,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
7,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1,household_person_keys,merge_key_gate,9,FS_C1,y2_hhid,Unique Household Indentifier,25,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
7,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1,household_person_keys,merge_key_gate,10,FS_E1,y2_hhid,Unique Household Indentifier,25,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
7,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1,household_person_keys,merge_key_gate,11,FS_E2,y2_hhid,Unique Household Indentifier,25,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
7,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1,household_person_keys,merge_key_gate,12,FS_E3,y2_hhid,Unique Household Indentifier,25,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
7,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,2,weights_and_design,survey_design_gate,1,TZY1.HH.Consumption,hhweight,"Sampling weights, hh_weight_trimmed",27,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
7,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,2,weights_and_design,survey_design_gate,2,TZY2.HH.Consumption,hhweight,"Sampling weights, y2_weight",27,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
7,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,2,weights_and_design,survey_design_gate,3,HH_SEC_A,strataid,Unique ID for sampling stratum,23,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
7,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,2,weights_and_design,survey_design_gate,4,HH_SEC_A,y2_weight,panel weight 2010/2011,22,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
7,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,2,weights_and_design,survey_design_gate,5,Plot.Geovariables_Y2,ea_id,Unique EA Identfier,16,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
7,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,2,weights_and_design,survey_design_gate,6,HH.Geovariables_Y2,ea_id,Unique EA Identfier,16,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
7,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,2,weights_and_design,survey_design_gate,7,COMSEC_CA,id_04,4.ENUMERATION AREA,15,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
7,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,2,weights_and_design,survey_design_gate,8,COMSEC_CB,id_04,Enumeration Area,15,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
7,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,2,weights_and_design,survey_design_gate,9,COMSEC_CD,id_04,Enumeration Area,15,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
7,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,2,weights_and_design,survey_design_gate,10,COMSEC_CE,id_04,Enumeration Area,15,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
7,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,2,weights_and_design,survey_design_gate,11,COMSEC_CF,id_04,Enumeration Area,15,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,,,,
