download_priority_order,queue_role,country,wave,idno,catalog_id,file_id,file_name,file_description,case_quantity,variable_quantity,source_saved_path,priority_core_target,current_receipt_status,post_download_review_action
8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F133,FS_D1,This file contains data related to module D of the Fishery questionnaire - questions 1 through 5 on shared labor/expenses during the high season.,150,6,temp/source_snapshots/priority_lsms_isa_public_documentation/8_TZA_2010_NPS-R2_v03_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F134,FS_D2,This file contains data related to module D of the Fishery questionnaire - question 6 on hired labor during the high season.,150,5,temp/source_snapshots/priority_lsms_isa_public_documentation/8_TZA_2010_NPS-R2_v03_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F135,FS_D3,This file contains data related to module D of the Fishery questionnaire - questions 7 through 13 on hired labor during the high season.,150,14,temp/source_snapshots/priority_lsms_isa_public_documentation/8_TZA_2010_NPS-R2_v03_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F136,FS_E1,"This file contains data from module E of the Fishery questionnaire - details on the kind of equipment used by households engaged in fishing activities, specifically fishing gear during the high season.",1500,9,temp/source_snapshots/priority_lsms_isa_public_documentation/8_TZA_2010_NPS-R2_v03_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F137,FS_E2,"This file contains data from module E of the Fishery questionnaire - details on the kind of equipment used by households engaged in fishing activities, specifically boats/engines during the high season.",900,14,temp/source_snapshots/priority_lsms_isa_public_documentation/8_TZA_2010_NPS-R2_v03_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F138,FS_E3,"This file contains data from module E of the Fishery questionnaire - details on the kind of equipment used by households engaged in fishing activities, specifically other costs during the high season.",1950,6,temp/source_snapshots/priority_lsms_isa_public_documentation/8_TZA_2010_NPS-R2_v03_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F139,FS_F,This file contains data related to module F of the Fishery questionnaire - details on the kind of fish caught and what is done with the catch by the household during the high season.,283,40,temp/source_snapshots/priority_lsms_isa_public_documentation/8_TZA_2010_NPS-R2_v03_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F140,FS_FILTERS,"This file contains the filter variables from the Fishery questionnaire modules F, H, L and N.",150,5,temp/source_snapshots/priority_lsms_isa_public_documentation/8_TZA_2010_NPS-R2_v03_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F141,FS_G,This file contains data related to module G of the Fishery questionnaire - details on fishing gear rented out during the high season.,2102,6,temp/source_snapshots/priority_lsms_isa_public_documentation/8_TZA_2010_NPS-R2_v03_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F142,FS_H1,This file contains data related to module H from the Fishery questionnaire - fish trading purchases and sales during the high season.,209,18,temp/source_snapshots/priority_lsms_isa_public_documentation/8_TZA_2010_NPS-R2_v03_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F143,FS_H2,This file contains data related to module H from the Fishery questionnaire - fish trading costs during the high season.,525,5,temp/source_snapshots/priority_lsms_isa_public_documentation/8_TZA_2010_NPS-R2_v03_M/ddi_metadata.xml,1,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F144,FS_H3,This file contains data related to module H from the Fishery questionnaire - filter question regarding fish/fish trading in low season.,112,3,temp/source_snapshots/priority_lsms_isa_public_documentation/8_TZA_2010_NPS-R2_v03_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F145,FS_I,This file contains data related to module I of the Fishery questionnaire - listing of every member of the household who was engaged in fishing activities during the low season.,122,14,temp/source_snapshots/priority_lsms_isa_public_documentation/8_TZA_2010_NPS-R2_v03_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F146,FS_J1,This file contains data related to module J of the Fishery questionnaire - questions 1 through 5 on shared labor/expenses during the low season.,4007,53,temp/source_snapshots/priority_lsms_isa_public_documentation/8_TZA_2010_NPS-R2_v03_M/ddi_metadata.xml,1,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F147,FS_J2,This file contains data related to module J of the Fishery questionnaire - question 6 on hired labor during the low season.,150,5,temp/source_snapshots/priority_lsms_isa_public_documentation/8_TZA_2010_NPS-R2_v03_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F148,FS_J3,This file contains data related to module J of the Fishery questionnaire - questions 7 through 13 on hired labor during the low season.,4007,53,temp/source_snapshots/priority_lsms_isa_public_documentation/8_TZA_2010_NPS-R2_v03_M/ddi_metadata.xml,1,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F149,FS_K1,"This file contains data from module K of the Fishery questionnaire - details on the kind of equipment used by households engaged in fishing activities, specifically fishing gear during the low season.",1120,9,temp/source_snapshots/priority_lsms_isa_public_documentation/8_TZA_2010_NPS-R2_v03_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F150,FS_K2,"This file contains data from module K of the Fishery questionnaire - details on the kind of equipment used by households engaged in fishing activities, specifically boats/engines during the low season.",678,14,temp/source_snapshots/priority_lsms_isa_public_documentation/8_TZA_2010_NPS-R2_v03_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F151,FS_K3,"This file contains data from module K of the Fishery questionnaire - details on the kind of equipment used by households engaged in fishing activities, specifically other costs during the low season.",1456,6,temp/source_snapshots/priority_lsms_isa_public_documentation/8_TZA_2010_NPS-R2_v03_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F152,FS_L,This file contains data related to module L of the Fishery questionnaire - details on the kind of fish caught and what is done with the catch by the household during the low season.,234,39,temp/source_snapshots/priority_lsms_isa_public_documentation/8_TZA_2010_NPS-R2_v03_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F153,FS_M,This file contains data related to module M of the Fishery questionnaire - details on fishing gear rented out during the low season.,1606,6,temp/source_snapshots/priority_lsms_isa_public_documentation/8_TZA_2010_NPS-R2_v03_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F154,FS_N1,This file contains data related to module N from the Fishery questionnaire - fish trading purchases and sales during the low season.,189,18,temp/source_snapshots/priority_lsms_isa_public_documentation/8_TZA_2010_NPS-R2_v03_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F155,FS_N2,This file contains data related to module N from the Fishery questionnaire - fish trading costs during the low season.,420,4,temp/source_snapshots/priority_lsms_isa_public_documentation/8_TZA_2010_NPS-R2_v03_M/ddi_metadata.xml,1,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F157,HH_SEC_A,"This file contains data related to section A of the Household questionnaire - household identifier variables, weights, cluster identification strata identification, 2008/09 household id, enumerator, supervisor, data entry clerk identifiers and data and time of interview.",3924,24,temp/source_snapshots/priority_lsms_isa_public_documentation/8_TZA_2010_NPS-R2_v03_M/ddi_metadata.xml,1,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F158,HH_SEC_B,"This file contains data related to section B of the Household questionnaire - roster of individuals living in the household, relationship to the household, gender, year of birth, variable to link individuals between survey rounds, marital status, spouse identificaiton, parental status, and place of birth.",20559,40,temp/source_snapshots/priority_lsms_isa_public_documentation/8_TZA_2010_NPS-R2_v03_M/ddi_metadata.xml,1,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F159,HH_SEC_C,"This file contains data from section C of the Household questionnaire - educational attainment, school characteristics, and expenditures.",20559,41,temp/source_snapshots/priority_lsms_isa_public_documentation/8_TZA_2010_NPS-R2_v03_M/ddi_metadata.xml,1,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F160,HH_SEC_D,This file contains data related to section D of the Household questionnaire - general health status and utilization of health services.,20562,59,temp/source_snapshots/priority_lsms_isa_public_documentation/8_TZA_2010_NPS-R2_v03_M/ddi_metadata.xml,1,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F161,HH_SEC_E1,"This file contains data related to section E of the Household questionnaire - labor market participation during the last seven days, wage work, non-farm enterprise activity, and domestic activities within the home.",20559,99,temp/source_snapshots/priority_lsms_isa_public_documentation/8_TZA_2010_NPS-R2_v03_M/ddi_metadata.xml,1,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F162,HH_SEC_E2,This file contains data related to section E of the Household questionnaire - secondary non-farm enterprise activity.,338,30,temp/source_snapshots/priority_lsms_isa_public_documentation/8_TZA_2010_NPS-R2_v03_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F163,HH_SEC_F,This file contains data related to section F of the Household questionnaire - TZ shilling value of food consumed outside the home during the last 7 days.,20560,17,temp/source_snapshots/priority_lsms_isa_public_documentation/8_TZA_2010_NPS-R2_v03_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F164,HH_SEC_FILTERS,,3924,9,temp/source_snapshots/priority_lsms_isa_public_documentation/8_TZA_2010_NPS-R2_v03_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F165,HH_SEC_G,This file contains data related to section G of the Household questionnaire - subjective welfare assessment of standard of living.,20562,15,temp/source_snapshots/priority_lsms_isa_public_documentation/8_TZA_2010_NPS-R2_v03_M/ddi_metadata.xml,1,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F166,HH_SEC_H1,This file contains data related to section H of the Household questionnaire - knowledge of and interaction with public officials.,31392,6,temp/source_snapshots/priority_lsms_isa_public_documentation/8_TZA_2010_NPS-R2_v03_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F167,HH_SEC_H2,This file contains data related to section H of the Household questionnaire - participation in village meetings.,19620,5,temp/source_snapshots/priority_lsms_isa_public_documentation/8_TZA_2010_NPS-R2_v03_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F168,HH_SEC_H3,This file contains data related to section H of the Household questionnaire - media usage.,19620,4,temp/source_snapshots/priority_lsms_isa_public_documentation/8_TZA_2010_NPS-R2_v03_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F169,HH_SEC_I1,This file contains data related to section I of the Household questionnaire - information on the household's diet and food intake.,3924,22,temp/source_snapshots/priority_lsms_isa_public_documentation/8_TZA_2010_NPS-R2_v03_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F170,HH_SEC_I2,This file contains data related to section I of the Household questionnaire - months during the year when food insecurity was experienced.,3924,37,temp/source_snapshots/priority_lsms_isa_public_documentation/8_TZA_2010_NPS-R2_v03_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F171,HH_SEC_J1,"This file contains data related to section J of the Household questionnaire - dwelling characteristics, water source, sanitation facilities, and use of fuel and electricity.",3924,51,temp/source_snapshots/priority_lsms_isa_public_documentation/8_TZA_2010_NPS-R2_v03_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F172,HH_SEC_J2,This file contains data related to section J of the Household questionnaire - details on water source usage.,54936,7,temp/source_snapshots/priority_lsms_isa_public_documentation/8_TZA_2010_NPS-R2_v03_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F173,HH_SEC_K1,This file contains data related to section K of the Household questionnaire - quantity and value of food consumed within the household during the last 7 days by source.,231516,13,temp/source_snapshots/priority_lsms_isa_public_documentation/8_TZA_2010_NPS-R2_v03_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F174,HH_SEC_K2,This file contains data related to section K of the Household questionnaire - frequency of consumption of food items.,39240,4,temp/source_snapshots/priority_lsms_isa_public_documentation/8_TZA_2010_NPS-R2_v03_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F175,HH_SEC_K3,This file contains data related to section K of the Household questionnaire - shared meals with non-household members.,5840,5,temp/source_snapshots/priority_lsms_isa_public_documentation/8_TZA_2010_NPS-R2_v03_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F176,HH_SEC_L,This file contains data related to section L of the Household questionnaire - non-food expenditure during the last week or last month.,105948,4,temp/source_snapshots/priority_lsms_isa_public_documentation/8_TZA_2010_NPS-R2_v03_M/ddi_metadata.xml,1,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F177,HH_SEC_M,This file contains data related to section M of the Household questionnaire - non-food expenditure during the past 12 months.,74556,5,temp/source_snapshots/priority_lsms_isa_public_documentation/8_TZA_2010_NPS-R2_v03_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F178,HH_SEC_N,This file contains data related to section N of the Household questionnaire - household assets.,204048,3,temp/source_snapshots/priority_lsms_isa_public_documentation/8_TZA_2010_NPS-R2_v03_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F179,HH_SEC_O1,This file contains data related to section O of the Household questionnaire - government and non-governmental assistance received.,23544,10,temp/source_snapshots/priority_lsms_isa_public_documentation/8_TZA_2010_NPS-R2_v03_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F180,HH_SEC_O2,This file contains data related to section O of the Household questionnaire - credit / savings groups.,301,15,temp/source_snapshots/priority_lsms_isa_public_documentation/8_TZA_2010_NPS-R2_v03_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F181,HH_SEC_P,"This file contains data related to section P of the Household questionnaire - loans or credit recieved by the household during the last 12 months, conditiosn of the transaction and intended use.",410,13,temp/source_snapshots/priority_lsms_isa_public_documentation/8_TZA_2010_NPS-R2_v03_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F182,HH_SEC_Q,This file contains data related to section Q of the Household questionnaire - details on the household's financial assets and financial availability.,3924,40,temp/source_snapshots/priority_lsms_isa_public_documentation/8_TZA_2010_NPS-R2_v03_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F183,HH_SEC_R,This file contains data related to section R of the Household questionnaire - economic shocks experienced by the hosuehold during the last 5 years.,74537,8,temp/source_snapshots/priority_lsms_isa_public_documentation/8_TZA_2010_NPS-R2_v03_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F184,HH_SEC_S,This file contains data related to section S of the Household questionnaire - deaths of household members in the last 2 years.,295,19,temp/source_snapshots/priority_lsms_isa_public_documentation/8_TZA_2010_NPS-R2_v03_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F185,HH_SEC_U,This file contains data related to section U of the Household questionnaire - anthropometric information on household members aged over 7 months.,20559,9,temp/source_snapshots/priority_lsms_isa_public_documentation/8_TZA_2010_NPS-R2_v03_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F186,HH_SEC_V2,This file contains data related to section V of the Household questionnaire - identification questions on households who farm or have livestock or fisheries.,3924,9,temp/source_snapshots/priority_lsms_isa_public_documentation/8_TZA_2010_NPS-R2_v03_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F187,TZY1.HH.Consumption,Household consumption aggregate from year 1 (2008-2009).,3265,41,temp/source_snapshots/priority_lsms_isa_public_documentation/8_TZA_2010_NPS-R2_v03_M/ddi_metadata.xml,1,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F188,TZY2.HH.Consumption,Household consumption aggregate from year 2.,3846,41,temp/source_snapshots/priority_lsms_isa_public_documentation/8_TZA_2010_NPS-R2_v03_M/ddi_metadata.xml,1,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F189,HH.Geovariables_Y2,,3917,50,temp/source_snapshots/priority_lsms_isa_public_documentation/8_TZA_2010_NPS-R2_v03_M/ddi_metadata.xml,1,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
8,core_selected_lsms_isa_aligned,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1050,F190,comsec_cc,This file contains data related to section C of the Community questionnaire - Investment Projects,5502,11,temp/source_snapshots/priority_lsms_isa_public_documentation/8_TZA_2010_NPS-R2_v03_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F1,AG_NETWORK.NSDstat,,8372,6,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F2,AG_SEC_01.NSDstat,"Key roster information only, including name, age, sex of household members as well as which member is the key respondent for the agricultural questionnaire.",18654,7,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,1,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F3,AG_SEC_2A.NSDstat,"Roster of all plots owned or cultivated by the household, including measurement information as calculated by GPS and farmer’s estimate, GPS coordinates, weather conditions at measurement, and reason for missing GPS.",9157,15,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,1,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F4,AG_SEC_2B.NSDstat,"Roster of all plots owned or cultivated by the household, including measurement information as calculated by GPS and farmer’s estimate, GPS coordinates, weather conditions at measurement, and reason for missing GPS.",5013,16,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,1,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F5,AG_SEC_3A.NSDstat,"Detailed information on usage of plot, main cultivated crops, decision-makers in household, soil type and quality with a focus on erosion, sources of irrigation, ownership status of plot, rental value, usage patterns of fertilizers, and agricultural inputs obtained on credit. Household and hired labor for farming activities is also reported.",9157,178,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F6,AG_SEC_3B.NSDstat,"Detailed information on usage of plot, main cultivated crops, decision-makers in household, soil type and quality with a focus on erosion, sources of irrigation, ownership status of plot, rental value, usage patterns of fertilizers, and agricultural inputs obtained on credit. Household and hired labor for farming activities is also reported.",9173,173,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F7,AG_SEC_4A.NSDstat,"Crop planting patterns, intercropping, area and quantity harvested, associated losses, crop seeds purchased along with associated values, source and type of seed for all annual crops.",10183,40,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F8,AG_SEC_4B.NSDstat,"Crop planting patterns, intercropping, area and quantity harvested, associated losses, crop seeds purchased along with associated values, source and type of seed for all annual crops.",6450,40,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
9,core_selected_lsms_isa_aligned,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2252,F9,AG_SEC_5A.NSDstat,"Questions on quantity of crops sold, value of sales, customers crops sold to, average distance that crops were transported to for sale, post-harvest losses, how crop residue was handled, method and duration for which crop was stored.",8422,48,temp/source_snapshots/priority_lsms_isa_public_documentation/9_TZA_2012_NPS-R3_v01_M/ddi_metadata.xml,0,blocked_no_original_package,Confirm this file or its archive member is present after the complete official package is placed locally.
