download_rank,country,wave,idno,requirement_review_order,requirement,requirement_role,file_rank,file_name,file_description,candidate_variable_rows,strong_candidate_variable_rows,top_variable_names,acceptance_gate_status,current_file_verification_status,minimum_batch_review_status,fill_file_present_direct_or_archive,fill_file_readable,fill_schema_extracted,fill_required_variables_found,fill_documentation_crosschecked,fill_accept_file_for_requirement,review_notes
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,6,survey_timing,climate_timing_gate,3,SECTA1A2_English_Labels,Community Questionnaire Section CA: Identification This file contains data with English labels,2,2,ca07m;ca07y,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,6,survey_timing,climate_timing_gate,4,SEC_R_Swahili_Labels,SECTION R: Recent Shocks to Household Welfare This file contains data with Swahili labels,2,0,srq5month;srq5year,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,6,survey_timing,climate_timing_gate,5,TZY1.HH.Consumption,Aggregated consumption expenditure data.,1,1,intmonth,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,7,climate_geography,climate_geography_gate,1,HH.Geovariables_Y1,,3,3,ea_id;lat_modified;lon_modified,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,7,climate_geography,climate_geography_gate,2,SEC_A_T_English_Labels,SECTION A-1: Household Identification SECTION T-1: Household Recontact Information SECTION T-2: Filter Questions for Ag Module This file contains data with English labels,2,2,clusterid;ea,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,7,climate_geography,climate_geography_gate,3,SEC_A_T_Swahili_Labels,SECTION A-1: Household Identification SECTION T-1: Household Recontact Information SECTION T-2: Filter Questions for Ag Module This file contains data with Swahili labels,1,1,ea,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,7,climate_geography,climate_geography_gate,4,SECTA1A2_Swahili_Labels,Community Questionnaire Section CA: Identification This file contains data with Swahili labels,1,1,ea_id,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,7,climate_geography,climate_geography_gate,5,SECTCB_Swahili_Labels,Community Questionnaire Section CB: Access to Basic Services This file contains data with Swahili labels,1,1,ea_id,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,7,climate_geography,climate_geography_gate,6,SECTCEFG,Community Questionnaire Section CE: Agriculture Section CF: Demography and Family Issues Section CG: Governance,1,1,ea_id,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,7,climate_geography,climate_geography_gate,7,SECTCH,Community Questionnaire Section CH: Roster of Community Leaders,1,1,ea_id,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,7,climate_geography,climate_geography_gate,8,SECTCI,Community Questionnaire Section CI: Crime and Policing,1,1,ea_id,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
7,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1,household_person_keys,merge_key_gate,1,HH_SEC_B,"This file contains data related to section B of the Household questionnaire - roster of individuals living in the household, relationship to the household, gender, year of birth, variable...",2,2,hhid_2008;y2_hhid,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
7,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1,household_person_keys,merge_key_gate,2,AG_SEC10B,This file contains data related to section 10B of the Agriculture questionnaire - quantity and value of livestock byproducts produced by the household during the last 12 months.,1,1,y2_hhid,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
7,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1,household_person_keys,merge_key_gate,3,AG_SEC7A,"This file contains data related to section 7A of the Agriculture questionnaire - quantity and value of crop sole, post-procudeion losses and storage for fruit crops.",1,1,y2_hhid,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
7,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1,household_person_keys,merge_key_gate,4,AG_SEC7B,"This file contains data related to section 7B of the Agriculture questionnaire - quantity and value of crop sole, post-procudeion losses and storage for permanent crops.",1,1,y2_hhid,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
7,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1,household_person_keys,merge_key_gate,5,TZY2.HH.Consumption,Household consumption aggregate from year 2.,1,1,hhid_2008,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
7,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1,household_person_keys,merge_key_gate,6,FS_J1,This file contains data related to module J of the Fishery questionnaire - questions 1 through 5 on shared labor/expenses during the low season.,1,1,hhid_2008,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
7,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1,household_person_keys,merge_key_gate,7,FS_J3,This file contains data related to module J of the Fishery questionnaire - questions 7 through 13 on hired labor during the low season.,1,1,hhid_2008,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
7,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,1,household_person_keys,merge_key_gate,8,FS_C1,This file contains data related to module C of the Fishery questionnaire - listing of every member of the household who was engaged in fishing activities during the high season.,1,1,y2_hhid,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
7,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,2,weights_and_design,survey_design_gate,1,HH_SEC_A,"This file contains data related to section A of the Household questionnaire - household identifier variables, weights, cluster identification strata identification, 2008/09 household id, ...",2,2,strataid;y2_weight,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
7,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,2,weights_and_design,survey_design_gate,2,TZY1.HH.Consumption,Household consumption aggregate from year 1 (2008-2009).,1,1,hhweight,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
7,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,2,weights_and_design,survey_design_gate,3,TZY2.HH.Consumption,Household consumption aggregate from year 2.,1,1,hhweight,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
7,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,2,weights_and_design,survey_design_gate,4,Plot.Geovariables_Y2,,1,1,ea_id,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
7,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,2,weights_and_design,survey_design_gate,5,HH.Geovariables_Y2,,1,1,ea_id,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
7,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,2,weights_and_design,survey_design_gate,6,COMSEC_CA,This file contains data related to section A of the Community questionnaire - presence of community information sharing items.,1,1,id_04,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
7,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,2,weights_and_design,survey_design_gate,7,COMSEC_CB,"This file contains data related to section B of the Community questionnaire - availability of basic services, the name of the nearest provider and the distance to the location.",1,1,id_04,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
7,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,2,weights_and_design,survey_design_gate,8,COMSEC_CD,This file contains data related to section D of the Community questionnaire - land use practices in the village and any notable changes in land ownership/appropriation.,1,1,id_04,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
7,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,3,consumption_or_income,financial_denominator_gate,1,TZY1.HH.Consumption,Household consumption aggregate from year 1 (2008-2009).,4,4,hhexpenses;hhexpensesR;expm;expmR,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
7,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,3,consumption_or_income,financial_denominator_gate,2,TZY2.HH.Consumption,Household consumption aggregate from year 2.,4,4,hhexpenses;hhexpensesR;expm;expmR,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
7,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,3,consumption_or_income,financial_denominator_gate,3,HH_SEC_L,This file contains data related to section L of the Household questionnaire - non-food expenditure during the last week or last month.,4,4,hh_l01_2;hh_l02;itemcode;y2_hhid,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
7,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,4,oop_health_expenditure,financial_outcome_gate,1,HH_SEC_D,This file contains data related to section D of the Household questionnaire - general health status and utilization of health services.,8,8,hh_d05_1;hh_d05_2;hh_d07;hh_d08;hh_d09;hh_d13;hh_d15;hh_d29_1,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
7,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,5,health_need_and_access,access_outcome_gate,1,HH_SEC_D,This file contains data related to section D of the Household questionnaire - general health status and utilization of health services.,5,2,hh_d12_1;hh_d12_2;hh_d02;hh_d13;hh_d38,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
7,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,5,health_need_and_access,access_outcome_gate,2,FS_H2,This file contains data related to module H from the Fishery questionnaire - fish trading costs during the high season.,2,0,costid;costitem,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
7,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,5,health_need_and_access,access_outcome_gate,3,TZY1.HH.Consumption,Household consumption aggregate from year 1 (2008-2009).,2,0,health;healthR,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
7,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,5,health_need_and_access,access_outcome_gate,4,FS_N2,This file contains data related to module N from the Fishery questionnaire - fish trading costs during the low season.,1,0,costid,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
7,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,5,health_need_and_access,access_outcome_gate,5,HH_SEC_G,This file contains data related to section G of the Household questionnaire - subjective welfare assessment of standard of living.,1,0,hh_g03_5,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
7,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,5,health_need_and_access,access_outcome_gate,6,TZY2.HH.Consumption,Household consumption aggregate from year 2.,1,0,health,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
7,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,6,survey_timing,climate_timing_gate,1,HH_SEC_C,"This file contains data from section C of the Household questionnaire - educational attainment, school characteristics, and expenditures.",3,0,hh_c08;hh_c10;hh_c30,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
7,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,6,survey_timing,climate_timing_gate,2,HH_SEC_E1,"This file contains data related to section E of the Household questionnaire - labor market participation during the last seven days, wage work, non-farm enterprise activity, and domestic ...",3,0,hh_e44;hh_e67;hh_e68,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
7,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,6,survey_timing,climate_timing_gate,3,HH_SEC_A,"This file contains data related to section A of the Household questionnaire - household identifier variables, weights, cluster identification strata identification, 2008/09 household id, ...",2,2,hh_a18_month;hh_a18_year,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
7,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,6,survey_timing,climate_timing_gate,4,HH_SEC_D,This file contains data related to section D of the Household questionnaire - general health status and utilization of health services.,2,0,hh_d05_1;hh_d05_2,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
7,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,6,survey_timing,climate_timing_gate,5,TZY1.HH.Consumption,Household consumption aggregate from year 1 (2008-2009).,1,1,intmonth,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
7,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,6,survey_timing,climate_timing_gate,6,TZY2.HH.Consumption,Household consumption aggregate from year 2.,1,1,intmonth,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
7,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,7,climate_geography,climate_geography_gate,1,HH_SEC_A,"This file contains data related to section A of the Household questionnaire - household identifier variables, weights, cluster identification strata identification, 2008/09 household id, ...",6,6,clusterid;district;ea;hh_a18_year;region;ward,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
7,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,7,climate_geography,climate_geography_gate,2,TZY2.EA.Offsets,This file contains the GPS coordinates for the Enumeration Area Center.,2,2,clusterid;rum,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
7,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,7,climate_geography,climate_geography_gate,3,Plot.Geovariables_Y2,,1,1,ea_id,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
7,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,7,climate_geography,climate_geography_gate,4,TZY1.HH.Consumption,Household consumption aggregate from year 1 (2008-2009).,1,1,urban,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
7,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,7,climate_geography,climate_geography_gate,5,TZY2.HH.Consumption,Household consumption aggregate from year 2.,1,1,urban,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
7,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,7,climate_geography,climate_geography_gate,6,HH.Geovariables_Y2,,1,1,ea_id,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
8,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,1,household_person_keys,merge_key_gate,1,HH_SEC_B.NSDstat,"SECTION B: HOUSEHOLD MEMBER ROSTER Roster of household members, individual characteristics including: sex, age, relationship to the household head, panel member identification, presence i...",2,2,y2_hhid;y3_hhid,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
8,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,1,household_person_keys,merge_key_gate,2,AG_SEC_01.NSDstat,"Key roster information only, including name, age, sex of household members as well as which member is the key respondent for the agricultural questionnaire.",1,1,y3_hhid,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
8,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,1,household_person_keys,merge_key_gate,3,AG_SEC_2A.NSDstat,"Roster of all plots owned or cultivated by the household, including measurement information as calculated by GPS and farmer’s estimate, GPS coordinates, weather conditions at measurement,...",1,1,y3_hhid,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
8,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,1,household_person_keys,merge_key_gate,4,AG_SEC_2B.NSDstat,"Roster of all plots owned or cultivated by the household, including measurement information as calculated by GPS and farmer’s estimate, GPS coordinates, weather conditions at measurement,...",1,1,y3_hhid,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
8,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,1,household_person_keys,merge_key_gate,5,LF_NETWORK.NSDstat,"SECTION NETWORK Throughout the various sections of the agricultural questionnaire, there are questions that refer to persons outside the household that are involved in the agricultural pr...",1,1,y3_hhid,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
8,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,1,household_person_keys,merge_key_gate,6,LF_SEC_01.NSDstat,"SECTION 01: HOUSEHOLD ROSTER Key roster information only, including name, age, sex of household members as well as which member is the key respondent for the agricultural questionnaire.",1,1,y3_hhid,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
8,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,1,household_person_keys,merge_key_gate,7,AG_SEC_08.NSDstat,"Information is asked about amount of inputs redeemed from vouchers, household members that received the vouchers and how the inputs redeemed from vouchers were used by the household.",1,1,y3_hhid,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
8,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,1,household_person_keys,merge_key_gate,8,AG_SEC_11.NSDstat,"Detailed information on the number of farm implements and machinery used or owned by the household in the past 12 months along with associated value if sold, whether the item was used, re...",1,1,y3_hhid,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
8,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2,weights_and_design,survey_design_gate,1,HH_SEC_A.NSDstat,"SECTION A: HOUSEHOLD IDENTIFICATION / SURVEY STAFF DETAILS Household location variables, unique within panel round household identification variables, date and time of interview, analytic...",4,4,y3_weight;strataid;hh_a04_1;hh_a04_2,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
8,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2,weights_and_design,survey_design_gate,2,AG_SEC_A.NSDstat,"Household location variables, unique within panel round household identification variables, date and time of interview, analytic weights, cluster identification, sampling strata identific...",2,2,ag_a04_1;ag_a04_2,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
8,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2,weights_and_design,survey_design_gate,3,LF_SEC_A.NSDstat,"SECTION A: HOUSEHOLD IDENTIFICATION / SURVEY STAFF DETAILS Household location variables, unique within panel round household identification variables, date and time of interview, analytic...",2,2,lf_a04_1;lf_a04_2,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
8,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2,weights_and_design,survey_design_gate,4,COM_SEC_CG.NSDstat,"Records the local units used for certain items in the surveyed communities. Similar to Section CF, the information is collected both at the village level and the district capital area. Th...",2,2,cm_g_weight;cm_g_weight2,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
8,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2,weights_and_design,survey_design_gate,5,Y3_weights.NSDstat,Weights,1,1,y3_panelweight,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
8,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,2,weights_and_design,survey_design_gate,6,COM_SEC_CD.NSDstat,"Land use related issues with estimated percentages of how different types of village land are used (cultivation, forest, pasture, wetland, residential, business), as well as reasons for r...",1,1,id_04,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
8,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,3,consumption_or_income,financial_denominator_gate,1,HH_SEC_K.NSDstat,"SECTION K: NON-FOOD EXPENDITURES – PAST ONE WEEK & ONE MONTH Total expenditure on non-food items during the last week or last month, including; public transportation, fuels, cellular phon...",6,6,hh_k01;hh_k02;hh_k03;itemcode;occ;y3_hhid,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
8,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,3,consumption_or_income,financial_denominator_gate,2,HH_SEC_L.NSDstat,"SECTION L: NON-FOOD EXPENDITURES – PAST TWELVE MONTHS Total expenditure on non-food items during the past 12 months, including; household items, community contributions, fees and fines, m...",6,6,hh_l01;hh_l02;hh_l03;itemcode;occ;y3_hhid,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
8,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,4,oop_health_expenditure,financial_outcome_gate,1,HH_SEC_D.NSDstat,"SECTION D: HEALTH General health status and utilization of health services; source and financing of health treatments /hospitalization, disaggregated health expenditures, bednet use, preg...",12,12,hh_d05_1;hh_d05_2;hh_d07;hh_d08;hh_d09;hh_d13;hh_d15;hh_d20;hh_d01;hh_d02;hh_d03_1;hh_d03_2,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
8,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,5,health_need_and_access,access_outcome_gate,1,HH_SEC_D.NSDstat,"SECTION D: HEALTH General health status and utilization of health services; source and financing of health treatments /hospitalization, disaggregated health expenditures, bednet use, preg...",5,2,hh_d12_1;hh_d12_2;hh_d02;hh_d13;hh_d23,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
8,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,5,health_need_and_access,access_outcome_gate,2,ConsumptionNPS3.NSDstat,,2,0,health;healthR,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
8,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,5,health_need_and_access,access_outcome_gate,3,LF_SEC_13B.NSDstat,"SECTION 13B: FISH TRADING Costs associated with the fish trading are collected in this section, including amount spent by household on hired labour, transport, packaging, ice, and taxes.",2,0,costcode;costname,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
8,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,5,health_need_and_access,access_outcome_gate,4,HH_SEC_G.NSDstat,"SECTION G: SUBJECTIVE WELFARE Self-reported level of satisfaction with health, financial status, housing, job, services, and safety. Also includes perceived status at present, and as of 1...",1,0,hh_g03_5,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
8,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,5,health_need_and_access,access_outcome_gate,5,AG_SEC_11.NSDstat,"Detailed information on the number of farm implements and machinery used or owned by the household in the past 12 months along with associated value if sold, whether the item was used, re...",1,0,ag11_05,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
8,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,5,health_need_and_access,access_outcome_gate,6,COM_SEC_CB.NSDstat,Information on access to basic services in terms of distance and associated transportation costs for these services.,1,0,cm_b02,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
8,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,6,survey_timing,climate_timing_gate,1,HH_SEC_A.NSDstat,"SECTION A: HOUSEHOLD IDENTIFICATION / SURVEY STAFF DETAILS Household location variables, unique within panel round household identification variables, date and time of interview, analytic...",4,4,hh_a18;hh_a18_1;hh_a18_2;hh_a18_3,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
8,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,6,survey_timing,climate_timing_gate,2,COM_SEC_A1A2.NSDstat,"Community identification information including region, district, ward, regional capital identifier, location of market price information, and enumeration area, as well as survey staff inf...",4,4,cm_a07;cm_a07_1;cm_a07_2;cm_a07_3,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
8,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,6,survey_timing,climate_timing_gate,3,AG_SEC_A.NSDstat,"Household location variables, unique within panel round household identification variables, date and time of interview, analytic weights, cluster identification, sampling strata identific...",2,2,ag_a13;ag_a12_1,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
8,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,6,survey_timing,climate_timing_gate,4,LF_SEC_A.NSDstat,"SECTION A: HOUSEHOLD IDENTIFICATION / SURVEY STAFF DETAILS Household location variables, unique within panel round household identification variables, date and time of interview, analytic...",1,1,lf_a13,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
8,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,6,survey_timing,climate_timing_gate,5,AG_SEC_12A.NSDstat,"Any extension services or advice that the household received for agricultural or livestock activities in the past 12 months through government extension, NGOs, Cooperative/Farmer’s Associ...",1,1,ag12a_07,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
8,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,7,climate_geography,climate_geography_gate,1,COM_SEC_A1A2.NSDstat,"Community identification information including region, district, ward, regional capital identifier, location of market price information, and enumeration area, as well as survey staff inf...",4,4,cm_lon_g;cm_lon_m;cm_lon_s;y3_cluster,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
8,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,7,climate_geography,climate_geography_gate,2,AG_SEC_2A.NSDstat,"Roster of all plots owned or cultivated by the household, including measurement information as calculated by GPS and farmer’s estimate, GPS coordinates, weather conditions at measurement,...",2,2,ag2a_06_3;ag2a_06_4,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
8,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,7,climate_geography,climate_geography_gate,3,AG_SEC_A.NSDstat,"Household location variables, unique within panel round household identification variables, date and time of interview, analytic weights, cluster identification, sampling strata identific...",2,2,ag_a04_1;ag_a04_2,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
8,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,7,climate_geography,climate_geography_gate,4,HH_SEC_A.NSDstat,"SECTION A: HOUSEHOLD IDENTIFICATION / SURVEY STAFF DETAILS Household location variables, unique within panel round household identification variables, date and time of interview, analytic...",2,2,hh_a04_1;hh_a04_2,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
8,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,7,climate_geography,climate_geography_gate,5,LF_SEC_A.NSDstat,"SECTION A: HOUSEHOLD IDENTIFICATION / SURVEY STAFF DETAILS Household location variables, unique within panel round household identification variables, date and time of interview, analytic...",2,2,lf_a04_1;lf_a04_2,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
9,Uganda,2019-2020,UGA_2019_UNPS_v03_M,1,household_person_keys,merge_key_gate,1,GSEC2.NSDstat,Household Roster Level of observation:Individual,1,1,hhid,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
9,Uganda,2019-2020,UGA_2019_UNPS_v03_M,1,household_person_keys,merge_key_gate,2,GSEC15C.NSDstat,Household Consumption Expenditures – Non-Durable Goods and Frequently Purchased Services (Last 30 days) Level of observation:Consumption Item,1,1,hhid,missing_required_official_file,blocked_no_original_package,blocked_until_official_raw_package_received,,,,,,,
