download_priority_order,country,wave,idno,relative_path,file_name,suffix,bytes,file_role,direct_file_acceptance_status
8,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,temp/raw_downloads/TZA_2010_NPS-R2_v03_M/HH_SEC_P.dta,HH_SEC_P.dta,.dta,18062,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
8,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,temp/raw_downloads/TZA_2010_NPS-R2_v03_M/HH_SEC_Q.dta,HH_SEC_Q.dta,.dta,489300,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
8,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,temp/raw_downloads/TZA_2010_NPS-R2_v03_M/HH_SEC_R.dta,HH_SEC_R.dta,.dta,1866192,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
8,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,temp/raw_downloads/TZA_2010_NPS-R2_v03_M/HH_SEC_S.dta,HH_SEC_S.dta,.dta,23637,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
8,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,temp/raw_downloads/TZA_2010_NPS-R2_v03_M/HH_SEC_U.dta,HH_SEC_U.dta,.dta,803732,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
8,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,temp/raw_downloads/TZA_2010_NPS-R2_v03_M/HH_SEC_V2.dta,HH_SEC_V2.dta,.dta,96318,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
8,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,temp/raw_downloads/TZA_2010_NPS-R2_v03_M/NPS_Household_Qx_English_Year_2.pdf,NPS_Household_Qx_English_Year_2.pdf,.pdf,1121873,documentation_candidate,direct_file_present_pending_schema_or_documentation_review
8,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,temp/raw_downloads/TZA_2010_NPS-R2_v03_M/Plot.Geovariables_Y2.dta,Plot.Geovariables_Y2.dta,.dta,156656,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
8,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,temp/raw_downloads/TZA_2010_NPS-R2_v03_M/TZY1.HH.Consumption.dta,TZY1.HH.Consumption.dta,.dta,736125,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
8,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,temp/raw_downloads/TZA_2010_NPS-R2_v03_M/TZY2.EA.Offsets.dta,TZY2.EA.Offsets.dta,.dta,9443,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
8,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,temp/raw_downloads/TZA_2010_NPS-R2_v03_M/TZY2.HH.Consumption.dta,TZY2.HH.Consumption.dta,.dta,919532,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/AG_NETWORK.dta,AG_NETWORK.dta,.dta,252935,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/AG_SEC_01.dta,AG_SEC_01.dta,.dta,560946,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/AG_SEC_08.dta,AG_SEC_08.dta,.dta,240129,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/AG_SEC_10.dta,AG_SEC_10.dta,.dta,437848,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/AG_SEC_11.dta,AG_SEC_11.dta,.dta,2682656,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/AG_SEC_12A.dta,AG_SEC_12A.dta,.dta,974240,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/AG_SEC_12B.dta,AG_SEC_12B.dta,.dta,962839,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/AG_SEC_2A.dta,AG_SEC_2A.dta,.dta,1056069,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/AG_SEC_2B.dta,AG_SEC_2B.dta,.dta,574727,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/AG_SEC_3A.dta,AG_SEC_3A.dta,.dta,3008045,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/AG_SEC_3B.dta,AG_SEC_3B.dta,.dta,2559036,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/AG_SEC_4A.dta,AG_SEC_4A.dta,.dta,1294065,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/AG_SEC_4B.dta,AG_SEC_4B.dta,.dta,817257,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/AG_SEC_5A.dta,AG_SEC_5A.dta,.dta,1022463,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/AG_SEC_5B.dta,AG_SEC_5B.dta,.dta,676715,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/AG_SEC_6A.dta,AG_SEC_6A.dta,.dta,489140,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/AG_SEC_6B.dta,AG_SEC_6B.dta,.dta,499879,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/AG_SEC_7A.dta,AG_SEC_7A.dta,.dta,471119,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/AG_SEC_7B.dta,AG_SEC_7B.dta,.dta,421085,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/AG_SEC_9A.dta,AG_SEC_9A.dta,.dta,165778,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/AG_SEC_9B.dta,AG_SEC_9B.dta,.dta,165746,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/AG_SEC_9C.dta,AG_SEC_9C.dta,.dta,160736,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/AG_SEC_A.dta,AG_SEC_A.dta,.dta,1132957,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/aux1.dta,aux1.dta,.dta,334519,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/aux2.dta,aux2.dta,.dta,180226,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/aux3.dta,aux3.dta,.dta,318606,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/aux4.dta,aux4.dta,.dta,170990,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/aux5.dta,aux5.dta,.dta,138360,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/COM_SEC_A1A2.dta,COM_SEC_A1A2.dta,.dta,91696,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/COM_SEC_CB.dta,COM_SEC_CB.dta,.dta,922514,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/COM_SEC_CC.dta,COM_SEC_CC.dta,.dta,311745,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/COM_SEC_CD.dta,COM_SEC_CD.dta,.dta,78529,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/COM_SEC_CE.dta,COM_SEC_CE.dta,.dta,48776,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/COM_SEC_CF.dta,COM_SEC_CF.dta,.dta,1420905,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/COM_SEC_CF_ID.dta,COM_SEC_CF_ID.dta,.dta,92450,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/COM_SEC_CG.dta,COM_SEC_CG.dta,.dta,801667,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/ConsumptionNPS3.dta,ConsumptionNPS3.dta,.dta,993063,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/FILTERS.dta,FILTERS.dta,.dta,155357,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/HH_SEC_A.dta,HH_SEC_A.dta,.dta,1443261,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/HH_SEC_B.dta,HH_SEC_B.dta,.dta,2934008,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/HH_SEC_C.dta,HH_SEC_C.dta,.dta,1942514,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/HH_SEC_D.dta,HH_SEC_D.dta,.dta,1970887,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/HH_SEC_E.dta,HH_SEC_E.dta,.dta,6750610,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/HH_SEC_F.dta,HH_SEC_F.dta,.dta,1096478,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/HH_SEC_G.dta,HH_SEC_G.dta,.dta,590028,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/HH_SEC_H.dta,HH_SEC_H.dta,.dta,343355,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/HH_SEC_I.dta,HH_SEC_I.dta,.dta,280398,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/HH_SEC_J1.dta,HH_SEC_J1.dta,.dta,16557806,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/HH_SEC_J2.dta,HH_SEC_J2.dta,.dta,323016,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/HH_SEC_J3.dta,HH_SEC_J3.dta,.dta,1804887,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/HH_SEC_J4.dta,HH_SEC_J4.dta,.dta,742743,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/HH_SEC_K.dta,HH_SEC_K.dta,.dta,2216618,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/HH_SEC_L.dta,HH_SEC_L.dta,.dta,2607385,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/HH_SEC_M.dta,HH_SEC_M.dta,.dta,8765072,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/HH_SEC_N.dta,HH_SEC_N.dta,.dta,643151,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/HH_SEC_O1.dta,HH_SEC_O1.dta,.dta,1325273,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/HH_SEC_O2.dta,HH_SEC_O2.dta,.dta,280880,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/HH_SEC_P.dta,HH_SEC_P.dta,.dta,229185,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/HH_SEC_Q1.dta,HH_SEC_Q1.dta,.dta,484928,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/HH_SEC_Q2.dta,HH_SEC_Q2.dta,.dta,296994,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/HH_SEC_R.dta,HH_SEC_R.dta,.dta,2005089,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/HH_SEC_S.dta,HH_SEC_S.dta,.dta,247741,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/HH_SEC_U2.dta,HH_SEC_U2.dta,.dta,103155,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/HH_SEC_V.dta,HH_SEC_V.dta,.dta,1069723,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/HouseholdGeovars_Y3.dta,HouseholdGeovars_Y3.dta,.dta,904772,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/LF_NETWORK.dta,LF_NETWORK.dta,.dta,87625,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/LF_SEC_01.dta,LF_SEC_01.dta,.dta,422586,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/LF_SEC_02.dta,LF_SEC_02.dta,.dta,3954062,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/LF_SEC_03.dta,LF_SEC_03.dta,.dta,451512,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/LF_SEC_04.dta,LF_SEC_04.dta,.dta,723215,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/LF_SEC_05.dta,LF_SEC_05.dta,.dta,458839,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/LF_SEC_06.dta,LF_SEC_06.dta,.dta,1016432,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/LF_SEC_07.dta,LF_SEC_07.dta,.dta,314204,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/LF_SEC_08.dta,LF_SEC_08.dta,.dta,288527,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/LF_SEC_09.dta,LF_SEC_09.dta,.dta,7798,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/LF_SEC_10.dta,LF_SEC_10.dta,.dta,7311,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/LF_SEC_11A.dta,LF_SEC_11A.dta,.dta,172805,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/LF_SEC_11B.dta,LF_SEC_11B.dta,.dta,128267,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/LF_SEC_12.dta,LF_SEC_12.dta,.dta,51340,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/LF_SEC_13A.dta,LF_SEC_13A.dta,.dta,25207,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/LF_SEC_13B.dta,LF_SEC_13B.dta,.dta,26368,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/LF_SEC_A.dta,LF_SEC_A.dta,.dta,555071,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/NPS_Household_Qx_Y3_Final_English.pdf,NPS_Household_Qx_Y3_Final_English.pdf,.pdf,2163777,documentation_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/NPS_Wave_3 _Final _Report.pdf,NPS_Wave_3 _Final _Report.pdf,.pdf,1893792,documentation_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/NPSY3.PANEL.KEY.dta,NPSY3.PANEL.KEY.dta,.dta,1200477,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/PlotGeovars_Y3.dta,PlotGeovars_Y3.dta,.dta,164678,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
9,Tanzania,2012-2013,TZA_2012_NPS-R3_v01_M,temp/raw_downloads/TZA_2012_NPS-R3_v01_M/Y3_weights.dta,Y3_weights.dta,.dta,80600,raw_tabular_or_workbook_candidate,direct_file_present_pending_schema_or_documentation_review
