receipt_time,acquisition_batch_rank,batch_role,country,wave,idno,catalog_id,resource_type,url,final_url,http_status,content_type,content_length,receipt_status,saved_path,bytes,sha256,required_for_core_public_documentation,access_gate_detected,login_link,register_link,metadata_links,notes
2026-07-09T19:57:05+00:00,10,priority_10_wave_batch,Uganda,2014,UGA_2014_SAGE-EL_v01_M,2654,get_microdata_html,https://microdata.worldbank.org/catalog/2654/get-microdata,https://microdata.worldbank.org/catalog/2654/get-microdata,200,text/html; charset=UTF-8,,saved_existing_access_probe,temp/source_snapshots/priority_official_raw_access/10_UGA_2014_SAGE-EL_v01_M/get_microdata.html,27548,0375c4113009942edbca4dca37c117081c2f1284ab08310bc487d9028b83e581,1,1,https://microdata.worldbank.org/catalog/2654/get-microdata,https://microdata.worldbank.org/auth/register,https://microdata.worldbank.org/catalog/2654/pdf-documentation;https://microdata.worldbank.org/metadata/export/2654/ddi;https://microdata.worldbank.org/metadata/export/2654/json;https://microdata.worldbank.org/catalog/2654/data-dictionary;https://microdata.worldbank.org/catalog/2654/related-materials,existing priority official raw access probe snapshot reused
2026-07-09T19:57:05+00:00,10,priority_10_wave_batch,Uganda,2014,UGA_2014_SAGE-EL_v01_M,2654,pdf_documentation,https://microdata.worldbank.org/catalog/2654/pdf-documentation,,,,,saved_existing,temp/source_snapshots/priority_public_documentation/10_UGA_2014_SAGE-EL_v01_M/pdf_documentation.pdf,115900,38bf0241ca6d69184f54a35fb79746aace231bb1570769636e3b95bd197ef56a,0,,,,,existing priority public documentation snapshot reused
2026-07-09T19:57:05+00:00,10,priority_10_wave_batch,Uganda,2014,UGA_2014_SAGE-EL_v01_M,2654,ddi_metadata,https://microdata.worldbank.org/metadata/export/2654/ddi,,,,,saved_existing,temp/source_snapshots/priority_public_documentation/10_UGA_2014_SAGE-EL_v01_M/ddi_metadata.xml,7440679,333acd7df859de45f0dde7c5f8f6c6d18d1d4a627d0567f1a79a8a47cf339ff7,1,,,,,existing priority public documentation snapshot reused
2026-07-09T19:57:05+00:00,10,priority_10_wave_batch,Uganda,2014,UGA_2014_SAGE-EL_v01_M,2654,json_metadata,https://microdata.worldbank.org/metadata/export/2654/json,,,,,saved_existing,temp/source_snapshots/priority_public_documentation/10_UGA_2014_SAGE-EL_v01_M/json_metadata.json,17141,740385600b59dc5b67d0baecbdbfd88f1557e8f59fbd0316a56169f125087465,1,,,,,existing priority public documentation snapshot reused
2026-07-09T19:57:05+00:00,10,priority_10_wave_batch,Uganda,2014,UGA_2014_SAGE-EL_v01_M,2654,data_dictionary_html,https://microdata.worldbank.org/catalog/2654/data-dictionary,,,,,saved_existing,temp/source_snapshots/priority_public_documentation/10_UGA_2014_SAGE-EL_v01_M/data_dictionary_html.html,55879,5c39dbb9d7aad016ba04cffa5058f1c3b717c3723173d64e621755e6a1e69f29,1,1,https://microdata.worldbank.org/auth/login,,https://microdata.worldbank.org/catalog/2654/pdf-documentation;https://microdata.worldbank.org/metadata/export/2654/ddi;https://microdata.worldbank.org/metadata/export/2654/json;https://microdata.worldbank.org/catalog/2654/data-dictionary;https://microdata.worldbank.org/catalog/2654/related-materials;https://microdata.worldbank.org/catalog/2654/data-dictionary/F68?file_name=int_ben_characteristics;https://microdata.worldbank.org/catalog/2654/data-dictionary/F69?file_name=sage_labourintermed;https://microdata.worldbank.org/catalog/2654/data-dictionary/F70?file_name=sage_comids;https://microdata.worldbank.org/catalog/2654/data-dictionary/F71?file_name=sage_fcsexpanded;https://microdata.worldbank.org/catalog/2654/data-dictionary/F72?file_name=sage_foodsecintermed;https://microdata.worldbank.org/catalog/2654/data-dictionary/F73?file_name=int_welfare_memdata;https://microdata.worldbank.org/catalog/2654/data-dictionary/F74?file_name=int_operational;https://microdata.worldbank.org/catalog/2654/data-dictionary/F75?file_name=int_welfare_hhassets_productive;https://microdata.worldbank.org/catalog/2654/data-dictionary/F76?file_name=int_welfare_hhlivestock;https://microdata.worldbank.org/catalog/2654/data-dictionary/F77?file_name=int_demographics_mem;https://microdata.worldbank.org/catalog/2654/data-dictionary/F78?file_name=int_migration;https://microdata.worldbank.org/catalog/2654/data-dictionary/F79?file_name=int_migration_HH;https://microdata.worldbank.org/catalog/2654/data-dictionary/F80?file_name=int_welfare_hh;https://microdata.worldbank.org/catalog/2654/data-dictionary/F81?file_name=int_demographics_hh;https://microdata.worldbank.org/catalog/2654/data-dictionary/F82?file_name=int_consexp;https://microdata.worldbank.org/catalog/2654/data-dictionary/F83?file_name=int_cohesion;https://microdata.worldbank.org/catalog/2654/data-dictionary/F84?file_name=int_cohesion_dec1;https://microdata.worldbank.org/catalog/2654/data-dictionary/F85?file_name=int_cohesion_dec2;https://microdata.worldbank.org/catalog/2654/data-dictionary/F86?file_name=int_cohesion_dec3;https://microdata.worldbank.org/catalog/2654/data-dictionary/F87?file_name=int_cohesion_empow;https://microdata.worldbank.org/catalog/2654/data-dictionary/F88?file_name=int_access_educ18plus;https://microdata.worldbank.org/catalog/2654/data-dictionary/F89?file_name=int_access_fin;https://microdata.worldbank.org/catalog/2654/data-dictionary/F90?file_name=int_access_health;https://microdata.worldbank.org/catalog/2654/data-dictionary/F91?file_name=int_access_health_hh;https://microdata.worldbank.org/catalog/2654/data-dictionary/F92?file_name=int_access_school,existing priority public documentation snapshot reused
2026-07-09T19:57:05+00:00,10,priority_10_wave_batch,Uganda,2014,UGA_2014_SAGE-EL_v01_M,2654,related_materials_html,https://microdata.worldbank.org/catalog/2654/related-materials,,,,,saved_existing,temp/source_snapshots/priority_public_documentation/10_UGA_2014_SAGE-EL_v01_M/related_materials_html.html,81714,d7f7b6a1ccbe4a762c58a3e861bf19932ebfe19013898039a4b9e646a0cb7642,1,1,https://microdata.worldbank.org/auth/login,,https://microdata.worldbank.org/catalog/2654/pdf-documentation;https://microdata.worldbank.org/metadata/export/2654/ddi;https://microdata.worldbank.org/metadata/export/2654/json;https://microdata.worldbank.org/catalog/2654/data-dictionary;https://microdata.worldbank.org/catalog/2654/related-materials,existing priority public documentation snapshot reused
2026-07-09T19:57:05+00:00,11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,get_microdata_html,https://microdata.worldbank.org/catalog/2368/get-microdata,https://microdata.worldbank.org/catalog/2368/get-microdata,200,text/html; charset=UTF-8,,saved_existing_access_probe,temp/source_snapshots/priority_official_raw_access/11_JAM_1997_SLC_v01_M/get_microdata.html,29272,96cb9d52a60088ffa631828fca88e3ced3f9ff014df88e1cb29435c503e6553e,1,1,https://microdata.worldbank.org/catalog/2368/get-microdata,,https://microdata.worldbank.org/catalog/2368/pdf-documentation;https://microdata.worldbank.org/metadata/export/2368/ddi;https://microdata.worldbank.org/metadata/export/2368/json;https://microdata.worldbank.org/catalog/2368/data-dictionary;https://microdata.worldbank.org/catalog/2368/related-materials,existing priority official raw access probe snapshot reused
2026-07-09T19:57:05+00:00,11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,pdf_documentation,https://microdata.worldbank.org/catalog/2368/pdf-documentation,,,,,saved_existing,temp/source_snapshots/priority_public_documentation/11_JAM_1997_SLC_v01_M/pdf_documentation.pdf,583467,e3d0ead8138b8f5fe1f84752665f92c3aaaa90e4667238c94a19b1f8e93d7995,0,,,,,existing priority public documentation snapshot reused
2026-07-09T19:57:05+00:00,11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,ddi_metadata,https://microdata.worldbank.org/metadata/export/2368/ddi,,,,,saved_existing,temp/source_snapshots/priority_public_documentation/11_JAM_1997_SLC_v01_M/ddi_metadata.xml,672318,59a43e2505408efaf51996807072803e70245e66939501bdd7ec37fbb4e45b03,1,,,,,existing priority public documentation snapshot reused
2026-07-09T19:57:05+00:00,11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,json_metadata,https://microdata.worldbank.org/metadata/export/2368/json,,,,,saved_existing,temp/source_snapshots/priority_public_documentation/11_JAM_1997_SLC_v01_M/json_metadata.json,4150,a84e6986e30ecf7d081620d493097b3bccfbd9ad66e29d0a98bf186c9eb0edc3,1,,,,,existing priority public documentation snapshot reused
2026-07-09T19:57:05+00:00,11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,data_dictionary_html,https://microdata.worldbank.org/catalog/2368/data-dictionary,,,,,saved_existing,temp/source_snapshots/priority_public_documentation/11_JAM_1997_SLC_v01_M/data_dictionary_html.html,82757,71e82226fb3c7792c36ab6769e111bbbea6bd35212ebacb0d7d2af771a278b2e,1,1,https://microdata.worldbank.org/auth/login,,https://microdata.worldbank.org/catalog/2368/pdf-documentation;https://microdata.worldbank.org/metadata/export/2368/ddi;https://microdata.worldbank.org/metadata/export/2368/json;https://microdata.worldbank.org/catalog/2368/data-dictionary;https://microdata.worldbank.org/catalog/2368/related-materials;https://microdata.worldbank.org/catalog/2368/data-dictionary/F1?file_name=REC001;https://microdata.worldbank.org/catalog/2368/data-dictionary/F2?file_name=REC002;https://microdata.worldbank.org/catalog/2368/data-dictionary/F3?file_name=REC003;https://microdata.worldbank.org/catalog/2368/data-dictionary/F4?file_name=REC004;https://microdata.worldbank.org/catalog/2368/data-dictionary/F5?file_name=REC005;https://microdata.worldbank.org/catalog/2368/data-dictionary/F6?file_name=REC006;https://microdata.worldbank.org/catalog/2368/data-dictionary/F7?file_name=REC007;https://microdata.worldbank.org/catalog/2368/data-dictionary/F8?file_name=REC008;https://microdata.worldbank.org/catalog/2368/data-dictionary/F9?file_name=REC009;https://microdata.worldbank.org/catalog/2368/data-dictionary/F10?file_name=REC010;https://microdata.worldbank.org/catalog/2368/data-dictionary/F11?file_name=REC011;https://microdata.worldbank.org/catalog/2368/data-dictionary/F12?file_name=REC012;https://microdata.worldbank.org/catalog/2368/data-dictionary/F13?file_name=REC013;https://microdata.worldbank.org/catalog/2368/data-dictionary/F14?file_name=REC014;https://microdata.worldbank.org/catalog/2368/data-dictionary/F15?file_name=REC015;https://microdata.worldbank.org/catalog/2368/data-dictionary/F16?file_name=REC016;https://microdata.worldbank.org/catalog/2368/data-dictionary/F17?file_name=REC017;https://microdata.worldbank.org/catalog/2368/data-dictionary/F18?file_name=REC018;https://microdata.worldbank.org/catalog/2368/data-dictionary/F19?file_name=REC019;https://microdata.worldbank.org/catalog/2368/data-dictionary/F20?file_name=REC020;https://microdata.worldbank.org/catalog/2368/data-dictionary/F21?file_name=REC021;https://microdata.worldbank.org/catalog/2368/data-dictionary/F22?file_name=REC022;https://microdata.worldbank.org/catalog/2368/data-dictionary/F23?file_name=REC023;https://microdata.worldbank.org/catalog/2368/data-dictionary/F24?file_name=REC024;https://microdata.worldbank.org/catalog/2368/data-dictionary/F25?file_name=REC025,existing priority public documentation snapshot reused
2026-07-09T19:57:05+00:00,11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,2368,related_materials_html,https://microdata.worldbank.org/catalog/2368/related-materials,,,,,saved_existing,temp/source_snapshots/priority_public_documentation/11_JAM_1997_SLC_v01_M/related_materials_html.html,111263,0649d8cd6cb0b4b1493a85c68fb6683267f37fed53e365ab87fa8710fca8431f,1,1,https://microdata.worldbank.org/auth/login,,https://microdata.worldbank.org/catalog/2368/pdf-documentation;https://microdata.worldbank.org/metadata/export/2368/ddi;https://microdata.worldbank.org/metadata/export/2368/json;https://microdata.worldbank.org/catalog/2368/data-dictionary;https://microdata.worldbank.org/catalog/2368/related-materials,existing priority public documentation snapshot reused
2026-07-09T19:57:05+00:00,12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,280,get_microdata_html,https://microdata.worldbank.org/catalog/280/get-microdata,https://microdata.worldbank.org/catalog/280/get-microdata,200,text/html; charset=UTF-8,,saved_existing_access_probe,temp/source_snapshots/priority_official_raw_access/12_KGZ_1993_KMPS_v01_M/get_microdata.html,28481,27be7f82f74a5ddedd89fcd562416bbaf29651390a18ad2fe86c45b8f7b914a6,1,1,https://microdata.worldbank.org/catalog/280/get-microdata,https://microdata.worldbank.org/auth/register,https://microdata.worldbank.org/metadata/export/280/ddi;https://microdata.worldbank.org/metadata/export/280/json;https://microdata.worldbank.org/catalog/280/data-dictionary;https://microdata.worldbank.org/catalog/280/related-materials,existing priority official raw access probe snapshot reused
2026-07-09T19:57:05+00:00,12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,280,pdf_documentation,,,,,,missing_optional_url,,,,0,,,,,No official URL was listed in the priority download dossier.
2026-07-09T19:57:05+00:00,12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,280,ddi_metadata,https://microdata.worldbank.org/metadata/export/280/ddi,,,,,saved_existing,temp/source_snapshots/priority_public_documentation/12_KGZ_1993_KMPS_v01_M/ddi_metadata.xml,3314581,cd7f86a58a58c92075fdbffa4ec0447b6b3c4a41550b7b3736752111e3dc1e48,1,,,,,existing priority public documentation snapshot reused
2026-07-09T19:57:05+00:00,12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,280,json_metadata,https://microdata.worldbank.org/metadata/export/280/json,,,,,saved_existing,temp/source_snapshots/priority_public_documentation/12_KGZ_1993_KMPS_v01_M/json_metadata.json,58897,bff2ee364185ca53adbd0ef8586bea09b7057ea67eddab3205ea7a8f979a62fb,1,,,,,existing priority public documentation snapshot reused
2026-07-09T19:57:05+00:00,12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,280,data_dictionary_html,https://microdata.worldbank.org/catalog/280/data-dictionary,,,,,saved_existing,temp/source_snapshots/priority_public_documentation/12_KGZ_1993_KMPS_v01_M/data_dictionary_html.html,43164,3adeb27340da4c98f55d1c8657085491da70257639fbcca7f6fd2703349b935e,1,1,https://microdata.worldbank.org/auth/login,,https://microdata.worldbank.org/metadata/export/280/ddi;https://microdata.worldbank.org/metadata/export/280/json;https://microdata.worldbank.org/catalog/280/data-dictionary;https://microdata.worldbank.org/catalog/280/related-materials;https://microdata.worldbank.org/catalog/280/data-dictionary/F1?file_name=CONADULT;https://microdata.worldbank.org/catalog/280/data-dictionary/F2?file_name=CORE;https://microdata.worldbank.org/catalog/280/data-dictionary/F3?file_name=INCEXP;https://microdata.worldbank.org/catalog/280/data-dictionary/F4?file_name=KADIET;https://microdata.worldbank.org/catalog/280/data-dictionary/F5?file_name=KADULT;https://microdata.worldbank.org/catalog/280/data-dictionary/F6?file_name=KCHDIET;https://microdata.worldbank.org/catalog/280/data-dictionary/F7?file_name=KCHILD;https://microdata.worldbank.org/catalog/280/data-dictionary/F8?file_name=KCOMM;https://microdata.worldbank.org/catalog/280/data-dictionary/F9?file_name=KHHLD;https://microdata.worldbank.org/catalog/280/data-dictionary/F10?file_name=KINDIV;https://microdata.worldbank.org/catalog/280/data-dictionary/F11?file_name=KINDIVH;https://microdata.worldbank.org/catalog/280/data-dictionary/F12?file_name=KPRICE1;https://microdata.worldbank.org/catalog/280/data-dictionary/F13?file_name=KPRICE2;https://microdata.worldbank.org/catalog/280/data-dictionary/F14?file_name=KPRICE3;https://microdata.worldbank.org/catalog/280/data-dictionary/F15?file_name=KYGPOV,existing priority public documentation snapshot reused
2026-07-09T19:57:05+00:00,12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,280,related_materials_html,https://microdata.worldbank.org/catalog/280/related-materials,,,,,saved_existing,temp/source_snapshots/priority_public_documentation/12_KGZ_1993_KMPS_v01_M/related_materials_html.html,136742,003b51bd961172661bb291c85c221fc840ca3ffc9fabd85ef57d098cd4348176,1,1,https://microdata.worldbank.org/auth/login,,https://microdata.worldbank.org/metadata/export/280/ddi;https://microdata.worldbank.org/metadata/export/280/json;https://microdata.worldbank.org/catalog/280/data-dictionary;https://microdata.worldbank.org/catalog/280/related-materials,existing priority public documentation snapshot reused
2026-07-09T19:57:05+00:00,13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,1000,get_microdata_html,https://microdata.worldbank.org/catalog/1000/get-microdata,https://microdata.worldbank.org/catalog/1000/get-microdata,200,text/html; charset=UTF-8,,saved_existing_access_probe,temp/source_snapshots/priority_official_raw_access/13_NPL_2010_LSS-III_v01_M/get_microdata.html,29278,1fd387d26ad5b25a847b086cfb6a328611deb43494c0735f95f5fd543a065320,1,1,https://microdata.worldbank.org/catalog/1000/get-microdata,,https://microdata.worldbank.org/catalog/1000/pdf-documentation;https://microdata.worldbank.org/metadata/export/1000/ddi;https://microdata.worldbank.org/metadata/export/1000/json;https://microdata.worldbank.org/catalog/1000/data-dictionary;https://microdata.worldbank.org/catalog/1000/related-materials,existing priority official raw access probe snapshot reused
2026-07-09T19:57:05+00:00,13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,1000,pdf_documentation,https://microdata.worldbank.org/catalog/1000/pdf-documentation,,,,,saved_existing,temp/source_snapshots/priority_public_documentation/13_NPL_2010_LSS-III_v01_M/pdf_documentation.pdf,123029,82fe0ad71549559a6bf71c27eda614f7d6170991057a3acee21b0be0b20ac7ec,0,,,,,existing priority public documentation snapshot reused
2026-07-09T19:57:05+00:00,13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,1000,ddi_metadata,https://microdata.worldbank.org/metadata/export/1000/ddi,,,,,saved_existing,temp/source_snapshots/priority_public_documentation/13_NPL_2010_LSS-III_v01_M/ddi_metadata.xml,1504420,59829381bc1045bdea83c02b41f15d95dba165fa07e6a05be1997dd3d78a9ec8,1,,,,,existing priority public documentation snapshot reused
2026-07-09T19:57:05+00:00,13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,1000,json_metadata,https://microdata.worldbank.org/metadata/export/1000/json,,,,,saved_existing,temp/source_snapshots/priority_public_documentation/13_NPL_2010_LSS-III_v01_M/json_metadata.json,35159,20f28db0c920f7f7dd4a6855d380750adebe8b113ab59feea360ea63cd15db41,1,,,,,existing priority public documentation snapshot reused
2026-07-09T19:57:05+00:00,13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,1000,data_dictionary_html,https://microdata.worldbank.org/catalog/1000/data-dictionary,,,,,saved_existing,temp/source_snapshots/priority_public_documentation/13_NPL_2010_LSS-III_v01_M/data_dictionary_html.html,73951,f4706d5d990dba3081ea97d9608bf29c4e3b69a5d96767ffa27570581c60f8fd,1,1,https://microdata.worldbank.org/auth/login,,https://microdata.worldbank.org/catalog/1000/pdf-documentation;https://microdata.worldbank.org/metadata/export/1000/ddi;https://microdata.worldbank.org/metadata/export/1000/json;https://microdata.worldbank.org/catalog/1000/data-dictionary;https://microdata.worldbank.org/catalog/1000/related-materials;https://microdata.worldbank.org/catalog/1000/data-dictionary/F1?file_name=anthro;https://microdata.worldbank.org/catalog/1000/data-dictionary/F2?file_name=FINAL_PREF;https://microdata.worldbank.org/catalog/1000/data-dictionary/F4?file_name=S01;https://microdata.worldbank.org/catalog/1000/data-dictionary/F5?file_name=S02;https://microdata.worldbank.org/catalog/1000/data-dictionary/F6?file_name=S03;https://microdata.worldbank.org/catalog/1000/data-dictionary/F7?file_name=S04;https://microdata.worldbank.org/catalog/1000/data-dictionary/F8?file_name=S05;https://microdata.worldbank.org/catalog/1000/data-dictionary/F9?file_name=S06A;https://microdata.worldbank.org/catalog/1000/data-dictionary/F10?file_name=S06B;https://microdata.worldbank.org/catalog/1000/data-dictionary/F11?file_name=S06C;https://microdata.worldbank.org/catalog/1000/data-dictionary/F12?file_name=S06D;https://microdata.worldbank.org/catalog/1000/data-dictionary/F13?file_name=S07;https://microdata.worldbank.org/catalog/1000/data-dictionary/F14?file_name=S08;https://microdata.worldbank.org/catalog/1000/data-dictionary/F15?file_name=S09A;https://microdata.worldbank.org/catalog/1000/data-dictionary/F16?file_name=S09B;https://microdata.worldbank.org/catalog/1000/data-dictionary/F17?file_name=S09C;https://microdata.worldbank.org/catalog/1000/data-dictionary/F18?file_name=S09D;https://microdata.worldbank.org/catalog/1000/data-dictionary/F19?file_name=S10A;https://microdata.worldbank.org/catalog/1000/data-dictionary/F20?file_name=S10B;https://microdata.worldbank.org/catalog/1000/data-dictionary/F21?file_name=S11;https://microdata.worldbank.org/catalog/1000/data-dictionary/F22?file_name=S12;https://microdata.worldbank.org/catalog/1000/data-dictionary/F23?file_name=S13A1;https://microdata.worldbank.org/catalog/1000/data-dictionary/F24?file_name=S13A2;https://microdata.worldbank.org/catalog/1000/data-dictionary/F25?file_name=S13B;https://microdata.worldbank.org/catalog/1000/data-dictionary/F26?file_name=S13C1,existing priority public documentation snapshot reused
2026-07-09T19:57:05+00:00,13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,1000,related_materials_html,https://microdata.worldbank.org/catalog/1000/related-materials,,,,,saved_existing,temp/source_snapshots/priority_public_documentation/13_NPL_2010_LSS-III_v01_M/related_materials_html.html,77671,3416bd2bd5e5d9ae6201e13baaa177ba5a3c2472802c5b9f7deaee58d42eb58d,1,1,https://microdata.worldbank.org/auth/login,,https://microdata.worldbank.org/catalog/1000/pdf-documentation;https://microdata.worldbank.org/metadata/export/1000/ddi;https://microdata.worldbank.org/metadata/export/1000/json;https://microdata.worldbank.org/catalog/1000/data-dictionary;https://microdata.worldbank.org/catalog/1000/related-materials,existing priority public documentation snapshot reused
