download_priority_order,queue_role,country,wave,idno,archive_relative_path,member_name,member_key,member_role,read_status,read_error,row_count,column_count
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Panel/Household/hh_mod_n1.dta,hh_mod_n1.dta,hh_mod_n1.dta,raw_tabular_or_workbook_candidate,readable_metadata,,3246,15
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Full_Sample/Household/hh_mod_n2.dta,hh_mod_n2.dta,hh_mod_n2.dta,raw_tabular_or_workbook_candidate,readable_metadata,,12509,112
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Panel/Household/hh_mod_n2.dta,hh_mod_n2.dta,hh_mod_n2.dta,raw_tabular_or_workbook_candidate,readable_metadata,,3343,114
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Full_Sample/Household/hh_mod_o.dta,hh_mod_o.dta,hh_mod_o.dta,raw_tabular_or_workbook_candidate,readable_metadata,,19577,27
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Panel/Household/hh_mod_o.dta,hh_mod_o.dta,hh_mod_o.dta,raw_tabular_or_workbook_candidate,readable_metadata,,5010,29
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Full_Sample/Household/hh_mod_p.dta,hh_mod_p.dta,hh_mod_p.dta,raw_tabular_or_workbook_candidate,readable_metadata,,184066,12
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Panel/Household/hh_mod_p.dta,hh_mod_p.dta,hh_mod_p.dta,raw_tabular_or_workbook_candidate,readable_metadata,,48691,14
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Full_Sample/Household/hh_mod_q.dta,hh_mod_q.dta,hh_mod_q.dta,raw_tabular_or_workbook_candidate,readable_metadata,,36813,11
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Panel/Household/hh_mod_q.dta,hh_mod_q.dta,hh_mod_q.dta,raw_tabular_or_workbook_candidate,readable_metadata,,9738,13
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Full_Sample/Household/hh_mod_r.dta,hh_mod_r.dta,hh_mod_r.dta,raw_tabular_or_workbook_candidate,readable_metadata,,159523,20
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Panel/Household/hh_mod_r.dta,hh_mod_r.dta,hh_mod_r.dta,raw_tabular_or_workbook_candidate,readable_metadata,,42198,22
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Full_Sample/Household/hh_mod_s1.dta,hh_mod_s1.dta,hh_mod_s1.dta,raw_tabular_or_workbook_candidate,readable_metadata,,12368,18
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Panel/Household/hh_mod_s1.dta,hh_mod_s1.dta,hh_mod_s1.dta,raw_tabular_or_workbook_candidate,readable_metadata,,3284,19
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Full_Sample/Household/hh_mod_s2.dta,hh_mod_s2.dta,hh_mod_s2.dta,raw_tabular_or_workbook_candidate,readable_metadata,,12271,19
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Panel/Household/hh_mod_s2.dta,hh_mod_s2.dta,hh_mod_s2.dta,raw_tabular_or_workbook_candidate,readable_metadata,,3246,21
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Full_Sample/Household/hh_mod_t.dta,hh_mod_t.dta,hh_mod_t.dta,raw_tabular_or_workbook_candidate,readable_metadata,,12271,18
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Panel/Household/hh_mod_t.dta,hh_mod_t.dta,hh_mod_t.dta,raw_tabular_or_workbook_candidate,readable_metadata,,3246,20
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Full_Sample/Household/hh_mod_u.dta,hh_mod_u.dta,hh_mod_u.dta,raw_tabular_or_workbook_candidate,readable_metadata,,257691,18
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Panel/Household/hh_mod_u.dta,hh_mod_u.dta,hh_mod_u.dta,raw_tabular_or_workbook_candidate,readable_metadata,,68166,20
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Full_Sample/Household/hh_mod_v.dta,hh_mod_v.dta,hh_mod_v.dta,raw_tabular_or_workbook_candidate,readable_metadata,,56218,19
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Panel/Household/hh_mod_v.dta,hh_mod_v.dta,hh_mod_v.dta,raw_tabular_or_workbook_candidate,readable_metadata,,15597,22
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Full_Sample/Household/hh_mod_w.dta,hh_mod_w.dta,hh_mod_w.dta,raw_tabular_or_workbook_candidate,readable_metadata,,694,21
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Panel/Household/hh_mod_w.dta,hh_mod_w.dta,hh_mod_w.dta,raw_tabular_or_workbook_candidate,readable_metadata,,15689,25
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Full_Sample/Household/hh_mod_x.dta,hh_mod_x.dta,hh_mod_x.dta,raw_tabular_or_workbook_candidate,readable_metadata,,12271,19
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Panel/Household/hh_mod_x.dta,hh_mod_x.dta,hh_mod_x.dta,raw_tabular_or_workbook_candidate,readable_metadata,,3246,21
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Full_Sample/Geovariables/HH_level/householdgeovariables.dta,householdgeovariables.dta,householdgeovariables.dta,raw_tabular_or_workbook_candidate,readable_metadata,,12271,58
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Panel/Geovariables/householdgeovariables_ihs3_rerelease.dta,householdgeovariables_ihs3_rerelease.dta,householdgeovariables_ihs3_rerelease.dta,raw_tabular_or_workbook_candidate,readable_metadata,,3246,116
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Full_Sample/ihs3fc2M_consumption.dta,ihs3fc2M_consumption.dta,ihs3fc2m_consumption.dta,raw_tabular_or_workbook_candidate,readable_metadata,,12271,96
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Full_Sample/Geovariables/Plot_level/plotgeovariables.dta,plotgeovariables.dta,plotgeovariables.dta,raw_tabular_or_workbook_candidate,readable_metadata,,18329,4
16,replacement_backup_wave,Malawi,2010-2011,MWI_2010_IHS-III_v01_M,temp/raw_downloads/MWI_2010_IHS-III_v01_M/Panel/Geovariables/plotgeovariables_ihs3_rerelease.dta,plotgeovariables_ihs3_rerelease.dta,plotgeovariables_ihs3_rerelease.dta,raw_tabular_or_workbook_candidate,readable_metadata,,5079,62
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/AG_METADATA.dta,AG_METADATA.dta,ag_metadata.dta,raw_tabular_or_workbook_candidate,readable_metadata,,12447,90
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/AG_MOD_A.dta,AG_MOD_A.dta,ag_mod_a.dta,raw_tabular_or_workbook_candidate,readable_metadata,,12447,5
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/AG_MOD_B1.dta,AG_MOD_B1.dta,ag_mod_b1.dta,raw_tabular_or_workbook_candidate,readable_metadata,,14118,16
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/AG_MOD_B2.dta,AG_MOD_B2.dta,ag_mod_b2.dta,raw_tabular_or_workbook_candidate,readable_metadata,,14118,85
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/AG_MOD_C.dta,AG_MOD_C.dta,ag_mod_c.dta,raw_tabular_or_workbook_candidate,readable_metadata,,15751,13
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/AG_MOD_D.dta,AG_MOD_D.dta,ag_mod_d.dta,raw_tabular_or_workbook_candidate,readable_metadata,,15751,289
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/AG_MOD_E1.dta,AG_MOD_E1.dta,ag_mod_e1.dta,raw_tabular_or_workbook_candidate,readable_metadata,,12878,6
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/AG_MOD_E2.dta,AG_MOD_E2.dta,ag_mod_e2.dta,raw_tabular_or_workbook_candidate,readable_metadata,,12939,52
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/AG_MOD_E3.dta,AG_MOD_E3.dta,ag_mod_e3.dta,raw_tabular_or_workbook_candidate,readable_metadata,,9646,14
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/AG_MOD_E4.dta,AG_MOD_E4.dta,ag_mod_e4.dta,raw_tabular_or_workbook_candidate,readable_metadata,,57876,7
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/AG_MOD_F.dta,AG_MOD_F.dta,ag_mod_f.dta,raw_tabular_or_workbook_candidate,readable_metadata,,115246,44
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/AG_MOD_G.dta,AG_MOD_G.dta,ag_mod_g.dta,raw_tabular_or_workbook_candidate,readable_metadata,,26506,36
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/AG_MOD_H.dta,AG_MOD_H.dta,ag_mod_h.dta,raw_tabular_or_workbook_candidate,readable_metadata,,22362,36
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/AG_MOD_I.dta,AG_MOD_I.dta,ag_mod_i.dta,raw_tabular_or_workbook_candidate,readable_metadata,,22362,62
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/AG_MOD_I1.dta,AG_MOD_I1.dta,ag_mod_i1.dta,raw_tabular_or_workbook_candidate,readable_metadata,,1118,15
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/AG_MOD_I2.dta,AG_MOD_I2.dta,ag_mod_i2.dta,raw_tabular_or_workbook_candidate,readable_metadata,,1118,72
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/AG_MOD_J.dta,AG_MOD_J.dta,ag_mod_j.dta,raw_tabular_or_workbook_candidate,readable_metadata,,1255,16
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/AG_MOD_K.dta,AG_MOD_K.dta,ag_mod_k.dta,raw_tabular_or_workbook_candidate,readable_metadata,,1411,187
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/AG_MOD_L.dta,AG_MOD_L.dta,ag_mod_l.dta,raw_tabular_or_workbook_candidate,readable_metadata,,1702,39
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/AG_MOD_M.dta,AG_MOD_M.dta,ag_mod_m.dta,raw_tabular_or_workbook_candidate,readable_metadata,,1599,35
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/AG_MOD_N.dta,AG_MOD_N.dta,ag_mod_n.dta,raw_tabular_or_workbook_candidate,readable_metadata,,1556,36
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/AG_MOD_NR.dta,AG_MOD_NR.dta,ag_mod_nr.dta,raw_tabular_or_workbook_candidate,readable_metadata,,36584,6
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/AG_MOD_O.dta,AG_MOD_O.dta,ag_mod_o.dta,raw_tabular_or_workbook_candidate,readable_metadata,,1556,59
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/AG_MOD_O1.dta,AG_MOD_O1.dta,ag_mod_o1.dta,raw_tabular_or_workbook_candidate,readable_metadata,,3115,13
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/AG_MOD_O2.dta,AG_MOD_O2.dta,ag_mod_o2.dta,raw_tabular_or_workbook_candidate,readable_metadata,,3342,18
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/AG_MOD_P.dta,AG_MOD_P.dta,ag_mod_p.dta,raw_tabular_or_workbook_candidate,readable_metadata,,4251,32
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/AG_MOD_Q.dta,AG_MOD_Q.dta,ag_mod_q.dta,raw_tabular_or_workbook_candidate,readable_metadata,,3882,56
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/AG_MOD_R1.dta,AG_MOD_R1.dta,ag_mod_r1.dta,raw_tabular_or_workbook_candidate,readable_metadata,,80208,50
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/AG_MOD_R2.dta,AG_MOD_R2.dta,ag_mod_r2.dta,raw_tabular_or_workbook_candidate,readable_metadata,,5013,7
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/AG_MOD_S.dta,AG_MOD_S.dta,ag_mod_s.dta,raw_tabular_or_workbook_candidate,readable_metadata,,35091,27
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/AG_MOD_T1.dta,AG_MOD_T1.dta,ag_mod_t1.dta,raw_tabular_or_workbook_candidate,readable_metadata,,156272,8
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/AG_MOD_T2.dta,AG_MOD_T2.dta,ag_mod_t2.dta,raw_tabular_or_workbook_candidate,readable_metadata,,136738,17
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/AG_MOD_U.dta,AG_MOD_U.dta,ag_mod_u.dta,raw_tabular_or_workbook_candidate,readable_metadata,,12653,21
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/AG_MOD_V.dta,AG_MOD_V.dta,ag_mod_v.dta,raw_tabular_or_workbook_candidate,readable_metadata,,19470,29
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/COM_CA.dta,COM_CA.dta,com_ca.dta,raw_tabular_or_workbook_candidate,readable_metadata,,755,5
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/COM_CB.dta,COM_CB.dta,com_cb.dta,raw_tabular_or_workbook_candidate,readable_metadata,,6733,10
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/COM_CC.dta,COM_CC.dta,com_cc.dta,raw_tabular_or_workbook_candidate,readable_metadata,,755,35
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/COM_CD.dta,COM_CD.dta,com_cd.dta,raw_tabular_or_workbook_candidate,readable_metadata,,755,97
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/COM_CE.dta,COM_CE.dta,com_ce.dta,raw_tabular_or_workbook_candidate,readable_metadata,,755,31
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/COM_CF1.dta,COM_CF1.dta,com_cf1.dta,raw_tabular_or_workbook_candidate,readable_metadata,,755,29
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/COM_CF2.dta,COM_CF2.dta,com_cf2.dta,raw_tabular_or_workbook_candidate,readable_metadata,,971,16
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/COM_CG.dta,COM_CG.dta,com_cg.dta,raw_tabular_or_workbook_candidate,readable_metadata,,7550,7
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/COM_CI.dta,COM_CI.dta,com_ci.dta,raw_tabular_or_workbook_candidate,readable_metadata,,3775,33
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/COM_CJ.dta,COM_CJ.dta,com_cj.dta,raw_tabular_or_workbook_candidate,readable_metadata,,15855,10
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/COM_META.dta,COM_META.dta,com_meta.dta,raw_tabular_or_workbook_candidate,readable_metadata,,755,41
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/FS_METADATA.dta,FS_METADATA.dta,fs_metadata.dta,raw_tabular_or_workbook_candidate,readable_metadata,,12447,28
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/FS_MOD_A.dta,FS_MOD_A.dta,fs_mod_a.dta,raw_tabular_or_workbook_candidate,readable_metadata,,12447,7
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/FS_MOD_B.dta,FS_MOD_B.dta,fs_mod_b.dta,raw_tabular_or_workbook_candidate,readable_metadata,,415,15
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/FS_MOD_C.dta,FS_MOD_C.dta,fs_mod_c.dta,raw_tabular_or_workbook_candidate,readable_metadata,,2002,20
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/FS_MOD_D1.dta,FS_MOD_D1.dta,fs_mod_d1.dta,raw_tabular_or_workbook_candidate,readable_metadata,,232,12
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/FS_MOD_D2.dta,FS_MOD_D2.dta,fs_mod_d2.dta,raw_tabular_or_workbook_candidate,readable_metadata,,158,11
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/FS_MOD_D3.dta,FS_MOD_D3.dta,fs_mod_d3.dta,raw_tabular_or_workbook_candidate,readable_metadata,,415,25
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/FS_MOD_E1.dta,FS_MOD_E1.dta,fs_mod_e1.dta,raw_tabular_or_workbook_candidate,readable_metadata,,248,59
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/FS_MOD_E2.dta,FS_MOD_E2.dta,fs_mod_e2.dta,raw_tabular_or_workbook_candidate,readable_metadata,,34,6
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/FS_MOD_F1.dta,FS_MOD_F1.dta,fs_mod_f1.dta,raw_tabular_or_workbook_candidate,readable_metadata,,553,31
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/FS_MOD_F2.dta,FS_MOD_F2.dta,fs_mod_f2.dta,raw_tabular_or_workbook_candidate,readable_metadata,,246,6
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/FS_MOD_G.dta,FS_MOD_G.dta,fs_mod_g.dta,raw_tabular_or_workbook_candidate,readable_metadata,,2001,20
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/FS_MOD_H1.dta,FS_MOD_H1.dta,fs_mod_h1.dta,raw_tabular_or_workbook_candidate,readable_metadata,,140,12
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/FS_MOD_H2.dta,FS_MOD_H2.dta,fs_mod_h2.dta,raw_tabular_or_workbook_candidate,readable_metadata,,104,11
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/FS_MOD_H3.dta,FS_MOD_H3.dta,fs_mod_h3.dta,raw_tabular_or_workbook_candidate,readable_metadata,,443,25
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/FS_MOD_I1.dta,FS_MOD_I1.dta,fs_mod_i1.dta,raw_tabular_or_workbook_candidate,readable_metadata,,142,65
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/FS_MOD_I2.dta,FS_MOD_I2.dta,fs_mod_i2.dta,raw_tabular_or_workbook_candidate,readable_metadata,,36,6
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/FS_MOD_J1.dta,FS_MOD_J1.dta,fs_mod_j1.dta,raw_tabular_or_workbook_candidate,readable_metadata,,433,31
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/FS_MOD_J2.dta,FS_MOD_J2.dta,fs_mod_j2.dta,raw_tabular_or_workbook_candidate,readable_metadata,,193,6
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/HH_METADATA.dta,HH_METADATA.dta,hh_metadata.dta,raw_tabular_or_workbook_candidate,readable_metadata,,12447,113
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/HH_MOD_A_FILT.dta,HH_MOD_A_FILT.dta,hh_mod_a_filt.dta,raw_tabular_or_workbook_candidate,readable_metadata,,12447,20
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/HH_MOD_B.dta,HH_MOD_B.dta,hh_mod_b.dta,raw_tabular_or_workbook_candidate,readable_metadata,,53885,53
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/HH_MOD_C.dta,HH_MOD_C.dta,hh_mod_c.dta,raw_tabular_or_workbook_candidate,readable_metadata,,53885,39
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/HH_MOD_D.dta,HH_MOD_D.dta,hh_mod_d.dta,raw_tabular_or_workbook_candidate,readable_metadata,,53885,49
15,replacement_backup_wave,Malawi,2016-2017,MWI_2016_IHS-IV_v04_M,temp/raw_downloads/MWI_2016_IHS-IV_v04_M/HH_MOD_E.dta,HH_MOD_E.dta,hh_mod_e.dta,raw_tabular_or_workbook_candidate,readable_metadata,,53885,132
