download_rank,country,wave,idno,catalog_id,official_get_microdata_url,local_target_folder,file_id,expected_file_name,file_description,case_quantity,variable_quantity,priority_core_target,core_requirements,core_top_variable_names,current_official_file_match_status,matched_local_locations,acceptance_gate_status,post_download_acceptance_action,fill_received_file_or_archive_member,fill_sha256_verified,fill_units_recall_skip_reviewed,fill_ready_for_raw_value_review,data_write_gate_status,modeling_gate_status
5,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,1002,https://microdata.worldbank.org/catalog/1002/get-microdata,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/,F9,secta6_harvestw1,,4920,50,0,,,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
5,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,1002,https://microdata.worldbank.org/catalog/1002/get-microdata,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/,F90,sect9_plantingw1,,4996,31,0,,,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
5,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,1002,https://microdata.worldbank.org/catalog/1002/get-microdata,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/,F91,sect10_plantingw1,,522,14,0,,,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
5,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,1002,https://microdata.worldbank.org/catalog/1002/get-microdata,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/,F92,sect81_plantingw1,,6125,9,0,,,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
5,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,1002,https://microdata.worldbank.org/catalog/1002/get-microdata,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/,F93,sect82_plantingw1,,25045,9,0,,,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
5,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,1002,https://microdata.worldbank.org/catalog/1002/get-microdata,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/,F94,sect83_plantingw1,,22840,9,0,,,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
5,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,1002,https://microdata.worldbank.org/catalog/1002/get-microdata,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/,F95,sect84_plantingw1,,2356,9,0,,,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
5,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,1002,https://microdata.worldbank.org/catalog/1002/get-microdata,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/,F96,sect85_plantingw1,,165,10,0,,,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
5,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,1002,https://microdata.worldbank.org/catalog/1002/get-microdata,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/,F97,secta_plantingw1,,5000,43,0,,,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
5,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,1002,https://microdata.worldbank.org/catalog/1002/get-microdata,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/,F98,cons_agg_wave1_visit1,Consumption aggregate data (visit 1),4933,80,1,climate_geography;consumption_or_income;weights_and_design,ea;totcons;nfdfoth;fdfishpr;fdothpr;fdrestby;fdalcpr;fdbeanpr;ea;hhweight,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
5,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,1002,https://microdata.worldbank.org/catalog/1002/get-microdata,temp/raw_downloads/NGA_2010_GHSP-W1_v03_M/,F99,cons_agg_wave1_visit2,Consumption aggregate data (visit 2),4839,80,1,climate_geography;consumption_or_income;weights_and_design,ea;totcons;nfdfoth;fdfishpr;fdothpr;fdrestby;ea;hhweight,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,https://microdata.worldbank.org/catalog/76/get-microdata,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/,F1,SEC_A_T_Swahili_Labels,SECTION A-1: Household Identification SECTION T-1: Household Recontact Information SECTION T-2: Filter Questions for Ag Module This file contains data with Swahili labels,3265,28,1,climate_geography;household_person_keys;survey_timing;weights_and_design,ea;hhid;endmin;sa2q17endhr;sa2q17starthr;sa2q17startmins,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,https://microdata.worldbank.org/catalog/76/get-microdata,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/,F10,SEC_L_Swahili_Labels,SECTION L: Non-Food Expenditures - Past One Week and One Month This file contains data with Swahili labels,143660,4,1,consumption_or_income,hhid;slcode;slq1;slq2,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,https://microdata.worldbank.org/catalog/76/get-microdata,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/,F11,SEC_M_Swahili_Labels,SECTION M: Non-Food Expenditures - Past Twelve Months This file contains data with Swahili labels,6528,5,1,consumption_or_income,hhid;smcode;smq1;smq2,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,https://microdata.worldbank.org/catalog/76/get-microdata,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/,F12,SEC_N_Swahili_Labels,SECTION N: Household Assets This file contains data with Swahili labels,39981,3,0,,,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,https://microdata.worldbank.org/catalog/76/get-microdata,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/,F13,SEC_O1_Swahili_Labels,SECTION O: Assistance and Groups This file contains data with Swahili labels,19572,6,0,,,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,https://microdata.worldbank.org/catalog/76/get-microdata,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/,F14,SEC_O3_Swahili_Labels,SECTION O: Assistance and Groups This file contains data with Swahili labels,198,14,0,,,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,https://microdata.worldbank.org/catalog/76/get-microdata,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/,F15,SEC_P2_Swahili_Labels,SECTION P: Credit This file contains data with Swahili labels,228,13,0,,,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,https://microdata.worldbank.org/catalog/76/get-microdata,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/,F16,SEC_Q2_Swahili_Labels,SECTION Q: Crime and Justice This file contains data with Swahili labels,909,14,0,,,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,https://microdata.worldbank.org/catalog/76/get-microdata,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/,F17,SEC_Q3_Swahili_Labels,SECTION Q: Crime and Justice This file contains data with Swahili labels,287,14,0,,,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,https://microdata.worldbank.org/catalog/76/get-microdata,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/,F18,SEC_R_Swahili_Labels,SECTION R: Recent Shocks to Household Welfare This file contains data with Swahili labels,10241,8,1,survey_timing,srq5month;srq5year,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,https://microdata.worldbank.org/catalog/76/get-microdata,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/,F19,SEC_S2_Swahili_Labels,SECTION S: Deaths in Household This file contains data with Swahili labels,334,17,0,,,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,https://microdata.worldbank.org/catalog/76/get-microdata,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/,F2,SEC_B_C_D_E1_F_G1_U_Swahili_Labels,SECTION B: Household Member Roster SECTION C: Education SECTION D: Health SECTION E: Labour SECTION F: Food Consumption Outside the HH SECTION G: Children Living Elsewhere SECTION U: Anthropometry This file contains data with Swahili labels,16713,225,1,household_person_keys;oop_health_expenditure,hhid;scq14_fee,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,https://microdata.worldbank.org/catalog/76/get-microdata,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/,F20,Agriculture SEC_1_ALL_Swahili_Labels,AGRICULTURE QUESTIONNAIRE - 1. Household Roster This file contains data with Swahili labels,12923,5,1,household_person_keys,hhid;rosterid,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,https://microdata.worldbank.org/catalog/76/get-microdata,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/,F21,SEC_2A_Swahili_Labels,Agriculture Questionnaire - Plot Roster Plots anyone in your household owned or cultivated during the 2008 long rainy season. This file contains data with Swahili labels,5128,3,1,household_person_keys,hhid,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,https://microdata.worldbank.org/catalog/76/get-microdata,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/,F22,SEC_2B_Swahili_Labels,Agriculture Questionnaire - Plot Roster Additional plots owned or cultivated by anyone in the household during the short rainy season This file contains data with Swahili labels,86,3,1,household_person_keys,hhid,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,https://microdata.worldbank.org/catalog/76/get-microdata,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/,F23,SEC_3A_Swahili_Labels,Agriculture Questionnaire Plot details - 3A. Long rainy season This file contains data with Swahili labels,5126,175,0,,,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,https://microdata.worldbank.org/catalog/76/get-microdata,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/,F24,SEC_3B_Swahili_Labels,Agriculture Questionnaire This file contains data with Swahili labels,5182,169,0,,,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,https://microdata.worldbank.org/catalog/76/get-microdata,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/,F25,SEC_4A_Swahili_Labels,Agriculture Questionnaire This file contains data with Swahili labels,5704,28,0,,,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,https://microdata.worldbank.org/catalog/76/get-microdata,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/,F26,nps_weights_oct2010,,409,11,1,weights_and_design,hh_weight;hh_weight_trimmed;strataid,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,https://microdata.worldbank.org/catalog/76/get-microdata,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/,F27,HH.Geovariables_Y1,,2990,49,1,climate_geography,ea_id;lat_modified;lon_modified,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,https://microdata.worldbank.org/catalog/76/get-microdata,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/,F29,SECTA1A2_Swahili_Labels,Community Questionnaire Section CA: Identification This file contains data with Swahili labels,407,23,1,climate_geography;weights_and_design,ea_id;ea,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,https://microdata.worldbank.org/catalog/76/get-microdata,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/,F3,SEC_E2_Swahili_Labels,SECTION E: Labour This file contains data with Swahili labels,114,31,0,,,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,https://microdata.worldbank.org/catalog/76/get-microdata,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/,F32,SECTCB_Swahili_Labels,Community Questionnaire Section CB: Access to Basic Services This file contains data with Swahili labels,11396,10,1,climate_geography;weights_and_design,ea_id;ea,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,https://microdata.worldbank.org/catalog/76/get-microdata,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/,F35,SECTCEFG,Community Questionnaire Section CE: Agriculture Section CF: Demography and Family Issues Section CG: Governance,407,49,1,climate_geography;weights_and_design,ea_id;ea,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,https://microdata.worldbank.org/catalog/76/get-microdata,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/,F36,SECTCH,Community Questionnaire Section CH: Roster of Community Leaders,407,36,1,climate_geography,ea_id,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,https://microdata.worldbank.org/catalog/76/get-microdata,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/,F37,SECTCI,Community Questionnaire Section CI: Crime and Policing,407,59,1,climate_geography,ea_id,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,https://microdata.worldbank.org/catalog/76/get-microdata,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/,F38,SECTCJ_S,Community Questionnaire Section CJ: Market Prices,19159,15,0,,,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,https://microdata.worldbank.org/catalog/76/get-microdata,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/,F39,SEC_A_T_English_Labels,SECTION A-1: Household Identification SECTION T-1: Household Recontact Information SECTION T-2: Filter Questions for Ag Module This file contains data with English labels,3265,34,1,climate_geography;survey_timing;weights_and_design,clusterid;ea;endmin;sa2q17endhr;sa2q17starthr;hh_weight;hh_weight_trimmed;ea;strataid,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,https://microdata.worldbank.org/catalog/76/get-microdata,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/,F4,SEC_G2_Swahili_Labels,SECTION G: Children Living Elsewhere (Migration) This file contains data with Swahili labels,3960,10,0,,,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,https://microdata.worldbank.org/catalog/76/get-microdata,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/,F40,SEC_B_C_D_E1_F_G1_U_English_Labels,SECTION B: Household Member Roster SECTION C: Education SECTION D: Health SECTION E: Labour SECTION F: Food Consumption Outside the HH SECTION G: Children Living Elsewhere SECTION U: Anthropometry This file contains data with English labels,16709,225,1,health_need_and_access;household_person_keys;oop_health_expenditure,sdq22;sdq4;sdq43_1;sdq43_2;sdq43_3;sdq55_1;sdq55_2;sdq55_3;sdq6;sdq8;sdq9;hhid;scq14_fee;scq14_food;sdq6;sdq7;scq14_bks;scq14_contr;scq14_tot;scq14_trans;scq14_tui;scq14_unif;sdq5,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,https://microdata.worldbank.org/catalog/76/get-microdata,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/,F42,SEC_E2_English_Labels,SECTION E: Labour This file contains data with English labels,114,31,0,,,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,https://microdata.worldbank.org/catalog/76/get-microdata,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/,F43,SEC_G2_English_Labels,SECTION G: Children Living Elsewhere (Migration) This file contains data with English labels,3960,10,0,,,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,https://microdata.worldbank.org/catalog/76/get-microdata,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/,F44,SEC_H1_J_K2_O2_P1_Q1_S1_English_Labels,"SECTION H. Governance SECTION J: Housing, Water and Sanitation SECTION K: Consumption of Food Over Past One Week SECTION O: Assistance and Groups SECTION P: Credit SECTION Q: Crime and Justice SECTION S: Deaths in Household This file contains data with English labels",3265,68,0,,,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,https://microdata.worldbank.org/catalog/76/get-microdata,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/,F45,SEC_H2_English_Labels,SECTION H. Governance This file contains data with English labels,26096,6,0,,,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,https://microdata.worldbank.org/catalog/76/get-microdata,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/,F46,SEC_H3_English_Labels,SECTION H. Governance This file contains data with English labels,16313,4,0,,,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,https://microdata.worldbank.org/catalog/76/get-microdata,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/,F47,SEC_I_English_Labels,"SECTION J: Housing, Water and Sanitation This file contains data with English labels",3620,49,1,health_need_and_access,siq8b,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,https://microdata.worldbank.org/catalog/76/get-microdata,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/,F49,SEC_L_English_Labels,SECTION L: Non-Food Expenditures - Past One Week and One Month This file contains data with English labels,143660,4,0,,,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,https://microdata.worldbank.org/catalog/76/get-microdata,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/,F5,SEC_H1_J_K2_O2_P1_Q1_S1_Swahili_Labels,"SECTION H. Governance SECTION J: Housing, Water and Sanitation SECTION K: Consumption of Food Over Past One Week SECTION O: Assistance and Groups SECTION P: Credit SECTION Q: Crime and Justice SECTION S: Deaths in Household This file contains data with Swahili labels",3265,68,0,,,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,https://microdata.worldbank.org/catalog/76/get-microdata,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/,F50,SEC_M_English_Labels,SECTION M: Non-Food Expenditures - Past Twelve Months This file contains data with English labels,6528,5,0,,,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,https://microdata.worldbank.org/catalog/76/get-microdata,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/,F51,SEC_N_English_Labels,SECTION N: Household Assets This file contains data with English labels,39981,3,0,,,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,https://microdata.worldbank.org/catalog/76/get-microdata,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/,F52,SEC_O1_English_Labels,SECTION O: Assistance and Groups This file contains data with English labels,19572,6,0,,,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,https://microdata.worldbank.org/catalog/76/get-microdata,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/,F53,SEC_O3_English_Labels,SECTION O: Assistance and Groups This file contains data with English labels,198,14,0,,,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,https://microdata.worldbank.org/catalog/76/get-microdata,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/,F54,SEC_P2_English_Labels,SECTION P: Credit This file contains data with English labels,228,13,0,,,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,https://microdata.worldbank.org/catalog/76/get-microdata,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/,F55,SEC_Q2_English_Labels,SECTION Q: Crime and Justice This file contains data with English labels,909,14,0,,,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,https://microdata.worldbank.org/catalog/76/get-microdata,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/,F56,SEC_Q3_English_Labels,SECTION Q: Crime and Justice This file contains data with English labels,287,14,0,,,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,https://microdata.worldbank.org/catalog/76/get-microdata,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/,F57,SEC_R_English_Labels,SECTION R: Recent Shocks to Household Welfare This file contains data with English labels,10241,8,0,,,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,https://microdata.worldbank.org/catalog/76/get-microdata,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/,F58,SEC_S2_English_Labels,SECTION S: Deaths in Household This file contains data with English labels,334,17,0,,,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,https://microdata.worldbank.org/catalog/76/get-microdata,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/,F59,SEC_2A_English_Labels,Agriculture Questionnaire - Plot Roster Plots anyone in your household owned or cultivated during the 2008 long rainy season. This file contains data with English labels,5128,4,1,household_person_keys,hhid,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,https://microdata.worldbank.org/catalog/76/get-microdata,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/,F6,SEC_H2_Swahili_Labels,SECTION H. Governance This file contains data with Swahili labels,26096,6,0,,,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,https://microdata.worldbank.org/catalog/76/get-microdata,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/,F60,SEC_2B_English_Labels,Agriculture Questionnaire - Plot Roster Additional plots owned or cultivated by anyone in the household during the short rainy season This file contains data with English labels,86,4,1,household_person_keys,hhid,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
6,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,76,https://microdata.worldbank.org/catalog/76/get-microdata,temp/raw_downloads/TZA_2008_NPS-R1_v03_M/,F61,SEC_3A_English_Labels,Agriculture Questionnaire Plot details - 3A. Long rainy season This file contains data with English labels,5126,175,0,,,missing_expected_official_file,,missing_required_official_file,Confirm this file or its archive member is present after placing the complete official package locally.,,,,,blocked_no_data_write,blocked
