year,filename,official_url,listed_last_modified,listed_size,product_type,horizon_years,data_format,canonical_csv_product,download_policy
2023,lgtwgt2023_dictionary.txt,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/lgtwgt2023_dictionary.txt,2024-07-10 13:34,1.2K,longitudinal_weights,2,text_dictionary,False,download_lightweight_source
2023,lgtwgt2023yr2_csv.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/lgtwgt2023yr2_csv.zip,2024-07-10 16:55,249K,longitudinal_weights,2,csv_zip,True,download_raw_canonical
2023,lgtwgt2023yr2_dta.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/lgtwgt2023yr2_dta.zip,2024-07-11 10:19,260K,longitudinal_weights,2,stata,False,catalog_only_redundant_encoding
2023,lgtwgt2023yr2_sas.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/lgtwgt2023yr2_sas.zip,2024-07-10 16:58,298K,longitudinal_weights,2,sas,False,catalog_only_redundant_encoding
2023,lgtwgt2023yr2_schema.json,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/lgtwgt2023yr2_schema.json,2024-07-10 13:36,349,longitudinal_weights,2,json_schema,False,download_lightweight_source
2023,lgtwgt2023yr2_validate.xlsx,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/lgtwgt2023yr2_validate.xlsx,2024-07-10 13:36,5.8K,longitudinal_weights,2,validation_or_workbook,False,download_lightweight_source
2023,lgtwgt2023yr3_csv.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/lgtwgt2023yr3_csv.zip,2024-07-10 16:58,104K,longitudinal_weights,3,csv_zip,True,download_raw_canonical
2023,lgtwgt2023yr3_dta.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/lgtwgt2023yr3_dta.zip,2024-07-11 10:19,110K,longitudinal_weights,3,stata,False,catalog_only_redundant_encoding
2023,lgtwgt2023yr3_sas.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/lgtwgt2023yr3_sas.zip,2024-07-10 16:58,141K,longitudinal_weights,3,sas,False,catalog_only_redundant_encoding
2023,lgtwgt2023yr3_schema.json,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/lgtwgt2023yr3_schema.json,2024-07-10 13:36,349,longitudinal_weights,3,json_schema,False,download_lightweight_source
2023,lgtwgt2023yr3_validate.xlsx,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/lgtwgt2023yr3_validate.xlsx,2024-07-10 13:36,5.8K,longitudinal_weights,3,validation_or_workbook,False,download_lightweight_source
2023,lgtwgt2023yr4_csv.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/lgtwgt2023yr4_csv.zip,2024-07-10 16:58,51K,longitudinal_weights,4,csv_zip,True,download_raw_canonical
2023,lgtwgt2023yr4_dta.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/lgtwgt2023yr4_dta.zip,2024-07-11 10:19,53K,longitudinal_weights,4,stata,False,catalog_only_redundant_encoding
2023,lgtwgt2023yr4_sas.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/lgtwgt2023yr4_sas.zip,2024-07-10 16:58,78K,longitudinal_weights,4,sas,False,catalog_only_redundant_encoding
2023,lgtwgt2023yr4_schema.json,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/lgtwgt2023yr4_schema.json,2024-07-10 13:36,349,longitudinal_weights,4,json_schema,False,download_lightweight_source
2023,lgtwgt2023yr4_validate.xlsx,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/lgtwgt2023yr4_validate.xlsx,2024-07-10 13:36,5.8K,longitudinal_weights,4,validation_or_workbook,False,download_lightweight_source
2023,pu2023_csv.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/pu2023_csv.zip,2024-07-10 17:53,104M,primary,,csv_zip,True,download_raw_canonical
2023,pu2023_dta.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/pu2023_dta.zip,2024-07-10 17:00,99M,primary,,stata,False,catalog_only_redundant_encoding
2023,pu2023_sas.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/pu2023_sas.zip,2024-07-10 17:08,283M,primary,,sas,False,catalog_only_redundant_encoding
2023,pu2023_schema.json,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/pu2023_schema.json,2024-07-10 13:36,737K,primary,,json_schema,False,download_lightweight_source
2023,pu2023_validate.xlsx,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/pu2023_validate.xlsx,2024-07-10 13:36,265K,primary,,validation_or_workbook,False,download_lightweight_source
2023,rw2023_csv.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/rw2023_csv.zip,2024-07-10 17:20,634M,replicate_weights,,csv_zip,True,download_raw_canonical
2023,rw2023_dictionary.txt,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/rw2023_dictionary.txt,2024-07-10 13:37,1.4K,replicate_weights,,text_dictionary,False,download_lightweight_source
2023,rw2023_dta.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/rw2023_dta.zip,2024-07-11 10:19,614M,replicate_weights,,stata,False,catalog_only_redundant_encoding
2023,rw2023_sas.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/rw2023_sas.zip,2024-07-10 17:41,616M,replicate_weights,,sas,False,catalog_only_redundant_encoding
2023,rw2023_schema.json,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/rw2023_schema.json,2024-07-10 13:37,22K,replicate_weights,,json_schema,False,download_lightweight_source
2023,rw2023_validate.xlsx,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/rw2023_validate.xlsx,2024-07-10 13:37,18K,replicate_weights,,validation_or_workbook,False,download_lightweight_source
2023,sehsd-wp-2023-23-supplement-annual.xlsx,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/sehsd-wp-2023-23-supplement-annual.xlsx,2023-06-27 12:00,12K,documentation_or_metadata,,validation_or_workbook,False,catalog_only_other
2023,sehsd-wp-2023-23-supplement-monthly.xlsx,https://www2.census.gov/programs-surveys/sipp/data/datasets/2023/sehsd-wp-2023-23-supplement-monthly.xlsx,2023-06-27 12:00,19K,documentation_or_metadata,,validation_or_workbook,False,catalog_only_other
2024,2024_sipp_python_input_example.py,https://www2.census.gov/programs-surveys/sipp/data/datasets/2024/2024_sipp_python_input_example.py,2025-07-23 08:16,4.7K,documentation_or_metadata,,input_example,False,download_lightweight_source
2024,2024_sipp_r_input_example.R,https://www2.census.gov/programs-surveys/sipp/data/datasets/2024/2024_sipp_r_input_example.R,2025-07-23 08:16,3.2K,documentation_or_metadata,,input_example,False,download_lightweight_source
2024,lgtrw2024yr2_csv.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2024/lgtrw2024yr2_csv.zip,2025-07-23 08:00,28M,longitudinal_replicate_weights,2,csv_zip,True,download_raw_canonical
2024,lgtrw2024yr2_dta.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2024/lgtrw2024yr2_dta.zip,2025-07-23 08:00,33M,longitudinal_replicate_weights,2,stata,False,catalog_only_redundant_encoding
2024,lgtrw2024yr2_sas.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2024/lgtrw2024yr2_sas.zip,2025-07-23 08:00,33M,longitudinal_replicate_weights,2,sas,False,catalog_only_redundant_encoding
2024,lgtrw2024yr2_schema.json,https://www2.census.gov/programs-surveys/sipp/data/datasets/2024/lgtrw2024yr2_schema.json,2025-07-23 08:16,22K,longitudinal_replicate_weights,2,json_schema,False,download_lightweight_source
2024,lgtrw2024yr2_validate.xlsx,https://www2.census.gov/programs-surveys/sipp/data/datasets/2024/lgtrw2024yr2_validate.xlsx,2025-07-23 08:16,17K,longitudinal_replicate_weights,2,validation_or_workbook,False,download_lightweight_source
2024,lgtrw2024yr3_csv.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2024/lgtrw2024yr3_csv.zip,2025-07-23 08:00,17M,longitudinal_replicate_weights,3,csv_zip,True,download_raw_canonical
2024,lgtrw2024yr3_dta.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2024/lgtrw2024yr3_dta.zip,2025-07-23 08:00,20M,longitudinal_replicate_weights,3,stata,False,catalog_only_redundant_encoding
2024,lgtrw2024yr3_sas.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2024/lgtrw2024yr3_sas.zip,2025-07-23 08:00,20M,longitudinal_replicate_weights,3,sas,False,catalog_only_redundant_encoding
2024,lgtrw2024yr3_schema.json,https://www2.census.gov/programs-surveys/sipp/data/datasets/2024/lgtrw2024yr3_schema.json,2025-07-23 08:16,22K,longitudinal_replicate_weights,3,json_schema,False,download_lightweight_source
2024,lgtrw2024yr3_validate.xlsx,https://www2.census.gov/programs-surveys/sipp/data/datasets/2024/lgtrw2024yr3_validate.xlsx,2025-07-23 08:16,17K,longitudinal_replicate_weights,3,validation_or_workbook,False,download_lightweight_source
2024,lgtrw2024yr4_csv.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2024/lgtrw2024yr4_csv.zip,2025-07-23 08:00,5.0M,longitudinal_replicate_weights,4,csv_zip,True,download_raw_canonical
2024,lgtrw2024yr4_dta.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2024/lgtrw2024yr4_dta.zip,2025-07-23 08:00,5.9M,longitudinal_replicate_weights,4,stata,False,catalog_only_redundant_encoding
2024,lgtrw2024yr4_sas.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2024/lgtrw2024yr4_sas.zip,2025-07-23 08:00,6.0M,longitudinal_replicate_weights,4,sas,False,catalog_only_redundant_encoding
2024,lgtrw2024yr4_schema.json,https://www2.census.gov/programs-surveys/sipp/data/datasets/2024/lgtrw2024yr4_schema.json,2025-07-23 08:16,22K,longitudinal_replicate_weights,4,json_schema,False,download_lightweight_source
2024,lgtrw2024yr4_validate.xlsx,https://www2.census.gov/programs-surveys/sipp/data/datasets/2024/lgtrw2024yr4_validate.xlsx,2025-07-23 08:16,17K,longitudinal_replicate_weights,4,validation_or_workbook,False,download_lightweight_source
2024,lgtwgt2024yr2_csv.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2024/lgtwgt2024yr2_csv.zip,2025-07-23 08:00,214K,longitudinal_weights,2,csv_zip,True,download_raw_canonical
2024,lgtwgt2024yr2_dta.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2024/lgtwgt2024yr2_dta.zip,2025-07-23 08:00,248K,longitudinal_weights,2,stata,False,catalog_only_redundant_encoding
2024,lgtwgt2024yr2_sas.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2024/lgtwgt2024yr2_sas.zip,2025-07-23 08:00,262K,longitudinal_weights,2,sas,False,catalog_only_redundant_encoding
2024,lgtwgt2024yr2_schema.json,https://www2.census.gov/programs-surveys/sipp/data/datasets/2024/lgtwgt2024yr2_schema.json,2025-07-23 08:16,349,longitudinal_weights,2,json_schema,False,download_lightweight_source
2024,lgtwgt2024yr2_validate.xlsx,https://www2.census.gov/programs-surveys/sipp/data/datasets/2024/lgtwgt2024yr2_validate.xlsx,2025-07-23 08:16,5.8K,longitudinal_weights,2,validation_or_workbook,False,download_lightweight_source
2024,lgtwgt2024yr3_csv.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2024/lgtwgt2024yr3_csv.zip,2025-07-23 08:00,126K,longitudinal_weights,3,csv_zip,True,download_raw_canonical
2024,lgtwgt2024yr3_dta.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2024/lgtwgt2024yr3_dta.zip,2025-07-23 08:00,146K,longitudinal_weights,3,stata,False,catalog_only_redundant_encoding
2024,lgtwgt2024yr3_sas.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2024/lgtwgt2024yr3_sas.zip,2025-07-23 08:00,158K,longitudinal_weights,3,sas,False,catalog_only_redundant_encoding
2024,lgtwgt2024yr3_schema.json,https://www2.census.gov/programs-surveys/sipp/data/datasets/2024/lgtwgt2024yr3_schema.json,2025-07-23 08:16,349,longitudinal_weights,3,json_schema,False,download_lightweight_source
2024,lgtwgt2024yr3_validate.xlsx,https://www2.census.gov/programs-surveys/sipp/data/datasets/2024/lgtwgt2024yr3_validate.xlsx,2025-07-23 08:16,5.8K,longitudinal_weights,3,validation_or_workbook,False,download_lightweight_source
2024,lgtwgt2024yr4_csv.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2024/lgtwgt2024yr4_csv.zip,2025-07-23 08:00,37K,longitudinal_weights,4,csv_zip,True,download_raw_canonical
2024,lgtwgt2024yr4_dta.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2024/lgtwgt2024yr4_dta.zip,2025-07-23 08:00,43K,longitudinal_weights,4,stata,False,catalog_only_redundant_encoding
2024,lgtwgt2024yr4_sas.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2024/lgtwgt2024yr4_sas.zip,2025-07-23 08:00,59K,longitudinal_weights,4,sas,False,catalog_only_redundant_encoding
2024,lgtwgt2024yr4_schema.json,https://www2.census.gov/programs-surveys/sipp/data/datasets/2024/lgtwgt2024yr4_schema.json,2025-07-23 08:16,349,longitudinal_weights,4,json_schema,False,download_lightweight_source
2024,lgtwgt2024yr4_validate.xlsx,https://www2.census.gov/programs-surveys/sipp/data/datasets/2024/lgtwgt2024yr4_validate.xlsx,2025-07-23 08:16,5.8K,longitudinal_weights,4,validation_or_workbook,False,download_lightweight_source
2024,pu2024_csv.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2024/pu2024_csv.zip,2025-07-23 08:00,97M,primary,,csv_zip,True,download_raw_canonical
2024,pu2024_dta.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2024/pu2024_dta.zip,2025-07-23 08:00,94M,primary,,stata,False,catalog_only_redundant_encoding
2024,pu2024_sas.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2024/pu2024_sas.zip,2025-07-23 08:00,255M,primary,,sas,False,catalog_only_redundant_encoding
2024,pu2024_schema.json,https://www2.census.gov/programs-surveys/sipp/data/datasets/2024/pu2024_schema.json,2025-07-23 08:16,740K,primary,,json_schema,False,download_lightweight_source
2024,pu2024_validate.xlsx,https://www2.census.gov/programs-surveys/sipp/data/datasets/2024/pu2024_validate.xlsx,2025-07-23 08:16,265K,primary,,validation_or_workbook,False,download_lightweight_source
2024,rw2024_csv.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2024/rw2024_csv.zip,2025-07-23 08:00,585M,replicate_weights,,csv_zip,True,download_raw_canonical
2024,rw2024_dta.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2024/rw2024_dta.zip,2025-07-23 08:00,566M,replicate_weights,,stata,False,catalog_only_redundant_encoding
2024,rw2024_sas.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2024/rw2024_sas.zip,2025-07-23 08:16,567M,replicate_weights,,sas,False,catalog_only_redundant_encoding
2024,rw2024_schema.json,https://www2.census.gov/programs-surveys/sipp/data/datasets/2024/rw2024_schema.json,2025-07-23 08:16,22K,replicate_weights,,json_schema,False,download_lightweight_source
2024,rw2024_validate.xlsx,https://www2.census.gov/programs-surveys/sipp/data/datasets/2024/rw2024_validate.xlsx,2025-07-23 08:16,18K,replicate_weights,,validation_or_workbook,False,download_lightweight_source
2025,2025_sipp_python_input_example.py,https://www2.census.gov/programs-surveys/sipp/data/datasets/2025/2025_sipp_python_input_example.py,2026-07-14 12:00,4.7K,documentation_or_metadata,,input_example,False,download_lightweight_source
2025,2025_sipp_r_input_example.R,https://www2.census.gov/programs-surveys/sipp/data/datasets/2025/2025_sipp_r_input_example.R,2026-07-14 12:00,3.2K,documentation_or_metadata,,input_example,False,download_lightweight_source
2025,lgtrw2025yr2.dta.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2025/lgtrw2025yr2.dta.zip,2026-07-14 12:00,30M,longitudinal_replicate_weights,2,stata,False,catalog_only_redundant_encoding
2025,lgtrw2025yr2_csv.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2025/lgtrw2025yr2_csv.zip,2026-07-14 12:00,25M,longitudinal_replicate_weights,2,csv_zip,True,download_raw_canonical
2025,lgtrw2025yr2_sas.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2025/lgtrw2025yr2_sas.zip,2026-07-14 12:00,30M,longitudinal_replicate_weights,2,sas,False,catalog_only_redundant_encoding
2025,lgtrw2025yr2_schema.json,https://www2.census.gov/programs-surveys/sipp/data/datasets/2025/lgtrw2025yr2_schema.json,2026-07-14 12:00,22K,longitudinal_replicate_weights,2,json_schema,False,download_lightweight_source
2025,lgtrw2025yr2_validate.xlsx,https://www2.census.gov/programs-surveys/sipp/data/datasets/2025/lgtrw2025yr2_validate.xlsx,2026-07-14 12:00,17K,longitudinal_replicate_weights,2,validation_or_workbook,False,download_lightweight_source
2025,lgtrw2025yr3.dta.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2025/lgtrw2025yr3.dta.zip,2026-07-14 12:00,18M,longitudinal_replicate_weights,3,stata,False,catalog_only_redundant_encoding
2025,lgtrw2025yr3_csv.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2025/lgtrw2025yr3_csv.zip,2026-07-14 12:00,15M,longitudinal_replicate_weights,3,csv_zip,True,download_raw_canonical
2025,lgtrw2025yr3_sas.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2025/lgtrw2025yr3_sas.zip,2026-07-14 12:00,18M,longitudinal_replicate_weights,3,sas,False,catalog_only_redundant_encoding
2025,lgtrw2025yr3_schema.json,https://www2.census.gov/programs-surveys/sipp/data/datasets/2025/lgtrw2025yr3_schema.json,2026-07-14 12:00,22K,longitudinal_replicate_weights,3,json_schema,False,download_lightweight_source
2025,lgtrw2025yr3_validate.xlsx,https://www2.census.gov/programs-surveys/sipp/data/datasets/2025/lgtrw2025yr3_validate.xlsx,2026-07-14 12:00,17K,longitudinal_replicate_weights,3,validation_or_workbook,False,download_lightweight_source
2025,lgtrw2025yr4.dta.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2025/lgtrw2025yr4.dta.zip,2026-07-14 12:00,10M,longitudinal_replicate_weights,4,stata,False,catalog_only_redundant_encoding
2025,lgtrw2025yr4_csv.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2025/lgtrw2025yr4_csv.zip,2026-07-14 12:00,8.6M,longitudinal_replicate_weights,4,csv_zip,True,download_raw_canonical
2025,lgtrw2025yr4_sas.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2025/lgtrw2025yr4_sas.zip,2026-07-14 12:00,10M,longitudinal_replicate_weights,4,sas,False,catalog_only_redundant_encoding
2025,lgtrw2025yr4_schema.json,https://www2.census.gov/programs-surveys/sipp/data/datasets/2025/lgtrw2025yr4_schema.json,2026-07-14 12:00,22K,longitudinal_replicate_weights,4,json_schema,False,download_lightweight_source
2025,lgtrw2025yr4_validate.xlsx,https://www2.census.gov/programs-surveys/sipp/data/datasets/2025/lgtrw2025yr4_validate.xlsx,2026-07-14 12:00,17K,longitudinal_replicate_weights,4,validation_or_workbook,False,download_lightweight_source
2025,lgtwgt2025yr2_csv.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2025/lgtwgt2025yr2_csv.zip,2026-07-14 14:00,192K,longitudinal_weights,2,csv_zip,True,download_raw_canonical
2025,lgtwgt2025yr2_dta.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2025/lgtwgt2025yr2_dta.zip,2026-07-14 12:00,203K,longitudinal_weights,2,stata,False,catalog_only_redundant_encoding
2025,lgtwgt2025yr2_sas.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2025/lgtwgt2025yr2_sas.zip,2026-07-14 12:00,242K,longitudinal_weights,2,sas,False,catalog_only_redundant_encoding
2025,lgtwgt2025yr2_schema.json,https://www2.census.gov/programs-surveys/sipp/data/datasets/2025/lgtwgt2025yr2_schema.json,2026-07-14 12:00,349,longitudinal_weights,2,json_schema,False,download_lightweight_source
2025,lgtwgt2025yr2_validate.xlsx,https://www2.census.gov/programs-surveys/sipp/data/datasets/2025/lgtwgt2025yr2_validate.xlsx,2026-07-14 12:00,5.8K,longitudinal_weights,2,validation_or_workbook,False,download_lightweight_source
2025,lgtwgt2025yr3_csv.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2025/lgtwgt2025yr3_csv.zip,2026-07-14 12:00,113K,longitudinal_weights,3,csv_zip,True,download_raw_canonical
2025,lgtwgt2025yr3_dta.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2025/lgtwgt2025yr3_dta.zip,2026-07-14 12:00,119K,longitudinal_weights,3,stata,False,catalog_only_redundant_encoding
2025,lgtwgt2025yr3_sas.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2025/lgtwgt2025yr3_sas.zip,2026-07-14 12:00,141K,longitudinal_weights,3,sas,False,catalog_only_redundant_encoding
2025,lgtwgt2025yr3_schema.json,https://www2.census.gov/programs-surveys/sipp/data/datasets/2025/lgtwgt2025yr3_schema.json,2026-07-14 12:00,349,longitudinal_weights,3,json_schema,False,download_lightweight_source
2025,lgtwgt2025yr3_validate.xlsx,https://www2.census.gov/programs-surveys/sipp/data/datasets/2025/lgtwgt2025yr3_validate.xlsx,2026-07-14 12:00,5.8K,longitudinal_weights,3,validation_or_workbook,False,download_lightweight_source
2025,lgtwgt2025yr4_csv.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2025/lgtwgt2025yr4_csv.zip,2026-07-14 12:00,62K,longitudinal_weights,4,csv_zip,True,download_raw_canonical
2025,lgtwgt2025yr4_dta.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2025/lgtwgt2025yr4_dta.zip,2026-07-14 12:00,64K,longitudinal_weights,4,stata,False,catalog_only_redundant_encoding
2025,lgtwgt2025yr4_sas.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2025/lgtwgt2025yr4_sas.zip,2026-07-14 12:00,77K,longitudinal_weights,4,sas,False,catalog_only_redundant_encoding
2025,lgtwgt2025yr4_schema.json,https://www2.census.gov/programs-surveys/sipp/data/datasets/2025/lgtwgt2025yr4_schema.json,2026-07-14 12:00,349,longitudinal_weights,4,json_schema,False,download_lightweight_source
2025,lgtwgt2025yr4_validate.xlsx,https://www2.census.gov/programs-surveys/sipp/data/datasets/2025/lgtwgt2025yr4_validate.xlsx,2026-07-14 12:00,5.8K,longitudinal_weights,4,validation_or_workbook,False,download_lightweight_source
2025,pu2025_csv.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2025/pu2025_csv.zip,2026-07-14 12:00,84M,primary,,csv_zip,True,download_raw_canonical
2025,pu2025_dta.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2025/pu2025_dta.zip,2026-07-14 12:00,51M,primary,,stata,False,catalog_only_redundant_encoding
2025,pu2025_sas.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2025/pu2025_sas.zip,2026-07-14 12:00,221M,primary,,sas,False,catalog_only_redundant_encoding
2025,pu2025_schema.json,https://www2.census.gov/programs-surveys/sipp/data/datasets/2025/pu2025_schema.json,2026-07-14 12:00,736K,primary,,json_schema,False,download_lightweight_source
2025,pu2025_validate.xlsx,https://www2.census.gov/programs-surveys/sipp/data/datasets/2025/pu2025_validate.xlsx,2026-07-14 12:00,263K,primary,,validation_or_workbook,False,download_lightweight_source
2025,rw2025.dta.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2025/rw2025.dta.zip,2026-07-14 12:00,489M,replicate_weights,,stata,False,catalog_only_redundant_encoding
2025,rw2025_csv.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2025/rw2025_csv.zip,2026-07-14 12:01,511M,replicate_weights,,csv_zip,True,download_raw_canonical
2025,rw2025_sas.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2025/rw2025_sas.zip,2026-07-14 12:01,491M,replicate_weights,,sas,False,catalog_only_redundant_encoding
2025,rw2025_schema.json,https://www2.census.gov/programs-surveys/sipp/data/datasets/2025/rw2025_schema.json,2026-07-14 12:01,22K,replicate_weights,,json_schema,False,download_lightweight_source
2025,rw2025_validate.xlsx,https://www2.census.gov/programs-surveys/sipp/data/datasets/2025/rw2025_validate.xlsx,2026-07-14 12:01,17K,replicate_weights,,validation_or_workbook,False,download_lightweight_source
