year,filename,official_url,listed_last_modified,listed_size,directory_fetched_at_utc,directory_http_date,directory_last_modified,directory_cache_age_seconds,directory_cf_cache_status,present_in_prior_catalog,prior_listed_last_modified,prior_listed_size,listed_metadata_changed,live_snapshot_relative_path
2021,lgtrw2021yr3_sas.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtrw2021yr3_sas.zip,2022-08-30 14:15,26M,2026-07-16T01:42:49Z,"Thu, 16 Jul 2026 01:42:53 GMT","Thu, 16 Jul 2026 01:38:40 GMT",252,HIT,True,2022-08-30 14:15,26M,False,temp\source_metadata\census_sipp\2021\official_dataset_directory_index_reaudit_20260716.html
2021,lgtrw2021yr3_schema.json,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtrw2021yr3_schema.json,2022-08-30 14:17,22K,2026-07-16T01:42:49Z,"Thu, 16 Jul 2026 01:42:53 GMT","Thu, 16 Jul 2026 01:38:40 GMT",252,HIT,True,2022-08-30 14:17,22K,False,temp\source_metadata\census_sipp\2021\official_dataset_directory_index_reaudit_20260716.html
2021,lgtrw2021yr3_validate.xlsx,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtrw2021yr3_validate.xlsx,2022-08-30 14:17,16K,2026-07-16T01:42:49Z,"Thu, 16 Jul 2026 01:42:53 GMT","Thu, 16 Jul 2026 01:38:40 GMT",252,HIT,True,2022-08-30 14:17,16K,False,temp\source_metadata\census_sipp\2021\official_dataset_directory_index_reaudit_20260716.html
2021,lgtrw2021yr4.csv.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtrw2021yr4.csv.gz,2022-08-30 14:09,21M,2026-07-16T01:42:49Z,"Thu, 16 Jul 2026 01:42:53 GMT","Thu, 16 Jul 2026 01:38:40 GMT",252,HIT,True,2022-08-30 14:09,21M,False,temp\source_metadata\census_sipp\2021\official_dataset_directory_index_reaudit_20260716.html
2021,lgtrw2021yr4.dta.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtrw2021yr4.dta.gz,2022-08-30 14:09,25M,2026-07-16T01:42:49Z,"Thu, 16 Jul 2026 01:42:53 GMT","Thu, 16 Jul 2026 01:38:40 GMT",252,HIT,True,2022-08-30 14:09,25M,False,temp\source_metadata\census_sipp\2021\official_dataset_directory_index_reaudit_20260716.html
2021,lgtrw2021yr4.sas7bdat.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtrw2021yr4.sas7bdat.gz,2022-08-30 14:10,25M,2026-07-16T01:42:49Z,"Thu, 16 Jul 2026 01:42:53 GMT","Thu, 16 Jul 2026 01:38:40 GMT",252,HIT,True,2022-08-30 14:10,25M,False,temp\source_metadata\census_sipp\2021\official_dataset_directory_index_reaudit_20260716.html
2021,lgtrw2021yr4_csv.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtrw2021yr4_csv.zip,2022-08-30 14:51,21M,2026-07-16T01:42:49Z,"Thu, 16 Jul 2026 01:42:53 GMT","Thu, 16 Jul 2026 01:38:40 GMT",252,HIT,True,2022-08-30 14:51,21M,False,temp\source_metadata\census_sipp\2021\official_dataset_directory_index_reaudit_20260716.html
2021,lgtrw2021yr4_dta.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtrw2021yr4_dta.zip,2022-08-30 14:51,25M,2026-07-16T01:42:49Z,"Thu, 16 Jul 2026 01:42:53 GMT","Thu, 16 Jul 2026 01:38:40 GMT",252,HIT,True,2022-08-30 14:51,25M,False,temp\source_metadata\census_sipp\2021\official_dataset_directory_index_reaudit_20260716.html
2021,lgtrw2021yr4_sas.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtrw2021yr4_sas.zip,2022-08-30 14:52,25M,2026-07-16T01:42:49Z,"Thu, 16 Jul 2026 01:42:53 GMT","Thu, 16 Jul 2026 01:38:40 GMT",252,HIT,True,2022-08-30 14:52,25M,False,temp\source_metadata\census_sipp\2021\official_dataset_directory_index_reaudit_20260716.html
2021,lgtrw2021yr4_schema.json,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtrw2021yr4_schema.json,2022-08-30 14:05,22K,2026-07-16T01:42:49Z,"Thu, 16 Jul 2026 01:42:53 GMT","Thu, 16 Jul 2026 01:38:40 GMT",252,HIT,True,2022-08-30 14:05,22K,False,temp\source_metadata\census_sipp\2021\official_dataset_directory_index_reaudit_20260716.html
2021,lgtrw2021yr4_validate.xlsx,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtrw2021yr4_validate.xlsx,2022-08-30 14:05,16K,2026-07-16T01:42:49Z,"Thu, 16 Jul 2026 01:42:53 GMT","Thu, 16 Jul 2026 01:38:40 GMT",252,HIT,True,2022-08-30 14:05,16K,False,temp\source_metadata\census_sipp\2021\official_dataset_directory_index_reaudit_20260716.html
2021,lgtwgt2021_dictionary.txt,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtwgt2021_dictionary.txt,2022-08-30 14:05,1.2K,2026-07-16T01:42:49Z,"Thu, 16 Jul 2026 01:42:53 GMT","Thu, 16 Jul 2026 01:38:40 GMT",252,HIT,True,2022-08-30 14:05,1.2K,False,temp\source_metadata\census_sipp\2021\official_dataset_directory_index_reaudit_20260716.html
2021,lgtwgt2021yr2.csv.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtwgt2021yr2.csv.gz,2022-08-30 14:13,330K,2026-07-16T01:42:49Z,"Thu, 16 Jul 2026 01:42:53 GMT","Thu, 16 Jul 2026 01:38:40 GMT",252,HIT,True,2022-08-30 14:13,330K,False,temp\source_metadata\census_sipp\2021\official_dataset_directory_index_reaudit_20260716.html
2021,lgtwgt2021yr2.dta.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtwgt2021yr2.dta.gz,2022-08-30 14:13,341K,2026-07-16T01:42:49Z,"Thu, 16 Jul 2026 01:42:53 GMT","Thu, 16 Jul 2026 01:38:40 GMT",252,HIT,True,2022-08-30 14:13,341K,False,temp\source_metadata\census_sipp\2021\official_dataset_directory_index_reaudit_20260716.html
2021,lgtwgt2021yr2.sas7bdat.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtwgt2021yr2.sas7bdat.gz,2022-08-30 14:13,394K,2026-07-16T01:42:49Z,"Thu, 16 Jul 2026 01:42:53 GMT","Thu, 16 Jul 2026 01:38:40 GMT",252,HIT,True,2022-08-30 14:13,394K,False,temp\source_metadata\census_sipp\2021\official_dataset_directory_index_reaudit_20260716.html
2021,lgtwgt2021yr2_csv.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtwgt2021yr2_csv.zip,2022-08-30 14:11,330K,2026-07-16T01:42:49Z,"Thu, 16 Jul 2026 01:42:53 GMT","Thu, 16 Jul 2026 01:38:40 GMT",252,HIT,True,2022-08-30 14:11,330K,False,temp\source_metadata\census_sipp\2021\official_dataset_directory_index_reaudit_20260716.html
2021,lgtwgt2021yr2_dta.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtwgt2021yr2_dta.zip,2022-08-30 14:11,341K,2026-07-16T01:42:49Z,"Thu, 16 Jul 2026 01:42:53 GMT","Thu, 16 Jul 2026 01:38:40 GMT",252,HIT,True,2022-08-30 14:11,341K,False,temp\source_metadata\census_sipp\2021\official_dataset_directory_index_reaudit_20260716.html
2021,lgtwgt2021yr2_sas.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtwgt2021yr2_sas.zip,2022-08-30 14:11,395K,2026-07-16T01:42:49Z,"Thu, 16 Jul 2026 01:42:53 GMT","Thu, 16 Jul 2026 01:38:40 GMT",252,HIT,True,2022-08-30 14:11,395K,False,temp\source_metadata\census_sipp\2021\official_dataset_directory_index_reaudit_20260716.html
2021,lgtwgt2021yr2_schema.json,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtwgt2021yr2_schema.json,2022-08-30 14:13,349,2026-07-16T01:42:49Z,"Thu, 16 Jul 2026 01:42:53 GMT","Thu, 16 Jul 2026 01:38:40 GMT",252,HIT,True,2022-08-30 14:13,349,False,temp\source_metadata\census_sipp\2021\official_dataset_directory_index_reaudit_20260716.html
2021,lgtwgt2021yr2_validate.xlsx,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtwgt2021yr2_validate.xlsx,2022-08-30 14:13,5.8K,2026-07-16T01:42:49Z,"Thu, 16 Jul 2026 01:42:53 GMT","Thu, 16 Jul 2026 01:38:40 GMT",252,HIT,True,2022-08-30 14:13,5.8K,False,temp\source_metadata\census_sipp\2021\official_dataset_directory_index_reaudit_20260716.html
2021,lgtwgt2021yr3.csv.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtwgt2021yr3.csv.gz,2022-08-30 14:17,161K,2026-07-16T01:42:49Z,"Thu, 16 Jul 2026 01:42:53 GMT","Thu, 16 Jul 2026 01:38:40 GMT",252,HIT,True,2022-08-30 14:17,161K,False,temp\source_metadata\census_sipp\2021\official_dataset_directory_index_reaudit_20260716.html
2021,lgtwgt2021yr3.dta.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtwgt2021yr3.dta.gz,2022-08-30 14:17,167K,2026-07-16T01:42:49Z,"Thu, 16 Jul 2026 01:42:53 GMT","Thu, 16 Jul 2026 01:38:40 GMT",252,HIT,True,2022-08-30 14:17,167K,False,temp\source_metadata\census_sipp\2021\official_dataset_directory_index_reaudit_20260716.html
2021,lgtwgt2021yr3.sas7bdat.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtwgt2021yr3.sas7bdat.gz,2022-08-30 14:17,197K,2026-07-16T01:42:49Z,"Thu, 16 Jul 2026 01:42:53 GMT","Thu, 16 Jul 2026 01:38:40 GMT",252,HIT,True,2022-08-30 14:17,197K,False,temp\source_metadata\census_sipp\2021\official_dataset_directory_index_reaudit_20260716.html
2021,lgtwgt2021yr3_csv.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtwgt2021yr3_csv.zip,2022-08-30 14:15,162K,2026-07-16T01:42:49Z,"Thu, 16 Jul 2026 01:42:53 GMT","Thu, 16 Jul 2026 01:38:40 GMT",252,HIT,True,2022-08-30 14:15,162K,False,temp\source_metadata\census_sipp\2021\official_dataset_directory_index_reaudit_20260716.html
2021,lgtwgt2021yr3_dta.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtwgt2021yr3_dta.zip,2022-08-30 14:15,167K,2026-07-16T01:42:49Z,"Thu, 16 Jul 2026 01:42:53 GMT","Thu, 16 Jul 2026 01:38:40 GMT",252,HIT,True,2022-08-30 14:15,167K,False,temp\source_metadata\census_sipp\2021\official_dataset_directory_index_reaudit_20260716.html
2021,lgtwgt2021yr3_sas.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtwgt2021yr3_sas.zip,2022-08-30 14:15,197K,2026-07-16T01:42:49Z,"Thu, 16 Jul 2026 01:42:53 GMT","Thu, 16 Jul 2026 01:38:40 GMT",252,HIT,True,2022-08-30 14:15,197K,False,temp\source_metadata\census_sipp\2021\official_dataset_directory_index_reaudit_20260716.html
2021,lgtwgt2021yr3_schema.json,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtwgt2021yr3_schema.json,2022-08-30 14:17,349,2026-07-16T01:42:49Z,"Thu, 16 Jul 2026 01:42:53 GMT","Thu, 16 Jul 2026 01:38:40 GMT",252,HIT,True,2022-08-30 14:17,349,False,temp\source_metadata\census_sipp\2021\official_dataset_directory_index_reaudit_20260716.html
2021,lgtwgt2021yr3_validate.xlsx,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtwgt2021yr3_validate.xlsx,2022-08-30 14:17,5.8K,2026-07-16T01:42:49Z,"Thu, 16 Jul 2026 01:42:53 GMT","Thu, 16 Jul 2026 01:38:40 GMT",252,HIT,True,2022-08-30 14:17,5.8K,False,temp\source_metadata\census_sipp\2021\official_dataset_directory_index_reaudit_20260716.html
2021,lgtwgt2021yr4.csv.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtwgt2021yr4.csv.gz,2022-08-30 14:05,148K,2026-07-16T01:42:49Z,"Thu, 16 Jul 2026 01:42:53 GMT","Thu, 16 Jul 2026 01:38:40 GMT",252,HIT,True,2022-08-30 14:05,148K,False,temp\source_metadata\census_sipp\2021\official_dataset_directory_index_reaudit_20260716.html
2021,lgtwgt2021yr4.dta.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtwgt2021yr4.dta.gz,2022-08-30 14:05,151K,2026-07-16T01:42:49Z,"Thu, 16 Jul 2026 01:42:53 GMT","Thu, 16 Jul 2026 01:38:40 GMT",252,HIT,True,2022-08-30 14:05,151K,False,temp\source_metadata\census_sipp\2021\official_dataset_directory_index_reaudit_20260716.html
2021,lgtwgt2021yr4.sas7bdat.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtwgt2021yr4.sas7bdat.gz,2022-08-30 14:05,187K,2026-07-16T01:42:49Z,"Thu, 16 Jul 2026 01:42:53 GMT","Thu, 16 Jul 2026 01:38:40 GMT",252,HIT,True,2022-08-30 14:05,187K,False,temp\source_metadata\census_sipp\2021\official_dataset_directory_index_reaudit_20260716.html
2021,lgtwgt2021yr4_csv.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtwgt2021yr4_csv.zip,2022-08-30 14:50,148K,2026-07-16T01:42:49Z,"Thu, 16 Jul 2026 01:42:53 GMT","Thu, 16 Jul 2026 01:38:40 GMT",252,HIT,True,2022-08-30 14:50,148K,False,temp\source_metadata\census_sipp\2021\official_dataset_directory_index_reaudit_20260716.html
2021,lgtwgt2021yr4_dta.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtwgt2021yr4_dta.zip,2022-08-30 14:08,152K,2026-07-16T01:42:49Z,"Thu, 16 Jul 2026 01:42:53 GMT","Thu, 16 Jul 2026 01:38:40 GMT",252,HIT,True,2022-08-30 14:08,152K,False,temp\source_metadata\census_sipp\2021\official_dataset_directory_index_reaudit_20260716.html
2021,lgtwgt2021yr4_sas.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtwgt2021yr4_sas.zip,2022-08-30 14:08,188K,2026-07-16T01:42:49Z,"Thu, 16 Jul 2026 01:42:53 GMT","Thu, 16 Jul 2026 01:38:40 GMT",252,HIT,True,2022-08-30 14:08,188K,False,temp\source_metadata\census_sipp\2021\official_dataset_directory_index_reaudit_20260716.html
2021,lgtwgt2021yr4_schema.json,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtwgt2021yr4_schema.json,2022-08-30 14:05,349,2026-07-16T01:42:49Z,"Thu, 16 Jul 2026 01:42:53 GMT","Thu, 16 Jul 2026 01:38:40 GMT",252,HIT,True,2022-08-30 14:05,349,False,temp\source_metadata\census_sipp\2021\official_dataset_directory_index_reaudit_20260716.html
2021,lgtwgt2021yr4_validate.xlsx,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/lgtwgt2021yr4_validate.xlsx,2022-08-30 14:05,5.8K,2026-07-16T01:42:49Z,"Thu, 16 Jul 2026 01:42:53 GMT","Thu, 16 Jul 2026 01:38:40 GMT",252,HIT,True,2022-08-30 14:05,5.8K,False,temp\source_metadata\census_sipp\2021\official_dataset_directory_index_reaudit_20260716.html
2021,pu2021.csv.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/pu2021.csv.gz,2025-07-23 08:15,150M,2026-07-16T01:42:49Z,"Thu, 16 Jul 2026 01:42:53 GMT","Thu, 16 Jul 2026 01:38:40 GMT",252,HIT,True,2025-07-23 08:15,150M,False,temp\source_metadata\census_sipp\2021\official_dataset_directory_index_reaudit_20260716.html
2021,pu2021.dta.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/pu2021.dta.gz,2025-07-23 08:15,137M,2026-07-16T01:42:49Z,"Thu, 16 Jul 2026 01:42:53 GMT","Thu, 16 Jul 2026 01:38:40 GMT",252,HIT,True,2025-07-23 08:15,137M,False,temp\source_metadata\census_sipp\2021\official_dataset_directory_index_reaudit_20260716.html
2021,pu2021.sas7bdat.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/pu2021.sas7bdat.gz,2025-07-23 08:16,556M,2026-07-16T01:42:49Z,"Thu, 16 Jul 2026 01:42:53 GMT","Thu, 16 Jul 2026 01:38:40 GMT",252,HIT,True,2025-07-23 08:16,556M,False,temp\source_metadata\census_sipp\2021\official_dataset_directory_index_reaudit_20260716.html
2021,pu2021_csv.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/pu2021_csv.zip,2025-07-23 08:16,150M,2026-07-16T01:42:49Z,"Thu, 16 Jul 2026 01:42:53 GMT","Thu, 16 Jul 2026 01:38:40 GMT",252,HIT,True,2025-07-23 08:16,150M,False,temp\source_metadata\census_sipp\2021\official_dataset_directory_index_reaudit_20260716.html
2021,pu2021_dta.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/pu2021_dta.zip,2025-07-23 08:30,137M,2026-07-16T01:42:49Z,"Thu, 16 Jul 2026 01:42:53 GMT","Thu, 16 Jul 2026 01:38:40 GMT",252,HIT,True,2025-07-23 08:30,137M,False,temp\source_metadata\census_sipp\2021\official_dataset_directory_index_reaudit_20260716.html
2021,pu2021_sas.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/pu2021_sas.zip,2025-09-11 12:16,556M,2026-07-16T01:42:49Z,"Thu, 16 Jul 2026 01:42:53 GMT","Thu, 16 Jul 2026 01:38:40 GMT",252,HIT,True,2025-09-11 12:16,556M,False,temp\source_metadata\census_sipp\2021\official_dataset_directory_index_reaudit_20260716.html
2021,pu2021_schema.json,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/pu2021_schema.json,2026-02-09 09:00,740K,2026-07-16T01:42:49Z,"Thu, 16 Jul 2026 01:42:53 GMT","Thu, 16 Jul 2026 01:38:40 GMT",252,HIT,True,2026-02-09 09:00,740K,False,temp\source_metadata\census_sipp\2021\official_dataset_directory_index_reaudit_20260716.html
2021,pu2021_validate.xls,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/pu2021_validate.xls,2025-07-23 08:30,270K,2026-07-16T01:42:49Z,"Thu, 16 Jul 2026 01:42:53 GMT","Thu, 16 Jul 2026 01:38:40 GMT",252,HIT,True,2025-07-23 08:30,270K,False,temp\source_metadata\census_sipp\2021\official_dataset_directory_index_reaudit_20260716.html
2021,pu2021_validate.xlsx,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/pu2021_validate.xlsx,2025-07-23 10:00,270K,2026-07-16T01:42:49Z,"Thu, 16 Jul 2026 01:42:53 GMT","Thu, 16 Jul 2026 01:38:40 GMT",252,HIT,True,2025-07-23 10:00,270K,False,temp\source_metadata\census_sipp\2021\official_dataset_directory_index_reaudit_20260716.html
2021,research-file/,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/research-file/,2024-09-05 12:58,-,2026-07-16T01:42:49Z,"Thu, 16 Jul 2026 01:42:53 GMT","Thu, 16 Jul 2026 01:38:40 GMT",252,HIT,True,2024-09-05 12:58,-,False,temp\source_metadata\census_sipp\2021\official_dataset_directory_index_reaudit_20260716.html
2021,rw2021.csv.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/rw2021.csv.gz,2022-08-30 13:51,877M,2026-07-16T01:42:49Z,"Thu, 16 Jul 2026 01:42:53 GMT","Thu, 16 Jul 2026 01:38:40 GMT",252,HIT,True,2022-08-30 13:51,877M,False,temp\source_metadata\census_sipp\2021\official_dataset_directory_index_reaudit_20260716.html
2021,rw2021.dta.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/rw2021.dta.gz,2022-08-30 13:55,865M,2026-07-16T01:42:49Z,"Thu, 16 Jul 2026 01:42:53 GMT","Thu, 16 Jul 2026 01:38:40 GMT",252,HIT,True,2022-08-30 13:55,865M,False,temp\source_metadata\census_sipp\2021\official_dataset_directory_index_reaudit_20260716.html
2021,rw2021.sas7bdat.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/rw2021.sas7bdat.gz,2022-08-30 13:59,869M,2026-07-16T01:42:49Z,"Thu, 16 Jul 2026 01:42:53 GMT","Thu, 16 Jul 2026 01:38:40 GMT",252,HIT,True,2022-08-30 13:59,869M,False,temp\source_metadata\census_sipp\2021\official_dataset_directory_index_reaudit_20260716.html
2021,rw2021_csv.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/rw2021_csv.zip,2022-08-30 13:38,877M,2026-07-16T01:42:49Z,"Thu, 16 Jul 2026 01:42:53 GMT","Thu, 16 Jul 2026 01:38:40 GMT",252,HIT,True,2022-08-30 13:38,877M,False,temp\source_metadata\census_sipp\2021\official_dataset_directory_index_reaudit_20260716.html
2021,rw2021_dictionary.txt,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/rw2021_dictionary.txt,2022-08-30 13:59,1.4K,2026-07-16T01:42:49Z,"Thu, 16 Jul 2026 01:42:53 GMT","Thu, 16 Jul 2026 01:38:40 GMT",252,HIT,True,2022-08-30 13:59,1.4K,False,temp\source_metadata\census_sipp\2021\official_dataset_directory_index_reaudit_20260716.html
2021,rw2021_dta.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/rw2021_dta.zip,2022-08-30 13:42,865M,2026-07-16T01:42:49Z,"Thu, 16 Jul 2026 01:42:53 GMT","Thu, 16 Jul 2026 01:38:40 GMT",252,HIT,True,2022-08-30 13:42,865M,False,temp\source_metadata\census_sipp\2021\official_dataset_directory_index_reaudit_20260716.html
2021,rw2021_sas.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/rw2021_sas.zip,2022-08-30 13:46,869M,2026-07-16T01:42:49Z,"Thu, 16 Jul 2026 01:42:53 GMT","Thu, 16 Jul 2026 01:38:40 GMT",252,HIT,True,2022-08-30 13:46,869M,False,temp\source_metadata\census_sipp\2021\official_dataset_directory_index_reaudit_20260716.html
2021,rw2021_schema.json,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/rw2021_schema.json,2022-08-30 13:59,22K,2026-07-16T01:42:49Z,"Thu, 16 Jul 2026 01:42:53 GMT","Thu, 16 Jul 2026 01:38:40 GMT",252,HIT,True,2022-08-30 13:59,22K,False,temp\source_metadata\census_sipp\2021\official_dataset_directory_index_reaudit_20260716.html
2021,rw2021_validate.xlsx,https://www2.census.gov/programs-surveys/sipp/data/datasets/2021/rw2021_validate.xlsx,2022-08-30 13:59,18K,2026-07-16T01:42:49Z,"Thu, 16 Jul 2026 01:42:53 GMT","Thu, 16 Jul 2026 01:38:40 GMT",252,HIT,True,2022-08-30 13:59,18K,False,temp\source_metadata\census_sipp\2021\official_dataset_directory_index_reaudit_20260716.html
2022,2022_sipp_python_input_example.py,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/2022_sipp_python_input_example.py,2023-06-26 13:05,4.7K,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Thu, 16 Jul 2026 01:41:41 GMT",71,HIT,True,2023-06-26 13:05,4.7K,False,temp\source_metadata\census_sipp\2022\official_dataset_directory_index_reaudit_20260716.html
2022,2022_sipp_r_input_example.R,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/2022_sipp_r_input_example.R,2023-06-26 13:05,3.2K,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Thu, 16 Jul 2026 01:41:41 GMT",71,HIT,True,2023-06-26 13:05,3.2K,False,temp\source_metadata\census_sipp\2022\official_dataset_directory_index_reaudit_20260716.html
2022,lgtrw2022yr2.csv.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/lgtrw2022yr2.csv.gz,2023-06-26 13:06,20M,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Thu, 16 Jul 2026 01:41:41 GMT",71,HIT,True,2023-06-26 13:06,20M,False,temp\source_metadata\census_sipp\2022\official_dataset_directory_index_reaudit_20260716.html
2022,lgtrw2022yr2.dta.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/lgtrw2022yr2.dta.gz,2023-06-26 13:06,23M,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Thu, 16 Jul 2026 01:41:41 GMT",71,HIT,True,2023-06-26 13:06,23M,False,temp\source_metadata\census_sipp\2022\official_dataset_directory_index_reaudit_20260716.html
2022,lgtrw2022yr2.sas7bdat.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/lgtrw2022yr2.sas7bdat.gz,2023-06-26 13:06,24M,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Thu, 16 Jul 2026 01:41:41 GMT",71,HIT,True,2023-06-26 13:06,24M,False,temp\source_metadata\census_sipp\2022\official_dataset_directory_index_reaudit_20260716.html
2022,lgtrw2022yr2_csv.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/lgtrw2022yr2_csv.zip,2023-06-26 12:50,20M,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Thu, 16 Jul 2026 01:41:41 GMT",71,HIT,True,2023-06-26 12:50,20M,False,temp\source_metadata\census_sipp\2022\official_dataset_directory_index_reaudit_20260716.html
2022,lgtrw2022yr2_dta.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/lgtrw2022yr2_dta.zip,2024-08-29 12:32,23M,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Thu, 16 Jul 2026 01:41:41 GMT",71,HIT,True,2024-08-29 12:32,23M,False,temp\source_metadata\census_sipp\2022\official_dataset_directory_index_reaudit_20260716.html
2022,lgtrw2022yr2_sas.zip,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/lgtrw2022yr2_sas.zip,2023-06-26 12:51,24M,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Thu, 16 Jul 2026 01:41:41 GMT",71,HIT,True,2023-06-26 12:51,24M,False,temp\source_metadata\census_sipp\2022\official_dataset_directory_index_reaudit_20260716.html
2022,lgtrw2022yr2_schema.json,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/lgtrw2022yr2_schema.json,2023-06-26 13:07,22K,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Thu, 16 Jul 2026 01:41:41 GMT",71,HIT,True,2023-06-26 13:07,22K,False,temp\source_metadata\census_sipp\2022\official_dataset_directory_index_reaudit_20260716.html
2022,lgtrw2022yr2_validate.xlsx,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/lgtrw2022yr2_validate.xlsx,2023-06-26 13:07,17K,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Thu, 16 Jul 2026 01:41:41 GMT",71,HIT,True,2023-06-26 13:07,17K,False,temp\source_metadata\census_sipp\2022\official_dataset_directory_index_reaudit_20260716.html
2022,lgtrw2022yr3.csv.gz,https://www2.census.gov/programs-surveys/sipp/data/datasets/2022/lgtrw2022yr3.csv.gz,2023-06-26 13:07,9.5M,2026-07-16T01:42:48Z,"Thu, 16 Jul 2026 01:42:52 GMT","Thu, 16 Jul 2026 01:41:41 GMT",71,HIT,True,2023-06-26 13:07,9.5M,False,temp\source_metadata\census_sipp\2022\official_dataset_directory_index_reaudit_20260716.html
