file_year_page,title,description,official_url,domain_tags,current_panel_variables_named,current_panel_variable_match_count,issue_language_in_title_or_description,audit_priority_for_current_panel,page_modified_date,http_last_modified,fetched_at_utc,snapshot_relative_path,snapshot_sha256_project_generated
2021,2021 SIPP: Hot-deck Allocation Error,User note concerning 2014-2022 SIPP Food Security hot-deck error.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2021-usernotes/2021-hot-deck-alloc-error.html,income_poverty|weights_sampling|employment|food_security|education,,0,True,medium,2024-12-30T11:28:30.027-05:00,,2026-07-16T02:33:38Z,temp\source_metadata\census_sipp\user_notes\2021\2021-hot-deck-alloc-error.html,2f1d4ac169f9417fe3ceea5c4813b5ebb80dc69cd13f5c050c59fbc938b70e19
2021,2021 SIPP: Hot Deck Corrections for Attainment Values,User note concerning correction applied to attainment hot decks for EEDUC and RGED.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2021-usernotes/2021-hot-deck-corrections.html,income_poverty|weights_sampling|employment|education,EEDUC,1,False,medium,2025-07-23T11:43:31.276-04:00,,2026-07-16T02:33:31Z,temp\source_metadata\census_sipp\user_notes\2021\2021-hot-deck-corrections.html,f4ec19647ed0c4061a04649ed1272088d03aa34ab703a0ee01c0d0579324ffcb
2021,"2021 SIPP: Hot Deck Issues for ECERT, EPROCERT, EWHOCERT","User note concerning corrections applied to the hot decks for ECERT, EPROCERT, and EWHOCERT.",https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2021-usernotes/2021-hot-deck-issues.html,income_poverty|weights_sampling|employment|education,,0,False,medium,2025-07-23T12:23:38.517-04:00,,2026-07-16T02:33:32Z,temp\source_metadata\census_sipp\user_notes\2021\2021-hot-deck-issues.html,0ac67b2b8e4a131b2c1ea9cdcbbf64a8a1f8b8bcaedb5806b6d1f8942be197c1
2021,2021 SIPP: Language Variable Universe Changes and RLNGISOL estimates,"User note concerning a universe change to ESPEAK, TLANG1, and EHOWWELL as well as a slight underestimate of those living in limited-English households.",https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2021-usernotes/2021-language-variable.html,income_poverty|weights_sampling|employment|education,,0,False,medium,2025-07-17T15:57:53.908-04:00,,2026-07-16T02:33:34Z,temp\source_metadata\census_sipp\user_notes\2021\2021-language-variable.html,bef246beaed087b9cea188e8bb54786e919a58a5a066893a28607a16ff1e7738
2021,2021 SIPP: Medicaid End-Month Variable Error,User note concerning processing error that affects Medicaid spell end-month variable.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2021-usernotes/2021-medicaid-variable-error.html,health_insurance|income_poverty|weights_sampling|employment|education,EMD_BMONTH|EMD_EMONTH|MONTHCODE,3,True,high,2025-07-22T17:42:16.599-04:00,,2026-07-16T02:33:38Z,temp\source_metadata\census_sipp\user_notes\2021\2021-medicaid-variable-error.html,f20995c3d7b9b7e13ff14ea012399edd31599f92570e24a5c7b4c26ebeadc3a0
2021,2021 SIPP: Monthly Health Insurance Variables Error,"User note concerning processing error that affects monthly Medicare, Medicaid, and Other health coverage.",https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2021-usernotes/2021-monthly-hi-variables-error.html,health_insurance|income_poverty|weights_sampling|employment|education,ECRMTH|EMDMTH|EMD_BMONTH|EMD_EMONTH|MONTHCODE|RHLTHMTH|RPRIMTH|RPUBMTH|RPUBTYPE1|RPUBTYPE2,10,True,high,2025-07-23T18:20:44.213-04:00,,2026-07-16T02:33:42Z,temp\source_metadata\census_sipp\user_notes\2021\2021-monthly-hi-variables-error.html,0380afc28906e1d750ed652ec25fe5d2141caf795184f2a6635783a85750b657
2021,2021 SIPP: “Other Support Paid” Universe,User note concerning an error in the universe of &ldquo;Other Support Paid&rdquo;.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2021-usernotes/2021-othr-supprt-paid-univ.html,income_poverty|weights_sampling|employment|education,TAGE_EHC,1,True,high,2023-01-11T15:41:45.444-05:00,,2026-07-16T02:33:35Z,temp\source_metadata\census_sipp\user_notes\2021\2021-othr-supprt-paid-univ.html,e0a0ca661d66a78ac4997fb6778a131d251ed12a5a3209943822aab026cb493e
2021,2021 SIPP: Pass-Through Child Support Universe Error,User note concerning an error in the universe for the receipt of pass-through child support variable.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2021-usernotes/2021-pass-thr-child-supprt-univ-error.html,income_poverty|weights_sampling|employment|education,,0,True,medium,2025-03-11T14:06:02.838-04:00,,2026-07-16T02:33:35Z,temp\source_metadata\census_sipp\user_notes\2021\2021-pass-thr-child-supprt-univ-error.html,ed08a4f8f0efca78a3ca2129ef2bc73d38d7cfcf20b307d4c9c8a07b7e2276b0
2021,2021 SIPP: Processing Error Effects on Uninsured Care,User note concerning effects of processing error in monthly health insurance variables on Uninsured Care.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2021-usernotes/2021-processing-error-effects.html,health_insurance|income_poverty|weights_sampling|employment|education,,0,True,medium,2025-07-23T19:06:18.614-04:00,,2026-07-16T02:33:37Z,temp\source_metadata\census_sipp\user_notes\2021\2021-processing-error-effects.html,613064fb34f379e77a228d1af40511bc485e9f2cf62acc04cbc4d57671e51c72
2021,2021 SIPP: Health Insurance Coverage Units,User note concerning removal of variables that identify health insurance coverage units.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2021-usernotes/2021-sipp-health-Insurance-coverage-units.html,health_insurance|income_poverty|weights_sampling|employment|education,,0,False,medium,2023-08-10T17:12:48.895-04:00,,2026-07-16T02:33:38Z,temp\source_metadata\census_sipp\user_notes\2021\2021-sipp-health-Insurance-coverage-units.html,f7b67d404b24e9da4ce868b522e690d5a1ae5d947821b672fbddf26898b49950
2021,2021 SIPP: Inconsistencies in Fertility Universes,User note concerning fertility inconsistencies in status flags and universes.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2021-usernotes/2021-sipp-inconsistencies-in-fertility-universes.html,income_poverty|weights_sampling|employment|family_relationship|education,,0,True,medium,2023-08-10T17:14:25.088-04:00,,2026-07-16T02:33:40Z,temp\source_metadata\census_sipp\user_notes\2021\2021-sipp-inconsistencies-in-fertility-universes.html,e90091f6c7c0c42b43a9afbc58d14bcbefd8a935ee4ac4836afc17b44a4752ee
2021,2021 SIPP: Increase in Reported Pension Ownership,User note discussing an increase in reported pension ownership due to a change in question text.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2021-usernotes/2021-sipp-increase-in-reported-pension-ownership.html,income_poverty|weights_sampling|employment|education,,0,False,medium,2023-08-10T17:11:16.039-04:00,,2026-07-16T02:33:41Z,temp\source_metadata\census_sipp\user_notes\2021\2021-sipp-increase-in-reported-pension-ownership.html,c4d120e4f23e73bbca04407b6cd793ad4e26bce3d842bb96c1ad9b28bc93f4a0
2021,2021 SIPP: Social Security Parent-Child Linkage Variables,User note concerning variables that can be used to link children with adults receiving Social Security on behalf of a child.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2021-usernotes/2021-social-security-parent-child-linkage-variable.html,health_insurance|income_poverty|weights_sampling|employment|family_relationship|education,PNUM,1,False,medium,2024-07-09T17:27:53.556-04:00,,2026-07-16T02:33:40Z,temp\source_metadata\census_sipp\user_notes\2021\2021-social-security-parent-child-linkage-variable.html,e6dc3aa816c3aa1251fbf4bf7c5369b5622ddd3565f322cd91e187ebf05f8b3f
2021,2021 SIPP: Tax Return Universe Inconsistencies,User note concerning 2021 SIPP tax return universe inconsistencies.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2021-usernotes/2021-tax-rtrn-univ-inconsist.html,income_poverty|weights_sampling|employment|education,,0,True,medium,2023-10-12T09:43:38.421-04:00,,2026-07-16T02:33:41Z,temp\source_metadata\census_sipp\user_notes\2021\2021-tax-rtrn-univ-inconsist.html,40c6da4fe2651751391e24b03045f1827caf00a5d4eac7de11e8b3fc6e5121cf
2021,2021 SIPP: Universing Error for RGED,User note concerning universing error that omits respondents aged 15 to 17 with at least a high school credential from being assigned an RGED value.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2021-usernotes/2021-universing-error-rged.html,income_poverty|weights_sampling|employment|education,EEDUC|TAGE,2,True,high,2025-07-23T13:23:02.463-04:00,,2026-07-16T02:33:40Z,temp\source_metadata\census_sipp\user_notes\2021\2021-universing-error-rged.html,7e56aed224df4967cb64c484ef768c66cd045657de788a3e4a54771b949be4d5
2021,2021 SIPP: Business Profits Collection and Processing Issue,User note discussing an error with the business profits question asking for annual profits but allowing multiple reports.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2021-usernotes/bus-prof-data-coll-proc-issue.html,income_poverty|weights_sampling|employment|education,TPEARN,1,True,high,2022-08-23T11:05:18.149-04:00,,2026-07-16T02:33:43Z,temp\source_metadata\census_sipp\user_notes\2021\bus-prof-data-coll-proc-issue.html,d8d158bb11fa37f77c609df8de3a1278af096ff2833412978f822bd267727fc8
2021,2021 SIPP: Child Care Assistance Errors,User note concerning two persons incorrectly coded as having received child care assistance.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2021-usernotes/child-care-assist-errors.html,income_poverty|weights_sampling|employment|education,PNUM|SSUID,2,True,high,2022-08-24T14:22:18.266-04:00,,2026-07-16T02:33:42Z,temp\source_metadata\census_sipp\user_notes\2021\child-care-assist-errors.html,ea4c4348fa9e15da9d7a6739650d33ece5453b4591b6a9d5f52a1160b5a3fc04
2021,2021 SIPP: Child Care Assistance Universe and Allocation Rates,User note concerning the universe of child-care assistance and higher allocation rates.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2021-usernotes/child-care-assist-univ-alloc-rates.html,income_poverty|weights_sampling|employment|education,,0,True,medium,2022-11-16T08:37:50.677-05:00,,2026-07-16T02:33:44Z,temp\source_metadata\census_sipp\user_notes\2021\child-care-assist-univ-alloc-rates.html,b323179c6b5f216b56de030640fe398f9438602e848b26e57a4b29e3c26d7219
2021,2021 SIPP: Comparing 2021 SIPP Child Care Data to Previous Years,User note concerning the comparison of 20201 SIPP child care estimates to 2008 and prior SIPP panels.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2021-usernotes/comp-2021-sipp-child-care-data-previous-yr.html,income_poverty|weights_sampling|employment|education,,0,False,medium,2022-08-23T15:59:33.808-04:00,,2026-07-16T02:33:46Z,temp\source_metadata\census_sipp\user_notes\2021\comp-2021-sipp-child-care-data-previous-yr.html,9bbe64a4eeaeff0dc689945acde7be01ff6d0a63e9478e1545e54d076e8747d4
2021,2021 SIPP: Comparing 2021 SIPP Parental Leave Data to Previous Years,User note concerning 2021 SIPP parental leave estimates that are not comparable to the 2008 Panel and earlier due to changes in data collection.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2021-usernotes/comp-2021-sipp-parntal-leav-data-prev-yrs.html,income_poverty|weights_sampling|employment|education,,0,True,medium,2022-08-29T16:18:25.522-04:00,,2026-07-16T02:33:45Z,temp\source_metadata\census_sipp\user_notes\2021\comp-2021-sipp-parntal-leav-data-prev-yrs.html,a5b111c3f52421ebe6aa63690ba957c4ad0fa3ac62e0c10c6d20c656147105f7
2021,2021 SIPP: Corrected Parents’ Nativity Status Flags,User note concerning the correction of Parents&rsquo; Nativity status flags and imputation rates.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2021-usernotes/correc-parents-nativty-stat-flags.html,income_poverty|weights_sampling|employment|education,,0,False,medium,2022-08-29T16:29:24.542-04:00,,2026-07-16T02:33:51Z,temp\source_metadata\census_sipp\user_notes\2021\correc-parents-nativty-stat-flags.html,75221260d09dd741f700690f1519cd16a9b94aee83ee5e34f50902d9738bfce2
2021,2021 SIPP: COVID-19 Pandemic Collection Impacts and Unit Nonresponse,User note concerning data collection impacts of the COVID-19 pandemic and unit nonresponse in 2021 SIPP.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2021-usernotes/covid-pand-coll-impct-unit-nonresp.html,health_insurance|income_poverty|weights_sampling|employment|education,,0,False,medium,2024-02-21T10:28:46.822-05:00,,2026-07-16T02:33:45Z,temp\source_metadata\census_sipp\user_notes\2021\covid-pand-coll-impct-unit-nonresp.html,fd57eaadee6dc897648a5a4008d9d6e525a530cb9bcb243f2ac1b25335900e67
2021,2021 SIPP: Discrepancy in Flags Indicating Veterans’ Benefits Receipt,User note concerning error in veterans&rsquo; benefits receipt flags.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2021-usernotes/discrepcy-flags-indicat-vet-benfts-recpt.html,income_poverty|weights_sampling|employment|education,,0,True,medium,2022-08-23T15:55:08.361-04:00,,2026-07-16T02:33:46Z,temp\source_metadata\census_sipp\user_notes\2021\discrepcy-flags-indicat-vet-benfts-recpt.html,5b6e99f6be8914e3028ffd8b908da431498c96e1a18d1550aee9f01287d362f1
2021,2021 SIPP: Employer-Offered Health Insurance Coverage,User note concerning variables related to employer-offered health insurance coverage and reasons respondent did not accept this type of coverage.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2021-usernotes/emp-offrd-health-ins-covrg.html,health_insurance|income_poverty|weights_sampling|employment|education,,0,False,medium,2022-08-24T15:11:32.973-04:00,,2026-07-16T02:33:48Z,temp\source_metadata\census_sipp\user_notes\2021\emp-offrd-health-ins-covrg.html,588f02cceee3824b015a082073e7b336c8cb68ceacfe2c22ad3c6eccde3f2206
2021,2021 SIPP: Estimates of Disability Prevalence,User note concerning estimates of disability prevalence produced using 2021 SIPP data.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2021-usernotes/estim-disabilty-preval.html,income_poverty|weights_sampling|employment|education,RDIS,1,False,medium,2022-08-24T15:44:31.989-04:00,,2026-07-16T02:33:49Z,temp\source_metadata\census_sipp\user_notes\2021\estim-disabilty-preval.html,3f98d835a55c04ceff10ded67f1766ac05395ddfaae24d8fa8ea1369605d6240
2021,2021 SIPP: Foster Child-Care Payments Correction,User note concerning the correction of double reporting of foster child-care payments.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2021-usernotes/foster-child-care-pymnt-correct.html,income_poverty|weights_sampling|employment|education,,0,False,medium,2022-08-24T14:47:27.681-04:00,,2026-07-16T02:33:48Z,temp\source_metadata\census_sipp\user_notes\2021\foster-child-care-pymnt-correct.html,bdeaeccda03e40caf1e62438260fab036932631567d18af6ff8241c0c29ae63a
2021,2021 SIPP: Health Insurance Feedback Spell Fix,User note concerning health insurance feedback spell fix.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2021-usernotes/health-ins-feedbk-spell-fix.html,health_insurance|income_poverty|weights_sampling|employment|education,EMD_EMONTH,1,False,medium,2022-08-23T15:54:36.381-04:00,,2026-07-16T02:33:49Z,temp\source_metadata\census_sipp\user_notes\2021\health-ins-feedbk-spell-fix.html,73cebfe79d0c8c3d2e2f3bd6ab8c753d0dcc4b4778564a9ffad9334dff821ac3
2021,2021 SIPP: Health Insurance Marketplace Coverage,User Note concerning recode variable for Marketplace coverage.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2021-usernotes/health-ins-mrktplce-covrg.html,health_insurance|income_poverty|weights_sampling|employment|education,RMARKTPLACE,1,False,medium,2022-08-24T15:32:02.746-04:00,,2026-07-16T02:33:56Z,temp\source_metadata\census_sipp\user_notes\2021\health-ins-mrktplce-covrg.html,d0f81417e6b8f3a12318ecac48b51b8a80e889533f8d565ea2148b5b1975c114
2021,2021 SIPP: Health Insurance Premium Expenditure Question Note,User note concerning health insurance premium expenditures and Social Security deductions.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2021-usernotes/health-ins-prem-expend-quest-note.html,health_insurance|income_poverty|weights_sampling|employment|education,,0,False,medium,2022-08-23T16:34:43.391-04:00,,2026-07-16T02:33:52Z,temp\source_metadata\census_sipp\user_notes\2021\health-ins-prem-expend-quest-note.html,d207f1a127671601c401350e38efdf44f0a96723be283906db31e6b196d3fff5
2021,2021 SIPP: Inconsistencies in Fertility History,User note concerning inconsistent fertility histories for a few respondents.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2021-usernotes/inconsist-fertil-histry.html,income_poverty|weights_sampling|employment|family_relationship|education,,0,True,medium,2022-08-24T13:43:05.057-04:00,,2026-07-16T02:33:57Z,temp\source_metadata\census_sipp\user_notes\2021\inconsist-fertil-histry.html,e5fce99a36fc7329f6a71b7a29ef4a286b0aa52a04fe95df836a1487045e98a9
2021,2021 SIPP: Inconsistent Fertility Universes,User note concerning fertility inconsistencies in status flags and universes.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2021-usernotes/inconsist-fertlty-universe.html,income_poverty|weights_sampling|employment|family_relationship|education,,0,True,medium,2022-08-24T13:49:08.197-04:00,,2026-07-16T02:33:56Z,temp\source_metadata\census_sipp\user_notes\2021\inconsist-fertlty-universe.html,fd7a24eac8cd70360b29bbe824130815bbf9fc595e9e359ebcef7598fd4a1a2e
2021,2021 SIPP: Some Inconsistent Monthly Relationships Among People,User note concerning inconsistent monthly relationships among people for a small number of cases.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2021-usernotes/inconsist-mnthly-relat-amg-ppl.html,income_poverty|weights_sampling|employment|family_relationship|education,,0,True,medium,2022-08-23T15:55:51.262-04:00,,2026-07-16T02:33:51Z,temp\source_metadata\census_sipp\user_notes\2021\inconsist-mnthly-relat-amg-ppl.html,1fe9832b20bdf0491daf113670be96e4e9b19fa6432c6457aa4fa4aa01ac3d00
2021,2021 SIPP: Inconsistent Multiple Partner Fertility Information,User note concerning inconsistencies with multiple partner fertility information for a small number of cases.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2021-usernotes/inconsist-multi-partnr-fertlty-info.html,income_poverty|weights_sampling|employment|family_relationship|education,,0,True,medium,2022-08-24T13:42:30.769-04:00,,2026-07-16T02:33:55Z,temp\source_metadata\census_sipp\user_notes\2021\inconsist-multi-partnr-fertlty-info.html,ea2d834159615dd802ecb7ecbb9a2f5adae81495ba63ea7b9facb146968c626f
2021,2021 SIPP: Logical Allocation for Work Schedule End Time,User note concerning 2021 SIPP work schedule edits that logically allocate end-time using begin-time and shift duration.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2021-usernotes/logic-alloc-work-sched-end-time.html,income_poverty|weights_sampling|employment|education,,0,True,medium,2022-08-24T14:00:01.162-04:00,,2026-07-16T02:33:57Z,temp\source_metadata\census_sipp\user_notes\2021\logic-alloc-work-sched-end-time.html,e017a846691c01b15deb85e64259e07579aa7b5ffe5c2dce11c09ed65a14900e
2021,2021 SIPP: Missing Values for Some Health Insurance Variables,"User note concerning some cases having incorrect missing values in variables EHEMPLY1, EPRIVPLAN1, EHDEDPLN1, EMDPLAN, and EMILITYPE.",https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2021-usernotes/miss-val-some-health-ins-vars.html,health_insurance|income_poverty|weights_sampling|employment|education,EMDMTH,1,True,high,2022-08-25T15:42:52.837-04:00,,2026-07-16T02:33:54Z,temp\source_metadata\census_sipp\user_notes\2021\miss-val-some-health-ins-vars.html,fda975c13727b276204626f3a728270169c6df6ebe47f8d619f6d6a8cd1f40c3
2021,2021 SIPP: Monthly Poverty and Non-Monthly Income,User note concerning how non-monthly income sources led to higher monthly poverty rates in early 2020.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2021-usernotes/mnthly-pov-non-mnthly-inc.html,income_poverty|weights_sampling|employment|education,TPEARN,1,False,medium,2022-08-23T16:01:54.608-04:00,,2026-07-16T02:33:57Z,temp\source_metadata\census_sipp\user_notes\2021\mnthly-pov-non-mnthly-inc.html,fa401b242a273478addcc025b2bd5c577e82c746d853ed97129f293464ca4fdc
2021,2021 SIPP: New Answer Category for Hospitalization Reasons,User note concerning new COVID-19-related answer category for hospitalization reasons.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2021-usernotes/new-answ-catg-hosp-reasons.html,income_poverty|weights_sampling|employment|education,,0,False,medium,2022-08-23T16:15:35.552-04:00,,2026-07-16T02:33:58Z,temp\source_metadata\census_sipp\user_notes\2021\new-answ-catg-hosp-reasons.html,8fe8f90f01516bd94a1610c420b752411b263b673ee595a0d5ba5944cf167932
2021,2021 SIPP: New Disability Content,User note concerning the addition of new disability questions sponsored by the Social Security Administration.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2021-usernotes/new-disabilty-content.html,income_poverty|weights_sampling|employment|education,RDIS|RDIS_ALT,2,False,medium,2023-04-10T15:46:41.850-04:00,,2026-07-16T02:33:59Z,temp\source_metadata\census_sipp\user_notes\2021\new-disabilty-content.html,b11830f0c3957f5277518ca5a845a8e925dea7290f0c0efbc884c54477d397b5
2021,2021 SIPP: Other Assistance Universe and Logical-Imputation Rates,"User note concerning some annual, means-tested program assistance universes and logical-imputation rates.",https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2021-usernotes/othr-assist-univ-logical-imput-rates.html,income_poverty|weights_sampling|employment|food_security|education,,0,False,medium,2022-11-21T11:25:49.552-05:00,,2026-07-16T02:33:59Z,temp\source_metadata\census_sipp\user_notes\2021\othr-assist-univ-logical-imput-rates.html,9b7eded3564c9251e3eff8b294d12e915fb444e156c26697feb5378a6d24901c
2021,2021 SIPP: Other Health Insurance Coverage Reports,User Note concerning interpretation of &lsquo;Other Coverage&rsquo; reports.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2021-usernotes/othr-health-ins-covrg-reprts.html,health_insurance|income_poverty|weights_sampling|employment|education,,0,False,medium,2022-08-24T15:26:15.031-04:00,,2026-07-16T02:34:00Z,temp\source_metadata\census_sipp\user_notes\2021\othr-health-ins-covrg-reprts.html,e21eb0782519d1b84b17bd28c30816142d987b70333c128e3157efdddd1bf501
2021,2021 SIPP: Pandemic-Related Monthly SNAP Receipt and Amounts,User note concerning monthly SNAP amounts and receipt during the COVID-19 pandemic.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2021-usernotes/pand-rel-month-snap-recpt-amts.html,income_poverty|weights_sampling|employment|food_security|education,RSNAP_MNYN,1,False,medium,2022-08-29T16:23:03.102-04:00,,2026-07-16T02:34:00Z,temp\source_metadata\census_sipp\user_notes\2021\pand-rel-month-snap-recpt-amts.html,303f460de36d578a7c7283de171a0ba0f7282c3aab74c01570a69d637bb06f12
2021,2021 SIPP: Problem with Age at Birth,User note concerning age at birth exceeding the age cap.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2021-usernotes/prob-age-at-birth.html,income_poverty|weights_sampling|employment|education,,0,False,medium,2022-08-23T16:46:32.053-04:00,,2026-07-16T02:34:00Z,temp\source_metadata\census_sipp\user_notes\2021\prob-age-at-birth.html,94c5056823abc3e97cb5e8930b141543de461899ca780b767f6f26d7fe3dbc46
2021,2021 SIPP: Reasons Type of Health Insurance Coverage Ended,User note concerning reasons why a respondent&rsquo;s specific type of health insurance coverage ended.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2021-usernotes/reas-typ-health-ins-covrg-end.html,health_insurance|income_poverty|weights_sampling|employment|education,,0,False,medium,2022-08-24T15:06:45.732-04:00,,2026-07-16T02:34:00Z,temp\source_metadata\census_sipp\user_notes\2021\reas-typ-health-ins-covrg-end.html,fed066b339a276dd5fe10ac0885e0daaec0101145c9a14d305b670ba848ae313
2021,2021 SIPP: Reasons Did Not Have Private and/or Public Health Insurance Coverage,User note concerning reasons respondent did not have private and/or public health insurance coverage for at least one month.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2021-usernotes/reasn-ddnt-have-priv-pub-health-ins-cov.html,health_insurance|income_poverty|weights_sampling|employment|education,,0,False,medium,2022-08-24T15:00:30.927-04:00,,2026-07-16T02:34:01Z,temp\source_metadata\census_sipp\user_notes\2021\reasn-ddnt-have-priv-pub-health-ins-cov.html,592ccb0ed4a977247295c8835a549279e2e568a207b1d136a2ed936304fba4c3
2021,2021 SIPP: “_SCRNR” Health Insurance Variables Versus Recodes,User note advising against the use of health insurance &ldquo;_SCRNR&rdquo; variables in favor of using recodes.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2021-usernotes/scrnr-health-ins-var-vs-recod.html,health_insurance|income_poverty|weights_sampling|employment|education,RPRIMTH|RPRITYPE1|RPRITYPE2|RPUBMTH|RPUBTYPE1|RPUBTYPE2|RPUBTYPE3,7,False,medium,2022-08-23T16:09:09.476-04:00,,2026-07-16T02:34:02Z,temp\source_metadata\census_sipp\user_notes\2021\scrnr-health-ins-var-vs-recod.html,f1658f46573adbcfdeb5af413dd4b7b70934e6fb6c4e4e46e60c4078006822b5
2021,2021 SIPP: Universe Updates to State and Metropolitan Status,User note concerning updates related to universes for state and metropolitan variables.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2021-usernotes/univers-updates-state-metro-status.html,income_poverty|weights_sampling|employment|education,TEHC_ST|THHLDSTATUS,2,False,medium,2022-08-24T15:53:42.957-04:00,,2026-07-16T02:34:03Z,temp\source_metadata\census_sipp\user_notes\2021\univers-updates-state-metro-status.html,7bb820d174d78dc2c748a9465bc7d725cdfe51fca3ef896fc6de7e4dd92b0346
2021,2021 SIPP: Update to Residence Characteristics Editing Process,User note concerning an update to the editing process for residence characteristics including reason for moving and year/month moved.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2021-usernotes/update-resid-charac-edit-process.html,income_poverty|weights_sampling|employment|education,,0,False,medium,2022-08-24T14:16:06.817-04:00,,2026-07-16T02:34:03Z,temp\source_metadata\census_sipp\user_notes\2021\update-resid-charac-edit-process.html,64f9279effc1d89f08c999f1f288bbadc7a3ff5fb8b243b8179a742945520dfa
2021,2021 SIPP: Volatility in Unemployment Compensation During the COVID-19 Pandemic,User note concerning 2021 SIPP estimates of receipt of Unemployment Compensation during the COVID-19 pandemic.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2021-usernotes/volat-unemp-comp-during-covid19-pand.html,income_poverty|weights_sampling|employment|education,EUC1MNYN,1,False,medium,2022-08-29T16:25:13.954-04:00,,2026-07-16T02:34:04Z,temp\source_metadata\census_sipp\user_notes\2021\volat-unemp-comp-during-covid19-pand.html,f1e788e5b29df236657a92c3537fffdaff748b98019fc07481f872231e3bd910
2022,2022 SIPP: Annual Health Insurance Coverage Recodes,User note concerning annual health insurance coverage recodes.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2022-usernotes/2022-ann-health-ins-covr-recods.html,health_insurance|income_poverty|weights_sampling|employment|education,RDIRECTANN|RMCAIDANN,2,False,medium,2023-06-21T09:56:27.020-04:00,,2026-07-16T02:34:02Z,temp\source_metadata\census_sipp\user_notes\2022\2022-ann-health-ins-covr-recods.html,8150c9cc735152fad550068e665311d7e8e2ea963431dbceeb0d9fae63d2ec57
2022,2022 SIPP: Business Profits Collection and Processing Issue,User note discussing a prior error with the business profits question and the fix implemented in 2022 SIPP.,https://www.census.gov/programs-surveys/sipp/tech-documentation/user-notes/2022-usernotes/2022-bus-profts-coll-process-issue.html,income_poverty|weights_sampling|employment|education,TPEARN,1,True,high,2023-06-21T16:15:13.147-04:00,,2026-07-16T02:34:05Z,temp\source_metadata\census_sipp\user_notes\2022\2022-bus-profts-coll-process-issue.html,801bfea807faf8d18443f4ab67a12c0d95de7033a30baf849e60051ce7fad35f
